,CYP4F3 (4051)
ACH-000004,-0.012331877468568866
ACH-000005,-0.1521617125190419
ACH-000007,-0.09273592074951197
ACH-000009,-0.06039496853187424
ACH-000011,0.029258896632647236
ACH-000012,-0.11895756220327525
ACH-000013,-0.16022169598859728
ACH-000014,0.035441737572251435
ACH-000015,-0.10848918276399043
ACH-000017,-0.185138344889926
ACH-000018,-0.1630342752009884
ACH-000019,-0.38337486643726587
ACH-000021,-0.15721628121646222
ACH-000022,-0.147997706332776
ACH-000025,0.004899686010870769
ACH-000028,-0.08770510108096385
ACH-000030,-0.16709937814007186
ACH-000035,-0.12075927042434202
ACH-000036,0.007623258836410325
ACH-000037,0.05210733534104439
ACH-000039,-0.11815249563296812
ACH-000040,-0.21635443967329648
ACH-000041,-0.18798167215117206
ACH-000042,-0.11520247614136975
ACH-000045,-0.05474686922119519
ACH-000047,0.009705901987347844
ACH-000052,-0.028072402571308844
ACH-000053,-0.08959137610648082
ACH-000054,0.10594475645080292
ACH-000055,0.08964354527499452
ACH-000060,0.07785217712695662
ACH-000067,-0.1228344992279492
ACH-000070,-0.02128269223781656
ACH-000075,-0.06457532894473604
ACH-000078,-0.0199136982890055
ACH-000082,-0.0425522218450731
ACH-000085,0.037341259582012974
ACH-000086,-0.15776378571598335
ACH-000087,-0.08350760385310718
ACH-000092,-0.1233336681390301
ACH-000095,-0.1274379520936048
ACH-000097,-0.10965932092347178
ACH-000098,-0.08621568702317574
ACH-000099,-0.1004876931721304
ACH-000108,-0.007948203860836372
ACH-000113,0.0022992368686043712
ACH-000116,-0.048179139682795
ACH-000118,-0.0761230833010467
ACH-000120,-0.048148238386512617
ACH-000123,0.0035020815630535445
ACH-000127,0.022143810164516716
ACH-000128,-0.07659813427150353
ACH-000132,-0.163439765589515
ACH-000133,0.05666761089170734
ACH-000137,-0.08081204781367564
ACH-000138,-0.14632213607283628
ACH-000142,-0.060857470288759964
ACH-000143,-0.1864342465045347
ACH-000146,-0.06949188627791918
ACH-000148,-0.052942357136972484
ACH-000150,-0.19023231963838655
ACH-000152,-0.049059288147290867
ACH-000153,0.05551184312564785
ACH-000159,-0.1119065341723436
ACH-000160,-0.01144744347424695
ACH-000163,-0.2975322126465013
ACH-000167,0.1789621782378064
ACH-000168,-0.12557135490782284
ACH-000169,0.05179964272799526
ACH-000178,-0.09435155428104397
ACH-000183,-0.1215330861336469
ACH-000188,-0.1317983385798295
ACH-000189,-0.044046072096857784
ACH-000190,-0.314288416338007
ACH-000198,-0.04500987893377528
ACH-000203,0.2508185404584655
ACH-000204,-0.057378050829878964
ACH-000206,0.14009067292358168
ACH-000207,0.07930397644277701
ACH-000208,0.06802132854090996
ACH-000210,0.051328897755053934
ACH-000211,-0.11643540495668782
ACH-000215,0.012946000259372287
ACH-000221,-0.2186068366246178
ACH-000222,0.03689258079170862
ACH-000223,-0.06895305135879011
ACH-000226,-0.0601989873434871
ACH-000227,-0.031472839472425976
ACH-000228,-0.11117414849300032
ACH-000231,0.0792497742495517
ACH-000232,-0.018993782230438582
ACH-000233,-0.17876742064120016
ACH-000234,-0.21373118182848727
ACH-000235,-0.13589975937744625
ACH-000237,-0.07387498040427934
ACH-000238,0.15883922574203052
ACH-000242,0.0006763390255797299
ACH-000243,-0.06939435670342682
ACH-000244,-0.17039562961762644
ACH-000246,-0.07805893058800788
ACH-000248,-0.21030720812144704
ACH-000250,-0.07827969945876599
ACH-000251,-0.2775932064651409
ACH-000252,-0.09394734323775154
ACH-000253,-0.12045484201273238
ACH-000255,-0.15425260268116367
ACH-000256,-0.04269038561309401
ACH-000257,-0.05536854937758652
ACH-000258,0.03608418700526676
ACH-000259,-0.05817789255848005
ACH-000260,-0.10515161430523584
ACH-000261,-0.018667197702725808
ACH-000262,-0.09066245802883137
ACH-000263,-0.3440176762009814
ACH-000264,0.02981117008877197
ACH-000265,0.02396184205868661
ACH-000266,-0.09788066490167673
ACH-000272,-0.07862804325050955
ACH-000274,0.019704945523570463
ACH-000277,-0.16620465609170065
ACH-000278,-0.08910361256338717
ACH-000279,-0.018261481778194782
ACH-000280,-0.0772548203141605
ACH-000281,0.03085729388020055
ACH-000288,-0.04774700345699818
ACH-000291,-0.2668526542629913
ACH-000293,-0.0007593377367029446
ACH-000294,-0.1492400874242441
ACH-000295,-0.2588941637148212
ACH-000296,-0.04943659625034323
ACH-000302,-0.1620194860421357
ACH-000304,-0.023463740041773384
ACH-000307,-0.13724492348681555
ACH-000308,0.003187678878863289
ACH-000310,0.015931213894889787
ACH-000311,-0.07435356798126175
ACH-000312,-0.1127574179002335
ACH-000315,0.20415682932461174
ACH-000316,0.013514771259264195
ACH-000317,0.028765574011549937
ACH-000318,-0.09123828875158847
ACH-000319,-0.142053476946757
ACH-000320,-0.034403464584897035
ACH-000322,0.10854158231427734
ACH-000323,-0.046693859378678385
ACH-000324,-0.04185159743912139
ACH-000329,0.04207986959988993
ACH-000330,-0.10434118525876457
ACH-000331,-0.1858031761037418
ACH-000332,-0.12794792943721905
ACH-000334,-0.20895322845569425
ACH-000335,0.09761974656604876
ACH-000336,-0.06351435958085315
ACH-000337,-0.02017013771084733
ACH-000338,-0.27278085620593073
ACH-000339,-0.09599398822298334
ACH-000341,0.06111347462058631
ACH-000348,-0.011058481084428194
ACH-000350,-0.11011467845591262
ACH-000352,-0.03827373836243369
ACH-000356,0.031964937943979116
ACH-000361,-0.2252225862742434
ACH-000362,0.066730777163094
ACH-000363,-0.052762800417392
ACH-000364,-0.07264806660909509
ACH-000365,0.03330518006109763
ACH-000366,-0.05801837899071075
ACH-000368,0.02965572404550668
ACH-000374,0.1892293267192477
ACH-000375,-0.20894211533724227
ACH-000376,0.08440975639106776
ACH-000381,-0.03715729340512522
ACH-000383,-0.004161916168510881
ACH-000387,-0.04413015909672502
ACH-000389,-0.1963716941242768
ACH-000390,-0.08995005657987717
ACH-000393,-0.17812287704309332
ACH-000395,-0.2395071915769065
ACH-000396,-0.2688063050698877
