,ERICH6B (220081)
ACH-000211,0.1513287580139088
ACH-000215,0.16180933048197485
ACH-000221,0.022429299382581216
ACH-000222,0.15140378897690535
ACH-000223,0.10314994882605293
ACH-000226,0.08198669787683109
ACH-000227,0.1725584655761188
ACH-000228,0.08913654567429101
ACH-000231,0.10980675458625452
ACH-000232,0.04376224359232592
ACH-000233,0.19730605529421744
ACH-000234,0.12310381314051
ACH-000235,0.1309478397785211
ACH-000237,0.13637037461017565
ACH-000238,0.0990725147005118
ACH-000242,0.1825352365731885
ACH-000243,0.22021310425840596
ACH-000244,-0.02161772698396376
ACH-000246,0.11881206293897102
ACH-000248,0.13334046287223764
ACH-000250,0.19447077071669466
ACH-000251,0.015406000879697066
ACH-000252,-0.05491779187360665
ACH-000253,0.11267630475195675
ACH-000255,0.1803278586590149
ACH-000256,0.2754946672681604
ACH-000257,0.048610733090459074
ACH-000258,0.24819654398531904
ACH-000259,0.2253264697728616
ACH-000260,0.1035097002510508
ACH-000261,0.08455337719469835
ACH-000262,0.1314187119583045
ACH-000263,-0.06967490824773417
ACH-000264,0.08719233467844982
ACH-000265,0.08454240360740875
ACH-000266,0.08948731558274868
ACH-000272,0.14471276683403175
ACH-000274,0.10416800355267493
ACH-000277,0.18271670565231626
ACH-000278,0.20791856082068366
ACH-000279,0.15177029786361335
ACH-000280,0.1424710506221458
ACH-000281,0.1768841004829455
ACH-000288,0.06443850940228342
ACH-000291,0.15791270476054034
ACH-000293,0.13560085228517738
ACH-000294,0.1672406279298204
ACH-000295,0.03324297762031826
ACH-000296,0.25806004928075504
ACH-000302,0.09490073103362293
ACH-000304,-0.1725352566160546
ACH-000307,0.13418276068045296
ACH-000308,0.1560278204317305
ACH-000310,0.06901450295383091
ACH-000311,0.1871202022432383
ACH-000312,0.23341427462232955
ACH-000315,-0.09894781141505707
ACH-000316,0.17077326717830466
ACH-000317,0.20200306842444346
ACH-000318,0.0949702824374429
ACH-000319,0.12173654200742062
ACH-000320,0.19193373333514147
ACH-000322,-0.018732834758288974
ACH-000323,0.3856186848679234
ACH-000324,0.044617104111852685
ACH-000329,0.13104425570831782
ACH-000330,0.17326377037866314
ACH-000331,0.13057832542821168
ACH-000332,0.2038186280096235
ACH-000334,0.12155571462664205
ACH-000335,0.1862056866676556
ACH-000336,0.3710241894153504
ACH-000337,0.22152363952581225
ACH-000338,0.3650520367182073
ACH-000339,0.12671590823360884
ACH-000341,-0.02303959054316346
ACH-000348,0.16557228641967922
ACH-000350,0.2505063962144269
ACH-000352,0.107498495784098
ACH-000356,0.15979950883793426
ACH-000361,-0.006989575077901587
ACH-000362,0.053206416044355706
ACH-000363,0.13776465631601456
ACH-000364,0.21594529818810093
ACH-000365,0.08333593759090137
ACH-000366,0.25387912074990165
ACH-000368,0.1888626062823976
ACH-000374,0.029226814466918227
ACH-000375,0.2629596833200069
ACH-000376,0.11873500059357572
ACH-000381,0.029087602901727943
ACH-000383,0.0200150574117367
ACH-000387,0.045204632628198065
ACH-000389,0.12042782812110225
ACH-000390,0.06586292806925224
ACH-000393,0.09562869035972077
ACH-000395,-0.025996623816873173
ACH-000396,0.20950189664974875
ACH-000397,0.07428214245689356
ACH-000401,0.04392259669262424
ACH-000402,-0.07792551482260582
ACH-000403,0.13546350349014855
ACH-000404,0.3556013244921355
ACH-000406,0.2658712654183123
ACH-000407,0.12212991137777987
ACH-000408,0.06919761083122818
ACH-000410,0.15023984429258536
ACH-000411,0.10139738759166304
ACH-000414,0.06900692064696626
ACH-000415,0.01058352418626513
ACH-000416,0.113639583208895
ACH-000420,0.2562596228157066
ACH-000421,0.14708234450935112
ACH-000424,0.05899822112817426
ACH-000425,0.10794762327320916
ACH-000426,0.26593846767324003
ACH-000427,0.1579810086510403
ACH-000433,0.2506467410798178
ACH-000435,0.2527845581060795
ACH-000436,0.2635216626912212
ACH-000444,0.16188857482565833
ACH-000445,0.15176852314239006
ACH-000448,0.1348207624199701
ACH-000450,0.03305544572403928
ACH-000452,0.09883353582733068
ACH-000454,0.257950196129271
ACH-000458,0.10591038770507802
ACH-000459,0.15070411871298248
ACH-000460,0.05058225016251562
ACH-000461,0.2059521084021524
ACH-000463,0.24748849919995736
ACH-000464,0.0521874648353354
ACH-000466,0.05977335539642392
ACH-000467,0.08970679755470956
ACH-000468,0.03953201009880966
ACH-000469,0.10568231636550933
ACH-000470,0.12386458402731484
ACH-000471,0.23318411802286146
ACH-000472,0.16142259642062698
ACH-000473,-0.1323880249061376
ACH-000475,0.1566146608178059
ACH-000476,0.2545655277114288
ACH-000477,0.21143052204946494
ACH-000479,-0.23485705075489685
ACH-000480,0.10414393936631024
ACH-000481,0.14878172974132775
ACH-000483,0.15913493454500227
ACH-000484,0.24711806125650104
ACH-000485,-0.06386873355650956
ACH-000486,0.0932813350492849
ACH-000487,0.16615166030347167
ACH-000488,0.11380207317533185
ACH-000490,0.09426156807690296
ACH-000491,0.07283488152580121
ACH-000495,0.2598818283203922
ACH-000496,0.026661550026293213
ACH-000499,0.3629767460203349
ACH-000500,0.37779130288849977
ACH-000502,0.07881590300243939
ACH-000503,0.09875987551909192
ACH-000505,0.1472443504498118
ACH-000507,0.2059713722405632
ACH-000510,0.049528999567260666
ACH-000511,0.19600334093539712
ACH-000512,0.13532275766807206
ACH-000516,0.07885350775615779
ACH-000517,0.18450303923643016
ACH-000518,0.19222011104780454
ACH-000520,0.05815189264554931
ACH-000521,0.08486941691631347
ACH-000522,0.22367866683330853
ACH-000524,0.1996023725271571
ACH-000527,0.16372729119257975
ACH-000528,0.11912298707186153
ACH-000537,0.17339245091663347
ACH-000541,0.044338019070108085
ACH-000542,0.1658594902878255
ACH-000544,0.09016011151154583
ACH-000545,0.09041414718183396
ACH-000547,0.05934111683087395
ACH-000548,0.14249882895136445
ACH-000549,0.25328534942686465
ACH-000550,0.10707648805985713
ACH-000552,0.1405582109326264
ACH-000556,0.09445476383279723
ACH-000557,0.062228414039387475
ACH-000569,0.30979361890828644
ACH-000570,0.080295970849475
ACH-000571,0.14773281287310275
ACH-000573,0.14934324774799218
ACH-000576,0.1888952820551324
ACH-000579,0.0663316576726043
ACH-000580,0.11893660487615222
ACH-000584,0.1095643362925866
ACH-000585,0.15047197810830007
ACH-000588,0.2039278806594928
ACH-000589,0.08827977190296167
ACH-000591,0.17648497981775185
ACH-000593,0.13450441148201064
ACH-000600,0.015968458034940874
ACH-000601,0.1829758816792949
ACH-000605,0.009126604007572543
ACH-000606,0.18306726366384185
ACH-000608,0.12111013917168828
ACH-000614,0.2504263982036877
ACH-000616,0.15175587221301315
ACH-000618,0.11836111548550765
ACH-000619,0.1464406448579254
ACH-000620,0.18485514931528876
ACH-000621,0.2516450156033753
ACH-000622,0.2668091714781394
ACH-000623,0.09762057260890623
ACH-000624,0.21090382738814328
ACH-000627,0.16481992676123286
ACH-000630,0.12019390125496758
ACH-000631,0.17194791098794784
ACH-000632,0.1309861051123544
ACH-000633,0.2291396364989357
ACH-000637,0.10924832609806268
ACH-000638,0.2284648446588985
ACH-000646,0.18472730666466775
ACH-000647,0.2158438131148176
ACH-000648,-0.09337769689528017
ACH-000649,0.15188723246119204
ACH-000651,0.09495328846570172
ACH-000652,0.11214186932696342
ACH-000653,0.19390676446121305
ACH-000657,0.20145562768976166
ACH-000658,0.21848720450241546
ACH-000661,0.15307333904096493
ACH-000662,-0.095580493770875
ACH-000663,0.20326026017870705
ACH-000665,0.07255686160531878
ACH-000671,0.06961394358542393
ACH-000672,0.06368466515895722
ACH-000673,0.1770552145040838
ACH-000676,0.16343402814189406
ACH-000677,0.14259828887560475
ACH-000681,0.1994889358041582
ACH-000683,0.19678880958364064
ACH-000684,0.1775857897301024
ACH-000688,0.09252193479171887
ACH-000693,0.06061629064931692
ACH-000694,0.13398935174945348
ACH-000695,0.27044151034970804
ACH-000696,0.17433431891543386
ACH-000697,0.04650774259584624
ACH-000699,0.19701909668774512
ACH-000701,0.2743514408747372
ACH-000706,0.2200252619362067
ACH-000711,0.14118107593347165
ACH-000713,0.1974395521657044
ACH-000714,0.19642069390679948
ACH-000718,0.009927781122573988
ACH-000720,0.14327723179593316
ACH-000721,0.2281971690200589
ACH-000724,0.10104702099384796
ACH-000725,-0.04705379126142797
ACH-000732,0.21929035247692027
ACH-000734,0.09845985360701302
ACH-000735,0.047803986949776466
ACH-000736,0.11873354735009818
ACH-000738,0.1193871635926304
ACH-000746,0.2689099582059369
ACH-000747,0.22902621950717625
ACH-000748,0.19906891745816435
ACH-000753,0.09470110074675404
ACH-000756,0.13915354411088274
ACH-000757,0.19880361135401106
ACH-000758,0.2738851024194961
ACH-000760,0.16092878083286705
ACH-000762,0.2432212719130825
ACH-000763,0.2680106161122562
ACH-000764,0.3330122075147409
ACH-000765,0.13948654124927584
ACH-000766,0.17408864549925893
ACH-000767,0.2196055404031384
ACH-000768,-0.01342607638424024
ACH-000769,0.11480678394314095
ACH-000770,0.18937311955249886
ACH-000771,0.13286387343669914
ACH-000773,0.2062175290811225
ACH-000776,0.029011455495346113
ACH-000777,0.24046055492466345
ACH-000778,0.09903238606747512
ACH-000781,0.14372225309786307
ACH-000782,0.2945353759893782
ACH-000783,0.17264128521433952
ACH-000784,0.08562079186153437
ACH-000785,0.10886567348104516
ACH-000787,0.014473794491378703
ACH-000788,0.21510899624102287
ACH-000791,0.16526572962211494
ACH-000792,0.1217167778983702
ACH-000794,0.15973222081208754
ACH-000796,0.16435033739846328
ACH-000798,0.36741546776737777
ACH-000799,0.2800651046270133
ACH-000800,0.054932399110001535
ACH-000802,0.14378334979548632
ACH-000804,0.2405086509927657
ACH-000805,0.004713709159158864
ACH-000809,0.18566510598045105
ACH-000810,0.06409690863766318
ACH-000811,0.07706855632428013
ACH-000817,0.11566357824300738
ACH-000819,0.1305054065075841
ACH-000820,0.19930910130882015
ACH-000821,-0.07200983323584445
ACH-000822,0.10736498157636466
ACH-000823,0.1858725028750605
ACH-000824,0.22095022135596568
ACH-000827,0.22350203398495053
ACH-000829,0.24464749501969865
ACH-000831,0.09077372345028148
ACH-000832,0.08587119456232259
ACH-000833,0.319684048275848
ACH-000834,0.2492142719777091
ACH-000835,0.15956989069412084
ACH-000836,-0.06509259794218858
ACH-000837,0.15590468753655745
ACH-000838,0.07858686026044208
ACH-000839,0.14690233705536673
ACH-000840,0.14526102899093316
ACH-000841,0.2238276407519404
ACH-000843,0.17162084536849034
ACH-000846,0.3098743037432389
ACH-000847,0.26795414553762503
ACH-000848,0.20293625354882824
ACH-000849,0.1771220398749627
ACH-000851,0.25925762486000936
ACH-000855,0.20658406573709304
ACH-000856,0.17704660714963236
ACH-000858,0.17391007752782056
ACH-000859,0.054084071824426316
ACH-000861,0.2546354381736577
ACH-000862,0.13095218408632586
ACH-000865,0.16788037888456014
ACH-000866,0.04531846692518185
ACH-000867,0.1118490302380396
ACH-000869,0.1649359670056522
ACH-000872,0.17269027717998844
ACH-000873,-0.001334038931796874
ACH-000876,0.17977713422429228
ACH-000878,0.12605579935889574
ACH-000880,0.1828140636872891
ACH-000881,0.17530256547453302
ACH-000882,0.14310802922251706
ACH-000884,0.2562259554685644
ACH-000885,0.15876922226086793
ACH-000887,0.14161341641563716
ACH-000889,0.19713531837430656
ACH-000896,0.1965168314328658
ACH-000898,0.2680752227001557
ACH-000900,0.09800276345608658
ACH-000901,0.1103412897940656
ACH-000905,0.057682496363283015
ACH-000906,0.13738978985702624
ACH-000907,0.15387684875329627
ACH-000910,0.24048890550675944
ACH-000911,0.07947250272385567
ACH-000912,0.2868889167978073
ACH-000913,0.18028821380762491
ACH-000915,0.187296850840388
ACH-000916,0.41503485665367135
ACH-000917,0.15815152966299867
ACH-000920,-0.18026109479587485
ACH-000921,0.08431840315115849
ACH-000924,0.08387070457705739
ACH-000926,0.10589530979608174
ACH-000928,0.16235000531096647
ACH-000929,0.11022867975757476
ACH-000932,0.10428111306878844
ACH-000935,0.1183632646942495
ACH-000936,0.08927083885316703
ACH-000937,0.2162499282732188
ACH-000938,0.12206020409201115
ACH-000939,0.2594265438945633
ACH-000941,0.2716139467708497
ACH-000943,0.22039854701919065
ACH-000946,0.09258506928965664
ACH-000947,0.2378193418587005
ACH-000948,0.18645958513999225
ACH-000950,0.16952836779098734
ACH-000953,0.02785684997796641
ACH-000954,0.06442782166335896
ACH-000957,0.13895579826581944
ACH-000958,0.0976201086949516
ACH-000960,0.0568111979613199
ACH-000963,0.21960426368297048
ACH-000968,0.2035162839509572
ACH-000969,0.1250428005862505
ACH-000972,0.08460748380263351
ACH-000973,0.1339489435976728
ACH-000974,0.1409235117640661
ACH-000978,0.1710690137832825
ACH-000984,0.12389345047973745
ACH-000986,0.06652185151059903
ACH-000988,0.029948950028834218
ACH-000993,0.3991687912355788
ACH-000994,0.2662797373423154
ACH-000996,0.0947911049008948
ACH-001001,0.1894135143402262
ACH-001020,0.03720487684390075
ACH-001028,0.18242033365050112
ACH-001031,0.17768731561860504
ACH-001038,0.2125705457380463
ACH-001048,0.09915148791200147
ACH-001050,0.2872645210415581
ACH-001053,0.22226983136517808
ACH-001054,0.0321773716083365
ACH-001061,0.19222858129511608
ACH-001067,0.10718063380186273
ACH-001075,0.2721704589769609
ACH-001096,0.08725950065840639
ACH-001111,0.06228760203997837
ACH-001119,0.0895181091038879
ACH-001128,-0.06473437713493088
ACH-001134,0.01022417361651716
ACH-001151,0.09698068653618123
ACH-001163,0.18451864560408893
ACH-001164,0.3129707376346906
ACH-001183,0.3288844348128648
ACH-001192,0.15291240217470914
ACH-001193,0.056947945314724316
ACH-001196,0.2465347064218923
ACH-001197,0.09972612375179106
ACH-001205,0.3341513619887833
ACH-001211,0.06810634304680017
ACH-001212,0.0723690321292616
ACH-001228,0.07695320053288096
ACH-001232,0.11644907647745922
ACH-001239,0.15566641299140976
ACH-001270,-0.033959205304598616
ACH-001274,0.31243866258205577
ACH-001275,0.2284660462967483
ACH-001277,0.017706715028288925
ACH-001278,-0.0012801587422009131
ACH-001280,0.011993859541388593
ACH-001283,0.28182191812505336
ACH-001289,0.18852156900881767
ACH-001300,0.13304019021243296
ACH-001301,0.2369929881461354
ACH-001302,0.20580051808868988
ACH-001306,-0.0965215946013484
ACH-001318,0.30186827509160685
ACH-001322,0.14477522313849495
ACH-001328,0.17865727284404376
ACH-001332,-0.05194227619670968
ACH-001336,-0.010815050902640537
ACH-001346,0.1088181618563456
ACH-001353,0.2037208385876292
ACH-001354,0.23979913736785266
ACH-001367,0.05209302265365878
ACH-001368,0.15223081623318518
ACH-001374,0.27486396840487315
ACH-001377,0.18519012471669244
ACH-001380,-0.03163959025293569
ACH-001391,0.1833922735929705
ACH-001408,0.2790739250216401
ACH-001430,-0.04683203506293003
ACH-001431,0.17202950272037598
ACH-001450,0.01212349815916819
ACH-001496,0.28329794583784884
ACH-001500,0.09415274463333148
ACH-001523,0.08805720786636692
ACH-001532,0.05224384531770632
ACH-001550,0.1493838568773668
ACH-001552,0.25816923877471204
ACH-001554,0.13469341866470586
ACH-001654,0.1077612791838003
ACH-001735,0.13055678941046184
ACH-001736,0.02321734791643627
ACH-001737,0.08213381670853642
ACH-001740,0.1341940102028109
ACH-001745,0.08202285841184967
ACH-001765,0.12900785563256964
