,MST1 (4485)
ACH-000334,-0.5879943381268294
ACH-000335,-0.8822546273254704
ACH-000336,-0.4990059727820669
ACH-000337,-0.5191467698238931
ACH-000338,-0.6469603048437976
ACH-000339,-0.5847503431456246
ACH-000341,-0.5206803918855285
ACH-000348,-0.5714809945382591
ACH-000350,-0.628943502044965
ACH-000352,-0.638040677375693
ACH-000356,-0.6125281084650176
ACH-000361,-0.5370320477067874
ACH-000362,-0.7508898136053878
ACH-000363,-0.4306105581469396
ACH-000364,-0.6278931118271307
ACH-000365,-0.7229670640633882
ACH-000366,-0.5799227413706923
ACH-000368,-0.5151852147014508
ACH-000374,-0.5474901331635977
ACH-000375,-0.4905315824885044
ACH-000376,-0.5288210955449741
ACH-000381,-0.4803682051743052
ACH-000383,-0.5076793078051742
ACH-000387,-0.6385136594522223
ACH-000389,-0.38979760610028463
ACH-000390,-0.6714015574956159
ACH-000393,-0.5993246110600251
ACH-000395,-0.6101533050973439
ACH-000396,-0.19442278137204896
ACH-000397,-0.3504379395400298
ACH-000401,-0.9830970236388664
ACH-000402,-1.0546863910216049
ACH-000403,-0.5767977418608031
ACH-000404,-0.592642378968956
ACH-000406,-0.7358478656075922
ACH-000407,-0.7817229952491679
ACH-000408,-0.9520059637393689
ACH-000410,-0.425114115973044
ACH-000411,-0.3474176472766274
ACH-000414,-0.4832057852612423
ACH-000415,-0.6376289379985027
ACH-000416,-0.3908996688823885
ACH-000420,-0.5844329590868094
ACH-000421,-0.5396581551103137
ACH-000424,-0.7045141106886622
ACH-000425,-0.4725053342875117
ACH-000426,-0.6060275331729728
ACH-000427,-0.3035968505464537
ACH-000433,-0.6596523935009011
ACH-000435,-0.7497024225315282
ACH-000436,-0.5328472173738469
ACH-000444,-0.6253249811698937
ACH-000445,-0.6081057843649201
ACH-000448,-0.5735556037959861
ACH-000450,-0.6722526096307019
ACH-000452,-0.5906985790180816
ACH-000454,-0.7678741991707303
ACH-000458,-0.6649679617146982
ACH-000459,-0.6836500511101484
ACH-000460,-0.739189283211382
ACH-000461,-0.61514387034508
ACH-000463,-0.4640035295593661
ACH-000464,-0.5225449780677637
ACH-000466,-1.179323051576315
ACH-000467,-0.8151736891036124
ACH-000468,-0.7974818378062024
ACH-000469,-0.5131147967119328
ACH-000470,-0.6606887363740194
ACH-000471,-0.5562965609788328
ACH-000472,-0.4406646053005036
ACH-000473,-0.6403674293974488
ACH-000475,-0.5790689582640964
ACH-000476,-0.4683992945400545
ACH-000477,-0.7101127836024483
ACH-000479,-0.6635204424708016
ACH-000480,-0.3752641322436594
ACH-000481,-0.6228202441229672
ACH-000483,-0.3658929216089309
ACH-000484,-0.4707922511940664
ACH-000485,-0.5928283060181153
ACH-000486,-0.43577078864284974
ACH-000487,-0.6681250971728515
ACH-000488,-0.5114087240338889
ACH-000490,-0.5353168377951044
ACH-000491,-0.5756529759101161
ACH-000495,-0.6505547360455161
ACH-000496,-0.6023782356234108
ACH-000499,-0.5212650408055355
ACH-000500,-0.473742500617308
ACH-000502,-0.4373935291608696
ACH-000503,-0.6273452768911453
ACH-000505,-0.5522685632276031
ACH-000507,-0.5232728962825716
ACH-000510,-0.4121098196308069
ACH-000511,-0.5833588671033317
ACH-000512,-0.6515996699287795
ACH-000516,-0.40325058695131777
ACH-000517,-0.7490864269566273
ACH-000518,-0.4254937652584798
ACH-000520,-0.6352705314909034
ACH-000521,-0.6506958537961335
ACH-000522,-0.632542306975444
ACH-000524,-0.4868248504136781
ACH-000527,-0.5291672281325033
ACH-000528,-0.41838669928206196
ACH-000537,-0.598189870401929
ACH-000541,-0.6214774492122325
ACH-000542,-0.5470720535974922
ACH-000544,-0.6070078722929245
ACH-000545,-0.5334453923238499
ACH-000547,-0.5963908781432571
ACH-000548,-0.441624350809264
ACH-000549,-0.6535595241223444
ACH-000550,-0.7255131653812689
ACH-000552,-0.5491255932848118
ACH-000556,-0.5099997689422436
ACH-000557,-0.6060101703124103
ACH-000569,-0.38283887270913625
ACH-000570,-0.4773181920492407
ACH-000571,-0.5612853671148513
ACH-000573,-0.4586487564971644
ACH-000576,-0.5022746669182344
ACH-000579,-0.5847835300431633
ACH-000580,-0.5275458350990748
ACH-000584,-0.5357302993034941
ACH-000585,-0.5884074996373371
ACH-000588,-0.6842668006823732
ACH-000589,-0.610579664771379
ACH-000591,-0.7171927029459102
ACH-000593,-0.6109893321411476
ACH-000600,-0.5989673713649225
ACH-000601,-0.5743880762870242
ACH-000605,-0.7067910095845683
ACH-000606,-0.4863837217417871
ACH-000608,-0.4799392053200059
ACH-000614,-0.775369166294627
ACH-000616,-0.5383949174732183
ACH-000618,-0.5460985286958049
ACH-000619,-0.6365254822768993
ACH-000620,-0.6533623624729608
ACH-000621,-0.5627735133706878
ACH-000622,-0.6390038191134084
ACH-000623,-0.3676689611006141
ACH-000624,-0.33312782208172537
ACH-000627,-0.6403510886884759
ACH-000630,-0.6143024542460521
ACH-000631,-0.5360225911221458
ACH-000632,-0.6607865420662259
ACH-000633,-0.5619144286784613
ACH-000637,-0.8298789065827519
ACH-000638,-0.5547260273028328
ACH-000646,-0.5024558798298842
ACH-000647,-0.3212352504762261
ACH-000648,-0.6102901623039009
ACH-000649,-0.6894113163803833
ACH-000651,-0.6360851973316275
ACH-000652,-0.4188262343887492
ACH-000653,-0.6417649050715051
ACH-000657,-0.6172538304082682
ACH-000658,-0.5028464814900865
ACH-000661,-0.6973544443378911
ACH-000662,-0.6993105324875126
ACH-000663,-0.39582321570167023
ACH-000665,-0.36135076371845104
ACH-000671,-0.6056097908725638
ACH-000672,-0.7481901973207391
ACH-000673,-0.4964519161363852
ACH-000676,-0.6836697901603122
ACH-000677,-0.4096918305820465
ACH-000681,-0.6316497921091536
ACH-000683,-0.5442029161703498
ACH-000684,-0.3689873604222171
ACH-000688,-0.5178208853897391
ACH-000693,-0.5367241974797791
ACH-000694,-0.42975638590534737
ACH-000695,-0.8945962550702077
ACH-000696,-0.3155193524081842
ACH-000697,-0.7503182387787003
ACH-000699,-0.6257512192808887
ACH-000701,-0.4667888330299808
ACH-000706,-0.6459398869589807
ACH-000711,-0.6235685103007952
ACH-000713,-0.4235646146370879
ACH-000714,-0.5805663298188288
ACH-000718,-0.5931304058502312
ACH-000720,-0.7788546980697101
ACH-000721,-0.678178827986301
ACH-000724,-0.7993806242544718
ACH-000725,-0.4245285887319953
ACH-000732,-0.5534937677093822
ACH-000734,-0.498585372123558
ACH-000735,-0.5598843275052564
ACH-000736,-0.6345260464381198
ACH-000738,-0.4844274945309793
ACH-000746,-0.5461046525638552
ACH-000747,-0.7195411140895688
ACH-000748,-0.5990682326941511
ACH-000753,-0.6117700440760357
ACH-000756,-0.614815596513246
ACH-000757,-0.5464111194082253
ACH-000758,-0.615683996585175
ACH-000760,-0.5134520569663769
ACH-000762,-0.629010456256527
ACH-000763,-0.7180806316024069
ACH-000764,-0.5739985963973131
ACH-000765,-0.5651092255652215
ACH-000766,-0.4853888262916187
ACH-000767,-0.5489125481942565
ACH-000768,-0.32867874664887925
ACH-000769,-0.4166513829173701
ACH-000770,-0.7084976910712616
ACH-000771,-0.5050749783298965
ACH-000773,-0.7209558459819891
ACH-000776,-0.6380969878576099
ACH-000777,-0.6744609488923347
ACH-000778,-0.4501514739399124
ACH-000781,-0.5345361731793327
ACH-000782,-0.413670026625832
ACH-000783,-0.7118336341890881
ACH-000784,-0.5263777560203043
ACH-000785,-0.6749335697098074
ACH-000787,-0.4867364468491842
ACH-000788,-0.497281349137751
ACH-000791,-0.7089772577414098
ACH-000792,-0.4991300687460533
ACH-000794,-0.5983588130452618
ACH-000796,-0.5968568537978048
ACH-000798,-0.5358491445270974
ACH-000799,-0.5760173837407995
ACH-000800,-0.8541681782492654
ACH-000802,-0.7877378736829095
ACH-000804,-0.5708221616400304
ACH-000805,-0.4547141805989906
ACH-000809,-0.4933311977811004
ACH-000810,-0.5351957013127931
ACH-000811,-0.5777061828868113
ACH-000817,-0.525990600508792
ACH-000819,-0.5510528965848599
ACH-000820,-0.5745089593439103
ACH-000821,-0.6233576572444287
ACH-000822,-0.4993158577019466
ACH-000823,-0.5506590951602308
ACH-000824,-0.6027643526222082
ACH-000827,-0.4879278503026964
ACH-000829,-0.4985617270984661
ACH-000831,-0.4220624937091305
ACH-000832,-0.4647080582141862
ACH-000833,-0.7639550025688017
ACH-000834,-0.6864456651431877
ACH-000835,-0.4214202622781342
ACH-000836,-0.711260603428445
ACH-000837,-0.6473997281262514
ACH-000838,-0.41981382280737295
ACH-000839,-0.5135046945210608
ACH-000840,-0.4165687549780318
ACH-000841,-0.6464996945579351
ACH-000843,-0.7220160372930532
ACH-000846,-0.32056175015135874
ACH-000847,-0.2545784728933823
ACH-000848,-0.5984211560952846
ACH-000849,-0.2872761778394194
ACH-000851,-0.5000796233029814
ACH-000855,-0.5184253286638194
ACH-000856,-0.5211013517394777
ACH-000858,-0.46538580211919395
ACH-000859,-0.6014185618499542
ACH-000861,-0.27441052992959064
ACH-000862,-0.4753213730785072
ACH-000865,-0.5464420608763159
ACH-000866,-0.4360503615139118
ACH-000867,-0.5884111044574069
ACH-000869,-0.6386706977873076
ACH-000872,-0.6935124378465601
ACH-000873,-0.3385879525230806
ACH-000876,-0.5920958982861769
ACH-000878,-0.7062006731337427
ACH-000880,-0.7569508900890969
ACH-000881,-0.6756145627800119
ACH-000882,-0.5095467761715389
ACH-000884,-0.6558915365776623
ACH-000885,-0.6879963675190393
ACH-000887,-0.5083120646953379
ACH-000889,-0.5580192658997453
ACH-000896,-0.2862192334429539
ACH-000898,-0.6577611691410526
ACH-000900,-0.6036616095705721
ACH-000901,-0.71462186534339
ACH-000905,-0.3444853722212655
ACH-000906,-0.7350592765242138
ACH-000907,-0.7771555854485115
ACH-000910,-0.5257267723667073
ACH-000911,-0.5677756614712124
ACH-000912,-0.3794049646173648
ACH-000913,-0.5999798231653194
ACH-000915,-0.5270677516128172
ACH-000916,-0.01951568836786683
ACH-000917,-0.5249277908715416
ACH-000920,-0.4223058922858528
ACH-000921,-0.5202260951212577
ACH-000924,-0.5231810122862648
ACH-000926,-0.7321857865823577
ACH-000928,-0.5593511529247782
ACH-000929,-0.7249747265923114
ACH-000932,-0.5486022851597484
ACH-000935,-0.4489871555659333
ACH-000936,-0.6783361535685326
ACH-000937,-0.4927545914232833
ACH-000938,-0.511370412175018
ACH-000939,-0.2613849793918013
ACH-000941,-0.39686183989090096
ACH-000943,-0.5577617664890578
ACH-000946,-0.3559258976740807
ACH-000947,-0.5128555596664727
ACH-000948,-0.6485518095751421
ACH-000950,-0.4936109703692864
ACH-000953,-0.5180370753138998
ACH-000954,-0.3277907584875211
ACH-000957,-0.4525602599519198
ACH-000958,-0.3605047452510379
ACH-000960,-0.4283437385756964
ACH-000963,-0.8923172561600284
ACH-000968,-0.4841437548550026
ACH-000969,-0.4618874132230264
ACH-000972,-0.5397522522065866
ACH-000973,-0.5208274674941827
ACH-000974,-0.4705533938037396
ACH-000978,-0.3771609451780418
ACH-000984,-0.3667085279004117
ACH-000986,-0.5241117912504831
ACH-000988,-0.6097709809639821
ACH-000993,-0.6099620845958689
ACH-000994,-0.4390883779598613
ACH-000996,-0.3387512516755388
ACH-001001,-0.5279344311640973
ACH-001020,-0.8722809163964816
ACH-001028,-0.5340999134552584
ACH-001031,-0.6740098418198843
ACH-001038,-0.6700890851446739
ACH-001048,-0.5773242818277111
ACH-001050,-0.6102424483981231
ACH-001053,-0.5649185621766898
ACH-001054,-0.3390663136776373
ACH-001061,-0.4865482503463344
ACH-001067,-0.3173908234120721
ACH-001075,-0.5682299893200433
ACH-001096,-0.6584784362992476
ACH-001111,-0.5961944813480374
ACH-001119,-0.5215545237892207
ACH-001128,-0.6520472231558047
ACH-001134,-0.6442431677734971
ACH-001151,-0.6157118600241566
ACH-001163,-0.7175547951241851
ACH-001164,-0.38897019572191904
ACH-001183,-0.6424262421426343
ACH-001192,-0.6175986974376947
ACH-001193,-0.6502118040259067
ACH-001196,-0.5256320630253181
ACH-001197,-0.6475887612592239
ACH-001205,-0.3425424292988381
ACH-001211,-0.2695485923102005
ACH-001212,-0.5547297667629868
ACH-001228,-0.57380885943434
ACH-001232,-0.7674016368042345
ACH-001239,-0.5782153910453393
ACH-001270,-0.16180751839120686
ACH-001274,-0.6144889320884291
ACH-001275,-0.6754555630708119
ACH-001277,-0.8417975498072384
ACH-001278,-0.6780708172526315
ACH-001280,-0.7190370425595131
ACH-001283,-0.5549877936490368
ACH-001289,-0.6760603887378651
ACH-001300,-0.5667945655670735
ACH-001301,-0.4918444338948033
ACH-001302,-0.4027177801368213
ACH-001306,-0.5260387681409396
ACH-001318,-0.5731325928199887
ACH-001322,-0.542987904064575
ACH-001328,-0.4803631439782973
ACH-001332,-0.5952233887123911
ACH-001336,-0.6099357240227512
ACH-001346,-0.3927434724544087
ACH-001353,-0.5979422901521111
ACH-001354,-0.705309348362489
ACH-001367,-0.6404485010279811
ACH-001368,-0.6255859209219424
ACH-001374,-0.34574011537838706
ACH-001377,-0.4952985082083418
ACH-001380,-0.5907427961801739
ACH-001391,-0.4477356765498819
ACH-001408,-0.8058460222150531
ACH-001430,-0.4503319960084509
ACH-001431,-0.6527448021415614
ACH-001450,-0.853378091672947
ACH-001496,-0.4143313232017813
ACH-001500,-0.5262940214831823
ACH-001523,-0.6487051177760248
ACH-001532,-0.5556934973866369
ACH-001550,-0.4524439157742336
ACH-001552,-0.6596340180988042
ACH-001554,-0.6034265655651392
ACH-001654,-0.7725105628212289
ACH-001735,-0.6655987766733075
ACH-001736,-0.9656622847829752
ACH-001737,-0.26662614252494865
ACH-001740,-0.7079286046707198
ACH-001745,-0.5733757396166898
ACH-001765,-0.5885930068079526
