,GTF3C6 (112495)
ACH-000004,-0.7156577688029118
ACH-000005,-0.7139567519832282
ACH-000007,-0.7285302106820314
ACH-000009,-0.6764478889826361
ACH-000011,-0.6836910860564079
ACH-000012,-0.6206853046009361
ACH-000013,-0.7054132636552777
ACH-000014,-0.9362485637504564
ACH-000015,-0.7830406530125744
ACH-000017,-1.0097570267355556
ACH-000018,-0.9006342885050033
ACH-000019,-0.3343991441262857
ACH-000021,-0.6018983190578968
ACH-000022,-0.6608988755572385
ACH-000025,-0.7195441877681343
ACH-000028,-0.5873684989642928
ACH-000030,-0.8386383208244648
ACH-000035,-0.9912728353416708
ACH-000036,-0.7761986972079921
ACH-000037,-0.5822816369465327
ACH-000039,-0.8380689482241697
ACH-000040,-0.6731467771396378
ACH-000041,-0.6505407222804236
ACH-000042,-0.7933524478537319
ACH-000045,-0.567464964048511
ACH-000047,-0.4461722016273125
ACH-000052,-0.8421544091633504
ACH-000053,-0.5485172146403522
ACH-000054,-0.8362408187970688
ACH-000055,-0.4721844443963039
ACH-000060,-0.788460442717167
ACH-000067,-0.6200687195845369
ACH-000070,-0.6037922395266306
ACH-000075,-0.8754348833095276
ACH-000078,-0.4708580781188128
ACH-000082,-0.35787618892770034
ACH-000085,-0.9405406608021636
ACH-000086,-0.9267521311313512
ACH-000087,-0.6613566344919865
ACH-000092,-0.4365032961690492
ACH-000095,-0.421621919668704
ACH-000097,-0.33067630838973666
ACH-000098,-0.9428682707192968
ACH-000099,-0.6154662367476056
ACH-000108,-0.8306392093138804
ACH-000113,-0.40630926121913546
ACH-000116,-0.6055302097665121
ACH-000118,-0.8057996615930916
ACH-000120,-0.621476713369186
ACH-000123,-0.5671415250003091
ACH-000127,-0.723744810678491
ACH-000128,-0.6436193270489426
ACH-000132,-0.8191337462281666
ACH-000133,-0.6158026189712983
ACH-000137,-0.9173592392357012
ACH-000138,-0.9127623912527288
ACH-000142,-0.7164703949467208
ACH-000143,-0.6875160636446138
ACH-000146,-0.36308216582168495
ACH-000148,-0.9412888151964314
ACH-000150,-0.7032952266779933
ACH-000152,-0.6805211675828036
ACH-000153,-0.7476660790140255
ACH-000159,-0.3958283916653205
ACH-000160,-0.29940036737599124
ACH-000163,-0.856507181067308
ACH-000167,-0.018751521464971648
ACH-000168,-0.6571982959972976
ACH-000169,-0.6402181061717607
ACH-000178,-0.7691006343722572
ACH-000183,-0.974145669590874
ACH-000188,-0.5475829405866057
ACH-000189,-0.5632229106089169
ACH-000190,-0.2872472371462557
ACH-000198,-0.4252324954561501
ACH-000203,-0.5435058559587099
ACH-000204,-0.7800152376197496
ACH-000206,-0.542334883393834
ACH-000207,-0.6211973004314044
ACH-000208,-1.1033238868676771
ACH-000210,-0.4844757744703632
ACH-000211,-0.7296279825971455
ACH-000215,-0.7883542668005671
ACH-000221,-1.0296019990849399
ACH-000222,-0.6896580973908993
ACH-000223,-0.7381076047287771
ACH-000226,-0.5281167419776216
ACH-000227,-0.6001932072476623
ACH-000228,-0.8177085468188808
ACH-000231,-0.6565968045451387
ACH-000232,-0.6373971918619724
ACH-000233,-0.549202797630759
ACH-000234,-0.3255313172728145
ACH-000235,-0.6555753243483614
ACH-000237,-0.745520207060708
ACH-000238,-0.7001170789429175
ACH-000242,-0.6174797095181536
ACH-000243,-0.7207243522779166
ACH-000244,-0.29455763242195465
ACH-000246,-0.6325085863814157
ACH-000248,-0.9841224020204234
ACH-000250,-0.5676581815293593
ACH-000251,-0.7888907736178931
ACH-000252,-0.5105515339800067
ACH-000253,-0.6914036375509772
ACH-000255,-0.8131667393526922
ACH-000256,-0.6800895773121207
ACH-000257,-0.3880356259711469
ACH-000258,-0.6964334542679369
ACH-000259,-0.5607192653768521
ACH-000260,-0.7968787977635209
ACH-000261,-0.8991924908378042
ACH-000262,-0.6319435023813544
ACH-000263,-0.7387639916045817
ACH-000264,-0.7246017172686771
ACH-000265,-0.6422389224090361
ACH-000266,-0.4985002110453741
ACH-000272,-0.6152267746417038
ACH-000274,-0.7065730842973318
ACH-000277,-0.6363306581594382
ACH-000278,-0.8138212746030165
ACH-000279,-0.7312702951183889
ACH-000280,-0.7216851054234374
ACH-000281,-1.1383444653600925
