,USB1 (79650)
ACH-000242,0.1836275276055482
ACH-000243,-0.13973244700377355
ACH-000244,-0.2142051786414427
ACH-000246,-0.034819251862227
ACH-000248,-0.22519916497145076
ACH-000250,-0.043352765251128834
ACH-000251,-0.015056314127574896
ACH-000252,0.24044746674419745
ACH-000253,0.058723338806650566
ACH-000255,0.04776902768859076
ACH-000256,-0.004711614707619793
ACH-000257,0.017890971867331847
ACH-000258,-0.10572056112360556
ACH-000259,-0.165265975200579
ACH-000260,-0.17348173205758796
ACH-000261,-0.08667657806729158
ACH-000262,-0.09187657630611216
ACH-000263,-0.17945319805536789
ACH-000264,-0.16031448417413627
ACH-000265,0.0018387280438221755
ACH-000266,-0.13327517168886094
ACH-000272,-0.08184460030320391
ACH-000274,-0.12353465736864562
ACH-000277,-0.08656836895672318
ACH-000278,-0.041917021074142996
ACH-000279,-0.03916860193544864
ACH-000280,-0.2683179738555594
ACH-000281,-0.2533189801362465
ACH-000288,-0.1745760206025957
ACH-000291,0.0075898054389500185
ACH-000293,-0.3365128260742589
ACH-000294,-0.05168426846755226
ACH-000295,-0.25521595201799074
ACH-000296,-0.1983585357141449
ACH-000302,-0.027807370207678282
ACH-000304,0.09277435734717866
ACH-000307,-0.09655462778439736
ACH-000308,-0.043968110187533285
ACH-000310,-0.21761845328390367
ACH-000311,-0.09532555435623367
ACH-000312,-0.03751510610965906
ACH-000315,-0.0019477758359826719
ACH-000316,0.07153924913632721
ACH-000317,0.14905589827266022
ACH-000318,-0.06689709893747067
ACH-000319,-0.18438074843922025
ACH-000320,-0.18135801573483296
ACH-000322,0.2449630056608531
ACH-000323,-0.015499828830597627
ACH-000324,-0.17174335619276254
ACH-000329,-0.053024650446117226
ACH-000330,-0.033262045263717566
ACH-000331,-0.045067637740226166
ACH-000332,-0.03580864767479647
ACH-000334,-0.004888044241851914
ACH-000335,-0.1976248041455532
ACH-000336,-0.08691492314496978
ACH-000337,-0.2921340521822378
ACH-000338,-0.1013305880459216
ACH-000339,-0.04766139697234622
ACH-000341,-0.09450724517496342
ACH-000348,-0.2224292048977864
ACH-000350,-0.4085843829021396
ACH-000352,0.02005722084594411
ACH-000356,-0.25136956834752305
ACH-000361,-0.0757879264492601
ACH-000362,-0.09325023178582748
ACH-000363,0.02469893972921349
ACH-000364,-0.3251566306300541
ACH-000365,-0.04258707149535902
ACH-000366,-0.046332277212902055
ACH-000368,-0.13460898295735382
ACH-000374,-0.0002306780026395498
ACH-000375,-0.0025308745251896468
ACH-000376,-0.11868607838388433
ACH-000381,-0.10510047994575887
ACH-000383,-0.12370361459804638
ACH-000387,-0.0805607894729312
ACH-000389,0.08345264001978038
ACH-000390,-0.1684084270003866
ACH-000393,-0.13208806795725309
ACH-000395,-0.0018674641960251047
ACH-000396,0.01812056422822216
ACH-000397,-0.16322383030825352
ACH-000401,-0.10916029089137566
ACH-000402,-0.4033478111414222
ACH-000403,-0.06771660980742175
ACH-000404,0.2201998528762621
ACH-000406,-0.13941567395703294
ACH-000407,-0.06739066546546857
ACH-000408,-0.12464252273972885
ACH-000410,-0.11739669918228493
ACH-000411,0.06383733700541612
ACH-000414,-0.12586848894380526
ACH-000415,-0.1204300642257568
ACH-000416,-0.2657336641467769
ACH-000420,-0.0928336788621576
ACH-000421,-0.36253141586602855
ACH-000424,-0.1119581459443702
ACH-000425,-0.06454580711713202
ACH-000426,0.06163698956979645
ACH-000427,0.028470569949208782
ACH-000433,-0.1408026709114061
ACH-000435,-0.057108254314156774
ACH-000436,0.04936636826690783
ACH-000444,-0.2922700587812985
ACH-000445,-0.2660085391863234
ACH-000448,-0.14759647579319898
ACH-000450,-0.006910395953837233
ACH-000452,-0.1380408490994018
ACH-000454,-0.3402729608012381
ACH-000458,-0.05382338062416951
ACH-000459,0.056687794969346936
ACH-000460,-0.2996576461459141
ACH-000461,-0.07529468479797131
ACH-000463,-0.08140400795176396
ACH-000464,-0.03388396829889355
ACH-000466,-0.11617032436338705
ACH-000467,-0.09926581975810532
ACH-000468,-0.17434991483028325
ACH-000469,0.03555601561084251
ACH-000470,-0.2507863474097366
ACH-000471,-0.13469519485287176
ACH-000472,-0.05085340014354142
ACH-000473,-0.2419063076958115
ACH-000475,-0.13831249258455128
ACH-000476,-0.05126910277308367
ACH-000477,0.038911537207729684
ACH-000479,0.1286618337512303
ACH-000480,-0.006940256232885264
ACH-000481,-0.01727255405814781
ACH-000483,-0.07992868210288036
ACH-000484,-0.1015096961707552
ACH-000485,-0.013028787554835284
ACH-000486,0.011041241626747248
ACH-000487,-0.4447590609050541
ACH-000488,-0.10136910356568928
ACH-000490,-0.2394089733074235
ACH-000491,-0.029523209182898694
ACH-000495,0.11654003324881247
ACH-000496,-0.045688128831704665
ACH-000499,-0.0890489006237166
ACH-000500,-0.8268562747944481
ACH-000502,-0.08082335806413672
ACH-000503,-0.0949076612652282
ACH-000505,-0.2385717496829191
ACH-000507,-0.10976299089619704
ACH-000510,-0.12153434420603565
ACH-000511,-0.06309916180628344
ACH-000512,0.043103166255331414
ACH-000516,-0.07167089072545095
ACH-000517,-0.09605637938523634
ACH-000518,-0.1735741271725559
ACH-000520,-0.30092892569753305
ACH-000521,-0.10642586715194996
ACH-000522,-0.2153717685959988
ACH-000524,-0.13864492829991415
ACH-000527,0.03909578794678995
ACH-000528,-0.07295249337939479
ACH-000537,-0.0034795855563032967
ACH-000541,-0.044828108252308485
ACH-000542,-0.14669621243451866
ACH-000544,-0.27856142535307776
ACH-000545,0.007111507894612736
ACH-000547,-0.09219089226790736
ACH-000548,-0.25330783837488896
ACH-000549,-0.1705731779971079
ACH-000550,-0.3091548056567832
ACH-000552,0.06651121453481235
ACH-000556,-0.2479106767079795
ACH-000557,-0.09694707193801552
ACH-000569,-0.11381115492499902
ACH-000570,0.022523644848300342
ACH-000571,-0.04659604183440545
ACH-000573,-0.17701702910793835
ACH-000576,-0.09358898262333476
ACH-000579,-0.029883432212581863
ACH-000580,-0.02672514915499082
ACH-000584,-0.21138552739792701
ACH-000585,-0.02290145544128731
ACH-000588,-0.13960164924102214
ACH-000589,0.02559823092714397
ACH-000591,-0.08543126403620813
ACH-000593,-0.11593981308057386
ACH-000600,-0.025174006515037654
ACH-000601,-0.2729418935093472
ACH-000605,-0.14090838919472687
ACH-000606,0.06894532369352163
ACH-000608,-0.09936037882828007
ACH-000614,0.10307111160631928
ACH-000616,-0.09106746438309964
ACH-000618,-0.11993416222355616
ACH-000619,-0.14085376353002868
ACH-000620,-0.14139895400283412
ACH-000621,-0.14719797805926066
ACH-000622,-0.11631608304213326
ACH-000623,-0.0503111730087033
ACH-000624,-0.2916606037868088
ACH-000627,-0.11059877272724844
ACH-000630,-0.06331332027850307
ACH-000631,-0.11410030404951195
ACH-000632,-0.11081163551508877
ACH-000633,-0.035977217587754816
ACH-000637,-0.06731002254100922
ACH-000638,-0.2166198409506344
ACH-000646,-0.06429188520731033
ACH-000647,-0.2425384299130729
ACH-000648,-0.12194024158290548
ACH-000649,-0.053913919605307135
ACH-000651,-0.20014311610076685
ACH-000652,-0.16983434657294785
ACH-000653,-0.08433320202107167
ACH-000657,-0.09225482350954907
ACH-000658,-0.20980182579897444
ACH-000661,-0.16250873505737035
ACH-000662,0.06621756057218459
ACH-000663,0.0010390754979811962
ACH-000665,0.03173178920524547
ACH-000671,-0.02000140664325896
ACH-000672,0.06767859767061793
ACH-000673,0.030117947208211333
ACH-000676,-0.09621838057458193
ACH-000677,-0.019294905011579586
ACH-000681,-0.15550719555338685
ACH-000683,-0.2091570187848741
ACH-000684,-0.0695256017379818
ACH-000688,-0.08432399248379124
ACH-000693,-0.029651830314707694
ACH-000694,-0.06623963522883937
ACH-000695,0.21704250389996174
ACH-000696,-0.13861723548250313
ACH-000697,0.1234588576543309
ACH-000699,-0.06607419166420407
ACH-000701,-0.13219491663595107
ACH-000706,-0.014041356574690123
ACH-000711,-0.018329209466759228
ACH-000713,-0.36660244603208825
ACH-000714,0.11733244640455535
ACH-000718,-0.0740134007612758
ACH-000720,0.05131730826589985
ACH-000721,-0.1836643069610851
ACH-000724,-0.12142544041948675
ACH-000725,-0.15695084232975418
ACH-000732,-0.04673247632313492
ACH-000734,-0.052938843055507605
ACH-000735,-0.12120456631889084
ACH-000736,-0.12607218433047776
ACH-000738,-0.3012095807052176
ACH-000746,-0.15984941081754164
ACH-000747,-0.1352150524986494
ACH-000748,-0.05290283748825491
ACH-000753,-0.1505834028774727
ACH-000756,-0.016443560251800337
ACH-000757,-0.1887177419216096
ACH-000758,-0.1291521786123232
ACH-000760,-0.0423135215887341
ACH-000762,-0.1107943657356511
ACH-000763,-0.01936801622313631
ACH-000764,-0.03288278618566322
ACH-000765,-0.009848252759491844
ACH-000766,-0.07133099011487525
ACH-000767,-0.18624763085918644
ACH-000768,-0.1421750072672908
ACH-000769,-0.06397492171020541
ACH-000770,0.0034230730223016497
ACH-000771,-0.05136924809705765
ACH-000773,-0.1307111128126991
ACH-000776,-0.1523564385867398
ACH-000777,-0.1470535584980832
ACH-000778,-0.182874068644244
ACH-000781,-0.05433918113553055
ACH-000782,-0.056259142588721715
ACH-000783,-0.020008544006760783
ACH-000784,-0.06899803567147947
ACH-000785,-0.1011705829646586
ACH-000787,-0.11251693099710652
ACH-000788,-0.08801282861497027
ACH-000791,-0.09060255107080152
ACH-000792,-0.009834556603480062
ACH-000794,-0.17315517357076382
ACH-000796,-0.011794355195567926
ACH-000798,0.00375673628603524
ACH-000799,0.107240141033714
ACH-000800,-0.21907009944172867
ACH-000802,-0.2614694199297351
ACH-000804,0.07927640578606304
ACH-000805,0.008627147053691345
ACH-000809,-0.06714669004890905
ACH-000810,0.055273029337140345
ACH-000811,-0.16673660167426518
ACH-000817,-0.3427964669146142
ACH-000819,-0.1117366665242258
ACH-000820,-0.06214745086105755
ACH-000821,-0.07780307827705539
ACH-000822,-0.13568666652259265
ACH-000823,-0.08465633079709155
ACH-000824,-0.10742270210836004
ACH-000827,-0.06458445343953204
ACH-000829,-0.0826828844429585
ACH-000831,0.044006016792772634
ACH-000832,-0.2689995977637298
ACH-000833,-0.023033401418172242
ACH-000834,-0.2253062887322538
ACH-000835,-0.0919698595966824
ACH-000836,-0.10068363519767984
ACH-000837,-0.09303196095422098
ACH-000838,0.05470589821488826
ACH-000839,-0.2144991984619742
ACH-000840,-0.17913932483052925
ACH-000841,0.04506706719788188
ACH-000843,-0.026363141374759827
ACH-000846,0.0011948497235927569
ACH-000847,-0.2291231741876664
ACH-000848,0.009316406567613544
ACH-000849,-0.13925069143094546
ACH-000851,-0.1497031776351456
ACH-000855,-0.036269534654665606
ACH-000856,-0.12983187564913412
ACH-000858,-0.0551600602637191
ACH-000859,-0.09477495053930553
ACH-000861,-0.09933399000054664
ACH-000862,-0.02409724244095806
ACH-000865,-0.0814554296526871
ACH-000866,-0.0773851072023069
ACH-000867,-0.07291731719993405
ACH-000869,-0.02863985065120518
ACH-000872,0.0987369116815366
ACH-000873,-0.3048009500628538
ACH-000876,-0.1118776911080146
ACH-000878,-0.1959037770181812
ACH-000880,-0.20887013659607329
ACH-000881,-0.04530419272953956
ACH-000882,-0.004467218372008517
ACH-000884,0.10826144372973218
ACH-000885,-0.00825828441410562
ACH-000887,-0.05156396024278806
ACH-000889,-0.14925360273108393
ACH-000896,-0.07782856632146817
ACH-000898,-0.2152990700584201
ACH-000900,0.0684290082266135
ACH-000901,-0.09295949300776474
ACH-000905,-0.015376437231851463
ACH-000906,-0.04480057190376878
ACH-000907,-0.047334350241441316
ACH-000910,-0.018595607821898667
ACH-000911,-0.14896950448752858
ACH-000912,-0.12822081602647595
ACH-000913,-0.016996339056768128
ACH-000915,-0.10682016728350603
ACH-000916,-0.07198997662299571
ACH-000917,-0.1198364548922278
ACH-000920,-0.13843218180475395
ACH-000921,-0.19696237948830927
ACH-000924,-0.037661644014644655
ACH-000926,-0.1993589636509243
ACH-000928,0.021375095646236183
ACH-000929,-0.20079383157064534
ACH-000932,-0.12111649154544887
ACH-000935,0.2435769432605603
ACH-000936,0.000407584384454388
ACH-000937,-0.033494553560163384
ACH-000938,0.012036527322066044
ACH-000939,-0.08561139129108318
ACH-000941,-0.12003059942651848
ACH-000943,-0.0211242088252988
ACH-000946,0.052261539561802885
ACH-000947,-0.03736706442642843
ACH-000948,-0.1514330393997988
ACH-000950,-0.11424321807240714
ACH-000953,-0.045713998341369314
ACH-000954,-0.1128621344169811
ACH-000957,-0.1041641813488953
ACH-000958,-0.010155034504862584
ACH-000960,-0.04683424159356964
ACH-000963,-0.08945902134422082
ACH-000968,0.0881061745256012
ACH-000969,-0.15755726205156725
ACH-000972,-0.01416602217341468
ACH-000973,-0.07398713127648865
ACH-000974,-0.08099671854937396
ACH-000978,-0.2717948988612717
ACH-000984,-0.0205180489537597
ACH-000986,-0.02741257540418727
ACH-000988,-0.22217389794067516
ACH-000993,-0.263981040740305
ACH-000994,-0.17356033831176762
ACH-000996,0.1601068323057805
ACH-001001,-0.15182950716965898
ACH-001020,0.04736807730196005
ACH-001028,-0.05820406518104215
ACH-001031,-0.15447884255915467
ACH-001038,-0.10349215846552506
ACH-001048,-0.0945970103949496
ACH-001050,-0.030768515813518905
ACH-001053,0.02270912752356645
ACH-001054,-0.18309192437770425
ACH-001061,-0.12733815362592685
ACH-001067,-0.2620559659162601
ACH-001075,-0.1137477010048607
ACH-001096,-0.053230391602468674
ACH-001111,-0.002409723532733347
ACH-001119,0.1673430630180752
ACH-001128,-0.12590224010039444
ACH-001134,-0.03686230038900745
ACH-001151,-0.04175003170801298
ACH-001163,-0.20692894870375675
ACH-001164,-0.029619253514930974
ACH-001183,-0.06860866035788442
ACH-001192,-0.12941715862713413
ACH-001193,-0.008154436763691346
ACH-001196,0.04164412296388384
ACH-001197,0.03223809775979922
ACH-001205,-0.019121429999905445
ACH-001211,-0.11029527958701567
ACH-001212,0.012304302072068072
ACH-001228,-0.18065240531486174
ACH-001232,-0.2046326684903016
ACH-001239,0.0475113790182327
ACH-001270,-0.3680421174865747
ACH-001274,-0.15715703483769775
ACH-001275,0.07054765750090321
ACH-001277,-0.050619551518972544
ACH-001278,-0.15003737350288904
ACH-001280,0.11019094141235272
ACH-001283,-0.013896912121475721
ACH-001289,-0.0991451363199114
ACH-001300,0.08208650862450613
ACH-001301,-0.1246656490390775
ACH-001302,-0.012365308606719236
ACH-001306,-0.0907712652050656
ACH-001318,-0.11651116239682192
ACH-001322,-0.06402442290160146
ACH-001328,-0.0267473239932181
ACH-001332,0.004150143884651761
ACH-001336,-0.09327072350524676
ACH-001346,-0.023422366717039168
ACH-001353,-0.1332366599514227
ACH-001354,-0.2284074720423771
ACH-001367,-0.1534231830888757
ACH-001368,-0.21737843035620605
ACH-001374,-0.016268236729989758
ACH-001377,-0.023221374438290632
ACH-001380,-0.03287471419051583
ACH-001391,0.032486336134285115
ACH-001408,0.02654383815752321
ACH-001430,-0.08253177566527485
ACH-001431,-0.20477840629742008
ACH-001450,-0.17587183335970138
ACH-001496,-0.04697111847547777
ACH-001500,-0.005559611484001392
ACH-001523,0.05430165833681362
ACH-001532,0.002257899681039386
ACH-001550,-0.11113380409870097
ACH-001552,-0.1528286612866803
ACH-001554,-0.28203693692665105
ACH-001654,-0.007476711146004961
ACH-001735,-0.13313922735335162
ACH-001736,-0.1415551172277746
ACH-001737,-0.5571368358327017
ACH-001740,0.12753794215417902
ACH-001745,0.008265659041664123
ACH-001765,-0.0305532336142998
