,ACP1 (52)
ACH-000004,0.07359559328129885
ACH-000005,-0.2478589777276149
ACH-000007,0.12324192330171126
ACH-000009,0.11392908808049848
ACH-000011,-0.02799314965534501
ACH-000012,0.1287649262223064
ACH-000013,0.21140876510597714
ACH-000014,0.017177247339962773
ACH-000015,0.044859132969613066
ACH-000017,0.2477361881736813
ACH-000018,0.03522427047532388
ACH-000019,-0.032184419127099635
ACH-000021,0.1857864389097925
ACH-000022,0.14303695604310446
ACH-000025,0.11601272069125562
ACH-000028,0.13937969260190855
ACH-000030,0.09072641999355817
ACH-000035,0.027698034799742737
ACH-000036,0.1993308893826441
ACH-000037,0.10782757246162357
ACH-000039,0.22730335914084454
ACH-000040,0.07250088956286803
ACH-000041,0.1201716135017222
ACH-000042,0.08898959334238396
ACH-000045,0.08503195349076413
ACH-000047,0.3198589874861021
ACH-000052,0.1452242880973212
ACH-000053,0.14871944936097284
ACH-000054,0.018561883648428812
ACH-000055,0.15923758039628946
ACH-000060,0.2875955874402289
ACH-000067,0.1642002138376344
ACH-000070,-0.0005480727033641156
ACH-000075,0.06799323818979355
ACH-000078,-0.1745210546610758
ACH-000082,0.16617601334795254
ACH-000085,0.11821568686725828
ACH-000086,-0.005345340101352857
ACH-000087,0.02396353895918905
ACH-000092,0.0936009619011649
ACH-000095,0.04194295252987997
ACH-000097,0.17669554143234106
ACH-000098,0.11235951370781136
ACH-000099,-0.044136247741103606
ACH-000108,0.12283238874857096
ACH-000113,0.17585175144628012
ACH-000116,0.08711632792820481
ACH-000118,0.05395428565880076
ACH-000120,0.06280163570787281
ACH-000123,0.12885592383276334
ACH-000127,0.17799504489220058
ACH-000128,0.1360846950914636
ACH-000132,0.22115860318844974
ACH-000133,0.2071489960337814
ACH-000137,0.08093330935307011
ACH-000138,0.09439171174008937
ACH-000142,0.08483693828025314
ACH-000143,0.04561376882657102
ACH-000146,0.19324486527746146
ACH-000148,0.11578175533393895
ACH-000150,0.191114223777061
ACH-000152,0.08831719591330055
ACH-000153,0.19852760394529234
ACH-000159,0.17505954235394244
ACH-000160,0.09726206377506333
ACH-000163,0.2043341759769819
ACH-000167,0.2413695609089241
ACH-000168,0.04341837886187437
ACH-000169,0.17471201491210944
ACH-000178,0.2314243862056478
ACH-000183,0.12461526079046953
ACH-000188,0.04589719621236108
ACH-000189,0.10443830831936038
ACH-000190,0.2782990954065862
ACH-000198,0.0061952114369926035
ACH-000203,0.4038092492336524
ACH-000204,0.22021434029147452
ACH-000206,0.13458296904759345
ACH-000207,0.03511507720865989
ACH-000208,0.13225671078110146
ACH-000210,0.3160112074642581
ACH-000211,0.047440305085963766
ACH-000215,0.2237097777594791
ACH-000221,0.12132194464503182
ACH-000222,0.0807772334749995
ACH-000223,0.06505045882797549
ACH-000226,0.31895294803525953
ACH-000227,0.07488573831192595
ACH-000228,0.21906820308661407
ACH-000231,0.10253944965533744
ACH-000232,0.16591047724473504
ACH-000233,0.1472480536661556
ACH-000234,0.24484762730951756
ACH-000235,0.06662797502289028
ACH-000237,0.1703610528953702
ACH-000238,0.13869500788426548
ACH-000242,0.3828847702901728
ACH-000243,0.14801859878014553
ACH-000244,0.06376878581216305
ACH-000246,0.14325543875859684
ACH-000248,0.08958417007563786
ACH-000250,0.06925422304557101
ACH-000251,0.2673594772202924
ACH-000252,0.0925056135966892
ACH-000253,0.16566815616466654
ACH-000255,0.18609442274201732
ACH-000256,0.21395760099109493
ACH-000257,-0.0595587525146191
ACH-000258,0.03377458458908
ACH-000259,-0.010683353258983536
ACH-000260,0.17707287820369752
ACH-000261,0.12295288888119238
ACH-000262,0.3321902899251589
ACH-000263,0.06723690341573248
ACH-000264,0.08051102310937197
ACH-000265,0.033266483995484465
ACH-000266,0.003628469223762487
ACH-000272,0.07389925821779418
ACH-000274,-0.01181460968327188
ACH-000277,0.13685839372578
ACH-000278,0.23799302662673846
ACH-000279,0.034442010687359415
ACH-000280,-0.05328078471672527
ACH-000281,0.1330927214333013
ACH-000288,0.1382605410450241
ACH-000291,0.11498231344189967
ACH-000293,0.1676140813261814
ACH-000294,-0.05526940699085841
ACH-000295,0.1052806740686648
ACH-000296,0.2544642220530769
ACH-000302,0.12991147445419096
ACH-000304,0.2527024466567169
ACH-000307,0.14567995338451528
ACH-000308,0.0927680868638618
ACH-000310,0.13463450936102014
ACH-000311,0.2147920315297779
ACH-000312,0.1215050608847206
ACH-000315,0.2876269976596739
ACH-000316,0.03320864320568557
ACH-000317,0.06691970870202328
ACH-000318,0.08532413517610024
ACH-000319,0.041503016649718213
ACH-000320,-0.08915536356784247
ACH-000322,0.1946868304451449
