,UBA6 (55236)
ACH-000004,-0.27327869929217297
ACH-000005,-0.07680785982479105
ACH-000007,-0.2557312111427509
ACH-000009,-0.306334754831992
ACH-000011,0.16264391027421654
ACH-000012,-0.5233188256315554
ACH-000013,-0.17406467765806044
ACH-000014,-0.1290440837442758
ACH-000015,-0.1676578350886002
ACH-000017,-0.42679031329095735
ACH-000018,-0.09572100925336738
ACH-000019,-0.22780581140258524
ACH-000021,-0.23092225502575045
ACH-000022,-0.4380622393326331
ACH-000025,-0.39558047970749216
ACH-000028,-0.4046019337063661
ACH-000030,-0.6325099463209243
ACH-000035,-0.094599898097946
ACH-000036,-0.13162692961142486
ACH-000037,-0.24125342038407616
ACH-000039,-0.03027733935125915
ACH-000040,-0.4076915890450267
ACH-000041,-0.17787739580765538
ACH-000042,-0.11958983338813492
ACH-000045,0.14249576518542678
ACH-000047,-0.4486624662995817
ACH-000052,-0.18754787828810088
ACH-000053,-0.1474338326747955
ACH-000054,-0.2892000064062393
ACH-000055,-0.4739074385213999
ACH-000060,-0.32923318726948064
ACH-000067,-0.0131501937805591
ACH-000070,0.03162507058347039
ACH-000075,-0.13461870404985016
ACH-000078,-0.12414130023548853
ACH-000082,-0.2724649487136375
ACH-000085,-0.4895398538047442
ACH-000086,-0.3185573097373734
ACH-000087,-0.06791508633517021
ACH-000092,-0.08091107011933507
ACH-000095,-0.3901586975893439
ACH-000097,-0.5583429951417691
ACH-000098,-0.23248685974357544
ACH-000099,0.15600763745035606
ACH-000108,-0.2516535358797541
ACH-000113,0.14908303210916962
ACH-000116,-0.4503167138773352
ACH-000118,-0.3881174928975158
ACH-000120,-0.2270725663481209
ACH-000123,-0.3082596849889888
ACH-000127,-0.4954813819388298
ACH-000128,-0.12137014067738555
ACH-000132,-0.20210626133218773
ACH-000133,-0.21055939618268166
ACH-000137,-0.4297107712680264
ACH-000138,-0.22732887066808305
ACH-000142,-0.20727600314128586
ACH-000143,-0.38471193391971603
ACH-000146,-0.1714179010580796
ACH-000148,-0.19264664447942206
ACH-000150,-0.39948092525095424
ACH-000152,-0.22738556382087546
ACH-000153,-0.19529151310710124
ACH-000159,-0.1654723014472054
ACH-000160,-0.2745294986133019
ACH-000163,-0.11769929706533296
ACH-000167,-0.11926582829743936
ACH-000168,0.17803825694882758
ACH-000169,-0.27140209589529585
ACH-000178,-0.11525925718764725
ACH-000183,0.1226129953063186
ACH-000188,-0.3125132158841777
ACH-000189,-0.2296910056368172
ACH-000190,-0.2514907204093822
ACH-000198,-0.3604567837839776
ACH-000203,-0.147494316736499
ACH-000204,-0.09844177545320104
ACH-000206,-0.08197086633827977
ACH-000207,-0.07413677037646978
ACH-000208,-0.07981821250037043
ACH-000210,-0.34632844505313953
ACH-000211,-0.32291714914261016
ACH-000215,-0.2643018706038114
ACH-000221,-0.2900506972120576
ACH-000222,-0.003082083029911053
ACH-000223,-0.3582021284290633
ACH-000226,-0.6675618413837264
ACH-000227,-0.0567084016798498
ACH-000228,-0.0949223906692867
ACH-000231,-0.32807905474552346
ACH-000232,-0.01182606423397096
ACH-000233,-0.28529119795433816
ACH-000234,-0.3388211959743457
ACH-000235,-0.17191168179799454
ACH-000237,-0.2885114594886408
ACH-000238,-0.2530169283481207
ACH-000242,-0.39046978486724576
ACH-000243,-0.3165850931739905
ACH-000244,-0.3248664291054117
ACH-000246,-0.09079612344335318
ACH-000248,-0.5708559850379312
ACH-000250,-0.182818887331989
ACH-000251,-0.6167637023051744
ACH-000252,-0.3768121213799116
ACH-000253,-0.35131232416456104
ACH-000255,-0.31790474696792537
ACH-000256,-0.282997198643706
ACH-000257,-0.28242477331754523
ACH-000258,-0.2579113793408279
ACH-000259,-0.3341997876929758
ACH-000260,-0.4122773450574028
ACH-000261,-0.1933792289863965
ACH-000262,-0.19233385376054246
ACH-000263,-0.20660128685697413
ACH-000264,-0.18736591544255216
ACH-000265,-0.2203025775008947
ACH-000266,-0.2631803377203717
ACH-000272,0.09659892459279824
ACH-000274,-0.13084375295895184
ACH-000277,-0.514059981171201
ACH-000278,-0.2718285906453308
ACH-000279,-0.26503337882541395
ACH-000280,-0.24205388606563266
ACH-000281,-0.4210405273529711
ACH-000288,-0.031862472900377775
ACH-000291,-0.12019039619492132
ACH-000293,-0.331323974536868
ACH-000294,0.031031023376994007
ACH-000295,-0.07085978164095583
ACH-000296,-0.20027434222860244
ACH-000302,-0.12404029982047172
ACH-000304,-0.09593552068154956
ACH-000307,-0.2944524550728179
ACH-000308,-0.28326524788092844
ACH-000310,-0.13112440522803925
ACH-000311,-0.4094946068307439
ACH-000312,-0.14668396686012966
ACH-000315,-0.14550534516652086
ACH-000316,-0.2822488115752093
ACH-000317,-0.2911369225504858
ACH-000318,-0.4106491349599983
ACH-000319,0.04573602173020831
ACH-000320,-0.3654585390557528
ACH-000322,-0.185097843842274
ACH-000323,-0.34979609266768746
ACH-000324,-0.2706443652370749
ACH-000329,-0.2126556104562138
ACH-000330,-0.2204729906098331
ACH-000331,-0.11611627968257747
ACH-000332,-0.25909686415930605
ACH-000334,-0.1159014075861424
ACH-000335,-0.2271040227788373
ACH-000336,-0.007882278067922644
ACH-000337,-0.4351542736299368
ACH-000338,-0.6676503328587909
ACH-000339,-0.33619331592817325
ACH-000341,-0.18777843108311107
ACH-000348,-0.3567634889386278
ACH-000350,-0.16408839112774912
ACH-000352,-0.25616963030300904
ACH-000356,-0.3819621559176953
ACH-000361,-0.22042647179909908
ACH-000362,0.10606673032906946
ACH-000363,0.005373689482163104
ACH-000364,-0.21022836731909955
ACH-000365,0.2020789368752527
ACH-000366,-0.02257189334479931
ACH-000368,-0.21370218803113167
ACH-000374,-0.33498264511064296
ACH-000375,-0.10410711728607663
ACH-000376,-0.3125549472386369
ACH-000381,-0.29347839085726124
ACH-000383,-0.11862446692567699
ACH-000387,-0.2502684549779391
ACH-000389,-0.7975413540026037
ACH-000390,-0.5930099414106085
ACH-000393,-0.07571546080983581
ACH-000395,-0.4525824088991621
ACH-000396,-0.29107081559756753
ACH-000397,-0.3854570151165726
ACH-000401,-0.3114711184526043
ACH-000402,-0.12844949000089712
ACH-000403,-0.35485487172211955
ACH-000404,-0.2618498427175698
ACH-000406,-0.21179846931095608
ACH-000407,-0.3529034232869869
ACH-000408,-0.14359336283664054
ACH-000410,-0.03362800971384381
ACH-000411,-0.10931117804370476
ACH-000414,-0.06298361129811446
ACH-000415,-0.1950769849831353
ACH-000416,-0.2943320183783245
ACH-000420,-0.4229235822012026
ACH-000421,-0.31120840696347674
ACH-000424,-0.21279201276429408
ACH-000425,-0.2754593222675517
ACH-000426,-0.25387887712956275
ACH-000427,-0.259466658822852
ACH-000433,-0.3470947765389764
ACH-000435,-0.24764649502556116
ACH-000436,-0.0809781840958971
ACH-000444,-0.06698459764719626
ACH-000445,-0.13940968183763144
ACH-000448,-0.15693472187880445
ACH-000450,-0.3463183043640635
