,RERG (85004)
ACH-000648,-0.044483433988268616
ACH-000649,-0.08602794557492324
ACH-000651,-0.15974262107648066
ACH-000652,-0.17257138699305144
ACH-000653,-0.13969430607732836
ACH-000657,-0.2178754659206795
ACH-000658,-0.08102524790017017
ACH-000661,0.053333875670604665
ACH-000662,0.29593555810343797
ACH-000663,-0.12823325744340378
ACH-000665,-0.04688561475624242
ACH-000671,-0.16853156264510571
ACH-000672,-0.2837103002532598
ACH-000673,-0.12750489238269666
ACH-000676,-0.08946316670127911
ACH-000677,-0.188331309295401
ACH-000681,-0.16464731362524174
ACH-000683,-0.14432652422578152
ACH-000684,-0.08069473920322995
ACH-000688,-0.10558631453058873
ACH-000693,-0.23138728466952801
ACH-000694,-0.10855442112141156
ACH-000695,-0.1628398729469502
ACH-000696,-0.1415612596711316
ACH-000697,-0.2560022326671517
ACH-000699,-0.11566538365981573
ACH-000701,-0.24290455848687234
ACH-000706,-0.09463383246654587
ACH-000711,-0.039803514214383016
ACH-000713,0.0691544725728095
ACH-000714,-0.035483337362172004
ACH-000718,-0.2211649588905492
ACH-000720,-0.14542816666145647
ACH-000721,-0.11357429804788988
ACH-000724,-0.3911360950051946
ACH-000725,-0.1155677777619526
ACH-000732,-0.18229311516036825
ACH-000734,-0.06360267878721168
ACH-000735,-0.22402929507937155
ACH-000736,0.014879484783966924
ACH-000738,-0.04802294917405898
ACH-000746,-0.2648569904164595
ACH-000747,-0.007763803484770989
ACH-000748,0.08434867185325644
ACH-000753,-0.02647430246011467
ACH-000756,-0.08405169080846008
ACH-000757,0.050837192199120376
ACH-000758,-0.16963307351955328
ACH-000760,-0.05893488687521796
ACH-000762,0.04340917708029867
ACH-000763,-0.1638708462790692
ACH-000764,-0.14264707552161754
ACH-000765,-0.1621830976345174
ACH-000766,-0.02684856605783108
ACH-000767,0.008565214086492814
ACH-000768,-0.13809153833992824
ACH-000769,-0.0389781329288661
ACH-000770,2.387531994603768e-05
ACH-000771,-0.2624296086241839
ACH-000773,-0.12744803964064205
ACH-000776,-0.016676030593416786
ACH-000777,-0.00022170546746099208
ACH-000778,-0.0609856952636905
ACH-000781,-0.058751206414028624
ACH-000782,-0.08729994092375383
ACH-000783,-0.1322737458607439
ACH-000784,-0.020421994838498717
ACH-000785,-0.03963850171252377
ACH-000787,-0.09173710379165664
ACH-000788,-0.196578432508374
ACH-000791,-0.2645283381908481
ACH-000792,-0.037855341664715464
ACH-000794,0.07988979197566018
ACH-000796,-0.12703169880432713
ACH-000798,0.06506145486311611
ACH-000799,-0.0917403865616965
ACH-000800,-0.12669453135962766
ACH-000802,-0.2304436865369344
ACH-000804,-0.1174959376011616
ACH-000805,0.012051239064691513
ACH-000809,-0.06943198210522464
ACH-000810,-0.0847275281425652
ACH-000811,-0.16434287942840728
ACH-000817,0.06357203428955276
ACH-000819,-0.15535586893004202
ACH-000820,0.1604774901073156
ACH-000821,-0.1151277723157119
ACH-000822,-0.11015281076913078
ACH-000823,0.06290392359556474
ACH-000824,-0.12519541238946244
ACH-000827,-0.19846174318281665
ACH-000829,0.08667761726007399
ACH-000831,-0.18171215445019334
ACH-000832,-0.1692076687343513
ACH-000833,-0.01509003324216961
ACH-000834,-0.21368948316666106
ACH-000835,-0.046122905046153614
ACH-000836,-0.13166291096586574
ACH-000837,-0.09039795583228424
ACH-000838,0.0179746077150375
ACH-000839,-0.09047993262289857
ACH-000840,0.016336697548636446
ACH-000841,-0.01144458189846833
ACH-000843,-0.16336950359828467
ACH-000846,0.08159844039403816
ACH-000847,-0.24235481643083895
ACH-000848,-0.06371656628826909
ACH-000849,-0.14928548706514871
ACH-000851,0.13927642990234015
ACH-000855,-0.1207342776912892
ACH-000856,-0.11953768501384535
ACH-000858,-0.02572593440153044
ACH-000859,-0.1750696258974351
ACH-000861,-0.05156667837817446
ACH-000862,-0.09244143594391424
ACH-000865,-0.15647876511589273
ACH-000866,0.07831061603135703
ACH-000867,-0.1076465378585108
ACH-000869,-0.11972202898491947
ACH-000872,0.007093609542109322
ACH-000873,0.03442388385534924
ACH-000876,-0.2916697321061211
ACH-000878,-0.1669043148122989
ACH-000880,-0.2067496194520728
ACH-000881,0.014442947873013187
ACH-000882,0.002839918975670912
ACH-000884,-0.09456111761723243
ACH-000885,-0.01241852594358853
ACH-000887,-0.0924948327653337
ACH-000889,-0.1103213862426086
ACH-000896,-0.11025484779140383
ACH-000898,0.05751234582701915
ACH-000900,-0.03949148749780056
ACH-000901,0.060859247033527776
ACH-000905,-0.1407498506813354
ACH-000906,-0.08396715175864664
ACH-000907,-0.25419832165305656
ACH-000910,-0.14187189397433564
ACH-000911,-0.04206882478936624
ACH-000912,-0.12120891991115867
ACH-000913,-0.11210526246813723
ACH-000915,-0.170015489991811
ACH-000916,0.10031911502492083
ACH-000917,-0.01692769032000303
ACH-000920,-0.19748361155421507
ACH-000921,-0.051861339891221735
ACH-000924,-0.10884438149303813
ACH-000926,-0.18616445284340585
ACH-000928,-0.019879075513224025
ACH-000929,-0.3086768006435285
ACH-000932,-0.08009018919266513
ACH-000935,-0.07378536845257525
ACH-000936,-0.018795074499420347
ACH-000937,0.00046632926496130986
ACH-000938,-0.11760229680294244
ACH-000939,-0.13580864865503764
ACH-000941,-0.07298462409068115
ACH-000943,-0.1333978075938769
ACH-000946,-0.28762176642864673
ACH-000947,-0.16021386552786115
ACH-000948,-0.058774557667199925
ACH-000950,0.027428709994339967
ACH-000953,-0.00836522810473104
ACH-000954,-0.3105038920873166
ACH-000957,-0.2490101061048645
ACH-000958,-0.2867470141466572
ACH-000960,-0.01947697852630673
ACH-000963,-0.051425562587611474
ACH-000968,-0.0009105922988751664
ACH-000969,-0.08185032318338277
ACH-000972,-0.477843353120504
ACH-000973,-0.1495907141162575
ACH-000974,-0.16888871574241454
ACH-000978,0.1788328744954936
ACH-000984,-0.194704773766609
ACH-000986,-0.13422118223521015
ACH-000988,-0.01905882530794083
ACH-000993,-0.04045180447413473
ACH-000994,-0.02591693942671858
ACH-000996,-0.0664480489366507
ACH-001001,-0.01668533097698636
ACH-001020,-0.10093868563173952
ACH-001028,-0.06284375340777362
ACH-001031,-0.18231723398802485
ACH-001038,-0.12191308308855554
ACH-001048,-0.20610910024076196
ACH-001050,-0.11391911514885875
ACH-001053,-0.33938664532298485
ACH-001054,-0.12647595349574464
ACH-001061,-0.058802438262655424
ACH-001067,-0.0547475164216041
ACH-001075,0.0931530705079538
ACH-001096,-0.17746867858141585
ACH-001111,0.0762262342961914
ACH-001119,0.025605740419615
ACH-001128,-0.04181228652510922
ACH-001134,-0.28755725830566
ACH-001151,-0.12230245888403204
ACH-001163,-0.03216736815736671
ACH-001164,-0.19834173189320808
ACH-001183,-0.1708609445079946
ACH-001192,-0.03919263276260627
ACH-001193,0.14881684261382544
ACH-001196,-0.1160117565656881
ACH-001197,0.008671742857479544
ACH-001205,0.04319533479628907
ACH-001211,-0.023787504542292368
ACH-001212,0.18257607227376327
ACH-001228,-0.0035730707925372297
ACH-001232,-0.1800500650357782
ACH-001239,-0.21357792109175114
ACH-001270,-0.15865443999199352
ACH-001274,-0.2597093906989309
ACH-001275,-0.11473665470725115
ACH-001277,-0.026485734607066675
ACH-001278,-0.24461904130400844
ACH-001280,0.14600361206737658
ACH-001283,-0.08800110911215374
ACH-001289,-0.06557664498173599
ACH-001300,-0.08961396732001327
ACH-001301,-0.21709271067945995
ACH-001302,-0.18660150628126845
ACH-001306,-0.1265737710706359
ACH-001318,0.04456118656348488
ACH-001322,-0.025901907464711563
ACH-001328,-0.05677793674987775
ACH-001332,-0.06802975257468664
ACH-001336,-0.0673806578955401
ACH-001346,0.05404784241132728
ACH-001353,0.0843928612572949
ACH-001354,-0.4144184842064616
ACH-001367,0.12006421402959057
ACH-001368,-0.11361207538121808
ACH-001374,-0.04571706864023483
ACH-001377,-0.2974492100779225
ACH-001380,0.014271678625576325
ACH-001391,-0.2310623961434235
ACH-001408,-0.002384605499522514
ACH-001430,0.033618789969127205
ACH-001431,-0.3743026421089283
ACH-001450,-0.17456013949887375
ACH-001496,-0.18587658630104334
ACH-001500,0.035228527105135785
ACH-001523,-0.11904595368173965
ACH-001532,-0.1764993469797322
ACH-001550,-0.0897995203518807
ACH-001552,-0.14867601657115947
ACH-001554,-0.12325473705630813
ACH-001654,-0.17346473622576855
ACH-001735,-0.10350076941693782
ACH-001736,-0.00017789869441758147
ACH-001737,0.18870662673595007
ACH-001740,-0.06110580580605121
ACH-001745,0.029683387522585005
ACH-001765,-0.1268590256495017
