,RAP1GAP2 (23108)
ACH-000004,0.3146365632690317
ACH-000005,0.504039555105531
ACH-000007,0.25198988525294713
ACH-000009,0.15827685045718562
ACH-000011,0.2842292128634228
ACH-000012,0.2270312488403981
ACH-000013,0.1006414809942645
ACH-000014,0.19281174489775768
ACH-000015,0.19124049783485356
ACH-000017,0.21751596279393806
ACH-000018,-0.03175828824652245
ACH-000019,0.17031513638343726
ACH-000021,0.12937568451550172
ACH-000022,0.2250394524804591
ACH-000025,0.16911931043416978
ACH-000028,0.2859353282795018
ACH-000030,0.2481898494560137
ACH-000035,0.2567137274756256
ACH-000036,0.1852824906975111
ACH-000037,0.13758662982360026
ACH-000039,0.2497338447520097
ACH-000040,0.2958369744921143
ACH-000041,0.07112175733054417
ACH-000042,0.11388526565246085
ACH-000045,0.3814912843516072
ACH-000047,0.16493677466500115
ACH-000052,0.1978886512606872
ACH-000053,0.1725061584974956
ACH-000054,0.1849333342221011
ACH-000055,0.1736732671937113
ACH-000060,0.15547383305423856
ACH-000067,0.08111891153831294
ACH-000070,0.24261534699251586
ACH-000075,0.28087580078764585
ACH-000078,0.16618154952244374
ACH-000082,0.12369177591717648
ACH-000085,0.3856796898406141
ACH-000086,0.3316306630707942
ACH-000087,0.3137509619993772
ACH-000092,0.2011615727126423
ACH-000095,0.11860156741590418
ACH-000097,0.15420443865471814
ACH-000098,0.21503628403588188
ACH-000099,0.2191429126381878
ACH-000108,0.1243156032125153
ACH-000113,0.29908036832381696
ACH-000116,0.099151888200012
ACH-000118,0.006392499174148367
ACH-000120,0.043870853792696264
ACH-000123,0.10984491879781358
ACH-000127,0.14210818783273071
ACH-000128,0.2120739013013446
ACH-000132,0.1824974685258202
ACH-000133,0.2517950212053269
ACH-000137,0.1784073249974819
ACH-000138,0.17168018232412116
ACH-000142,0.2361707307715432
ACH-000143,0.13954743648856502
ACH-000146,0.2317577415850341
ACH-000148,0.2410067770784593
ACH-000150,0.14825920613831967
ACH-000152,0.12417793970686455
ACH-000153,0.3424739487012585
ACH-000159,0.2046733940996355
ACH-000160,0.21900455306022687
ACH-000163,0.13973035873669773
ACH-000167,-0.2817079135251905
ACH-000168,0.04035176624962565
ACH-000169,0.3302852742177889
ACH-000178,0.24146752385124254
ACH-000183,0.1467082809069395
ACH-000188,0.13104843544027928
ACH-000189,0.2075947466155636
ACH-000190,0.16389746042543613
ACH-000198,0.38862538341214997
ACH-000203,0.12086740049428273
ACH-000204,0.15577971615641747
ACH-000206,0.24806649295655464
ACH-000207,0.17889482970178358
ACH-000208,-0.13955348307546958
ACH-000210,0.1959468098768452
ACH-000211,0.2427444823363824
ACH-000215,0.08220351306702921
ACH-000221,0.19455829247023101
ACH-000222,-0.02668316754714556
ACH-000223,0.17178713103821508
ACH-000226,0.1456658217945198
ACH-000227,0.2337288168857909
ACH-000228,0.1664407442940829
ACH-000231,0.0032229900470246674
ACH-000232,0.21571792473692133
ACH-000233,0.13772201880320556
ACH-000234,0.1574933072672923
ACH-000235,0.082778135155227
ACH-000237,0.14516013494741614
ACH-000238,0.04293647034505702
ACH-000242,0.5614441067762757
ACH-000243,0.19951654666945856
ACH-000244,0.11495876879935255
ACH-000246,0.23432715384448602
ACH-000248,0.17461990158901322
ACH-000250,0.1348032096927551
ACH-000251,0.1713234384937955
ACH-000252,0.09998134617150573
ACH-000253,0.2046199987712184
ACH-000255,0.2587068306570785
ACH-000256,0.14373773905343018
ACH-000257,0.2074705276172745
ACH-000258,0.1444095942478834
ACH-000259,0.20707829082614115
ACH-000260,0.2117437483842085
ACH-000261,0.18485716669203608
ACH-000262,0.3072265966561443
ACH-000263,0.2153480584539872
ACH-000264,0.14169575611000898
ACH-000265,0.2692515637079229
ACH-000266,0.17972666589574174
ACH-000272,0.1535845150717262
ACH-000274,0.15919300502884373
ACH-000277,0.12907336744479464
ACH-000278,0.18167474110619827
ACH-000279,0.2012920300565008
ACH-000280,0.10470042614636887
ACH-000281,0.16341300321244878
ACH-000288,0.11205693146651366
ACH-000291,0.2468692928930405
ACH-000293,0.1581496620883767
ACH-000294,0.1112094899724207
ACH-000295,0.22958493389694545
ACH-000296,0.2427187912421285
ACH-000302,0.18542665444247847
ACH-000304,0.17855338671761478
ACH-000307,0.16614534441268744
ACH-000308,0.14156375609012126
ACH-000310,0.27977238424740625
ACH-000311,0.1154882939734148
ACH-000312,0.2205844412631604
ACH-000315,0.05119796909303435
ACH-000316,0.12579340193282634
ACH-000317,0.16592102153369007
ACH-000318,0.1808366384413085
ACH-000319,0.19724880449551346
ACH-000320,0.14916635208846618
ACH-000322,0.08944599797239211
ACH-000323,0.18720517642755305
ACH-000324,0.15492754573781622
ACH-000329,0.14584796129533495
ACH-000330,0.3357281565912333
ACH-000331,0.25987178115847304
ACH-000332,0.1530971424020902
ACH-000334,0.2496312156408184
ACH-000335,0.4212473501471405
ACH-000336,0.17908495947730432
ACH-000337,0.0829872446015922
ACH-000338,-0.18087849960901872
ACH-000339,0.09490620915543828
ACH-000341,0.2591471734985237
ACH-000348,0.1286863572981833
ACH-000350,0.2952151060189148
ACH-000352,0.1332149464136856
ACH-000356,0.19826626128822655
ACH-000361,0.11291401519080277
ACH-000362,0.13310550906188745
ACH-000363,0.20095437296541968
ACH-000364,0.07642000282306986
ACH-000365,0.2119511585704193
ACH-000366,0.16532256473462958
ACH-000368,0.3243725351652782
ACH-000374,0.18688649409956792
ACH-000375,0.037220245445318406
ACH-000376,0.1588525029136239
ACH-000381,0.22462230530895966
ACH-000383,0.15723894946831396
ACH-000387,0.140736705503773
ACH-000389,0.21205997306798427
ACH-000390,0.18934508826720012
ACH-000393,0.12913547762386127
ACH-000395,0.20596674102268456
ACH-000396,-0.007995102742874927
ACH-000397,0.250505728536957
ACH-000401,-0.15149243537147572
ACH-000402,0.24546623595483802
ACH-000403,0.20351069347905484
ACH-000404,0.25206865535509154
ACH-000406,0.21163329750073148
ACH-000407,0.1175725389622264
ACH-000408,0.14784012470045987
ACH-000410,0.15573743589800673
ACH-000411,0.2325380766173571
ACH-000414,0.1242393961262802
ACH-000415,0.2293036814208462
ACH-000416,0.19024451377682844
ACH-000420,0.17116448238440365
ACH-000421,0.2618992685435864
ACH-000424,0.27643021790985794
ACH-000425,0.1883349525354765
ACH-000426,0.3028619183236251
ACH-000427,0.2989320154525927
ACH-000433,0.1997577366792178
ACH-000435,0.017197959543378633
ACH-000436,0.08733764423125276
ACH-000444,0.23683331138467284
ACH-000445,0.038379057804351836
ACH-000448,0.18605495809253514
ACH-000450,0.286696704572464
ACH-000452,0.22250263847198096
ACH-000454,0.20596797532593306
ACH-000458,0.03961500373752055
ACH-000459,0.2590385690315294
ACH-000460,0.1874043304878457
ACH-000461,0.16690814821219122
ACH-000463,0.2294846405791673
ACH-000464,0.16538729182826806
ACH-000466,0.055485934673102665
ACH-000467,0.1948565147911812
ACH-000468,0.238323773648112
ACH-000469,0.16539893129870348
ACH-000470,0.13240196905476348
ACH-000471,0.1441057020793838
ACH-000472,0.18431815359906065
ACH-000473,0.10306433109665558
ACH-000475,0.22959819960349304
ACH-000476,0.17659436569130668
ACH-000477,0.14823311333440614
ACH-000479,0.4478884606221477
ACH-000480,0.04389292046844734
ACH-000481,0.2970583073239669
ACH-000483,0.1377108230436516
ACH-000484,0.1924952531853188
ACH-000485,0.28207104098557206
ACH-000486,0.1807726380770866
ACH-000487,0.17114812062927146
ACH-000488,0.148686893077654
ACH-000490,0.13591982440123782
ACH-000491,0.2453445119146547
ACH-000495,0.09872894878123582
ACH-000496,-0.04785974129316208
ACH-000499,0.1748599535614075
ACH-000500,0.10012675121412808
ACH-000502,0.1031655576135024
ACH-000503,0.539425159433743
ACH-000505,0.1719752904530381
ACH-000507,0.2426991833863925
ACH-000510,0.16338206910270314
ACH-000511,0.19413665471488115
ACH-000512,0.2837289048096558
ACH-000516,0.20321788527829093
ACH-000517,0.10746227125129884
ACH-000518,0.3049211936371638
ACH-000520,0.34951681232217224
ACH-000521,0.254812301285599
ACH-000522,0.1562415653585486
ACH-000524,0.1315375261399672
ACH-000527,0.15314964379912838
ACH-000528,0.13629976938684313
ACH-000537,0.253511518468389
ACH-000541,0.3648324914562707
ACH-000542,0.2850721827152095
ACH-000544,0.15000895560135766
ACH-000545,0.13861375315323413
ACH-000547,0.4378962286739373
ACH-000548,0.12947839710921766
ACH-000549,0.1217741144735492
ACH-000550,0.09765060908461476
ACH-000552,0.17744309700704525
ACH-000556,0.1278845758182289
ACH-000557,0.14707794126403514
ACH-000569,-0.009065876125163871
ACH-000570,0.16698881191927292
ACH-000571,0.1827787277924747
ACH-000573,0.10519375609851044
ACH-000576,0.016934225725037774
ACH-000579,0.3018620661454734
ACH-000580,0.1226054054028511
ACH-000584,0.2316784909650035
ACH-000585,0.2350127174822085
ACH-000588,0.15579742091039048
ACH-000589,0.11471745555157176
ACH-000591,0.14751068170571674
ACH-000593,0.14216106739539985
ACH-000600,0.23155242914721225
ACH-000601,0.1607056220742593
ACH-000605,0.1684608663146741
ACH-000606,0.2671711793991678
ACH-000608,0.14444030484925685
ACH-000614,0.13977027313665058
ACH-000616,0.2311929976791444
ACH-000618,0.024990313901117615
ACH-000619,0.17162138084640466
ACH-000620,0.17364605166679475
ACH-000621,0.0781397104544101
ACH-000622,0.21309680620332028
ACH-000623,0.20261004346900974
ACH-000624,0.15616799209169993
ACH-000627,0.3159275789475036
ACH-000630,0.22613281433335636
ACH-000631,0.3188325667964075
ACH-000632,0.13365896235717264
ACH-000633,0.16112313513129112
ACH-000637,0.06303091736168688
ACH-000638,0.14357321106718493
ACH-000646,0.2071182651380652
ACH-000647,0.15578339527350638
ACH-000648,0.1980669088872065
ACH-000649,0.13343245826154185
ACH-000651,0.24089074540174504
ACH-000652,0.07900233422837168
ACH-000653,0.19098705941841984
ACH-000657,0.13213151764228925
ACH-000658,0.16461276015896734
ACH-000661,0.10719394738824267
ACH-000662,0.20328342807087169
ACH-000663,0.1686360460284416
ACH-000665,0.17351992511140776
ACH-000671,0.16316356562612436
ACH-000672,0.2440738898326761
ACH-000673,0.11605642280663996
ACH-000676,0.18204535998245516
ACH-000677,0.0925226229812256
ACH-000681,0.196338774323676
ACH-000683,0.2356729088182669
ACH-000684,0.28106384951055097
ACH-000688,0.14781598114531666
ACH-000693,0.1966313494959271
ACH-000694,0.26633147671637536
ACH-000695,0.1423305116036563
ACH-000696,0.2431244846376119
ACH-000697,0.12423078200071087
ACH-000699,0.21070575271306768
ACH-000701,0.12474061703349495
ACH-000706,0.2588602945033037
ACH-000711,0.14967734721806847
ACH-000713,0.08095121774125914
ACH-000714,0.15979050715579124
ACH-000718,0.21851762164354874
ACH-000720,0.09646865432187103
ACH-000721,0.15973184251428693
ACH-000724,0.24700324322017986
ACH-000725,0.42133157090746426
ACH-000732,0.2938075393526441
ACH-000734,0.20766491951987384
ACH-000735,0.19181007935187064
ACH-000736,0.259205911237815
ACH-000738,0.2128100391805952
ACH-000746,0.14559241444615992
ACH-000747,0.12825765922069593
ACH-000748,0.270973032938816
ACH-000753,0.1532388982369184
ACH-000756,0.2350645515141177
ACH-000757,0.25180647220975644
ACH-000758,0.15579219901954058
ACH-000760,0.20124577955615625
ACH-000762,0.223731209509863
ACH-000763,0.21191918650920724
ACH-000764,-0.05436526547399941
ACH-000765,0.245730392176542
ACH-000766,0.16675466702672267
ACH-000767,0.2001411386906542
ACH-000768,0.16152277619140765
ACH-000769,0.030885723951761045
ACH-000770,0.2387675185580961
ACH-000771,0.19531810772213976
ACH-000773,0.06278676960221692
ACH-000776,0.3987016185840842
ACH-000777,0.20593451247839206
ACH-000778,0.19334706611400265
ACH-000781,0.1385601134733322
ACH-000782,0.1230806447997932
ACH-000783,0.17391060315140447
ACH-000784,0.1018709691110576
ACH-000785,0.14778274646854275
ACH-000787,0.12410141944458808
ACH-000788,0.16214361510758676
ACH-000791,0.15201733945500748
ACH-000792,0.21970380471734
ACH-000794,0.25105704813808594
ACH-000796,0.1611591069304784
ACH-000798,0.2445123512944427
ACH-000799,0.247539284769044
ACH-000800,0.1410250490327453
ACH-000802,0.16057605625645902
ACH-000804,0.24885027553991734
ACH-000805,0.1115487318611956
ACH-000809,0.17714897313125802
ACH-000810,0.31431028639615244
ACH-000811,0.12609734936638614
ACH-000817,0.008580186446093886
ACH-000819,0.17739559150060286
ACH-000820,0.0432924025011345
ACH-000821,0.21037294270774334
ACH-000822,0.14832863245288158
ACH-000823,0.21260927841772176
ACH-000824,0.13307186952264533
ACH-000827,0.2435440928691211
ACH-000829,0.22434248996274975
ACH-000831,0.3113515107914729
ACH-000832,0.25067326052514705
ACH-000833,0.12056094881925775
ACH-000834,0.13271945211624134
ACH-000835,0.1452468058217281
ACH-000836,0.23564617191426795
ACH-000837,0.10924203870720743
ACH-000838,0.3160064580395205
ACH-000839,0.09613926443069593
ACH-000840,0.12470205094737308
ACH-000841,0.2264005511628597
ACH-000843,0.19644530262945256
ACH-000846,0.21732574738680616
ACH-000847,0.08066773521306883
ACH-000848,0.09792375015563737
ACH-000849,-0.004181544224204095
ACH-000851,0.18956366663077828
ACH-000855,0.2338027663242502
ACH-000856,0.17921975734205106
ACH-000858,0.0014297148879560712
ACH-000859,0.20993920516947248
ACH-000861,0.05268556596092145
ACH-000862,0.20299800384620914
ACH-000865,0.1585872872582938
ACH-000866,0.15972288659944414
ACH-000867,0.3000320919426889
ACH-000869,0.035884249949357634
ACH-000872,0.1756848006168737
ACH-000873,0.08987220402955562
ACH-000876,0.2508716613583804
ACH-000878,-0.045447955887946465
ACH-000880,0.19740860874540775
ACH-000881,0.15756257627940415
ACH-000882,0.22771082744612745
ACH-000884,0.2575955931141916
ACH-000885,0.2748956177566608
ACH-000887,0.2289932252014033
ACH-000889,0.15444515767145806
ACH-000896,0.2573445585211961
ACH-000898,0.2725188549903798
ACH-000900,0.15087263688519692
ACH-000901,0.2324189338849077
ACH-000905,0.13489997708354706
ACH-000906,0.19918015277291207
ACH-000907,0.029806515650967425
ACH-000910,0.18938746033496848
ACH-000911,0.17981577247764394
ACH-000912,0.2209993579809592
ACH-000913,0.12201480115083653
ACH-000915,0.01108779002482588
ACH-000916,0.3733317411980171
ACH-000917,0.3130818394876288
ACH-000920,0.1220866106547427
ACH-000921,0.13812406552842915
ACH-000924,0.2378799942647592
ACH-000926,0.168558981141363
ACH-000928,0.18448506382409915
ACH-000929,0.4731496539366787
ACH-000932,0.06522480982090485
ACH-000935,0.21339728386521686
ACH-000936,0.11538879372789253
ACH-000937,0.16794151611862307
ACH-000938,0.20234624297040785
ACH-000939,-0.11512583123011455
ACH-000941,0.1306733696039272
ACH-000943,0.17712082910760546
ACH-000946,0.12736131146265878
ACH-000947,0.20998462381192454
ACH-000948,0.24814260407510075
ACH-000950,0.2714443090573105
ACH-000953,0.18743822904728466
ACH-000954,-0.034500080470824715
ACH-000957,0.36253933532809546
ACH-000958,0.19966212827024046
ACH-000960,0.2512454730923425
ACH-000963,0.1786721334909586
ACH-000968,0.2552303378055334
ACH-000969,0.15222273824417246
ACH-000972,0.2624424839585083
ACH-000973,0.17698773942209972
ACH-000974,0.23462431054091895
ACH-000978,0.3797616801930842
ACH-000984,0.1311563729583455
ACH-000986,0.19179996681772327
ACH-000988,0.21065700652664085
ACH-000993,0.3169185991524666
ACH-000994,0.021035433664069042
ACH-000996,0.24105386783115945
ACH-001001,0.15891710895693828
ACH-001020,0.15274162369082955
ACH-001028,0.2147062370141181
ACH-001031,0.15953065460191532
ACH-001038,0.15892431686308933
ACH-001048,0.19763518856731888
ACH-001050,0.2438498693409155
ACH-001053,0.1870371742022156
ACH-001054,0.20550799502290276
ACH-001061,0.17162981571150254
ACH-001067,0.14010717848882487
ACH-001075,0.16112305316899264
ACH-001096,0.16031774682192634
ACH-001111,0.2204967755106156
ACH-001119,0.2852485669120804
ACH-001128,0.21963593690255692
ACH-001134,0.3192242114836145
ACH-001151,0.20718558182435248
ACH-001163,0.2214695925303536
ACH-001164,0.2648235592655024
ACH-001183,0.12933794383082045
ACH-001192,0.1862611646318988
ACH-001193,0.11723325940142207
ACH-001196,0.2793779691921361
ACH-001197,0.31444566429014464
ACH-001205,0.3533400691284084
ACH-001211,0.21244716933350893
ACH-001212,0.4294229715599441
ACH-001228,0.19902611105403548
ACH-001232,0.008910816955469327
ACH-001239,0.18355709901398
ACH-001270,0.1666064164279029
ACH-001274,0.0562722930836808
ACH-001275,0.07963535872376376
ACH-001277,0.18209066947132435
ACH-001278,0.30867577980221633
ACH-001280,0.22732702281403985
ACH-001283,0.20576292012667355
ACH-001289,0.2754616316008653
ACH-001300,0.19613934136244
ACH-001301,0.3764361084698761
ACH-001302,0.2652259585602836
ACH-001306,0.19340761233892595
ACH-001318,0.14452373581628744
ACH-001322,0.19084509507321648
ACH-001328,0.09801856760832944
ACH-001332,0.21598553820551147
ACH-001336,0.29486176736527764
ACH-001346,0.14745173159440925
ACH-001353,0.21733133854901784
ACH-001354,0.2192515711776169
ACH-001367,0.08095241560980476
ACH-001368,0.2478478018637308
ACH-001374,0.27038050552843784
ACH-001377,0.11836895032007695
ACH-001380,0.23524311726898345
ACH-001391,0.13943594044030774
ACH-001408,0.08134617401894134
ACH-001430,0.2035834136564837
ACH-001431,0.09250031047747798
ACH-001450,0.24598537232514195
ACH-001496,0.22771071118455
ACH-001500,0.1610638939585726
ACH-001523,0.1299011005973715
ACH-001532,0.2508701951547761
ACH-001550,0.2518371933533909
ACH-001552,0.2352313461230398
ACH-001554,0.2166279293651917
ACH-001654,0.17807713506540745
ACH-001735,0.16821186174210262
ACH-001736,0.2747925587152921
ACH-001737,-0.14603889011248336
ACH-001740,0.18385007882406545
ACH-001745,0.2186541511111872
ACH-001765,0.2112630932615337
