,CRIPAK (285464)
ACH-000206,0.004755591853632237
ACH-000207,-0.12268723017637885
ACH-000208,-0.30418384566785805
ACH-000210,-0.22036782553320347
ACH-000211,-0.07935040376443782
ACH-000215,-0.14345380331779034
ACH-000221,0.1188476733325464
ACH-000222,-0.05181416549431938
ACH-000223,-0.07156146748081224
ACH-000226,-0.07089648518539009
ACH-000227,-0.10939542779243376
ACH-000228,-0.04692526735847333
ACH-000231,-0.20386434700137346
ACH-000232,-0.1599791802276114
ACH-000233,-0.14486327513214292
ACH-000234,0.01583043434840812
ACH-000235,-0.04668767112109564
ACH-000237,-0.18154836339235636
ACH-000238,-0.11668913827979566
ACH-000242,0.11762635602132795
ACH-000243,-0.03527690278301791
ACH-000244,-0.18871406063137425
ACH-000246,-0.08571636365875379
ACH-000248,-0.02561156142993222
ACH-000250,-0.1862650904377858
ACH-000251,0.1089878184755337
ACH-000252,-0.1407338377547522
ACH-000253,-0.08629569086345913
ACH-000255,-0.011599283227144087
ACH-000256,0.09427839662691408
ACH-000257,-0.016218914977033157
ACH-000258,-0.2625440076456306
ACH-000259,-0.06833634085622638
ACH-000260,-0.1025630024104024
ACH-000261,-0.038981711377791314
ACH-000262,-0.17203517301069393
ACH-000263,-0.13808569261691314
ACH-000264,-0.11203395981559704
ACH-000265,-0.03477347672414536
ACH-000266,-0.12440606916390873
ACH-000272,-0.14697111689505554
ACH-000274,-0.3960213719702959
ACH-000277,-0.05081532125424384
ACH-000278,-0.061242559551576564
ACH-000279,-0.14747036442445147
ACH-000280,0.12661358947221524
ACH-000281,-0.17317395492871387
ACH-000288,-0.050353169922892634
ACH-000291,0.014584814031140028
ACH-000293,0.029166540400438812
ACH-000294,0.04958082427193695
ACH-000295,-0.1277492043497779
ACH-000296,-0.003820092943652508
ACH-000302,0.04675429983526195
ACH-000304,0.20652397868986488
ACH-000307,-0.017971959665119868
ACH-000308,-0.14470451533459894
ACH-000310,-0.019889365748513452
ACH-000311,0.010803313515704488
ACH-000312,-0.1889397328271519
ACH-000315,-0.11159030469099786
ACH-000316,-0.027411233826270327
ACH-000317,0.10416090123339056
ACH-000318,-0.08755438938802686
ACH-000319,-0.1229829737107678
ACH-000320,0.11554914923014092
ACH-000322,-0.007014512850854825
ACH-000323,-0.0682770225993549
ACH-000324,-0.22018486124139394
ACH-000329,0.07635401216958097
ACH-000330,-0.2606654830617243
ACH-000331,-0.026846703155070102
ACH-000332,-0.08807192224252286
ACH-000334,-0.2146724077389286
ACH-000335,0.18822974817625665
ACH-000336,0.15574774891964288
ACH-000337,-0.0633566189860174
ACH-000338,0.25158144526233844
ACH-000339,-0.07694852023373441
ACH-000341,0.02426998561037677
ACH-000348,-0.011921277018176123
ACH-000350,-0.0935561397106631
ACH-000352,0.033256879091572336
ACH-000356,-0.18680505323306573
ACH-000361,-0.11141577821498716
ACH-000362,0.08080407088527113
ACH-000363,-0.11290731753224033
ACH-000364,-0.04138969907183581
ACH-000365,-0.09257644893252516
ACH-000366,-0.17237511200982006
ACH-000368,-0.007249239256284503
ACH-000374,0.016555676074756283
ACH-000375,-0.06651579722737233
ACH-000376,-0.06104989670622951
ACH-000381,-0.10910191291693758
ACH-000383,0.009624802156250436
ACH-000387,0.05192297511298034
ACH-000389,-0.2943333267098712
ACH-000390,-0.06203694787755914
ACH-000393,-0.12975739465224484
ACH-000395,-0.1466810705958721
ACH-000396,-0.18391650811181595
ACH-000397,-0.14490756758787612
ACH-000401,0.09332939280047853
ACH-000402,-0.013219865508914696
ACH-000403,-0.20512540859218856
ACH-000404,-0.13825197785806956
ACH-000406,-0.03562809655979594
ACH-000407,-0.10602546099512324
ACH-000408,-0.2040156374143396
ACH-000410,0.04160790878707951
ACH-000411,-0.17113652649350036
ACH-000414,-0.1214952938264806
ACH-000415,-0.06718737450512698
ACH-000416,-0.09547624170680076
ACH-000420,-0.08195760971114538
ACH-000421,-0.11412179584629822
ACH-000424,-0.07580083143684123
ACH-000425,-0.05322094088560582
ACH-000426,-0.12665009291527698
ACH-000427,-0.10526310841845944
ACH-000433,-0.18373158505816034
ACH-000435,-0.21952212155508893
ACH-000436,-0.18522765115481146
ACH-000444,-0.1278173575680386
ACH-000445,0.0636771625110684
ACH-000448,-0.02078570714852377
ACH-000450,-0.0076647202405260035
ACH-000452,-0.12793434310401033
ACH-000454,0.012409772332119054
ACH-000458,-0.10646841407200952
ACH-000459,-0.031502572327390184
ACH-000460,-0.031893651731532933
ACH-000461,-0.05680374705412284
ACH-000463,-0.17887802765751887
ACH-000464,-0.20036111528715533
ACH-000466,-0.03728416255828285
ACH-000467,-0.09853316653271796
ACH-000468,-0.06130629046567392
ACH-000469,-0.21941298312749954
ACH-000470,0.022508999987596288
ACH-000471,0.012384132572923309
ACH-000472,-0.0878460515757954
ACH-000473,-0.1340878117019753
ACH-000475,-0.09506404419780552
ACH-000476,-0.05845304926679721
ACH-000477,0.13109397115077645
ACH-000479,-0.2370687941479141
ACH-000480,0.062401465585053564
ACH-000481,0.018269285711893117
ACH-000483,-0.03956793404758728
ACH-000484,-0.11074367495122077
ACH-000485,-0.09040384129904896
ACH-000486,-0.031841471599838134
ACH-000487,-0.02966654130422498
ACH-000488,-0.1542313394585785
ACH-000490,-0.09570795968620308
ACH-000491,0.14436670470621166
ACH-000495,-0.1899456204538656
ACH-000496,0.1027970594434691
ACH-000499,0.08109150865185315
ACH-000500,-0.21426642084470246
ACH-000502,-0.14517553781561007
ACH-000503,0.14762223583421372
ACH-000505,-0.06302647943677657
ACH-000507,-0.13711800542533772
ACH-000510,-0.06891444404691377
ACH-000511,-0.19302775967798252
ACH-000512,0.0552155344726372
ACH-000516,-0.01282921579312131
ACH-000517,-0.08388101311240982
ACH-000518,-0.03881069813805405
ACH-000520,0.07533674301831236
ACH-000521,-0.04201880695953289
ACH-000522,0.07042556149254185
ACH-000524,-0.03961725839320207
ACH-000527,-0.11730625073198485
ACH-000528,-0.1116763817894006
ACH-000537,-0.15980319606224636
ACH-000541,-0.005591214321404776
ACH-000542,0.001440305009195643
ACH-000544,0.0013278738870847089
ACH-000545,0.0410130087094422
ACH-000547,-0.13237395374366606
ACH-000548,-0.11197830382471873
ACH-000549,-0.06966141720059314
ACH-000550,0.017186540780595904
ACH-000552,-0.125608159760073
ACH-000556,-0.08079531133499293
ACH-000557,0.0020335849291779656
ACH-000569,-0.4150834509842175
ACH-000570,-0.19476377808605788
ACH-000571,-0.15570146523399367
ACH-000573,-0.11710368291360222
ACH-000576,0.04866721557759756
ACH-000579,-0.14366902766182804
ACH-000580,-0.0960178932025141
ACH-000584,-0.03449312735100355
ACH-000585,-0.14509443962328925
ACH-000588,-0.16668304872072773
ACH-000589,-0.06070105570078967
ACH-000591,-0.048943254905746005
ACH-000593,-0.1181876364925888
ACH-000600,0.019453469955263182
ACH-000601,-0.13088999404449467
ACH-000605,0.11989855045822342
ACH-000606,-0.08436174208147106
ACH-000608,-0.1149201424328168
ACH-000614,0.12094231813830128
ACH-000616,-0.07274307980556202
ACH-000618,-0.17866684231294433
ACH-000619,-0.06921573363331338
ACH-000620,-0.035255538600563664
ACH-000621,-0.08981654971352784
ACH-000622,-0.061884252639548075
ACH-000623,-0.11185634854976406
ACH-000624,-0.1438975166232386
ACH-000627,-0.2018925802096921
ACH-000630,-0.044769218943823436
ACH-000631,-0.04256917512243938
ACH-000632,-0.11420383543572114
ACH-000633,-0.1700352886955731
ACH-000637,-0.07326086028492186
ACH-000638,-0.004514314678307161
ACH-000646,0.03509765962866348
ACH-000647,-0.06344690977429551
ACH-000648,-0.1271695502883338
ACH-000649,0.021550934348476672
ACH-000651,0.026550408396124804
ACH-000652,-0.03465823059907193
ACH-000653,0.01334205936351296
ACH-000657,-0.10539556456325712
ACH-000658,-0.13877534938937205
ACH-000661,-0.09436356145644803
ACH-000662,-0.05001269418075599
ACH-000663,-0.05420474469519399
ACH-000665,-0.06292219629033373
ACH-000671,0.052554726123584763
ACH-000672,0.03451800422895078
ACH-000673,-0.15936636027307613
ACH-000676,-0.12368447795549335
ACH-000677,-0.02050650455651846
ACH-000681,0.024500381779952046
ACH-000683,-0.06806363217586958
ACH-000684,-0.256331666476136
ACH-000688,-0.1134969905994718
ACH-000693,-0.1112736200476542
ACH-000694,-0.07034001142285548
ACH-000695,-0.2623403166246723
ACH-000696,-0.13991845378316187
ACH-000697,-6.351716096416601e-07
ACH-000699,-0.07077332763958233
ACH-000701,0.029691922987937307
ACH-000706,-0.04029113492823299
ACH-000711,-0.06761391050643335
ACH-000713,-0.1404138024202195
ACH-000714,0.004282496640509055
ACH-000718,-0.0680604411148072
ACH-000720,-0.03925129708680334
ACH-000721,-0.005710990458416145
ACH-000724,-0.20902927880465927
ACH-000725,0.06498506241634233
ACH-000732,0.07922191164733586
ACH-000734,-0.11182060381680596
ACH-000735,-0.0974275551292332
ACH-000736,-0.07209641613366599
ACH-000738,-0.0762080968866511
ACH-000746,-0.02101637943180256
ACH-000747,-0.1040104348478872
ACH-000748,-0.06965352803805511
ACH-000753,-0.020556489469574453
ACH-000756,-0.12277689579520824
ACH-000757,-0.007291447308193784
ACH-000758,0.003191171093498992
ACH-000760,-0.10149642368252093
ACH-000762,-0.06369002888223495
ACH-000763,-0.058140523886992174
ACH-000764,0.057829064199079974
ACH-000765,0.011040009140511273
ACH-000766,-0.07290738384436822
ACH-000767,-0.05443253843335572
ACH-000768,-0.15467571106140046
ACH-000769,-0.09813655607525383
ACH-000770,-0.07238472314346264
ACH-000771,-0.121522386480263
ACH-000773,-0.051110435643297855
ACH-000776,-0.0384470727355648
ACH-000777,-0.15391039800692874
ACH-000778,0.038558819040223985
ACH-000781,-0.04897255171577555
ACH-000782,-0.13935780945976925
ACH-000783,-0.2079221624294196
ACH-000784,-0.02898039773056317
ACH-000785,-0.06918468127098618
ACH-000787,0.031365697170054226
ACH-000788,-0.03005082690044842
ACH-000791,-0.09347542579187447
ACH-000792,-0.2089162337459985
ACH-000794,-0.10696073975019313
ACH-000796,-0.11362216469303928
ACH-000798,0.025096382147462352
ACH-000799,-0.2151477745541379
ACH-000800,0.0054633920013675025
ACH-000802,0.08621997800342952
ACH-000804,-0.03296441362375106
ACH-000805,0.008979424585364637
ACH-000809,-0.18517078302022585
ACH-000810,-0.02525480067248194
ACH-000811,-0.035570682671920206
ACH-000817,-0.1822573407688995
ACH-000819,-0.13545808594287362
ACH-000820,-0.21621665502438947
ACH-000821,-0.04791281882884392
ACH-000822,-0.07374640175987694
ACH-000823,-0.07835723425763777
ACH-000824,-0.04840640183275675
ACH-000827,-0.13157317504878194
ACH-000829,-0.03612251546984962
ACH-000831,0.10151432748200323
ACH-000832,-0.09626997928519153
ACH-000833,-0.10928383743612567
ACH-000834,0.1076206487786382
ACH-000835,-0.10838045789465356
ACH-000836,-0.15993511715920367
ACH-000837,-0.07408912803987659
ACH-000838,-0.1555157404972165
ACH-000839,-0.09312155178352306
ACH-000840,-0.08718911977952189
ACH-000841,0.01430956415257006
ACH-000843,-0.1401953786535561
ACH-000846,-0.1232064869510254
ACH-000847,-0.07813342114628635
ACH-000848,-0.0203198795846773
ACH-000849,0.06284117917888657
ACH-000851,-0.21492243339890488
ACH-000855,0.02074858462643239
ACH-000856,-0.07965025653665746
ACH-000858,-0.3158193630028984
ACH-000859,-0.02829650617767427
ACH-000861,-0.08479414405565229
ACH-000862,-0.09999366676401082
ACH-000865,-0.006590285074715694
ACH-000866,-0.03478925774652017
ACH-000867,-0.06278554695818885
ACH-000869,-0.009482939223859187
ACH-000872,-0.12764504948633731
ACH-000873,0.03972006647229735
ACH-000876,-0.09438791542741706
ACH-000878,-0.015802862221001406
ACH-000880,-0.17593170884977513
ACH-000881,-0.15998229262968347
ACH-000882,0.005405179307457069
ACH-000884,-0.09645734585440538
ACH-000885,-0.2904273216895708
ACH-000887,-0.06677443082902818
ACH-000889,0.028224114027812462
ACH-000896,-0.10311569249114604
ACH-000898,-0.1161582923412065
ACH-000900,-0.07247500682461623
ACH-000901,-0.047213704178174144
ACH-000905,-0.15360258482198658
ACH-000906,-0.07423735510353283
ACH-000907,0.002480391631952507
ACH-000910,-0.07088923541594555
ACH-000911,-0.12319888673065428
ACH-000912,-0.08282984061581777
ACH-000913,-0.10645432517806837
ACH-000915,0.04324374849052405
ACH-000916,-0.4292709740352492
ACH-000917,-0.043323690288290966
ACH-000920,-0.17202367355272022
ACH-000921,-0.018331982162654376
ACH-000924,-0.14977070616991905
ACH-000926,-0.11031617264916996
ACH-000928,-0.09610784010961644
ACH-000929,-0.14449445554557053
ACH-000932,0.0347329710093231
ACH-000935,-0.07416295520200725
ACH-000936,0.009808744946473808
ACH-000937,-0.030958641241112257
ACH-000938,0.050553647877936515
ACH-000939,-0.008118952862105074
ACH-000941,0.02134982249941918
ACH-000943,0.05063483674557877
ACH-000946,0.04184111865009752
ACH-000947,-0.11447358591653688
ACH-000948,0.02117434199921478
ACH-000950,0.0038521581085214
ACH-000953,-0.09839179661636106
ACH-000954,-0.062420406748176276
ACH-000957,-0.06864119590150483
ACH-000958,0.03721954430989602
ACH-000960,-0.1089674379454438
ACH-000963,-0.17546420084463424
ACH-000968,-0.06232307700536905
ACH-000969,-0.12025809956456575
ACH-000972,-0.12080769091699092
ACH-000973,-0.08177084920623304
ACH-000974,-0.04688198616444317
ACH-000978,-0.056398692610009925
ACH-000984,-0.17361439871936585
ACH-000986,-0.2012703497813137
ACH-000988,-0.1319419580732666
ACH-000993,-0.19595278191441068
ACH-000994,-0.08595436775156517
ACH-000996,-0.2341000763305492
ACH-001001,-0.024593811948761552
ACH-001020,-0.2498383987900278
ACH-001028,-0.13480780499938375
ACH-001031,-0.05655937524638981
ACH-001038,-0.09721689720293948
ACH-001048,-0.06700685061240991
ACH-001050,-0.1761747495732298
ACH-001053,-0.14900968901288209
ACH-001054,-0.10312869178901436
ACH-001061,0.04967252882628275
ACH-001067,-0.26895413844065097
ACH-001075,0.013055769220332015
ACH-001096,-0.18877775261642515
ACH-001111,0.08447780772997503
ACH-001119,0.09383189745496656
ACH-001128,-0.4108496761086275
ACH-001134,-0.11827577279048665
ACH-001151,0.02301352884171145
ACH-001163,-0.16993940683041878
ACH-001164,0.018450845271169768
ACH-001183,-0.1642165369997831
ACH-001192,0.10127923750463323
ACH-001193,0.23527367788934025
ACH-001196,-0.1409341759294119
ACH-001197,0.038933624343290056
ACH-001205,-0.19846564159574254
ACH-001211,-0.1927197485588565
ACH-001212,0.02124367090783132
ACH-001228,-0.16957520208069005
ACH-001232,-0.06827997109825283
ACH-001239,-0.06964152810718245
ACH-001270,-0.22088304812425694
ACH-001274,-0.051280486785206865
ACH-001275,0.0949058667469104
ACH-001277,-0.1391458478722731
ACH-001278,-0.11787169823911185
ACH-001280,-0.280715093263545
ACH-001283,-0.05549942616286827
ACH-001289,-0.001955799095968567
ACH-001300,-0.17639344114021535
ACH-001301,-0.138599078586188
ACH-001302,0.029334434007816282
ACH-001306,0.10469950686573344
ACH-001318,-0.04279802664840172
ACH-001322,0.08104343090973545
ACH-001328,-0.08750627944363283
ACH-001332,0.13632724619975936
ACH-001336,-0.08946029117259538
ACH-001346,-0.06345381266590812
ACH-001353,-0.051974205595919885
ACH-001354,-0.06470762343502176
ACH-001367,-0.20104245812225024
ACH-001368,-0.023586444480942586
ACH-001374,-0.4708461211054944
ACH-001377,-0.11923541001084904
ACH-001380,-0.04524291604198377
ACH-001391,-0.13335885392275232
ACH-001408,-0.2560030821092721
ACH-001430,-0.052351854374373466
ACH-001431,0.022253205245968383
ACH-001450,-0.08899835933710187
ACH-001496,-0.0987523005831089
ACH-001500,-0.2160157299923948
ACH-001523,-0.009513561797936445
ACH-001532,-0.2882532049201192
ACH-001550,-0.027010199996543333
ACH-001552,0.0034093185546441146
ACH-001554,-0.15284095837202816
ACH-001654,-0.05988539905961024
ACH-001735,-0.023588654506877096
ACH-001736,0.03486464285222853
ACH-001737,0.2497357384083788
ACH-001740,-0.19150087374741845
ACH-001745,-0.03754438255444071
ACH-001765,-0.006106942838341842
