,TMA16 (55319)
ACH-000251,-0.9539613078395552
ACH-000252,-0.9846392063605376
ACH-000253,-0.8059159370926859
ACH-000255,-0.7454470328161057
ACH-000256,-0.6977752153408487
ACH-000257,-0.7712745868289055
ACH-000258,-0.7504492385110815
ACH-000259,-0.8081298234923774
ACH-000260,-0.7561501415048981
ACH-000261,-0.7713779457516197
ACH-000262,-0.917349491961119
ACH-000263,-0.7026995596313576
ACH-000264,-0.5746008925860532
ACH-000265,-0.7842235116661225
ACH-000266,-0.8412057176639277
ACH-000272,-1.1159691658386752
ACH-000274,-0.8751188026484515
ACH-000277,-0.5979927866563898
ACH-000278,-0.7284471712530192
ACH-000279,-1.121731862138303
ACH-000280,-0.9407595245170064
ACH-000281,-0.9545717760006329
ACH-000288,-1.0106611024034575
ACH-000291,-0.9651890279897448
ACH-000293,-0.5333825392329677
ACH-000294,-0.7849485502217742
ACH-000295,-0.5969829430713312
ACH-000296,-1.0111786652286865
ACH-000302,-0.8345911800428779
ACH-000304,-1.0695920671779122
ACH-000307,-0.9363165422707992
ACH-000308,-1.0922730805880303
ACH-000310,-0.8744039547951917
ACH-000311,-0.8381322041134317
ACH-000312,-0.7227768180945641
ACH-000315,-0.7251131344798938
ACH-000316,-0.7955965176241615
ACH-000317,-0.922677356385195
ACH-000318,-1.1448078742482652
ACH-000319,-0.7898338547615885
ACH-000320,-0.9675787319570118
ACH-000322,-0.9095866335935676
ACH-000323,-0.8988352670649631
ACH-000324,-1.062021689971042
ACH-000329,-0.7205593177019265
ACH-000330,-0.9006209631305157
ACH-000331,-1.057083796603855
ACH-000332,-0.8284057317398317
ACH-000334,-0.9126977132159848
ACH-000335,-0.5854549727272522
ACH-000336,-0.6710627438908536
ACH-000337,-0.8464788531811973
ACH-000338,-0.8398476736231185
ACH-000339,-0.8251617972353574
ACH-000341,-0.6261790065303863
ACH-000348,-0.7317249144994957
ACH-000350,-0.539506684814637
ACH-000352,-1.2677029702456069
ACH-000356,-0.8500454699746379
ACH-000361,-0.8050164248705
ACH-000362,-0.8159309527441421
ACH-000363,-0.6226903644170416
ACH-000364,-0.9235162985204428
ACH-000365,-0.9388316345994612
ACH-000366,-0.8440210866511048
ACH-000368,-1.0274160701421329
ACH-000374,-1.0159599159535018
ACH-000375,-0.6614813720779041
ACH-000376,-0.8552315502777449
ACH-000381,-0.8608184688327853
ACH-000383,-0.8770540866744904
ACH-000387,-0.9387814802975724
ACH-000389,-0.8467879248380568
ACH-000390,-0.9397675369687248
ACH-000393,-0.7356866516944609
ACH-000395,-0.6142008354139101
ACH-000396,-1.2014333284052576
ACH-000397,-0.9858256743163912
ACH-000401,-0.8704155583169759
ACH-000402,-0.6790933142552381
ACH-000403,-0.9233705334664768
ACH-000404,-1.1256771842158877
ACH-000406,-0.7794291755134876
ACH-000407,-0.7377289895698089
ACH-000408,-1.0366103827788578
ACH-000410,-0.7536894757362315
ACH-000411,-1.1053235812249742
ACH-000414,-0.7875869884194281
ACH-000415,-0.791823444631711
ACH-000416,-1.1112234599867916
ACH-000420,-1.001025776619138
ACH-000421,-0.8031905270619989
ACH-000424,-1.0701584491634564
ACH-000425,-1.140042962125792
ACH-000426,-0.5371528117715968
ACH-000427,-0.7613342499037726
ACH-000433,-1.0076707472644817
ACH-000435,-0.9235890806439472
ACH-000436,-0.5766593725881173
ACH-000444,-0.681069867007895
ACH-000445,-0.9486245060626988
ACH-000448,-0.6510192521025581
ACH-000450,-0.7649847735409221
ACH-000452,-0.8529154648818458
ACH-000454,-0.9753013477131564
ACH-000458,-0.8129704849347861
ACH-000459,-0.5350103207346851
ACH-000460,-0.7244885143932235
ACH-000461,-0.8342877917119975
ACH-000463,-0.9978974194647168
ACH-000464,-0.8702757931549093
ACH-000466,-0.6336758705569928
ACH-000467,-0.8414646016719757
ACH-000468,-0.8645791589578045
ACH-000469,-0.8832532857857606
ACH-000470,-0.9077605781975407
ACH-000471,-0.996358462423642
ACH-000472,-0.9259339216994704
ACH-000473,-1.0166409458731014
ACH-000475,-0.9095999350333897
ACH-000476,-0.802108090530502
ACH-000477,-0.7124215703851583
ACH-000479,-0.7195983060844292
ACH-000480,-0.7971608042446154
ACH-000481,-0.8863760373326482
ACH-000483,-0.9281633336493668
ACH-000484,-0.6853473453441611
ACH-000485,-0.8825248291241511
ACH-000486,-1.020370801423058
ACH-000487,-0.6678578421031981
ACH-000488,-0.6685149835196329
ACH-000490,-0.8399453593071186
ACH-000491,-0.5786256399704649
ACH-000495,-1.0010262478970862
ACH-000496,-0.9396306694742574
ACH-000499,-0.933295727258686
ACH-000500,-1.3325810049393647
ACH-000502,-0.8557180087396103
ACH-000503,-0.9114028824307838
ACH-000505,-0.9503415426379817
ACH-000507,-0.9328425750956324
ACH-000510,-1.101120401116209
ACH-000511,-1.033791645054714
ACH-000512,-0.6091477749104979
ACH-000516,-0.533827259063424
ACH-000517,-0.8488910520327952
ACH-000518,-0.7861303315095989
ACH-000520,-0.9211283248913219
ACH-000521,-0.9960978482512096
ACH-000522,-0.9013207239066824
ACH-000524,-0.6822018412585118
ACH-000527,-0.8300487554005439
ACH-000528,-0.6164749923171207
ACH-000537,-0.924038924814947
ACH-000541,-0.7889330442831517
ACH-000542,-1.095814897646997
ACH-000544,-0.9611008015428016
ACH-000545,-1.0388746732371568
ACH-000547,-1.125093156277973
ACH-000548,-0.9157347735406188
ACH-000549,-0.8861229729115953
ACH-000550,-0.8456704111940345
ACH-000552,-0.9632296379474832
ACH-000556,-0.7087668206439011
ACH-000557,-0.4956675193847344
ACH-000569,-0.8427254187126971
ACH-000570,-1.0220534286653375
ACH-000571,-0.8642727589222658
ACH-000573,-0.9006400249508777
ACH-000576,-0.6905516235896083
ACH-000579,-1.0653835651899302
ACH-000580,-0.6080603131842987
ACH-000584,-0.7325999211278117
ACH-000585,-0.6725624681238944
ACH-000588,-0.45028157570901145
ACH-000589,-0.7887487501253153
ACH-000591,-0.8288966187405825
ACH-000593,-0.950758905347696
ACH-000600,-1.0326993203993209
ACH-000601,-0.9721904935767524
ACH-000605,-0.7330695150322583
ACH-000606,-1.0806303241755846
ACH-000608,-0.7103864879660182
ACH-000614,-0.9188541328158444
ACH-000616,-0.9652570432397634
ACH-000618,-0.9053386703357004
ACH-000619,-0.7875319492939876
ACH-000620,-0.8806844987248895
ACH-000621,-0.6763670085404432
ACH-000622,-0.992247226965958
ACH-000623,-0.7395162647801921
ACH-000624,-0.8625403032458607
ACH-000627,-0.9119810649780784
ACH-000630,-1.065217928992824
ACH-000631,-0.7226005817656623
ACH-000632,-0.8159132878342409
ACH-000633,-0.8085333703660641
ACH-000637,-0.9721157440361732
ACH-000638,-0.6768326528537332
ACH-000646,-0.6139874680232027
ACH-000647,-0.8534416835661279
ACH-000648,-0.8433108958264766
ACH-000649,-1.1064624624622132
ACH-000651,-0.893814834528427
ACH-000652,-0.7503649307967143
ACH-000653,-0.7670940886390742
ACH-000657,-0.8485992600010052
ACH-000658,-0.7182465449188334
ACH-000661,-0.7671977889977726
ACH-000662,-0.8942430246837484
ACH-000663,-0.9520467333159665
ACH-000665,-0.8562899159298202
ACH-000671,-0.8197256065024876
ACH-000672,-0.949635765964446
ACH-000673,-0.7967688218285857
ACH-000676,-0.751009660907328
ACH-000677,-0.8242422069520418
ACH-000681,-0.8295576240866643
ACH-000683,-1.038585757935364
ACH-000684,-0.9513381498839945
ACH-000688,-0.7075383852333861
ACH-000693,-0.9869786447865116
ACH-000694,-0.8070872874815139
ACH-000695,-0.5812526859936198
ACH-000696,-0.9646472875845375
ACH-000697,-0.9134106242176838
ACH-000699,-0.7489286564643531
ACH-000701,-0.8974404641307027
ACH-000706,-0.8930792002116144
ACH-000711,-0.9513112986806715
ACH-000713,-1.0357577116211258
ACH-000714,-0.4970022158910716
ACH-000718,-0.8861499236424205
ACH-000720,-0.9974517671444344
ACH-000721,-0.9987834063119616
ACH-000724,-0.7624395836823707
ACH-000725,-0.505844611358378
ACH-000732,-1.0185138718760267
ACH-000734,-0.9521083294098204
ACH-000735,-0.9485286937994108
ACH-000736,-0.8338960388927464
ACH-000738,-0.9619887519119632
ACH-000746,-0.6778811836967292
ACH-000747,-0.7876717099769746
ACH-000748,-0.9943654564571852
ACH-000753,-0.699674097206896
ACH-000756,-1.0491773920373706
ACH-000757,-1.0307382308134037
ACH-000758,-0.8250401058879958
ACH-000760,-1.0019129992948166
ACH-000762,-0.7868885889880328
ACH-000763,-0.6810933276585264
ACH-000764,-0.8443364623109981
ACH-000765,-0.8261150274844797
ACH-000766,-0.7454965850991097
ACH-000767,-0.7483003960818979
ACH-000768,-0.8849249710542836
ACH-000769,-0.98341454805226
ACH-000770,-0.9515575452596235
ACH-000771,-0.8782477816168831
ACH-000773,-0.8905292710462499
ACH-000776,-0.7734727692596366
ACH-000777,-0.8364907660489996
ACH-000778,-0.7431350078864732
ACH-000781,-0.8529727229061518
ACH-000782,-0.6867797408247938
ACH-000783,-0.5520304899730507
ACH-000784,-0.9261674649486624
ACH-000785,-0.5756765895111773
ACH-000787,-0.6971132652577813
ACH-000788,-0.8005866041368261
ACH-000791,-0.6693024388307782
ACH-000792,-0.7993465074946335
ACH-000794,-0.9587489607656992
ACH-000796,-0.7438490050428289
ACH-000798,-0.8813033336325559
ACH-000799,-0.8952320056101747
ACH-000800,-0.8675063756765904
ACH-000802,-1.0330147246526231
ACH-000804,-0.7811102183734869
ACH-000805,-0.9210737112114376
ACH-000809,-0.7888593587053927
ACH-000810,-0.6916166697035452
ACH-000811,-0.7596000999352388
ACH-000817,-0.8343008278419383
ACH-000819,-0.8116492549908266
ACH-000820,-1.143152958129046
ACH-000821,-0.6177777610490699
ACH-000822,-0.6548082757079169
ACH-000823,-1.0622700655268382
ACH-000824,-0.876615713839831
ACH-000827,-0.879407866832695
ACH-000829,-0.8359228036305343
ACH-000831,-0.7596940496884195
ACH-000832,-0.8906708638042062
ACH-000833,-0.8195680840717231
ACH-000834,-1.0000341631667262
ACH-000835,-0.900180857130826
ACH-000836,-1.0857626436710908
ACH-000837,-0.7602961408087118
ACH-000838,-0.8349840544685949
ACH-000839,-1.0463539419760095
ACH-000840,-0.7150411368886388
ACH-000841,-0.8197139338019669
ACH-000843,-0.7635550062434772
ACH-000846,-0.7817224940840259
ACH-000847,-0.9473044441409754
ACH-000848,-0.793551398992758
ACH-000849,-0.9654663321252572
ACH-000851,-0.8088743069822488
ACH-000855,-0.9575796994054594
ACH-000856,-0.5736943800986564
ACH-000858,-0.9522137211461172
ACH-000859,-1.176461793455827
ACH-000861,-0.8679069855465519
ACH-000862,-0.5702906093846262
ACH-000865,-1.028489175309712
ACH-000866,-0.9453665571851708
ACH-000867,-0.6652256827747329
ACH-000869,-0.8076609290573888
ACH-000872,-0.9749096634318348
ACH-000873,-0.7519395273341317
ACH-000876,-0.6187237836557451
ACH-000878,-1.0116875133909444
ACH-000880,-0.7998187842159045
ACH-000881,-0.8976617262112292
ACH-000882,-0.7208479910247559
ACH-000884,-0.9281982811223348
ACH-000885,-0.7288323672848597
ACH-000887,-1.031066805904127
ACH-000889,-0.666166563687555
ACH-000896,-0.8550506079505678
ACH-000898,-0.8359073291532036
ACH-000900,-0.8735207583207045
ACH-000901,-0.9138674342429196
ACH-000905,-0.8938301091001187
ACH-000906,-1.0459782960341248
ACH-000907,-0.7922005071465469
ACH-000910,-0.7352842594944716
ACH-000911,-0.8227284324006462
ACH-000912,-0.8069809666687531
ACH-000913,-0.9258824363015448
ACH-000915,-0.7939793665905159
ACH-000916,-0.5660273119548278
ACH-000917,-1.0172226089081449
ACH-000920,-0.9487854791824716
ACH-000921,-0.8216866177379202
ACH-000924,-0.989878255482066
ACH-000926,-0.9399535949492002
ACH-000928,-0.5954630613349439
ACH-000929,-0.8710191161697188
ACH-000932,-0.8080131589356647
ACH-000935,-1.0107427170146457
ACH-000936,-0.6976192338128723
ACH-000937,-0.7264390254779317
ACH-000938,-0.7887335966487017
ACH-000939,-0.6279539738092651
ACH-000941,-0.8171320220486165
ACH-000943,-0.8332256024114701
ACH-000946,-0.6798170712440188
ACH-000947,-0.8763627867679071
ACH-000948,-0.7673387497284726
ACH-000950,-0.8106281961257916
ACH-000953,-0.4442013479891534
ACH-000954,-0.6724284612132729
ACH-000957,-0.9695810435073255
ACH-000958,-1.2023659509689366
ACH-000960,-0.7369999389531179
ACH-000963,-0.9917069564446338
ACH-000968,-0.8194057191919821
ACH-000969,-0.9637390286392454
ACH-000972,-1.0587948339149276
ACH-000973,-0.9007964629477572
ACH-000974,-0.9217746677688744
ACH-000978,-0.7360080079919292
ACH-000984,-0.9875683742786951
ACH-000986,-0.9290568314965046
ACH-000988,-0.7483806522604882
ACH-000993,-0.7735926182783109
ACH-000994,-0.7684109495767499
ACH-000996,-1.0378025206961807
ACH-001001,-0.7165845382467682
ACH-001020,-0.7706041772631856
ACH-001028,-1.0574148563473973
ACH-001031,-0.7627064681106999
ACH-001038,-0.8170699484713234
ACH-001048,-1.0142461512287535
ACH-001050,-1.1428141843663595
ACH-001053,-0.8493019593098603
ACH-001054,-0.8226469653252834
ACH-001061,-0.9549383169409305
ACH-001067,-0.7484542595595736
ACH-001075,-0.8874262335489693
ACH-001096,-0.8793451371049141
ACH-001111,-0.6676377551957284
ACH-001119,-0.7748112356427199
ACH-001128,-1.1699807203584316
ACH-001134,-1.0503655155323175
ACH-001151,-0.9521116917739364
ACH-001163,-0.8172570151621583
ACH-001164,-0.5865861845561319
ACH-001183,-1.1539467513035488
ACH-001192,-1.044521099705263
ACH-001193,-0.8706987789488296
ACH-001196,-0.7489903829471322
ACH-001197,-0.7521593386503387
ACH-001205,-0.7398813448026486
ACH-001211,-1.1068081655608506
ACH-001212,-0.6071168214246797
ACH-001228,-0.924218983215014
ACH-001232,-1.0435518422817016
ACH-001239,-0.7463391920379002
ACH-001270,-0.6835779950666493
ACH-001274,-0.6461798242568279
ACH-001275,-0.7262783780568888
ACH-001277,-1.1610618320199746
ACH-001278,-0.6960262709032636
ACH-001280,-0.48827559244205393
ACH-001283,-0.9897406232619708
ACH-001289,-0.6868748874529833
ACH-001300,-0.8529334509194989
ACH-001301,-1.0374693567524793
ACH-001302,-0.8113060651292011
ACH-001306,-1.0054057183250027
ACH-001318,-0.9260628425918402
ACH-001322,-0.6588705266894677
ACH-001328,-0.929859699049146
ACH-001332,-1.0974017152528412
ACH-001336,-1.1492409828584544
ACH-001346,-0.97137233392269
ACH-001353,-0.8598242737497965
ACH-001354,-0.6728671194854235
ACH-001367,-0.9154798632565448
ACH-001368,-0.7155031643734798
ACH-001374,-0.9717971849057012
ACH-001377,-0.7513668662434896
ACH-001380,-0.9009203325625532
ACH-001391,-0.8277900196567858
ACH-001408,-0.7454610056639008
ACH-001430,-1.1251728896720803
ACH-001431,-1.1493206973689436
ACH-001450,-0.7228483896830084
ACH-001496,-0.7569925981234041
ACH-001500,-1.025307716997934
ACH-001523,-0.8551681865566816
ACH-001532,-0.8813860033455917
ACH-001550,-0.8291319595657142
ACH-001552,-0.916695192710062
ACH-001554,-0.7575676403789335
ACH-001654,-0.9452311702809816
ACH-001735,-0.6925348716837791
ACH-001736,-0.8099500954079367
ACH-001737,-1.0702804130629002
ACH-001740,-0.8144407388477528
ACH-001745,-0.9292201743905724
ACH-001765,-0.8552456947815555
