,ARPC5L (81873)
ACH-000204,-0.058344915399538386
ACH-000206,0.10481388688790737
ACH-000207,-0.12743780805466476
ACH-000208,-0.15862675255042202
ACH-000210,-0.1955355489805396
ACH-000211,-0.11821996656832633
ACH-000215,-0.0728960177335055
ACH-000221,0.07152115831657928
ACH-000222,-0.1224319951654387
ACH-000223,-0.009073923966357294
ACH-000226,0.09398589154760464
ACH-000227,-0.15757621469349256
ACH-000228,0.03463682460712781
ACH-000231,0.00023808806087604535
ACH-000232,-0.06181763798296329
ACH-000233,0.01616565739864403
ACH-000234,-0.20629374619502172
ACH-000235,-0.025475086684795624
ACH-000237,0.017553374903243067
ACH-000238,-0.03902934806305736
ACH-000242,0.0876935428790075
ACH-000243,-0.18697220252247246
ACH-000244,0.12682101722295272
ACH-000246,0.0005150606990825803
ACH-000248,-0.1046976662275098
ACH-000250,-0.0831835500345252
ACH-000251,-0.0019946429364033997
ACH-000252,-0.259889394509321
ACH-000253,-0.01802355262063602
ACH-000255,-0.1018906477158349
ACH-000256,-0.13369906021463554
ACH-000257,0.19780990766151246
ACH-000258,-0.14975746114391908
ACH-000259,-0.044254856972142737
ACH-000260,0.0332288934777023
ACH-000261,-0.03835649546226216
ACH-000262,-0.047525463904576064
ACH-000263,0.07520227903376966
ACH-000264,-0.14395939467256366
ACH-000265,-0.12587763161749108
ACH-000266,-0.029060485490543308
ACH-000272,0.04578757394405927
ACH-000274,-0.013435294164823322
ACH-000277,-0.13651727846547246
ACH-000278,-0.10604055887595296
ACH-000279,0.0361784548033642
ACH-000280,-0.14784189888079013
ACH-000281,-0.025621245783800088
ACH-000288,-0.02009295301753264
ACH-000291,0.02849774994410857
ACH-000293,-0.01723274907524694
ACH-000294,0.034846708091436966
ACH-000295,0.11614390669959235
ACH-000296,-0.067906510352737
ACH-000302,-0.047656142533334736
ACH-000304,-0.2614573456618225
ACH-000307,-0.007077081280202069
ACH-000308,-0.028973074880004286
ACH-000310,0.032946655571340945
ACH-000311,-0.03449123191122915
ACH-000312,-0.07528815432401875
ACH-000315,-0.0174829974853103
ACH-000316,-0.019607015180985937
ACH-000317,0.14085581229793606
ACH-000318,-0.03986533440631667
ACH-000319,0.018782901011276668
ACH-000320,0.19208158563450767
ACH-000322,0.08212668624998609
ACH-000323,-0.14565900349012745
ACH-000324,0.022209118563981497
ACH-000329,-0.049683583032531585
ACH-000330,-0.06249839280491973
ACH-000331,0.015167920961870862
ACH-000332,-0.04240149929178715
ACH-000334,0.001320448862693515
ACH-000335,-0.2135776023230983
ACH-000336,-0.03209491678903343
ACH-000337,0.15922563833971054
ACH-000338,0.3719455401241263
ACH-000339,-0.059606323001455276
ACH-000341,0.19240566842814588
ACH-000348,-0.006683407479374454
ACH-000350,-0.010868838062450849
ACH-000352,0.03870256496819267
ACH-000356,-0.0183538252775263
ACH-000361,0.04810839243006609
ACH-000362,-0.07285162563935597
ACH-000363,0.03382342923354911
ACH-000364,-0.06262488838402244
ACH-000365,0.11024008654561218
ACH-000366,-0.033723622387382274
ACH-000368,-0.03379412777706548
ACH-000374,-0.014154037184685888
ACH-000375,0.054401889987608525
ACH-000376,-0.08845764455828438
ACH-000381,-0.1945604570246108
ACH-000383,-0.033104612245000616
ACH-000387,0.01210419438126692
ACH-000389,-0.11497246050547925
ACH-000390,-0.001344698308178034
ACH-000393,-0.16774506311497556
ACH-000395,-0.13657828580264444
ACH-000396,-0.2722339346747951
ACH-000397,-0.07940167095538764
ACH-000401,-0.08657056892283874
ACH-000402,1.0851234943280752
ACH-000403,-0.19289181567936928
ACH-000404,0.14006204681723014
ACH-000406,-0.02757185882879537
ACH-000407,-0.17236503127676725
ACH-000408,0.047464340861213226
ACH-000410,0.05506962721639589
ACH-000411,-0.03942014350312256
ACH-000414,0.023962780574062016
ACH-000415,-0.10861913898908007
ACH-000416,-0.03822087082327974
ACH-000420,-0.07854435694683096
ACH-000421,0.0027978504713292514
ACH-000424,0.0629518950720685
ACH-000425,-0.0935498426825198
ACH-000426,0.16470691614307753
ACH-000427,0.035981284438634416
ACH-000433,0.10990980923837547
ACH-000435,0.2580922413441644
ACH-000436,-0.13478264166454504
ACH-000444,-0.0931690668626463
ACH-000445,-0.06646030206247726
ACH-000448,-0.01834472514270623
ACH-000450,-0.06957123456782249
ACH-000452,-0.06742475609260813
ACH-000454,-0.052857969434959164
ACH-000458,-0.16145716861428552
ACH-000459,-0.11051600509809988
ACH-000460,-0.05164415536455109
ACH-000461,-0.02456389749295224
ACH-000463,0.0024955693336706445
ACH-000464,-0.0483264612179006
ACH-000466,-0.04616572131449067
ACH-000467,-0.08788195526067244
ACH-000468,0.05347613518606385
ACH-000469,-0.015053735082334456
ACH-000470,0.08325557616897476
ACH-000471,-0.05588610447843243
ACH-000472,0.007355561843857719
ACH-000473,0.09579056873131604
ACH-000475,0.034513873648754516
ACH-000476,0.011293629310550423
ACH-000477,0.02466242618826797
ACH-000479,-0.018719367921627168
ACH-000480,0.03779154148139559
ACH-000481,0.04232382380512808
ACH-000483,-0.08609354561093754
ACH-000484,0.0700131857978441
ACH-000485,-0.07561811287831223
ACH-000486,0.0265491596577285
ACH-000487,0.0283198018791057
ACH-000488,0.03221590946728777
ACH-000490,-0.15914849184031016
ACH-000491,-0.08695454933243088
ACH-000495,0.08075253970759658
ACH-000496,0.05251506364318324
ACH-000499,-0.18246385546529886
ACH-000500,-0.058752264337790086
ACH-000502,-0.06445834977972989
ACH-000503,0.07508713134281468
ACH-000505,0.007648728173427395
ACH-000507,-0.14625348840838528
ACH-000510,0.03525501921405192
ACH-000511,-0.08883152809491028
ACH-000512,-0.19681142383310105
ACH-000516,-0.023885644402994833
ACH-000517,-0.05965701453846117
ACH-000518,-0.09670289926933937
ACH-000520,-0.08433232090025038
ACH-000521,0.0037674092009449345
ACH-000522,-0.08979401686225842
ACH-000524,-0.007617521135802482
ACH-000527,-0.012312868490488212
ACH-000528,-0.02483954687219171
ACH-000537,-0.044652234774650516
ACH-000541,0.0845233441819955
ACH-000542,-0.05611795078859813
ACH-000544,-0.04053701632742037
ACH-000545,0.20497513496754016
ACH-000547,0.08794387205547814
ACH-000548,0.004895711803864733
ACH-000549,-0.06756400485479325
ACH-000550,-0.1344004042158548
ACH-000552,-0.04802795313319106
ACH-000556,-0.2968502370410974
ACH-000557,-0.07657282869904261
ACH-000569,-0.057955009217798635
ACH-000570,-0.13818073511192644
ACH-000571,0.050326516737412785
ACH-000573,0.03302119072723924
ACH-000576,0.05170542065940602
ACH-000579,0.015020869615455656
ACH-000580,0.017074771895030295
ACH-000584,-0.07211538654964388
ACH-000585,-0.019199864886062804
ACH-000588,0.08750785720039635
ACH-000589,0.09088619358583884
ACH-000591,0.0024266288489605873
ACH-000593,-0.07982332603164227
ACH-000600,0.06100669151501367
ACH-000601,0.0024154454225351896
ACH-000605,0.02698651292017024
ACH-000606,-0.1639073689827701
ACH-000608,-0.07990048481112387
ACH-000614,-0.0007607609888680854
ACH-000616,0.06587554668166043
ACH-000618,-0.014790322320628798
ACH-000619,-0.07603180849298047
ACH-000620,-0.07516827389605908
ACH-000621,-0.014450488221270359
ACH-000622,-0.2088562077274826
ACH-000623,0.015980909311179518
ACH-000624,0.014552671068574418
ACH-000627,0.05824881707160093
ACH-000630,-0.24962873948305345
ACH-000631,0.13119665501246727
ACH-000632,0.07444494290646364
ACH-000633,0.005631352558513714
ACH-000637,-0.07511129362233354
ACH-000638,-0.016989359446360774
ACH-000646,-0.08164098728160986
ACH-000647,0.02140133290548844
ACH-000648,-0.13712855455244932
ACH-000649,-0.08812054938348099
ACH-000651,-0.05025604874730458
ACH-000652,-0.13335179457142682
ACH-000653,-0.06875078146504518
ACH-000657,-0.04791171569666567
ACH-000658,-0.0515785046922007
ACH-000661,-0.08521953178287632
ACH-000662,-0.3534524517490392
ACH-000663,-0.12438503418196603
ACH-000665,-0.03757222513965466
ACH-000671,-0.10844224888568472
ACH-000672,-0.1176902880887788
ACH-000673,-0.059503867289691814
ACH-000676,-0.12664485950951085
ACH-000677,-0.17156650171754567
ACH-000681,-0.14764883550375585
ACH-000683,-0.07254451327366435
ACH-000684,-0.04760785440935168
ACH-000688,-0.03953993467886363
ACH-000693,0.0761597607778188
ACH-000694,-0.052396571615135085
ACH-000695,-0.08815316841316835
ACH-000696,-0.15605975301709565
ACH-000697,0.12134736091759933
ACH-000699,0.02554561804333561
ACH-000701,-0.07655039193108179
ACH-000706,-0.10463297939837088
ACH-000711,-0.05784766890581217
ACH-000713,-0.11988481336370772
ACH-000714,-0.07053461654131309
ACH-000718,-0.05937770063766251
ACH-000720,-0.06803705613977266
ACH-000721,-0.10192185999966336
ACH-000724,-0.2923043569404734
ACH-000725,-0.07200625651660239
ACH-000732,0.02335154520984644
ACH-000734,-0.08875955200897706
ACH-000735,-0.042807733734658855
ACH-000736,-0.0009160757410468926
ACH-000738,-0.03271522840156992
ACH-000746,-0.1588624445552885
ACH-000747,-0.10317016328229807
ACH-000748,-0.05356220628371065
ACH-000753,-0.1279215825029896
ACH-000756,0.06438186960456531
ACH-000757,-0.06336253869607188
ACH-000758,-0.03984795092814365
ACH-000760,0.12817430239249694
ACH-000762,0.13955944388954514
ACH-000763,0.13814853015655748
ACH-000764,-0.18532725190199648
ACH-000765,0.04006360470284994
ACH-000766,-0.006735370906058746
ACH-000767,-0.0136635173618855
ACH-000768,-0.04848210884051401
ACH-000769,-0.09670477874936807
ACH-000770,0.02350427711411597
ACH-000771,-0.10619655442060782
ACH-000773,0.14885350038021836
ACH-000776,-0.3152344981179793
ACH-000777,0.019406424738220792
ACH-000778,-0.024660357583515227
ACH-000781,-0.04345462877855315
ACH-000782,-0.13197557124395334
ACH-000783,-0.16439993984766835
ACH-000784,0.006423877804048564
ACH-000785,5.776310226360093e-05
ACH-000787,-0.02302255764468188
ACH-000788,-0.019461207925397468
ACH-000791,-0.03019323731628698
ACH-000792,-0.10903571800191464
ACH-000794,-0.045519031245452535
ACH-000796,-0.06493370353656068
ACH-000798,-0.2947880479062869
ACH-000799,-0.07491058228961459
ACH-000800,-0.0977220841880285
ACH-000802,0.14546364786662355
ACH-000804,0.032184056584969485
ACH-000805,0.026287057525475773
ACH-000809,0.051147131126889095
ACH-000810,-0.10270130780688604
ACH-000811,-0.0748191553872744
ACH-000817,0.09911714029793504
ACH-000819,-0.03837580932191742
ACH-000820,-0.006511458004385454
ACH-000821,0.05295975060939155
ACH-000822,0.021260488987303424
ACH-000823,-0.03969506317534858
ACH-000824,-0.031061926110230505
ACH-000827,-0.052599291551009265
ACH-000829,-0.17002326231376555
ACH-000831,-0.1508179602799916
ACH-000832,0.0054476268690112906
ACH-000833,0.021093910191577008
ACH-000834,-0.06171800957057946
ACH-000835,-0.10937593345790922
ACH-000836,0.019155576480623715
ACH-000837,0.0980637367996606
ACH-000838,-0.094851936126647
ACH-000839,0.015027701207366776
ACH-000840,0.05330111841899148
ACH-000841,-0.1301154364826639
ACH-000843,0.023460185906431844
ACH-000846,-0.052107414269613975
ACH-000847,-0.03979180352254221
ACH-000848,0.10929989553120334
ACH-000849,-0.05108064259894021
ACH-000851,-0.01458184996602414
ACH-000855,0.05305608296599408
ACH-000856,-0.27627400841116256
ACH-000858,0.029443653558350838
ACH-000859,-0.026932226012569786
ACH-000861,-0.0002901501527438174
ACH-000862,-0.0822051934482822
ACH-000865,-0.01784695976350922
ACH-000866,0.08617081728716182
ACH-000867,0.11089385546776903
ACH-000869,0.03559664768148507
ACH-000872,-0.01075397850213682
ACH-000873,-0.11148243545159314
ACH-000876,0.038464256422088484
ACH-000878,-0.05159739878630235
ACH-000880,-0.1108703834888292
ACH-000881,-0.11263662907407936
ACH-000882,0.1045503463122264
ACH-000884,0.06370726588118339
ACH-000885,-0.15376578978201755
ACH-000887,-0.04355188929312413
ACH-000889,-0.0045603306252445285
ACH-000896,-0.014143011950920659
ACH-000898,-0.029412443992516173
ACH-000900,-0.08142412360557799
ACH-000901,-0.07560790883440664
ACH-000905,-0.05751227811823467
ACH-000906,0.01402720011316426
ACH-000907,-0.0770566704873816
ACH-000910,0.010491212463819751
ACH-000911,-0.07706650977071483
ACH-000912,-0.07776238510632888
ACH-000913,-0.15931865487653965
ACH-000915,0.028101491061790745
ACH-000916,-0.24961696016916596
ACH-000917,0.00429364374404901
ACH-000920,0.13356855915586124
ACH-000921,-0.12300716028906493
ACH-000924,0.060427217289741535
ACH-000926,-0.1151380653545924
ACH-000928,0.006526672379576345
ACH-000929,-0.0763811106991635
ACH-000932,0.09481994296469372
ACH-000935,0.04607502713946265
ACH-000936,-0.08584380672542255
ACH-000937,-0.07077589633232242
ACH-000938,0.016198913125774046
ACH-000939,-0.061952822895740826
ACH-000941,-0.0234079742849922
ACH-000943,-0.0411345576333342
ACH-000946,-0.0955542738399918
ACH-000947,-0.05769609057201267
ACH-000948,-0.058153308136734576
ACH-000950,-0.13768996401785896
ACH-000953,-0.02698261738878499
ACH-000954,0.06276822238818558
ACH-000957,0.12866814456039474
ACH-000958,0.01506829944799786
ACH-000960,-0.010002385921650076
ACH-000963,-0.11196687825065016
ACH-000968,0.02506983404973554
ACH-000969,-0.2702976249665245
ACH-000972,-0.1380671831624528
ACH-000973,-0.03581072096617518
ACH-000974,-0.07952741913833182
ACH-000978,0.29297608647388684
ACH-000984,-0.08093161877553506
ACH-000986,-0.0201248179071388
ACH-000988,-0.04753214801450902
ACH-000993,-0.1270724103626715
ACH-000994,-0.05105431541574923
ACH-000996,-0.017345220746977117
ACH-001001,-0.02386859608090801
ACH-001020,0.17442865067822258
ACH-001028,-0.06928154977205526
ACH-001031,-0.1908411104363284
ACH-001038,-0.053777133167078016
ACH-001048,-0.02636547865079349
ACH-001050,0.0243753710187662
ACH-001053,-0.11613463651609635
ACH-001054,-0.04178911851856912
ACH-001061,0.023637927341159444
ACH-001067,-0.18374355180168409
ACH-001075,0.1347610938092143
ACH-001096,-0.15010871517588642
ACH-001111,-0.002601716766789405
ACH-001119,-0.054374617031276634
ACH-001128,-0.4601309353610605
ACH-001134,-0.08911248660475182
ACH-001151,-0.12167717802693845
ACH-001163,-0.048045521271668036
ACH-001164,0.07746539985548452
ACH-001183,-0.0972315318435108
ACH-001192,-0.026437674044332785
ACH-001193,0.18094703630551773
ACH-001196,-0.018965765976604584
ACH-001197,-0.2743972095378229
ACH-001205,-0.16875898428432587
ACH-001211,0.2809021133580958
ACH-001212,-0.2337958337615623
ACH-001228,-0.10127183172431299
ACH-001232,-0.08024639700499342
ACH-001239,-0.12008959703346073
ACH-001270,-0.15392450633390511
ACH-001274,-0.014639061512550048
ACH-001275,-0.14684725913062646
ACH-001277,-0.17619363088991785
ACH-001278,-0.17975229751665348
ACH-001280,-0.08434751275218567
ACH-001283,-0.11862567549553835
ACH-001289,0.006765748848780604
ACH-001300,0.05739672395603526
ACH-001301,-0.10068733271825266
ACH-001302,-0.08358263353504444
ACH-001306,0.0028697007266976753
ACH-001318,-0.005029773826970765
ACH-001322,-0.07478013352981552
ACH-001328,-0.03463479232217754
ACH-001332,-0.02792150803134118
ACH-001336,-0.06713100033846232
ACH-001346,-0.04005191834401376
ACH-001353,0.04191383386115309
ACH-001354,0.0130665023181941
ACH-001367,-0.11593009914845215
ACH-001368,0.004149188267429364
ACH-001374,-0.1874513067245994
ACH-001377,0.026823707367462264
ACH-001380,-0.14006033712766108
ACH-001391,-0.10463839913366378
ACH-001408,-0.25853322310640164
ACH-001430,0.05981900266922328
ACH-001431,0.024789704627296148
ACH-001450,0.10295044629748358
ACH-001496,0.05816715417467035
ACH-001500,0.020554587487391036
ACH-001523,0.04776034797095384
ACH-001532,-0.10899731163222162
ACH-001550,-0.06497186915068301
ACH-001552,0.027379199822968
ACH-001554,-0.03691917460435354
ACH-001654,-0.04972448638477669
ACH-001735,0.04880116341591082
ACH-001736,0.07185462596561927
ACH-001737,-0.2024527011586989
ACH-001740,-0.20159784273788275
ACH-001745,-0.06720382422485809
ACH-001765,0.00021500901991372296
