,INIP (58493)
ACH-000004,0.13566627527575298
ACH-000005,0.10015488766919127
ACH-000007,0.07282490619197911
ACH-000009,0.02842670387479045
ACH-000011,0.03179315674383747
ACH-000012,0.011951271674484064
ACH-000013,0.07237645662257773
ACH-000014,0.24709423305912195
ACH-000015,0.035848681792068425
ACH-000017,-0.03532911698686495
ACH-000018,0.00718234774214743
ACH-000019,0.16310518876315305
ACH-000021,0.07256859828082428
ACH-000022,0.25819086105857
ACH-000025,0.22015108079387047
ACH-000028,0.08421128983220523
ACH-000030,-0.0263955043269685
ACH-000035,0.04153587196006906
ACH-000036,0.14848319097580304
ACH-000037,0.0874647637678355
ACH-000039,-0.020905425546981216
ACH-000040,0.06905580025713379
ACH-000041,0.10735630031480624
ACH-000042,0.066822994120344
ACH-000045,0.2728967379255352
ACH-000047,-0.08061063284533977
ACH-000052,0.14372761772897946
ACH-000053,0.14501517050598778
ACH-000054,0.27942805255035624
ACH-000055,0.056300884262108476
ACH-000060,0.0618361812451773
ACH-000067,0.03076931439582479
ACH-000070,0.2292306547340349
ACH-000075,0.2524186547894453
ACH-000078,0.13989711980257452
ACH-000082,0.1836037814647648
ACH-000085,-0.11500114880789705
ACH-000086,0.10460004722692984
ACH-000087,0.04101380100726315
ACH-000092,0.1006435839044958
ACH-000095,0.10770463435637974
ACH-000097,0.030889192811083207
ACH-000098,0.2014057567687821
ACH-000099,0.17340539589093054
ACH-000108,0.03784302152670987
ACH-000113,0.12426281337255755
ACH-000116,0.03207006090422451
ACH-000118,0.029495136702609462
ACH-000120,0.2342952082498157
ACH-000123,0.11782904667520387
ACH-000127,0.02692768405354783
ACH-000128,0.13106112391608218
ACH-000132,0.00486207936316523
ACH-000133,0.1160830194482758
ACH-000137,0.008566861729333
ACH-000138,0.14825671762129988
ACH-000142,-0.012504699473769535
ACH-000143,0.11021595300081824
ACH-000146,0.21264558771683528
ACH-000148,0.06640021855536794
ACH-000150,0.02416945310652879
ACH-000152,-0.035853874595587205
ACH-000153,0.39132951241169417
ACH-000159,0.13086354455307095
ACH-000160,-0.05567457053278777
ACH-000163,0.11707634277072305
ACH-000167,0.3887621074701191
ACH-000168,0.1326276258318605
ACH-000169,-0.05820381630073995
ACH-000178,-0.011411025133785084
ACH-000183,0.2108234396972612
ACH-000188,0.0794456888268161
ACH-000189,0.2137097481110609
ACH-000190,0.05259936037997353
ACH-000198,-0.052382858647213135
ACH-000203,-0.00593249601174682
ACH-000204,0.17691321151416106
ACH-000206,-0.12157861346183975
ACH-000207,-0.09886130215621672
ACH-000208,-0.3917984131528788
ACH-000210,0.1368162805174372
ACH-000211,0.17853003779462254
ACH-000215,0.05625735169661146
ACH-000221,0.13353989056760487
ACH-000222,0.1617483222806623
ACH-000223,0.1091350243851252
ACH-000226,-0.035203463600118085
ACH-000227,0.04526356228757313
ACH-000228,-0.015093329978949282
ACH-000231,0.107763758700354
ACH-000232,0.157825462594286
ACH-000233,-0.06552010544406182
ACH-000234,0.06109125740555212
ACH-000235,0.06710373906611003
ACH-000237,0.08623943060878017
ACH-000238,0.1414119047638721
ACH-000242,0.30858310646316806
ACH-000243,-0.016086116335528068
ACH-000244,-0.11283020690287075
ACH-000246,-0.07128933126968233
ACH-000248,0.06253489160751982
ACH-000250,-0.19736800903178067
ACH-000251,0.0821812698397902
ACH-000252,0.13370415098463406
ACH-000253,0.10508065265676306
ACH-000255,-0.003483458334002435
ACH-000256,0.0017329226256070714
ACH-000257,0.13260323795563772
ACH-000258,0.2469757014044737
ACH-000259,0.07573257661173427
ACH-000260,0.08028605929864069
ACH-000261,0.11468073556381415
ACH-000262,0.1886060213942727
ACH-000263,0.15217876694560858
ACH-000264,0.0789389422525308
ACH-000265,0.001349356483131494
ACH-000266,0.0047113355999534685
ACH-000272,0.14533378662231464
ACH-000274,0.1042358010167573
ACH-000277,0.13965851900905502
ACH-000278,0.15998557129594573
ACH-000279,0.10310488477396787
ACH-000280,-0.10267089934047924
ACH-000281,0.09697970277239294
ACH-000288,0.12281063810051587
ACH-000291,0.10669019405881376
ACH-000293,0.012909736817798934
ACH-000294,0.11097844633883393
ACH-000295,-0.24245013805812646
ACH-000296,0.005123309140002626
ACH-000302,0.05771801937201335
ACH-000304,0.2271339736502296
ACH-000307,0.08371401770915073
ACH-000308,0.002498532559475209
ACH-000310,0.06719034566977716
ACH-000311,0.13305174925291102
ACH-000312,0.2404491154598721
ACH-000315,0.031624764422506765
ACH-000316,0.18792634440820807
ACH-000317,0.141871396337917
ACH-000318,-0.03619819078802496
ACH-000319,0.17795362959821148
ACH-000320,0.06278010567055077
ACH-000322,-0.012055546749194969
ACH-000323,0.15651432868047652
ACH-000324,-0.06267041050767894
ACH-000329,0.057440535203975615
ACH-000330,0.10040210931655663
ACH-000331,-0.04275380907623304
ACH-000332,0.11078566901864273
ACH-000334,0.18924063249726447
ACH-000335,0.05706784524875804
ACH-000336,0.03028414474066412
ACH-000337,0.17408572527688315
ACH-000338,-0.1928549602448736
ACH-000339,0.08146390662218582
ACH-000341,0.08324609628994484
ACH-000348,-0.03977050891628142
ACH-000350,0.0854057480181905
ACH-000352,0.15011606755293125
ACH-000356,0.06983620091604603
ACH-000361,0.05951750255150798
ACH-000362,0.1576405798795402
ACH-000363,0.07920171394712744
ACH-000364,-0.15695258123249894
ACH-000365,0.057009885420291576
ACH-000366,0.10350792965623283
ACH-000368,0.3395207143855718
ACH-000374,0.18738126195630914
ACH-000375,-0.012369413134379977
ACH-000376,0.1174241279788689
ACH-000381,0.004467532517479953
ACH-000383,0.11040169009327816
ACH-000387,0.09365647291632047
ACH-000389,0.2837704456094204
ACH-000390,0.11284222086338105
ACH-000393,0.08248140451633867
ACH-000395,0.2316135648630737
ACH-000396,-0.06888241473397495
ACH-000397,0.18224973842334194
ACH-000401,-0.015644542627049517
ACH-000402,0.341426142943804
ACH-000403,0.11334838770887735
ACH-000404,-0.16806004276333714
ACH-000406,0.05805039734007545
ACH-000407,0.17434696022697765
ACH-000408,0.04564275438171446
ACH-000410,0.08397242583883227
ACH-000411,0.004919705054880196
ACH-000414,0.05766722230151474
ACH-000415,0.17477364917187066
ACH-000416,-0.0064101773745816075
ACH-000420,0.2200113120402205
ACH-000421,0.20723220884104968
ACH-000424,-0.03366326997909673
ACH-000425,0.17934921509224366
ACH-000426,0.103851284953474
ACH-000427,0.10573880772240367
ACH-000433,-0.027157749454838686
ACH-000435,0.22259196513065746
ACH-000436,0.10278393379043696
ACH-000444,0.0584957413441173
ACH-000445,0.08465983779060401
ACH-000448,0.1655765724925187
ACH-000450,0.13104283907918504
ACH-000452,0.011747608480296616
ACH-000454,-0.1795267447930506
ACH-000458,0.062417901626436414
ACH-000459,0.11073951448625044
ACH-000460,0.1253688645373413
ACH-000461,0.035468471301071176
ACH-000463,-0.02794617807932646
ACH-000464,0.2032066427744494
ACH-000466,0.05087605265941434
ACH-000467,0.011634250674038615
ACH-000468,-0.04450905321260666
ACH-000469,-0.042842011188598615
ACH-000470,-0.08264430281579943
ACH-000471,0.1312235833835739
ACH-000472,0.06297059952679651
ACH-000473,0.14296711118270955
ACH-000475,0.19026091084957555
ACH-000476,0.17132058981009146
ACH-000477,0.0720578736881424
ACH-000479,0.4108329611978262
ACH-000480,0.0709122453516451
ACH-000481,0.14864846322662106
ACH-000483,0.03699345068194835
ACH-000484,0.15838367664377376
ACH-000485,0.13564525490145038
ACH-000486,0.10264813672004894
ACH-000487,0.024817070232387724
ACH-000488,0.02220411769426551
ACH-000490,0.14156440360944386
ACH-000491,-0.04345279563505314
ACH-000495,0.09653393697908808
ACH-000496,0.10430726570201984
ACH-000499,0.08632063895433714
ACH-000500,0.16328408739721414
ACH-000502,-0.017074757647394738
ACH-000503,-0.11362226826866367
ACH-000505,0.20254176796954695
ACH-000507,0.1615310162064857
ACH-000510,0.044999670483681226
ACH-000511,-0.023434949843827223
ACH-000512,-0.05644867912501235
ACH-000516,0.09486881478959272
ACH-000517,0.04292047611120319
ACH-000518,0.060689539035888265
ACH-000520,-0.08693402586414213
ACH-000521,0.1202338378221305
ACH-000522,0.05499310122321745
ACH-000524,-0.03493148466626502
ACH-000527,0.05260856591952618
ACH-000528,0.17850764351072174
ACH-000537,0.02745054099529912
ACH-000541,-0.0636784001178485
ACH-000542,0.08796923850166477
ACH-000544,0.12179875111898815
ACH-000545,0.05571181749179227
ACH-000547,-0.11831959888343005
ACH-000548,0.1515807500916528
ACH-000549,0.1857935745686584
ACH-000550,0.162376030436339
ACH-000552,-0.05098200962790188
ACH-000556,0.03787625704695799
ACH-000557,0.16408032717438975
ACH-000569,0.016695616844017346
ACH-000570,0.3885624832444853
ACH-000571,-0.014931905754553169
ACH-000573,0.1407904009936086
ACH-000576,-0.07059123652450434
ACH-000579,0.08459313121196517
ACH-000580,-0.07136654427658598
ACH-000584,-0.21506927663753211
ACH-000585,-0.008015546597031964
ACH-000588,0.050327485610171516
ACH-000589,0.16947654362854175
ACH-000591,0.09288166947940177
ACH-000593,0.056584705667541126
ACH-000600,0.15683762749120067
ACH-000601,0.05107147634582388
ACH-000605,0.004069798413686955
ACH-000606,0.17065101524476625
ACH-000608,0.09193906603387617
ACH-000614,0.03203094207166854
ACH-000616,0.15927904129891626
ACH-000618,0.20312245470596108
ACH-000619,-0.02198778651036233
ACH-000620,0.07196502917780759
ACH-000621,0.06860394765100514
ACH-000622,0.014008633768870632
ACH-000623,0.2072298770571317
