,CCL26 (10344)
ACH-000004,0.10263199528687923
ACH-000005,-0.12468965088713445
ACH-000007,-0.3784202254720361
ACH-000009,-0.15196037878606775
ACH-000011,-0.20507374184595195
ACH-000012,-0.15659248977911108
ACH-000013,-0.2149493779006357
ACH-000014,-0.2803885886801596
ACH-000015,0.08885142854231785
ACH-000017,-0.16481627202002347
ACH-000018,-0.01947415445060384
ACH-000019,-0.4092915535305569
ACH-000021,-0.42391926570283456
ACH-000022,-0.049330500523674096
ACH-000025,-0.04171519938918454
ACH-000028,-0.2841701995456509
ACH-000030,-0.15342659179848578
ACH-000035,-0.16229475138011012
ACH-000036,-0.2544082872614843
ACH-000037,-0.2042648644676347
ACH-000039,-0.2597655953917329
ACH-000040,-0.20703683150424826
ACH-000041,-0.06975286275949205
ACH-000042,-0.15506179026351571
ACH-000045,-0.02945996368118025
ACH-000047,-0.14573038221492135
ACH-000052,-0.06816987914175589
ACH-000053,-0.23215385911874264
ACH-000054,-0.14898081232612864
ACH-000055,-0.003777406020788646
ACH-000060,-0.15482871490319436
ACH-000067,-0.13096147186649282
ACH-000070,-0.22102417744082856
ACH-000075,-0.13143840823589995
ACH-000078,-0.2013757629594291
ACH-000082,-0.2522816557342917
ACH-000085,0.038969520614634566
ACH-000086,-0.0793359654333819
ACH-000087,0.07119359794357807
ACH-000092,-0.17465600402671086
ACH-000095,-0.2692284471062325
ACH-000097,-0.1690052419386063
ACH-000098,-0.206880817272112
ACH-000099,-0.28907289113049234
ACH-000108,-0.04803166709948727
ACH-000113,-0.14284070448306238
ACH-000116,-0.02533400192263632
ACH-000118,-0.1935336509808294
ACH-000120,-0.16849365313287895
ACH-000123,-0.09844073643424148
ACH-000127,-0.21063908200522308
ACH-000128,-0.147532316117952
ACH-000132,-0.15597026539644393
ACH-000133,-0.12123906757877127
ACH-000137,-0.2483812254423397
ACH-000138,-0.031025373264970575
ACH-000142,-0.2251027428132824
ACH-000143,-0.16866924946138467
ACH-000146,-0.228469333961568
ACH-000148,-0.28357575022919795
ACH-000150,-0.21667331573872994
ACH-000152,-0.10420586797919999
ACH-000153,-0.14743154815728413
ACH-000159,-0.3105267905016807
ACH-000160,-0.13303408371366318
ACH-000163,-0.003058137010318261
ACH-000167,0.2649140596840571
ACH-000168,-0.21246082528542606
ACH-000169,-0.2346736056478057
ACH-000178,-0.20234606967102348
ACH-000183,-0.1903494123688116
ACH-000188,-0.0915901576374959
ACH-000189,0.02527757983199944
ACH-000190,-0.2615411200075375
ACH-000198,-0.2924119298934004
ACH-000203,-0.36779868245321656
ACH-000204,0.014616941840523813
ACH-000206,-0.08665122566866182
ACH-000207,0.019023915241885316
ACH-000208,-0.24272728579588454
ACH-000210,-0.20342615851614085
ACH-000211,-0.1864115042433153
ACH-000215,-0.08028766567255345
ACH-000221,-0.3253535653415501
ACH-000222,-0.2259436650393983
ACH-000223,-0.19757856820476408
ACH-000226,-0.2530746529100601
ACH-000227,-0.1057203334565964
ACH-000228,-0.2382405225358167
