,PCID2 (55795)
ACH-000231,-0.9803115909368546
ACH-000232,-0.8111168401197469
ACH-000233,-0.7802334089680756
ACH-000234,-0.8960487489153434
ACH-000235,-0.8675655565711364
ACH-000237,-0.9455655382391026
ACH-000238,-0.7926432897128595
ACH-000242,-0.6827975818227372
ACH-000243,-0.7984367786749097
ACH-000244,-0.6108533547521634
ACH-000246,-0.6978280337809586
ACH-000248,-0.8360123292770139
ACH-000250,-0.9221329711136104
ACH-000251,-1.0976414022073524
ACH-000252,-1.0778390563818327
ACH-000253,-1.0718797272999678
ACH-000255,-0.9140374244594944
ACH-000256,-0.7147997990316199
ACH-000257,-1.2121012541665377
ACH-000258,-0.5377129086343096
ACH-000259,-0.8274436850206746
ACH-000260,-0.8141562839579706
ACH-000261,-0.7171756676455981
ACH-000262,-0.9691942062967444
ACH-000263,-0.5499138047545034
ACH-000264,-1.0028652432539211
ACH-000265,-0.8855100642588571
ACH-000266,-1.001630191302207
ACH-000272,-0.7830540942756405
ACH-000274,-0.6729660188118873
ACH-000277,-0.7307536834957573
ACH-000278,-0.912378613284318
ACH-000279,-0.7619648008224529
ACH-000280,-0.6723639520644796
ACH-000281,-0.7482830648489258
ACH-000288,-0.8885272370265943
ACH-000291,-0.6278161102184837
ACH-000293,-1.0373346086433308
ACH-000294,-0.7132863447245412
ACH-000295,-0.7487564535901959
ACH-000296,-0.8101615971760231
ACH-000302,-0.7683083208626171
ACH-000304,-0.6595505441790895
ACH-000307,-0.8553779979286069
ACH-000308,-0.835168067481772
ACH-000310,-0.5629594545132028
ACH-000311,-0.7318840996805941
ACH-000312,-0.8977520426778378
ACH-000315,-0.8591421881826232
ACH-000316,-0.9492444562883816
ACH-000317,-0.7378481300929745
ACH-000318,-0.7187869189733538
ACH-000319,-0.8734362312581626
ACH-000320,-0.8226243234641728
ACH-000322,-0.8133641375174411
ACH-000323,-1.0525099606865116
ACH-000324,-0.6960145440118746
ACH-000329,-0.7148956698327841
ACH-000330,-0.9115094108752272
ACH-000331,-0.970837781887506
ACH-000332,-0.8917231297057313
ACH-000334,-0.8685489773405904
ACH-000335,-0.6172275362873921
ACH-000336,-0.9279993487153532
ACH-000337,-0.9649458860212036
ACH-000338,-1.0029306682759636
ACH-000339,-0.8592890221693243
ACH-000341,-0.6193853026098152
ACH-000348,-0.6927351832590541
ACH-000350,-0.6377616494922913
ACH-000352,-0.8535938156097916
ACH-000356,-0.6465332139208902
ACH-000361,-0.7115434907651258
ACH-000362,-0.5230132526067044
ACH-000363,-0.7305576380467068
ACH-000364,-0.7042626396973807
ACH-000365,-0.7147231413958648
ACH-000366,-0.8581336169195984
ACH-000368,-0.7309842339276965
ACH-000374,-0.970027485871786
ACH-000375,-0.7232800930370159
ACH-000376,-0.7013972956980608
ACH-000381,-0.961314132713862
ACH-000383,-0.9551261231490932
ACH-000387,-1.0464455680502172
ACH-000389,-1.022304583882874
ACH-000390,-0.89982652482122
ACH-000393,-1.0261839599495806
ACH-000395,-1.0528736072044855
ACH-000396,-0.7848988113958065
ACH-000397,-0.9167932889648736
ACH-000401,-0.6091885293565515
ACH-000402,-0.6768072170642944
ACH-000403,-0.7825071705841753
ACH-000404,-0.7320995868869291
ACH-000406,-0.7430948502870536
ACH-000407,-0.8487151853994633
ACH-000408,-1.0180945761069478
ACH-000410,-0.7344788406363973
ACH-000411,-0.8185189464911024
ACH-000414,-0.5105164131367946
ACH-000415,-0.8185544237082275
ACH-000416,-0.9116068499151968
ACH-000420,-0.8427366363999294
ACH-000421,-1.0650698111170411
ACH-000424,-0.8551377099533392
ACH-000425,-0.8055030731336018
ACH-000426,-0.9314697652796186
ACH-000427,-0.6926922624793213
ACH-000433,-0.7117561039713175
ACH-000435,-0.5635862634975577
ACH-000436,-0.9636744021962276
ACH-000444,-1.1394723880076305
ACH-000445,-0.8427011788719121
ACH-000448,-0.6336156831371891
ACH-000450,-0.8519199134981871
ACH-000452,-0.8698839817940183
ACH-000454,-0.8194975103985055
ACH-000458,-0.779021830399966
ACH-000459,-0.6166633167837191
ACH-000460,-0.8211867167642313
ACH-000461,-0.7867233676445763
ACH-000463,-0.8311557259310131
ACH-000464,-0.800029965409277
ACH-000466,-0.871080868173821
ACH-000467,-0.7967738434399892
ACH-000468,-1.0666341668460588
ACH-000469,-0.8499414121231403
ACH-000470,-0.8681568958135648
ACH-000471,-0.911113606443284
ACH-000472,-0.8290446530650967
ACH-000473,-0.9443509697829864
ACH-000475,-0.8604557998026987
ACH-000476,-0.9018110705417609
ACH-000477,-0.6274338569703276
ACH-000479,-0.8249967922039977
ACH-000480,-0.7560802098020342
ACH-000481,-0.781261059837958
ACH-000483,-0.6794198229203531
ACH-000484,-0.9907090573800018
ACH-000485,-0.7077074965109769
ACH-000486,-0.6703056225937937
ACH-000487,-0.8789670705384799
ACH-000488,-0.7350429007173471
ACH-000490,-0.7725150482999118
ACH-000491,-0.694163844966978
ACH-000495,-0.6093164773458272
ACH-000496,-1.0772997718028334
ACH-000499,-1.0206633689695672
ACH-000500,-0.7862008065643726
ACH-000502,-0.6425613163806362
ACH-000503,-0.6438251050260884
ACH-000505,-0.8766521652854108
ACH-000507,-0.7931835082721546
ACH-000510,-0.6975911650564214
ACH-000511,-0.9872450375531716
ACH-000512,-0.7148748929766701
ACH-000516,-0.8220653448531317
ACH-000517,-0.8000517378274702
ACH-000518,-0.7324476432168567
ACH-000520,-0.7334732836702909
ACH-000521,-1.2172423041930824
ACH-000522,-0.9676455899374676
ACH-000524,-0.6408789416460633
ACH-000527,-0.9901251988339896
ACH-000528,-1.1521124847155095
ACH-000537,-1.0000154967528383
ACH-000541,-0.8675557307998103
ACH-000542,-0.843562640673828
ACH-000544,-0.9239358923129094
ACH-000545,-0.8449485344851487
ACH-000547,-0.9903499829188244
ACH-000548,-0.7239716249109516
ACH-000549,-0.6195921392278761
ACH-000550,-0.9371719891347774
ACH-000552,-0.8826340738601052
ACH-000556,-1.0116362137489543
ACH-000557,-0.5138003152133982
ACH-000569,-0.5303143834336833
ACH-000570,-0.9015977511600812
ACH-000571,-0.5546823838574739
ACH-000573,-0.8744956498915093
ACH-000576,-0.6505727829150546
ACH-000579,-0.6028500516793299
ACH-000580,-0.9789105162755208
ACH-000584,-0.966921797218846
ACH-000585,-0.9996984922411442
ACH-000588,-0.9345615848383136
ACH-000589,-0.7571327992410002
ACH-000591,-0.5865514687367016
ACH-000593,-0.7675038347735227
ACH-000600,-0.6526692086932778
ACH-000601,-0.8249894647666531
ACH-000605,-0.6770317287483476
ACH-000606,-0.7493199824908429
ACH-000608,-0.4625476733132455
ACH-000614,-0.9556462334982128
ACH-000616,-1.1408954819147352
ACH-000618,-0.7112271599377666
ACH-000619,-0.8037171561319423
ACH-000620,-0.8108422150103819
ACH-000621,-0.5159652714802115
ACH-000622,-0.6862585102157913
ACH-000623,-0.6921787877925728
ACH-000624,-0.7023045008033121
ACH-000627,-0.8447302586040752
ACH-000630,-0.8744486749691899
ACH-000631,-1.0022973563980966
ACH-000632,-0.8905434725616895
ACH-000633,-0.5641158043182112
ACH-000637,-0.6735624548695989
ACH-000638,-0.6541605686888721
ACH-000646,-0.739362763393427
ACH-000647,-0.8466033718550096
ACH-000648,-0.7335808087561916
ACH-000649,-0.6814820136880517
ACH-000651,-0.7057812931068213
ACH-000652,-0.8833175771229334
ACH-000653,-0.6990246303224084
ACH-000657,-0.8387485738945316
ACH-000658,-0.9221558942218432
ACH-000661,-0.7432914649787118
ACH-000662,-0.8716422255687265
ACH-000663,-0.7492727829830677
ACH-000665,-0.8297993102083462
ACH-000671,-0.7322922359201738
ACH-000672,-0.7585362126691328
ACH-000673,-0.7876760385240331
ACH-000676,-0.7984282656852401
ACH-000677,-0.34987963827571816
ACH-000681,-0.8734334351156732
ACH-000683,-0.8720176156278729
ACH-000684,-0.6408416661455041
ACH-000688,-0.6885480315633301
ACH-000693,-0.6837216214252506
ACH-000694,-0.6928279247894277
ACH-000695,-0.9341064313440394
ACH-000696,-0.8539286774559466
ACH-000697,-0.6587963048208119
ACH-000699,-0.6846947635075302
ACH-000701,-0.7858073183057707
ACH-000706,-0.7870772596064467
ACH-000711,-0.7575401203184216
ACH-000713,-0.9646870442752182
ACH-000714,-0.9497485251261788
ACH-000718,-1.0434634296084992
ACH-000720,-0.9666750180064451
ACH-000721,-0.6128341899742842
ACH-000724,-0.8032282111601967
ACH-000725,-0.35056803819359145
ACH-000732,-0.6679773646850059
ACH-000734,-0.8711897752779695
ACH-000735,-0.7918207333347413
ACH-000736,-0.4805602667490776
ACH-000738,-0.7615494009232536
ACH-000746,-0.8504026358986224
ACH-000747,-0.8332430353265134
ACH-000748,-0.6408710916224182
ACH-000753,-0.7383649801503996
ACH-000756,-0.5161164523984606
ACH-000757,-0.7176286386952749
ACH-000758,-0.6266622662559748
ACH-000760,-0.8757497397560483
ACH-000762,-0.996862730167692
ACH-000763,-0.7079483100546925
ACH-000764,-0.9886164529184654
ACH-000765,-0.8904457192994697
ACH-000766,-0.9063586565272368
ACH-000767,-0.7586204168691332
ACH-000768,-0.95263844825608
ACH-000769,-0.8004799391452485
ACH-000770,-0.677502091378801
ACH-000771,-0.6247131059717344
ACH-000773,-0.7747333034076967
ACH-000776,-0.8835011440882004
ACH-000777,-0.754235863727665
ACH-000778,-0.6513334623749703
ACH-000781,-0.7809825333210642
ACH-000782,-0.914506171610298
ACH-000783,-1.0408927458132244
ACH-000784,-0.7915877127932304
ACH-000785,-0.890093854811977
ACH-000787,-0.8137474711309519
ACH-000788,-0.9256904266532484
ACH-000791,-0.7529387947118059
ACH-000792,-0.7573540539067417
ACH-000794,-0.8403191234920634
ACH-000796,-0.7821916817799968
ACH-000798,-0.7270948485997587
ACH-000799,-0.6300961932466834
ACH-000800,-1.1223674011519855
ACH-000802,-0.8506427834681756
ACH-000804,-0.5395361135615578
ACH-000805,-0.7166271106286709
ACH-000809,-0.8161057591963751
ACH-000810,-0.819219023343517
ACH-000811,-0.8784605702979204
ACH-000817,-0.9343121084555834
ACH-000819,-0.9956778902185204
ACH-000820,-0.8876054869958078
ACH-000821,-0.8295994174101043
ACH-000822,-0.7988825369324634
ACH-000823,-0.7722517427512813
ACH-000824,-0.7159303459753332
ACH-000827,-0.8918801299317124
ACH-000829,-0.6263610387500405
ACH-000831,-0.9285798581887454
ACH-000832,-0.6927377033615157
ACH-000833,-0.7193969587921225
ACH-000834,-0.7784540052297693
ACH-000835,-0.8746939308831517
ACH-000836,-0.7453486371306133
ACH-000837,-0.8352384122719252
ACH-000838,-0.761211064226905
ACH-000839,-0.9025866164278916
ACH-000840,-0.8197315602417736
ACH-000841,-0.8045922885136292
ACH-000843,-0.8378038241930943
ACH-000846,-0.6223062748272951
ACH-000847,-1.0356173142947267
ACH-000848,-0.9091927815635074
ACH-000849,-0.7150817323827457
ACH-000851,-0.994583276986592
ACH-000855,-0.7773583908592467
ACH-000856,-0.7718456566403517
ACH-000858,-0.8042595744227661
ACH-000859,-0.6808810467613133
ACH-000861,-0.6622645031298207
ACH-000862,-0.7670290922515357
ACH-000865,-0.8647181270480471
ACH-000866,-0.9097102756717867
ACH-000867,-0.5049729292340643
ACH-000869,-0.5480187054730293
ACH-000872,-0.9292303733368362
ACH-000873,-0.7331086677680987
ACH-000876,-0.6026544840750554
ACH-000878,-1.2577851572705618
ACH-000880,-0.5434512764902345
ACH-000881,-0.8571381039376355
ACH-000882,-0.8330934392736691
ACH-000884,-0.928021276035813
ACH-000885,-0.76527422862188
ACH-000887,-0.8558922357054557
ACH-000889,-0.966833274253918
ACH-000896,-0.7364742053152018
ACH-000898,-0.7321491196992979
ACH-000900,-0.8142992169399909
ACH-000901,-0.7601436981723451
ACH-000905,-0.8199727424496198
ACH-000906,-0.9266595765108572
ACH-000907,-0.8390676267541038
ACH-000910,-1.1077825874598275
ACH-000911,-0.7277205742459419
ACH-000912,-1.0154480671091959
ACH-000913,-0.9627474505262084
ACH-000915,-0.7256660930765458
ACH-000916,-0.8863630432144711
ACH-000917,-0.8295735692967552
ACH-000920,-1.0705298121886495
ACH-000921,-0.8525688211956314
ACH-000924,-0.8939241165913399
ACH-000926,-0.8255596564386598
ACH-000928,-0.8865928066083252
ACH-000929,-0.6515263304545108
ACH-000932,-0.6648119984929038
ACH-000935,-0.8622933153947392
ACH-000936,-0.7479323551190369
ACH-000937,-0.5842010126450713
ACH-000938,-0.7945022743088598
ACH-000939,-1.0902631835103331
ACH-000941,-0.7371926868113433
ACH-000943,-0.755841867932958
ACH-000946,-0.8796102075300579
ACH-000947,-0.9079961733676052
ACH-000948,-0.5278486752224423
ACH-000950,-0.8005114289696696
ACH-000953,-0.6234132843253763
ACH-000954,-0.5825574204584109
ACH-000957,-0.9098628536317368
ACH-000958,-0.8541159453901116
ACH-000960,-0.8029154121925498
ACH-000963,-0.7383370961840142
ACH-000968,-0.8535585539537076
ACH-000969,-0.8537053107736469
ACH-000972,-0.8856576065821301
ACH-000973,-0.8979468087610548
ACH-000974,-0.8142974985886051
ACH-000978,-0.9612978843400536
ACH-000984,-1.1117743174728365
ACH-000986,-0.9945054347919622
ACH-000988,-0.8946773066275989
ACH-000993,-0.8998051885960519
ACH-000994,-0.9035338434905742
ACH-000996,-0.9113157643758008
ACH-001001,-0.6850707912758282
ACH-001020,-0.8210633989686387
ACH-001028,-0.9644556341731532
ACH-001031,-0.7367882668528176
ACH-001038,-0.8169800555003915
ACH-001048,-0.8990997472172428
ACH-001050,-0.6781429461486809
ACH-001053,-0.917011713014477
ACH-001054,-0.6750641316599963
ACH-001061,-0.9083092793783198
ACH-001067,-0.8103101978149007
ACH-001075,-0.7083177718893929
ACH-001096,-0.7719371863340235
ACH-001111,-0.7440624694311433
ACH-001119,-0.6709510868321722
ACH-001128,-0.7639622779533369
ACH-001134,-0.7405179648544268
ACH-001151,-0.8355427970895771
ACH-001163,-0.8160835762446359
ACH-001164,-0.8633301500924336
ACH-001183,-0.8291916398775535
ACH-001192,-0.8672590584764425
ACH-001193,-1.0467381278873271
ACH-001196,-0.9797391316948793
ACH-001197,-0.5953691097058246
ACH-001205,-0.5777021169210947
ACH-001211,-0.9702535734425562
ACH-001212,-0.9581668879818936
ACH-001228,-0.8471302073599055
ACH-001232,-0.916126742538118
ACH-001239,-0.7324958535201103
ACH-001270,-0.8885153639141065
ACH-001274,-0.6257043680373741
ACH-001275,-1.0772589396207546
ACH-001277,-0.8752874138995449
ACH-001278,-0.7235162766460314
ACH-001280,-0.3257099993839237
ACH-001283,-0.8790491716055727
ACH-001289,-0.8242595803858487
ACH-001300,-0.6956691839912049
ACH-001301,-0.6776463229636602
ACH-001302,-0.7238764583019781
ACH-001306,-1.0297103191802846
ACH-001318,-0.4965218507528801
ACH-001322,-0.7179530077748929
ACH-001328,-0.7301696529251261
ACH-001332,-0.7832107703810639
ACH-001336,-1.021676876286049
ACH-001346,-0.6654348600656727
ACH-001353,-0.9646806302402232
ACH-001354,-0.8761042657516537
ACH-001367,-0.6685647726552615
ACH-001368,-0.6777977182444321
ACH-001374,-0.767102527710287
ACH-001377,-0.5698632600594845
ACH-001380,-0.9156037743096548
ACH-001391,-0.7219771290278062
ACH-001408,-0.6961200573023265
ACH-001430,-0.8100702951403078
ACH-001431,-0.8821306341638965
ACH-001450,-0.4129614422447608
ACH-001496,-0.735068351507637
ACH-001500,-0.9732398868814583
ACH-001523,-0.6727224639371756
ACH-001532,-0.8652808659722439
ACH-001550,-0.8782376454082256
ACH-001552,-0.7809339540809122
ACH-001554,-0.6899930733981205
ACH-001654,-0.7041001821454932
ACH-001735,-0.9992563011615766
ACH-001736,-0.6766907441997073
ACH-001737,-0.9790819654232276
ACH-001740,-0.9163383293335158
ACH-001745,-0.7837056434555785
ACH-001765,-0.7591506769978301
