,CCT8L2 (150160)
ACH-000004,-0.11237904724713636
ACH-000005,0.02543964886784747
ACH-000007,0.008203317690785994
ACH-000009,0.0015038973426098946
ACH-000011,-0.05331133606936474
ACH-000012,-0.04163772746616405
ACH-000013,0.03761099504472235
ACH-000014,-0.108443501465239
ACH-000015,-0.11590461592889788
ACH-000017,-0.008346282035297527
ACH-000018,0.2050181770476018
ACH-000019,0.10399286499580296
ACH-000021,-0.04065216666252259
ACH-000022,-0.07611930129367868
ACH-000025,-0.019838467486324687
ACH-000028,-0.0013054848633539946
ACH-000030,-0.05946871019146927
ACH-000035,-0.024825295341277632
ACH-000036,0.028524551552430576
ACH-000037,-0.03554011313970972
ACH-000039,-0.041531679687753016
ACH-000040,0.003978490097577277
ACH-000041,0.020926846926782382
ACH-000042,-0.2413380960960998
ACH-000045,-0.060101322557441515
ACH-000047,-0.008039749970873712
ACH-000052,-0.056354013378377935
ACH-000053,-0.042356146266392725
ACH-000054,0.0713500213436463
ACH-000055,-0.01736767345076622
ACH-000060,-0.2807817127729137
ACH-000067,-0.04969989412542268
ACH-000070,-0.008499250628078922
ACH-000075,-0.06937828483569111
ACH-000078,0.01909599964094752
ACH-000082,0.021143963443909237
ACH-000085,0.1775128672587278
ACH-000086,0.12295069003444167
ACH-000087,-0.032363651415545265
ACH-000092,-0.13149375963528065
ACH-000095,-0.01727354750640236
ACH-000097,0.0027717425640779608
ACH-000098,-0.1134371042149432
ACH-000099,0.0175685506892941
ACH-000108,-0.05559465946915406
ACH-000113,0.11737006485649558
ACH-000116,-0.13881609102977724
ACH-000118,-0.013425379381919313
ACH-000120,0.0729524720998006
ACH-000123,-0.08073082507213276
ACH-000127,-0.01892218879261001
ACH-000128,0.05128562756000035
ACH-000132,-0.04408720526571056
ACH-000133,-0.01640264764614001
ACH-000137,0.20204267990075006
ACH-000138,0.09111419140652184
ACH-000142,-0.01530314798963957
ACH-000143,0.004474700169426586
ACH-000146,0.02036155428903688
ACH-000148,0.08071927652920273
ACH-000150,0.06442734344751652
ACH-000152,0.05293369466179928
ACH-000153,0.004545615870392514
ACH-000159,0.008570801708692786
ACH-000160,0.12930726500561973
ACH-000163,0.06972708634210499
ACH-000167,-0.22650157092148354
ACH-000168,-0.0004849712045852132
ACH-000169,-0.015180331904974885
ACH-000178,0.010120991403316916
ACH-000183,0.04294804008895625
ACH-000188,0.00223337868144748
ACH-000189,-0.11724994652162847
ACH-000190,-0.07922118188522224
ACH-000198,0.17865270455030244
ACH-000203,-0.2056666402150192
ACH-000204,-0.02723220198331872
ACH-000206,0.14221850277129428
ACH-000207,0.11762595518444555
ACH-000208,0.13635303224475112
ACH-000210,0.1084873590843727
ACH-000211,0.19543579757250054
ACH-000215,0.06269639555813966
ACH-000221,0.02623118155710466
ACH-000222,0.04957434708523722
ACH-000223,-0.040141639728969725
ACH-000226,-0.16396434446645358
ACH-000227,0.03026532410995115
ACH-000228,0.04910070227981358
ACH-000231,0.10808841871224613
ACH-000232,-0.01944648641885304
ACH-000233,0.16020333537743192
ACH-000234,0.04666562311424722
ACH-000235,0.03173469426315635
ACH-000237,-0.023832185705685856
ACH-000238,0.15597258380708334
ACH-000242,-0.06705384755221708
ACH-000243,-0.08594356597421922
ACH-000244,-0.018762945170020192
ACH-000246,0.10334354083483917
ACH-000248,0.06630420638990928
ACH-000250,0.017548730370562485
ACH-000251,-0.05467758495757172
ACH-000252,0.02494889361630353
ACH-000253,0.027269435161835547
ACH-000255,-0.10003931721466187
ACH-000256,0.057182343883906715
ACH-000257,0.06638522455638189
ACH-000258,-0.007672700494608106
ACH-000259,0.07883129977364424
ACH-000260,0.03033965178665542
ACH-000261,0.04529611284635338
ACH-000262,-0.03603363148375751
ACH-000263,-0.11377028969655348
ACH-000264,-0.008199245928817215
ACH-000265,0.08808798622076372
ACH-000266,0.002848804709946988
ACH-000272,0.02923832182381152
ACH-000274,0.02034944785153135
ACH-000277,-0.05039847931732495
ACH-000278,-0.0003763940872981766
ACH-000279,-0.06169072341669666
ACH-000280,0.048738268100165
ACH-000281,0.04428139050872925
ACH-000288,0.07831661224618283
ACH-000291,-0.12107726174440984
ACH-000293,0.149672798495274
ACH-000294,0.02425826136086043
ACH-000295,0.11649791689045814
ACH-000296,-0.05459711426562542
ACH-000302,-0.06319852275485756
ACH-000304,0.02205836223381727
ACH-000307,-0.08873696452051605
ACH-000308,0.06782929836238813
ACH-000310,-0.009237665906811169
ACH-000311,-0.030529298277587224
ACH-000312,-0.019098421080171082
ACH-000315,-0.10545652753774028
ACH-000316,-0.015481638736327978
ACH-000317,0.048190001963980315
ACH-000318,0.1276432674067514
ACH-000319,0.03899992009944909
ACH-000320,0.07861060869910341
ACH-000322,-0.316212327966877
ACH-000323,0.01879997776155742
ACH-000324,0.03430436476834885
ACH-000329,0.03250928456836776
ACH-000330,0.03185028554049426
ACH-000331,0.03675572728046781
ACH-000332,-0.019679897708507414
ACH-000334,0.1580564821320632
ACH-000335,-0.07442666868188284
ACH-000336,-0.06317846187236947
ACH-000337,-0.25020565944109496
ACH-000338,-0.1727105879445129
ACH-000339,-0.025479641810201764
ACH-000341,-0.0006792800862441066
