,PCDHAC2 (56134)
ACH-000004,-0.103538930882414
ACH-000005,0.11211866748092228
ACH-000007,-0.024680007027222516
ACH-000009,-0.035075921833142565
ACH-000011,0.1544026390031979
ACH-000012,-0.042541607197760144
ACH-000013,0.011513463462576486
ACH-000014,-0.1661549285518738
ACH-000015,-0.24462107191978302
ACH-000017,0.11379492987651775
ACH-000018,-0.12666476013317673
ACH-000019,-0.08659181853549039
ACH-000021,-0.012770539022470122
ACH-000022,-0.00582687241986196
ACH-000025,0.0774503369697955
ACH-000028,0.020080474409500074
ACH-000030,0.0032066750150253807
ACH-000035,0.005743319352172526
ACH-000036,0.0198873024992874
ACH-000037,-0.22192572715646294
ACH-000039,-0.04618342588024298
ACH-000040,-0.0021746771269230704
ACH-000041,0.04552130352835128
ACH-000042,0.08612341559725713
ACH-000045,-0.014721112970199275
ACH-000047,-0.02100702195960721
ACH-000052,0.028051271923832482
ACH-000053,-0.10006394042829224
ACH-000054,-0.07719978861845614
ACH-000055,0.06567639358779448
ACH-000060,-0.07088293156606705
ACH-000067,0.006197681684909581
ACH-000070,-0.06295046343146993
ACH-000075,0.07605344649767327
ACH-000078,0.07896991522873098
ACH-000082,0.0213963204468239
ACH-000085,-0.14475477510797646
ACH-000086,-0.00456898412482881
ACH-000087,-0.14632171078695316
ACH-000092,0.05437759424557148
ACH-000095,-0.025954739860880743
ACH-000097,-0.06906764797651489
ACH-000098,0.08918695497024301
ACH-000099,0.03610668573323935
ACH-000108,0.07585817235361665
ACH-000113,-0.005587141287764315
ACH-000116,0.027980225887195384
ACH-000118,-0.03641660665573385
ACH-000120,-0.13838653736193604
ACH-000123,-0.001843070028365352
ACH-000127,-0.09234778233055023
ACH-000128,-0.06692260963324899
ACH-000132,-0.02797961011588728
ACH-000133,0.0867990743786354
ACH-000137,-0.0005279641221656753
ACH-000138,0.00982177276461179
ACH-000142,0.05985003663179909
ACH-000143,0.0395896139224152
ACH-000146,-0.0026146032774477987
ACH-000148,0.07738724099402734
ACH-000150,-0.14083505936171714
ACH-000152,0.045361711673956806
ACH-000153,0.24233266273294166
ACH-000159,-0.1534852773131243
ACH-000160,0.16545994119568508
ACH-000163,0.02456872255536321
ACH-000167,-0.0268610981436002
ACH-000168,0.027760067289266357
ACH-000169,0.04281725595462642
ACH-000178,-0.0868301662747203
ACH-000183,-0.2091883306920993
ACH-000188,-0.060563408043408026
ACH-000189,-0.08877414991705916
ACH-000190,-0.11737327665735395
ACH-000198,0.015280753634386654
ACH-000203,-0.016981406761057333
ACH-000204,-0.017687062654632386
ACH-000206,-0.02050153521601241
ACH-000207,-0.029808177793857707
ACH-000208,0.07814564137042508
ACH-000210,-0.00449268727126514
ACH-000211,0.030327099858114537
ACH-000215,0.043060369998665714
ACH-000221,-0.07079395432987381
ACH-000222,-0.028084470430643074
ACH-000223,-0.05052090003800288
ACH-000226,-0.1877663678256448
ACH-000227,0.04146165293209456
ACH-000228,-0.012858117706028415
ACH-000231,0.008645596537589728
ACH-000232,-0.031723175258187936
ACH-000233,-0.17035446632758255
ACH-000234,-0.09535692948352892
ACH-000235,-0.016979024240103183
ACH-000237,-0.05401133720741851
ACH-000238,0.046723818169984964
ACH-000242,-0.0876311132893578
ACH-000243,0.04048181396324197
ACH-000244,0.11400569532296433
ACH-000246,-0.035692835089610575
ACH-000248,-0.09701338094450794
ACH-000250,-0.026837887831148263
ACH-000251,0.019615937687202288
ACH-000252,0.09277806180316744
ACH-000253,-0.030631103036876575
ACH-000255,-0.15948419805150738
ACH-000256,-0.014238596604391375
ACH-000257,-0.01079868297032131
ACH-000258,0.01932287961468909
ACH-000259,-0.07610991435373636
ACH-000260,-0.03614283558491991
ACH-000261,0.058115513476936234
ACH-000262,-0.055580963450386316
ACH-000263,-0.038036398627228685
ACH-000264,-0.032225737915688155
ACH-000265,0.014108497592004552
ACH-000266,-0.07913215398382704
ACH-000272,-0.05893600615892995
ACH-000274,-0.1046768713842626
ACH-000277,0.050773285611942935
ACH-000278,-0.0181953928272224
ACH-000279,-0.10377102889601314
ACH-000280,-0.041816487118679184
ACH-000281,-0.06842373715055537
ACH-000288,0.04034268038310534
ACH-000291,-0.044260418149314674
ACH-000293,-0.007261518641999524
ACH-000294,-0.00362499417826239
ACH-000295,0.18536317221916432
ACH-000296,-0.07024814767903008
ACH-000302,-0.06468549364377278
ACH-000304,0.1519102292435641
ACH-000307,-0.06767263234937104
ACH-000308,0.055752954919079535
ACH-000310,-0.04650742778205896
ACH-000311,-0.06457361679759208
ACH-000312,-0.0014851510503259909
ACH-000315,-0.02948945937815885
ACH-000316,0.1043213532992695
ACH-000317,-0.0074694863212954685
ACH-000318,0.04289575060895925
ACH-000319,-0.10386667611911513
ACH-000320,-0.006677800104125393
ACH-000322,-0.040162336177306
ACH-000323,-0.08643061879919198
ACH-000324,-0.04766534810718676
ACH-000329,-0.004132686648933731
ACH-000330,-0.08362995997683703
ACH-000331,-0.056030745712220296
ACH-000332,0.0010230084647645699
ACH-000334,-0.1244037112738627
ACH-000335,0.056343133701176634
ACH-000336,0.14078148231175378
ACH-000337,-0.060499580250030174
ACH-000338,-0.4506167783742025
ACH-000339,-0.01299453861623869
ACH-000341,-0.04148598975514208
ACH-000348,-0.07325058656933288
ACH-000350,0.007500481885762259
ACH-000352,0.05023134604014864
ACH-000356,0.11416670135763828
ACH-000361,-0.07534865103671314
ACH-000362,0.006689991672474071
ACH-000363,-0.06802919765129968
ACH-000364,0.0179565591580836
ACH-000365,-0.0248812654720385
ACH-000366,-0.024861043947888208
ACH-000368,-0.22380290624208451
ACH-000374,-0.11415128892754592
ACH-000375,-0.048388865730536565
ACH-000376,0.015550705484544578
ACH-000381,-0.007308931826135394
ACH-000383,-0.007074668131532672
ACH-000387,0.03285184631455145
ACH-000389,0.16677477153706394
ACH-000390,-0.03428150844874773
ACH-000393,-0.06210877838042168
ACH-000395,0.08834586618143031
ACH-000396,-0.08329060293056859
ACH-000397,0.03700029901944557
ACH-000401,-0.1033776163108928
ACH-000402,0.03301902324157767
ACH-000403,-0.0434087658214485
ACH-000404,-0.08369111148154464
ACH-000406,-0.06929364513747742
ACH-000407,-0.12736616208447807
ACH-000408,0.08592047077570764
ACH-000410,0.00952944995268088
ACH-000411,-0.020184843722240692
ACH-000414,-0.047575120613387416
ACH-000415,0.019070642086461947
ACH-000416,-0.05463059333587105
ACH-000420,0.04333048874590235
ACH-000421,-0.009801675902038795
ACH-000424,-0.26571379770741554
ACH-000425,0.009970539687576094
ACH-000426,0.05794613113426076
ACH-000427,0.08069002616360661
ACH-000433,-0.005956928527207647
ACH-000435,-0.2996091489583653
ACH-000436,-0.24750794606633475
ACH-000444,0.011879629671978758
ACH-000445,-0.03890552745673154
ACH-000448,0.08446212031407735
ACH-000450,-0.1084665121912371
ACH-000452,0.005278285973964602
ACH-000454,-0.1529965568454381
ACH-000458,0.06093334293988899
ACH-000459,0.05635705873391044
ACH-000460,-0.005914202331420693
ACH-000461,-0.027075743928253602
ACH-000463,-0.044009620462081185
ACH-000464,0.010208919454161651
ACH-000466,-0.05096776770219021
ACH-000467,-0.012910559800274852
ACH-000468,-0.059590579006613374
ACH-000469,-0.005548995240568214
ACH-000470,-0.051106776011671344
ACH-000471,-0.03260443606880116
ACH-000472,-0.025169826565644975
ACH-000473,-0.07338751321969783
ACH-000475,-0.005484410581975458
ACH-000476,-0.16914922765199236
ACH-000477,0.0636489930096835
ACH-000479,0.25431163762747544
ACH-000480,0.015836193362160966
ACH-000481,0.0229648345004153
ACH-000483,0.033632659819920994
ACH-000484,0.05793522107022502
ACH-000485,-0.02077148228104461
ACH-000486,-0.03597493812962185
ACH-000487,-0.1506242624303613
ACH-000488,-0.0034818004119529468
ACH-000490,-0.08623634214368271
ACH-000491,-0.04832591876676506
ACH-000495,-0.0938546254932159
ACH-000496,-0.07589612405314725
ACH-000499,0.06812909565706776
ACH-000500,-0.2157796269087504
ACH-000502,-0.05251110592202026
ACH-000503,0.08249042834764686
ACH-000505,-0.011709774686456452
ACH-000507,-0.0519521877509518
ACH-000510,0.016234517598821264
ACH-000511,-0.04206007237744285
ACH-000512,-0.1539141190473231
ACH-000516,-0.010208626456747829
ACH-000517,-0.024085340408066813
ACH-000518,0.005634937615287793
ACH-000520,-0.07934546256503222
ACH-000521,-0.08129353016414577
ACH-000522,-0.003322418444686393
ACH-000524,0.08062121318443181
ACH-000527,-0.012930620000754057
ACH-000528,-0.054116776794336116
ACH-000537,0.0710981059328039
ACH-000541,0.0892665782873958
ACH-000542,-0.041575419507038816
ACH-000544,-0.13457891387505122
ACH-000545,-0.1499970149255805
ACH-000547,-0.13842362974040742
ACH-000548,-0.05832087969590517
ACH-000549,-0.0728840549549287
ACH-000550,-0.09217868613441324
ACH-000552,-0.06446682581840575
ACH-000556,-0.02222681745920781
ACH-000557,-0.07541122851803518
ACH-000569,0.08950421015985584
ACH-000570,-0.007274162976816412
ACH-000571,-0.039467887819847176
ACH-000573,-0.03012680874247605
ACH-000576,-0.043163124001184536
ACH-000579,-0.008313201844984264
ACH-000580,-0.018635188696093742
ACH-000584,-0.00018073739089308089
ACH-000585,-0.01907023787297565
ACH-000588,0.014440603677978857
ACH-000589,0.07030446322332684
ACH-000591,0.03496960111730912
ACH-000593,-0.017427595188959387
ACH-000600,-0.026085504676219697
ACH-000601,-0.05022555288134448
ACH-000605,0.0688904576367628
ACH-000606,-0.08774530771217777
ACH-000608,0.002386205954879499
ACH-000614,-0.19001258780949415
ACH-000616,-0.04718132970891623
ACH-000618,-0.2102718697849573
ACH-000619,0.03942069218977992
ACH-000620,-0.030056732775580068
ACH-000621,0.11004014692415702
ACH-000622,-0.05013452418146717
ACH-000623,-0.1065583216490359
ACH-000624,-0.019253973343386698
ACH-000627,-0.015430305576964582
ACH-000630,-0.06966380759948558
ACH-000631,-0.08881747255224544
ACH-000632,0.05510720850082683
ACH-000633,0.0627097606715242
ACH-000637,0.012483359710546349
ACH-000638,-0.024318852825992818
ACH-000646,0.11380186260722346
ACH-000647,-0.16462401432301646
ACH-000648,-0.014095034983079175
ACH-000649,-0.12825606124632402
ACH-000651,-0.054522122550373385
ACH-000652,-0.157182894997666
ACH-000653,0.012517934879789177
ACH-000657,0.04154229293626635
ACH-000658,-0.03743031788265635
ACH-000661,-0.13375944458049582
ACH-000662,-0.06405064660900929
ACH-000663,-0.18036823226493076
ACH-000665,-0.034884315363942035
ACH-000671,-0.15030698811997287
ACH-000672,-0.2151182718832065
ACH-000673,-0.035422284365711404
ACH-000676,-0.0507452686979888
ACH-000677,-0.09843328370540018
ACH-000681,0.06281486245401073
ACH-000683,-0.0037176895213635493
ACH-000684,-0.13302967127739018
ACH-000688,0.06083093027336563
ACH-000693,-0.014219786333996709
ACH-000694,0.06591360009487998
ACH-000695,0.07887589739264267
ACH-000696,-0.019333433671317117
ACH-000697,-0.1983753343848928
ACH-000699,-0.10183136799392507
ACH-000701,-0.059804848922316335
ACH-000706,-0.10249726560179906
