,MOB3A (126308)
ACH-000389,-0.16888692644332592
ACH-000390,-0.058690426500284
ACH-000393,-0.25196104350743803
ACH-000395,-0.01917209631871441
ACH-000396,-0.0014895176565629096
ACH-000397,-0.11887747696763078
ACH-000401,-0.21218100745049107
ACH-000402,0.17710712517934155
ACH-000403,-0.04296329210669589
ACH-000404,-0.028989415766129237
ACH-000406,-0.01018629961310935
ACH-000407,-0.010552890955380452
ACH-000408,0.028425341764285933
ACH-000410,-0.051234864943648865
ACH-000411,-0.08218450784618808
ACH-000414,0.03339334454096158
ACH-000415,0.017065184976557696
ACH-000416,-0.03796421106919088
ACH-000420,-0.1963062834500135
ACH-000421,-0.1681532827704039
ACH-000424,0.08713897828834988
ACH-000425,-0.1142907940530136
ACH-000426,0.10623799614197764
ACH-000427,0.05515264819190576
ACH-000433,-0.22256500334550647
ACH-000435,-0.07969608261515762
ACH-000436,-0.061941443690217035
ACH-000444,-0.06773284562827471
ACH-000445,-0.08186032705201686
ACH-000448,-0.10846916967971347
ACH-000450,-0.01062186862279136
ACH-000452,-0.06372347124536687
ACH-000454,-0.049790922693535716
ACH-000458,0.14186906472595273
ACH-000459,-0.04028385132592021
ACH-000460,-0.10650576093202674
ACH-000461,0.00016956585649005682
ACH-000463,-0.014221343832081582
ACH-000464,-0.15445061931363532
ACH-000466,-0.11931757127494805
ACH-000467,-0.07172729618513532
ACH-000468,-0.03521731149462325
ACH-000469,-0.0020402331578778755
ACH-000470,0.08779072095070023
ACH-000471,-0.05061506056835779
ACH-000472,-0.06535455867786677
ACH-000473,-0.0991792113092412
ACH-000475,-0.06506708545270573
ACH-000476,-0.058055475204916364
ACH-000477,-0.014705927569925987
ACH-000479,-0.3014101889293251
ACH-000480,-0.17107138010660308
ACH-000481,-0.03997079427908037
ACH-000483,-0.24241191892825245
ACH-000484,-0.0759904742501673
ACH-000485,-0.09805734477091443
ACH-000486,-0.04678128906454511
ACH-000487,-0.012570373014264282
ACH-000488,0.007312781791592026
ACH-000490,-0.005313763637259522
ACH-000491,-0.0636862552292696
ACH-000495,0.10841668388545893
ACH-000496,0.010907941367357376
ACH-000499,-0.046537797027856716
ACH-000500,0.5283370143613763
ACH-000502,0.0025631811012239245
ACH-000503,0.12265132120197275
ACH-000505,-0.015506291366452832
ACH-000507,0.08821815292540207
ACH-000510,-0.09205304020655077
ACH-000511,-0.19393172711860274
ACH-000512,-0.03720394068887831
ACH-000516,-0.04857358596323886
ACH-000517,-0.006309756018787922
ACH-000518,-0.1279446372122722
ACH-000520,-0.014967592801405168
ACH-000521,-0.11112870955812848
ACH-000522,-0.08381998391938073
ACH-000524,-0.006173120401033951
ACH-000527,-0.0800901923992756
ACH-000528,-0.1459035874599041
ACH-000537,-0.040118742353304274
ACH-000541,-0.08381263828459634
ACH-000542,0.010567045229705887
ACH-000544,-0.006869011806888929
ACH-000545,-0.06468643697317374
ACH-000547,-0.18304197162358984
ACH-000548,-0.06206918257696008
ACH-000549,0.06709528326475123
ACH-000550,-0.12652177200119488
ACH-000552,-0.1409762339873188
ACH-000556,-0.1145255013434055
ACH-000557,-0.11095839667965464
ACH-000569,-0.4061958622663547
ACH-000570,0.008639281770199687
ACH-000571,-0.10441748342921817
ACH-000573,0.04813557056883838
ACH-000576,-0.1534127927310745
ACH-000579,0.1157051393433034
ACH-000580,-0.06742165026574885
ACH-000584,-0.034430544261259
ACH-000585,-0.06877924543960325
ACH-000588,0.0932186839811292
ACH-000589,0.14326459532993918
ACH-000591,-0.07861714635938223
ACH-000593,-0.06623962273262729
ACH-000600,-0.07125518810500918
ACH-000601,-0.11310725835559482
ACH-000605,-0.06995487720158157
ACH-000606,0.011650231629244322
ACH-000608,-0.08728397380364668
ACH-000614,0.04165030782441246
ACH-000616,0.06362429328103009
ACH-000618,-0.08469380746378831
ACH-000619,-0.01736649839142073
ACH-000620,-0.1701126561551792
ACH-000621,-0.08232305085355167
ACH-000622,-0.018866122546139303
ACH-000623,-0.05264809189949931
ACH-000624,-0.01149495629970178
ACH-000627,-0.1289983787443121
ACH-000630,0.02021895402808446
ACH-000631,-0.35627857947327096
ACH-000632,-0.051648969207570714
ACH-000633,-0.2337607989694329
ACH-000637,-0.1526183480396893
ACH-000638,-0.036079324659702185
ACH-000646,-0.14538466587437066
ACH-000647,0.0028871589325349376
ACH-000648,-0.25284696102153337
ACH-000649,-0.06792079610153373
ACH-000651,-0.09790557494102876
ACH-000652,-0.05900702456166178
ACH-000653,-0.08126800512932908
ACH-000657,-0.08267450533726715
ACH-000658,-0.0266839124275306
ACH-000661,-0.15795795396836426
ACH-000662,-0.2299535413158731
ACH-000663,-0.08052485075481293
ACH-000665,-0.20996464177450827
ACH-000671,-0.11627458198412688
ACH-000672,-0.13709552986658602
ACH-000673,-0.06414364587108867
ACH-000676,0.034543868693413485
ACH-000677,-0.10566290215008198
ACH-000681,-0.14105210499693874
ACH-000683,-0.03682571007988792
ACH-000684,0.16042027632348732
ACH-000688,-0.15782330040349304
ACH-000693,-0.1718436462240297
ACH-000694,-0.036257585599075284
ACH-000695,-0.16117215754829414
ACH-000696,-0.029459269369374087
ACH-000697,-0.10245653676369766
ACH-000699,-0.16705935325994256
ACH-000701,-0.017761280006785108
ACH-000706,-0.14545838624450524
ACH-000711,-0.034213543454069566
ACH-000713,-0.105849347964729
ACH-000714,0.004389930258359553
ACH-000718,0.02549505294885359
ACH-000720,0.04026696297172833
ACH-000721,-0.0816357276175493
ACH-000724,-0.0697402058053985
ACH-000725,0.05464129491857516
ACH-000732,0.057238017843202725
ACH-000734,-0.27615289927470865
ACH-000735,0.009148738664719836
ACH-000736,-0.07488395704031445
ACH-000738,-0.01437502224942961
ACH-000746,-0.07167688038566547
ACH-000747,-0.0967331445924498
ACH-000748,-0.10377303375713773
ACH-000753,-0.0679747787707466
ACH-000756,0.0077810026638764455
ACH-000757,-0.017803620061506754
ACH-000758,-0.27201709158735754
ACH-000760,-0.13760962937127474
ACH-000762,-0.01234355547457463
ACH-000763,0.10839596123621
ACH-000764,-0.3592631000854365
ACH-000765,0.01520813460144811
ACH-000766,0.0008590569739452227
ACH-000767,-0.07566052973489268
ACH-000768,-0.16713147572015494
ACH-000769,-0.01259811475275862
ACH-000770,-0.037958802280517207
ACH-000771,-0.005475642540213035
ACH-000773,-0.07437338788593782
ACH-000776,-0.1519522268592454
ACH-000777,-0.13458133179793394
ACH-000778,-0.011521202857175894
ACH-000781,-0.015481344249819269
ACH-000782,0.07480599940932615
ACH-000783,-0.1091414299281857
ACH-000784,-0.08035255133656423
ACH-000785,-0.20874094680261954
ACH-000787,0.057428401002341124
ACH-000788,-0.0949868589859487
ACH-000791,-0.014667788210001932
ACH-000792,-0.1521362753318665
ACH-000794,-0.11956159733486706
ACH-000796,-0.0190710167974438
ACH-000798,0.0049859283978812025
ACH-000799,0.03372945186105871
ACH-000800,-0.19694816588626288
ACH-000802,-0.06809769736293468
ACH-000804,0.007737463651142217
ACH-000805,-0.1339149516801094
ACH-000809,-0.032660424447641744
ACH-000810,0.02301069021736996
ACH-000811,-0.13569594383944475
ACH-000817,-0.016319982320529478
ACH-000819,-0.05983514081071525
ACH-000820,0.2659532845808956
ACH-000821,0.0408861081545457
ACH-000822,-0.07408423492959536
ACH-000823,-0.00355274470681978
ACH-000824,-0.032916222075248865
ACH-000827,-0.06474751856967137
ACH-000829,-0.011425209789402212
ACH-000831,-0.13259545076415033
ACH-000832,0.05320929628265416
ACH-000833,-0.0285978578767466
ACH-000834,-0.00792597879104802
ACH-000835,-0.093091165232162
ACH-000836,-0.07580331534039085
ACH-000837,0.06096544697692453
ACH-000838,-0.11720204462043747
ACH-000839,0.1893344762359092
ACH-000840,-0.034403511569845016
ACH-000841,-0.046913499633555115
ACH-000843,-0.017418701243868857
ACH-000846,0.05141932740812143
ACH-000847,0.22348601853548106
ACH-000848,-0.16914132933261644
ACH-000849,0.06927752483180966
ACH-000851,-0.11976031256105035
ACH-000855,0.12896374945170466
ACH-000856,-0.14712978877877098
ACH-000858,-0.016146424753729828
ACH-000859,-0.00847427454569988
ACH-000861,-0.0949654194257221
ACH-000862,-0.05881527914243258
ACH-000865,0.0096659644873509
ACH-000866,0.0708285315154535
ACH-000867,-0.010136391674767577
ACH-000869,-0.0012677511432296824
ACH-000872,0.016735841490769725
ACH-000873,-0.13001476704152534
ACH-000876,-0.06781572228314464
ACH-000878,0.06310304926134609
ACH-000880,-0.06678680495518599
ACH-000881,-0.0009612915586153207
ACH-000882,-0.1149516093023202
ACH-000884,-0.028721982945856043
ACH-000885,0.011294822430135527
ACH-000887,-0.07547794836842757
ACH-000889,0.025565262851861042
ACH-000896,-0.08332088119757604
ACH-000898,-0.053249791967699335
ACH-000900,-0.04608277669470697
ACH-000901,-0.06903350847038063
ACH-000905,0.010647402972643044
ACH-000906,-0.02348368557505921
ACH-000907,-0.11974144019099513
ACH-000910,-0.06755184353282911
ACH-000911,0.03945222577978611
ACH-000912,-0.07617674182495328
ACH-000913,-0.052722428004484366
ACH-000915,-0.01971216959314529
ACH-000916,0.0032881048073113424
ACH-000917,-0.09677726088077104
ACH-000920,-0.014826250378429847
ACH-000921,0.00605178544829697
ACH-000924,0.09412758436298437
ACH-000926,0.0023493384409389462
ACH-000928,-0.062428002763136724
ACH-000929,-0.16086160737694455
ACH-000932,-0.09302957667921316
ACH-000935,-0.12369590061889202
ACH-000936,-0.13254922859593948
ACH-000937,0.02913333073641137
ACH-000938,0.052710463213542814
ACH-000939,-0.1142839287206536
ACH-000941,-0.0812393917957452
ACH-000943,-0.010834800752080195
ACH-000946,-0.06256218823000886
ACH-000947,0.026576279193926036
ACH-000948,-0.03628548875599202
ACH-000950,-0.18382840241318504
ACH-000953,-0.09986003383392876
ACH-000954,-0.14428006858919812
ACH-000957,0.004879623463836079
ACH-000958,0.07841858067298903
ACH-000960,0.03147475285578407
ACH-000963,-0.08885554219057387
ACH-000968,0.029494062566454333
ACH-000969,0.004090428368212313
ACH-000972,-0.059318453475338324
ACH-000973,-0.06770618846664239
ACH-000974,-0.07908196835324853
ACH-000978,-0.1278733081813577
ACH-000984,-0.14026155694156908
ACH-000986,-0.0067595147744832175
ACH-000988,-0.088339923126694
ACH-000993,-0.22818055249306105
ACH-000994,-0.0265126436141379
ACH-000996,-0.18028005965547392
ACH-001001,0.009256294524710893
ACH-001020,-0.1080633379889055
ACH-001028,-0.05815093148880333
ACH-001031,-0.04507770078988746
ACH-001038,-0.04041085308539633
ACH-001048,-0.14497676432589707
ACH-001050,-0.12289744902721185
ACH-001053,-0.23025295970055365
ACH-001054,-0.12906629165267205
ACH-001061,-0.1855310117475572
ACH-001067,-0.19138132084593412
ACH-001075,-0.12488380662005027
ACH-001096,-0.0981508412229741
ACH-001111,-0.21488386104117269
ACH-001119,0.048618907382638125
ACH-001128,-0.2411331201520279
ACH-001134,-0.025492417602144445
ACH-001151,0.015070035401334425
ACH-001163,-0.11341046842401516
ACH-001164,-0.17341082217926054
ACH-001183,-0.0647218697439499
ACH-001192,0.0769333420229979
ACH-001193,0.020940337971407774
ACH-001196,0.02499672683982892
ACH-001197,-0.17089471531887654
ACH-001205,-0.1485181911029761
ACH-001211,0.04791799884429454
ACH-001212,-0.0679188037023294
ACH-001228,-0.1407855626409548
ACH-001232,-0.045693816291881684
ACH-001239,-0.08985699628116288
ACH-001270,-0.0746017459138513
ACH-001274,-0.1373300031952733
ACH-001275,-0.058431083526941936
ACH-001277,-0.07604211633945121
ACH-001278,-0.049829328341225464
ACH-001280,-0.2041379768490805
ACH-001283,-0.20319792047499988
ACH-001289,-0.0839595594020086
ACH-001300,-0.13414123789851895
ACH-001301,-0.17814248350644976
ACH-001302,0.2205533196833668
ACH-001306,-0.13342207920602678
ACH-001318,0.019244348948051833
ACH-001322,0.10179941244866417
ACH-001328,0.008844668641581843
ACH-001332,0.07235303242845262
ACH-001336,0.05302579719734108
ACH-001346,-0.07276745472018054
ACH-001353,0.04353812141252317
ACH-001354,0.20675232850896635
ACH-001367,-0.13776687769724294
ACH-001368,-0.1763217355202125
ACH-001374,-0.2011844984728492
ACH-001377,-0.09343988373546401
ACH-001380,-0.09145829609349318
ACH-001391,-0.13141244964923904
ACH-001408,-0.0904176576078334
ACH-001430,0.0164445882686989
ACH-001431,-0.0016498259539837485
ACH-001450,0.0603161577428875
ACH-001496,-0.02085465785000893
ACH-001500,0.03800458325244389
ACH-001523,0.11303506850029607
ACH-001532,-0.037233354837716656
ACH-001550,0.017462957433427132
ACH-001552,-0.2685410378811738
ACH-001554,-0.0609956567095462
ACH-001654,-0.14855437756572054
ACH-001735,-0.0970063375993329
ACH-001736,-0.06254568452528972
ACH-001737,0.27464749660357474
ACH-001740,-0.1731779399171053
ACH-001745,-0.15320199543036167
ACH-001765,-0.07027108636114336
