,SULT6B1 (391365)
ACH-000210,-0.286275719436127
ACH-000211,-0.15432506333116466
ACH-000215,-0.3012302061375164
ACH-000221,-0.3198373414159396
ACH-000222,-0.35792238074254273
ACH-000223,-0.19935157016174776
ACH-000226,-0.1914430094807656
ACH-000227,-0.3617161305068977
ACH-000228,-0.31129469125292736
ACH-000231,-0.30193965890727603
ACH-000232,-0.17926190972810785
ACH-000233,-0.2296520109603543
ACH-000234,-0.2446290491288218
ACH-000235,-0.12215875507730525
ACH-000237,-0.2851335781496889
ACH-000238,-0.3486678701402172
ACH-000242,-0.14175865236669716
ACH-000243,-0.2852212522207787
ACH-000244,-0.2725740434271658
ACH-000246,-0.1253199996727964
ACH-000248,-0.1575000662982164
ACH-000250,-0.2291922420721403
ACH-000251,-0.17751523552237633
ACH-000252,-0.1498825457714608
ACH-000253,-0.2447045345649026
ACH-000255,-0.09172020594547776
ACH-000256,-0.10870275386603667
ACH-000257,-0.3487644802218289
ACH-000258,-0.09382469168445773
ACH-000259,-0.21034691713400488
ACH-000260,-0.1993172561528319
ACH-000261,-0.27223537014901866
ACH-000262,-0.39549489230891977
ACH-000263,-0.4033530162187938
ACH-000264,-0.25023316786339594
ACH-000265,-0.2391284335515371
ACH-000266,-0.2600590865138552
ACH-000272,-0.1958017830608669
ACH-000274,-0.29234580778111097
ACH-000277,-0.17369974145118058
ACH-000278,-0.3005079234291629
ACH-000279,-0.22251171048085575
ACH-000280,-0.2819786396944973
ACH-000281,-0.18310886146405114
ACH-000288,-0.3557383770420065
ACH-000291,-0.22406397583696505
ACH-000293,-0.29489473720063125
ACH-000294,-0.42154582783838135
ACH-000295,-0.2845250200711803
ACH-000296,-0.36181334849297664
ACH-000302,-0.14943322544121213
ACH-000304,-0.2964338257449017
ACH-000307,-0.20591101951629265
ACH-000308,-0.2268335386922805
ACH-000310,-0.22756252616285774
ACH-000311,-0.2967313505657889
ACH-000312,-0.30610745999957273
ACH-000315,-0.3571833618964145
ACH-000316,-0.19886361292061994
ACH-000317,-0.321212429794263
ACH-000318,-0.28539826811696184
ACH-000319,-0.3002132066645836
ACH-000320,-0.2546502844312793
ACH-000322,-0.4074702833634127
ACH-000323,-0.3884921543020802
ACH-000324,-0.2876520112756869
ACH-000329,-0.3371503866055345
ACH-000330,-0.2588305891224187
ACH-000331,-0.20619522679481145
ACH-000332,-0.2640903117127818
ACH-000334,-0.36121692311738
ACH-000335,-0.13214992181488186
ACH-000336,-0.06593397192455855
ACH-000337,-0.22862172463713185
ACH-000338,-0.2539380372323909
ACH-000339,-0.14560342054792744
ACH-000341,-0.2677263573248627
ACH-000348,-0.2659068182700242
ACH-000350,-0.1807934228328089
ACH-000352,-0.17011576671236653
ACH-000356,-0.1852602721141693
ACH-000361,-0.16973961398492138
ACH-000362,-0.3149092356447257
ACH-000363,-0.22946253927306526
ACH-000364,-0.18006938594358474
ACH-000365,-0.3031962996372573
ACH-000366,-0.1834170122662898
ACH-000368,-0.38088631031063797
ACH-000374,-0.1394290169457393
ACH-000375,-0.29625982298142683
ACH-000376,-0.26965474707410186
ACH-000381,-0.2890748190817081
ACH-000383,-0.19094595598002329
ACH-000387,-0.2975712845470485
ACH-000389,-0.24696793248315865
ACH-000390,-0.091631275592166
ACH-000393,-0.3089988389326694
ACH-000395,-0.1549492822199737
ACH-000396,-0.2449140381748928
ACH-000397,-0.22033088230724904
ACH-000401,-0.20585402556584206
ACH-000402,-0.20428754539938232
ACH-000403,-0.3305239695906045
ACH-000404,-0.12406723257105197
ACH-000406,-0.20693990336233836
ACH-000407,-0.24400400574535686
ACH-000408,-0.4001238687635499
ACH-000410,-0.2953802716480474
ACH-000411,-0.14963164578116805
ACH-000414,-0.17080753021030953
ACH-000415,-0.15830049633536605
ACH-000416,-0.1800854372719049
ACH-000420,-0.2159602959908984
ACH-000421,-0.2180167852831918
ACH-000424,-0.2364606295861504
ACH-000425,-0.15795079474233972
ACH-000426,-0.2165743686677532
ACH-000427,-0.3617873748628313
ACH-000433,-0.13427661029798355
ACH-000435,-0.09082304702395287
ACH-000436,-0.11105489054154327
ACH-000444,-0.1279704283244795
ACH-000445,-0.20663048876400614
ACH-000448,-0.16562897125509046
ACH-000450,-0.3302997650739248
ACH-000452,-0.21599137259333398
ACH-000454,-0.3457711605389683
ACH-000458,-0.24302267073314215
ACH-000459,-0.16231914581226994
ACH-000460,-0.1760362281508435
ACH-000461,-0.21287939777962606
ACH-000463,-0.09713981959885612
ACH-000464,-0.1245226012617378
ACH-000466,-0.20302871582944584
ACH-000467,-0.2962269474969597
ACH-000468,-0.17232043476712813
ACH-000469,-0.2066371973831614
ACH-000470,-0.328822707043938
ACH-000471,-0.21046252630384327
ACH-000472,-0.2277688559887999
ACH-000473,-0.1899987292337892
ACH-000475,-0.2224839469538872
ACH-000476,-0.1964015754645517
ACH-000477,-0.3255671887817867
ACH-000479,-0.3258719449581783
ACH-000480,-0.3942848862946689
ACH-000481,-0.27259899215933314
ACH-000483,-0.1339521113710824
ACH-000484,-0.08050551342323756
ACH-000485,-0.07417211867796239
ACH-000486,-0.18564394894945785
ACH-000487,-0.22269332008755546
ACH-000488,-0.1811657764469916
ACH-000490,-0.1879078253961504
ACH-000491,-0.3191435349888195
ACH-000495,-0.3506642830620558
ACH-000496,-0.2390823043365845
ACH-000499,-0.3692622058425157
ACH-000500,-0.2314541420107381
ACH-000502,-0.2275055930036773
ACH-000503,-0.420476392642756
ACH-000505,-0.2386749267120735
ACH-000507,-0.23208631739170166
ACH-000510,-0.2281853249383867
ACH-000511,-0.28562709562421906
ACH-000512,-0.43324692263368936
ACH-000516,-0.2221665684535349
ACH-000517,-0.2471120207935345
ACH-000518,-0.2458039998539486
ACH-000520,-0.3306110439299173
ACH-000521,-0.28571302976934776
ACH-000522,-0.2620510138148661
ACH-000524,-0.2287174605671565
ACH-000527,-0.23450592132818165
ACH-000528,-0.3071195986761047
ACH-000537,-0.17003306275213673
ACH-000541,-0.10178688875115882
ACH-000542,-0.17505662409346065
ACH-000544,-0.14517356865537742
ACH-000545,-0.1872617561917984
ACH-000547,-0.22986838953409305
ACH-000548,-0.3072150861698827
ACH-000549,-0.07876591955770787
ACH-000550,-0.26024718371833355
ACH-000552,-0.2570598110122353
ACH-000556,-0.3458568450088081
ACH-000557,-0.23161012107251303
ACH-000569,-0.3006215468228345
ACH-000570,-0.2450294513977136
ACH-000571,-0.2783769465214592
ACH-000573,-0.13536162447860586
ACH-000576,-0.1963760159877124
ACH-000579,-0.2802702870734792
ACH-000580,-0.1980413828183716
ACH-000584,-0.1400312158235661
ACH-000585,-0.2732975048749135
ACH-000588,-0.3083651339824989
ACH-000589,-0.22095705044901914
ACH-000591,-0.4137304069404813
ACH-000593,-0.26806956660465675
ACH-000600,-0.15260570534896395
ACH-000601,-0.21718697531153272
ACH-000605,-0.20089329031396466
ACH-000606,-0.3488138995401368
ACH-000608,-0.23876179904425235
ACH-000614,-0.23793747253865535
ACH-000616,-0.15627806695231333
ACH-000618,-0.06781937199623288
ACH-000619,-0.4263741928083232
ACH-000620,-0.14681614241436752
ACH-000621,-0.19491855162381225
ACH-000622,-0.14652179375905308
ACH-000623,-0.15605451922729885
ACH-000624,-0.2723683502276915
ACH-000627,-0.3178097970291242
ACH-000630,-0.2928773588945931
ACH-000631,0.062170323224594724
ACH-000632,-0.18648165127847116
ACH-000633,-0.2611562616702115
ACH-000637,-0.3251042252149467
ACH-000638,-0.2799569865825472
ACH-000646,-0.2209130613784528
ACH-000647,-0.20209452879428672
ACH-000648,-0.17753476343871574
ACH-000649,-0.24756783412313615
ACH-000651,-0.3347635655798759
ACH-000652,-0.12620607190618166
ACH-000653,-0.27246816712560984
ACH-000657,-0.24814581447373005
ACH-000658,-0.13657289578683027
ACH-000661,-0.16060843005141834
ACH-000662,-0.015264249116527231
ACH-000663,-0.09334530367666702
ACH-000665,-0.2685646915061117
ACH-000671,-0.2233126567815295
ACH-000672,-0.21422053311137815
ACH-000673,-0.2353457574531415
ACH-000676,-0.1377013151540806
ACH-000677,-0.10673288394150657
ACH-000681,-0.09766422110052053
ACH-000683,-0.2473101037336413
ACH-000684,-0.2837066330283389
ACH-000688,-0.3277338737944336
ACH-000693,-0.2931490768615006
ACH-000694,-0.2378098168527484
ACH-000695,-0.5197693959674771
ACH-000696,-0.255516835818134
ACH-000697,-0.2060673739623272
ACH-000699,-0.24955393683255406
ACH-000701,-0.325988447879486
ACH-000706,-0.22339829238958092
ACH-000711,-0.2073393268388897
ACH-000713,-0.3431764253663209
ACH-000714,-0.26627819486964377
ACH-000718,-0.18596150882708595
ACH-000720,-0.27767916138246657
ACH-000721,-0.2618386406555941
ACH-000724,-0.20827888804956324
ACH-000725,-0.17412791725285126
ACH-000732,-0.1094618131413593
ACH-000734,-0.2625641361573255
ACH-000735,-0.2576872710973985
ACH-000736,-0.1373225141911955
ACH-000738,-0.1742944727182513
ACH-000746,-0.1164819560323215
ACH-000747,-0.18460025373353275
ACH-000748,-0.23100102096321076
ACH-000753,-0.2644520044634286
ACH-000756,-0.3322993607330336
ACH-000757,-0.2520588914219644
ACH-000758,-0.12976315847578998
ACH-000760,-0.2757485887599089
ACH-000762,-0.3313581955938523
ACH-000763,-0.2725187544787364
ACH-000764,-0.2488138943424194
ACH-000765,-0.05902589205173616
ACH-000766,-0.27071102093051475
ACH-000767,-0.24516802479759905
ACH-000768,-0.21584629945139008
ACH-000769,-0.288528648005132
ACH-000770,-0.2811557610075743
ACH-000771,-0.1013443362240282
ACH-000773,-0.2925605820421992
ACH-000776,-0.22558243029308994
ACH-000777,-0.24221901212494915
ACH-000778,-0.3228611526807463
ACH-000781,-0.22355014204724927
ACH-000782,-0.2530739845877805
ACH-000783,-0.1973183931041241
ACH-000784,-0.2210328693448025
ACH-000785,-0.2488846222963392
ACH-000787,-0.2411725162330269
ACH-000788,-0.2195108219099712
ACH-000791,-0.2720610027774791
ACH-000792,-0.15654163257817233
ACH-000794,-0.3696873512264493
ACH-000796,-0.2405433054120329
ACH-000798,-0.08673660099576659
ACH-000799,-0.0703326207761516
ACH-000800,-0.17199813814854867
ACH-000802,-0.12346556121869474
ACH-000804,-0.050064406917371226
ACH-000805,-0.12413006657563687
ACH-000809,-0.16774702874975222
ACH-000810,-0.17142028237178067
ACH-000811,-0.2769474104529012
ACH-000817,-0.3953042841672514
ACH-000819,-0.11208618679909596
ACH-000820,-0.04025220697759057
ACH-000821,-0.2573486649820894
ACH-000822,-0.245418093872378
ACH-000823,-0.18563998853983574
ACH-000824,-0.27049109520627235
ACH-000827,-0.17300837854503945
ACH-000829,-0.16391100138049794
ACH-000831,-0.2836136337600468
ACH-000832,-0.11837530435924813
ACH-000833,-0.1300444065703352
ACH-000834,-0.13775990425177084
ACH-000835,-0.2303086042592462
ACH-000836,-0.28090107417351
ACH-000837,-0.3353025321749597
ACH-000838,-0.2518740155611799
ACH-000839,-0.3704533061431745
ACH-000840,-0.1155939891713081
ACH-000841,-0.14320678884635712
ACH-000843,-0.2451486696657095
ACH-000846,-0.14165528678445147
ACH-000847,-0.2788711289416973
ACH-000848,-0.05448313583942721
ACH-000849,-0.17244341158923845
ACH-000851,-0.19617184718640052
ACH-000855,-0.17777809776348513
ACH-000856,-0.1405417259146816
ACH-000858,-0.28743685556480275
ACH-000859,-0.2362972118795573
ACH-000861,-0.056053844790144684
ACH-000862,-0.2449525690911857
ACH-000865,-0.23555305121581746
ACH-000866,-0.1595584145275117
ACH-000867,-0.2458073576707687
ACH-000869,-0.030961667641671724
ACH-000872,-0.18677588092835007
ACH-000873,-0.16858688110727482
ACH-000876,-0.3766535488030016
ACH-000878,-0.2472756963541552
ACH-000880,-0.2943129069219452
ACH-000881,-0.266725186618842
ACH-000882,-0.19119485035901013
ACH-000884,-0.26288702268668823
ACH-000885,-0.18075656779521398
ACH-000887,-0.16007248049397466
ACH-000889,-0.26275068121556355
ACH-000896,-0.26381722935170737
ACH-000898,-0.18821279944592811
ACH-000900,-0.052932362130494515
ACH-000901,-0.22087897241614265
ACH-000905,-0.2717452957484823
ACH-000906,-0.2302783665725857
ACH-000907,-0.21172038592279008
ACH-000910,-0.23835199661341205
ACH-000911,-0.2332993502196902
ACH-000912,-0.14581900609702067
ACH-000913,-0.1637843044361529
ACH-000915,-0.27594617234992874
ACH-000916,0.08989946130620037
ACH-000917,-0.08329299016950616
ACH-000920,0.3093665249632904
ACH-000921,-0.14643048542321946
ACH-000924,-0.1891611690429412
ACH-000926,-0.2107181698228162
ACH-000928,-0.15544537215152138
ACH-000929,-0.3418577320511977
ACH-000932,-0.15410556781427304
ACH-000935,-0.1576134310678649
ACH-000936,-0.3271262202779013
ACH-000937,-0.21961618069137415
ACH-000938,-0.2890325759990139
ACH-000939,-0.4464126646076764
ACH-000941,-0.20475027515564195
ACH-000943,-0.2343350245793452
ACH-000946,-0.12791818013702802
ACH-000947,-0.1582753112798393
ACH-000948,-0.22573707282301125
ACH-000950,-0.244700946557177
ACH-000953,-0.18540649659423689
ACH-000954,0.1882795216346688
ACH-000957,-0.32049356231438564
ACH-000958,-0.2727437619693774
ACH-000960,-0.2836569357234081
ACH-000963,-0.2646233718656728
ACH-000968,-0.20437351106494672
ACH-000969,-0.252729558867376
ACH-000972,-0.2795714630382626
ACH-000973,-0.2756771634882664
ACH-000974,-0.1544444207444375
ACH-000978,-0.2337835826826625
ACH-000984,-0.23979019456596914
ACH-000986,-0.16429013959175046
ACH-000988,-0.28696292992685435
ACH-000993,-0.05304361237339236
ACH-000994,-0.2891039094427429
ACH-000996,-0.02444955370089165
ACH-001001,-0.3508514891256081
ACH-001020,-0.4578677573826464
ACH-001028,-0.267775655455053
ACH-001031,-0.2334077650457558
ACH-001038,-0.11502691219414665
ACH-001048,-0.2819494029279567
ACH-001050,-0.1113784814990451
ACH-001053,-0.1273170666125377
ACH-001054,-0.24667958006614865
ACH-001061,-0.2627504994268112
ACH-001067,-0.3353771034408377
ACH-001075,-0.20907579464486772
ACH-001096,-0.1080573637296566
ACH-001111,-0.3134882926592072
ACH-001119,-0.04781468365641947
ACH-001128,-0.19631938389925627
ACH-001134,-0.2892346673140338
ACH-001151,-0.284912027454595
ACH-001163,-0.16891539814103307
ACH-001164,-0.1597473285538509
ACH-001183,-0.22028803364009936
ACH-001192,-0.1248593478396372
ACH-001193,-0.35365280491266066
ACH-001196,-0.16527517908491404
ACH-001197,-0.2098816562973004
ACH-001205,-0.34342416755442184
ACH-001211,-0.36012837713511864
ACH-001212,-0.43547607574320857
ACH-001228,-0.3283570241999773
ACH-001232,-0.06241545784309172
ACH-001239,-0.2272183920123428
ACH-001270,-0.15770034040827946
ACH-001274,-0.3087472351176101
ACH-001275,-0.2801289978737684
ACH-001277,-0.0939464743211859
ACH-001278,-0.1842918516964259
ACH-001280,-0.2871838490223793
ACH-001283,-0.3071893329335871
ACH-001289,-0.2699794045747571
ACH-001300,-0.25830813097983685
ACH-001301,-0.33902966555911285
ACH-001302,-0.12612506013263727
ACH-001306,-0.1626929150481792
ACH-001318,-0.14352501298186804
ACH-001322,-0.2245287282352688
ACH-001328,-0.24383029628393635
ACH-001332,-0.19549307805534236
ACH-001336,-0.2865635321619932
ACH-001346,-0.24001129045847155
ACH-001353,-0.1976247311893
ACH-001354,-0.15480904151381136
ACH-001367,-0.4158688425298199
ACH-001368,-0.2895516798318678
ACH-001374,-0.3220793123608817
ACH-001377,-0.20917179964909133
ACH-001380,-0.14644314317668802
ACH-001391,-0.34285775325927736
ACH-001408,-0.20708892936501253
ACH-001430,-0.33476198969342363
ACH-001431,-0.12437728141936875
ACH-001450,-0.19676307783356967
ACH-001496,-0.24456479680959395
ACH-001500,-0.2388324159370889
ACH-001523,-0.21471173342638625
ACH-001532,-0.21330280534993554
ACH-001550,-0.2909727880319849
ACH-001552,-0.26029886600638785
ACH-001554,-0.27779518140930193
ACH-001654,-0.26424227111511606
ACH-001735,-0.27831031644483484
ACH-001736,-0.1432431592305941
ACH-001737,-0.15185509145763024
ACH-001740,-0.36136780222095743
ACH-001745,-0.20924300686087627
ACH-001765,-0.09069172186790593
