,CHRNA9 (55584)
ACH-000004,-0.009584937748250585
ACH-000005,0.07592498350724705
ACH-000007,-0.05340833929061802
ACH-000009,-0.15703004390021832
ACH-000011,-0.2115811400800427
ACH-000012,-0.11673799606036454
ACH-000013,-0.1088208928944802
ACH-000014,-0.27535355813831097
ACH-000015,-0.17332864718235413
ACH-000017,-0.2610501866613453
ACH-000018,-0.057732992046269076
ACH-000019,-0.1860187965841516
ACH-000021,-0.17126066627332848
ACH-000022,-0.19949581612683687
ACH-000025,-0.13518526712110288
ACH-000028,-0.2466504945950835
ACH-000030,-0.16768408194027795
ACH-000035,-0.08539856021147961
ACH-000036,-0.27448083862453376
ACH-000037,-0.11122526276861866
ACH-000039,-0.28543623746487395
ACH-000040,-0.2531362256413812
ACH-000041,-0.1834247557830864
ACH-000042,-0.117712265958766
ACH-000045,-0.16760996489991534
ACH-000047,-0.16988618205203432
ACH-000052,-0.2350040168724433
ACH-000053,-0.17903765410095399
ACH-000054,-0.1698811622488485
ACH-000055,0.008380550704636152
ACH-000060,-0.062490200195589714
ACH-000067,-0.0860026164788777
ACH-000070,-0.23615780213741505
ACH-000075,0.07231467697493528
ACH-000078,-0.09061139731735864
ACH-000082,-0.0823957892057716
ACH-000085,-0.20978244646728128
ACH-000086,-0.10128570829351913
ACH-000087,-0.281377758112895
ACH-000092,-0.10448768302031672
ACH-000095,-0.1341821782412429
ACH-000097,0.04881524885480208
ACH-000098,-0.034544680749094316
ACH-000099,-0.27158530088682103
ACH-000108,0.020123319416577832
ACH-000113,-0.056746878093375024
ACH-000116,-0.14537321131346273
ACH-000118,-0.19144199278383325
ACH-000120,-0.08702743506750986
ACH-000123,-0.10115792925843876
ACH-000127,-0.21748759100139275
ACH-000128,-0.17540570782513815
ACH-000132,-0.18464551133792312
ACH-000133,-0.3277922269451137
ACH-000137,-0.11855207659442385
ACH-000138,-0.04648919782904879
ACH-000142,-0.25713922028600705
ACH-000143,-0.058131474942714575
ACH-000146,-0.1646796192592279
ACH-000148,-0.1527405839663184
ACH-000150,-0.018429931316011356
ACH-000152,-0.0992554533179618
ACH-000153,-0.07699894220167916
ACH-000159,-0.10606497347551436
ACH-000160,-0.25625283343011257
ACH-000163,-0.111595801661605
ACH-000167,-0.08140890662275126
ACH-000168,-0.14415509716127375
ACH-000169,-0.2237442094337725
ACH-000178,-0.07014631399280015
ACH-000183,-0.08058092872708113
ACH-000188,-0.20237156197164224
ACH-000189,-0.17965122690304314
ACH-000190,0.053564332387895514
ACH-000198,-0.30449251915532266
ACH-000203,-0.3093720184117661
ACH-000204,-0.2653366075692144
ACH-000206,-0.1482867623378351
ACH-000207,-0.12569087053948622
ACH-000208,-0.21896895197585767
ACH-000210,0.11162391158299126
ACH-000211,-0.10794900181130132
ACH-000215,-0.1878668988836852
ACH-000221,-0.014337891891632384
ACH-000222,-0.005581304510629693
ACH-000223,-0.2403310074684324
ACH-000226,-0.24464456689932915
ACH-000227,-0.29915939610727005
ACH-000228,-0.19159773362042015
ACH-000231,-0.12772740710880498
ACH-000232,-0.05562851072151325
ACH-000233,-0.07644020517503049
ACH-000234,-0.1611505964009724
ACH-000235,-0.11314778947034312
ACH-000237,-0.2298490702006457
ACH-000238,-0.2005641169512621
ACH-000242,-0.21385954353381967
ACH-000243,-0.2173977493336173
ACH-000244,-0.01609013722324467
ACH-000246,-0.0308436777783847
ACH-000248,-0.10718806088298356
ACH-000250,-0.07895257085681177
ACH-000251,-0.12757850318032135
ACH-000252,-0.13945658286211782
ACH-000253,-0.039931497183109024
ACH-000255,-0.059563017181472985
ACH-000256,-0.18187189694888176
ACH-000257,-0.22030217174344724
ACH-000258,-0.12674654561955362
ACH-000259,-0.20646290196193448
ACH-000260,-0.2256581180754573
ACH-000261,-0.15211773914250795
ACH-000262,-0.1733412930891665
ACH-000263,-0.12164765927241353
ACH-000264,-0.23235999297723975
ACH-000265,-0.1046399853085218
ACH-000266,-0.07133292490631167
ACH-000272,-0.2714088176792093
ACH-000274,-0.32999050973146904
ACH-000277,-0.009058614121837085
ACH-000278,-0.2259954770871013
ACH-000279,-0.2500200828277184
ACH-000280,-0.11178242919476752
ACH-000281,-0.06216895792437194
ACH-000288,-0.09979161088970503
ACH-000291,-0.13779873183634744
ACH-000293,-0.2157283580157601
ACH-000294,-0.18270223583514228
ACH-000295,-0.2427315262714072
ACH-000296,-0.2031468286106976
ACH-000302,-0.2653112718902154
ACH-000304,-0.20577683465233448
ACH-000307,-0.11525258654464215
ACH-000308,-0.14178771979639246
ACH-000310,-0.23810182374637195
ACH-000311,-0.1742320264971374
ACH-000312,-0.046823421090621216
ACH-000315,-0.3694407614864278
ACH-000316,-0.09888811801198724
ACH-000317,-0.1893190073316066
ACH-000318,-0.18733817157333413
ACH-000319,-0.21323259779918385
ACH-000320,-0.12805477596581705
ACH-000322,-0.1437741308262204
ACH-000323,-0.21621495868857915
ACH-000324,-0.12360653683216954
ACH-000329,-0.1287747440908836
ACH-000330,-0.29442990708734035
ACH-000331,-0.05264563757284062
ACH-000332,-0.09690389508559484
ACH-000334,-0.2652593763280244
ACH-000335,-0.2803615613509447
ACH-000336,-0.12108162795679392
ACH-000337,-0.1620367201159819
ACH-000338,-0.7169905368056099
ACH-000339,-0.13721127165872096
ACH-000341,-0.1934521592483403
ACH-000348,-0.1301256772346078
ACH-000350,-0.16018103590094074
ACH-000352,-0.20633280630548229
ACH-000356,-0.11077899847572296
ACH-000361,0.005998074670192818
ACH-000362,-0.18320382798165555
ACH-000363,-0.2752621390493389
ACH-000364,-0.2142911765045075
ACH-000365,-0.2746430176133996
ACH-000366,-0.18362587849102704
ACH-000368,-0.24964201181354884
ACH-000374,-0.03014863521189462
ACH-000375,-0.08804747275067155
ACH-000376,-0.16431312273566362
ACH-000381,-0.1496264540521678
ACH-000383,-0.11643924453404653
ACH-000387,-0.16646417172477956
ACH-000389,-0.23323513997698625
ACH-000390,-0.20864532240176048
ACH-000393,-0.004360317304233701
ACH-000395,-0.26349667288122897
ACH-000396,-0.2408216122247709
ACH-000397,-0.23533887020461394
ACH-000401,-0.1564044797391506
ACH-000402,-0.031206758785917825
ACH-000403,-0.13643513983124184
ACH-000404,-0.3599658059256577
ACH-000406,-0.1411236762564356
ACH-000407,-0.052993372001978616
ACH-000408,-0.22451310242090008
ACH-000410,-0.19830109313399705
ACH-000411,-0.28320313092356203
ACH-000414,-0.11897377338452253
ACH-000415,-0.2636951838177334
ACH-000416,-0.11644688248340325
ACH-000420,-0.05872355197936691
ACH-000421,-0.2858633389004666
ACH-000424,-0.186747196541094
ACH-000425,-0.16448304516811366
ACH-000426,-0.0921459299095024
ACH-000427,-0.20776414485708775
ACH-000433,-0.2898940233717121
ACH-000435,0.18366666209012814
