,SAMM50 (25813)
ACH-000552,-0.4399049333601753
ACH-000556,-0.17411998243359308
ACH-000557,-0.3555784851849025
ACH-000569,-0.8372968640957823
ACH-000570,-0.4517324986225977
ACH-000571,-0.21083140905553804
ACH-000573,-0.40973754673852336
ACH-000576,-0.25036828436635483
ACH-000579,-0.4090400219562875
ACH-000580,-0.36068681862376295
ACH-000584,-0.48857932298370704
ACH-000585,-0.3705701687398302
ACH-000588,-0.2167276935358972
ACH-000589,-0.4125507789036855
ACH-000591,-0.5319957031786221
ACH-000593,-0.4365646071494265
ACH-000600,-0.3346580520476304
ACH-000601,-0.5038452575532966
ACH-000605,-0.5353512344425859
ACH-000606,-0.6813072524455847
ACH-000608,-0.3273221119204847
ACH-000614,-0.34043758764784315
ACH-000616,-0.5667092797037234
ACH-000618,-0.4100903342213482
ACH-000619,-0.5638795158599528
ACH-000620,-0.3438205451326201
ACH-000621,-0.43826787964056896
ACH-000622,-0.18934977809490566
ACH-000623,-0.5156636906980264
ACH-000624,-0.5579645424194111
ACH-000627,-0.5514423277701894
ACH-000630,-0.5825767749690902
ACH-000631,-0.5350892582618394
ACH-000632,-0.4028121531225208
ACH-000633,-0.18888741267382625
ACH-000637,-0.2768655808755897
ACH-000638,-0.3764774129849125
ACH-000646,-0.3123543736311128
ACH-000647,-0.5560519342505074
ACH-000648,-0.6201352199907926
ACH-000649,-0.4535818906767495
ACH-000651,-0.3563105376191258
ACH-000652,-0.4715640046905928
ACH-000653,-0.31494459337091263
ACH-000657,-0.3114538555133495
ACH-000658,-0.3420579118320461
ACH-000661,-0.4671892003065642
ACH-000662,-0.10747236935572192
ACH-000663,-0.41070087383080345
ACH-000665,-0.3868204074995373
ACH-000671,-0.2553033725818257
ACH-000672,-0.20514371573645093
ACH-000673,-0.2846645726622863
ACH-000676,-0.4735502254262442
ACH-000677,-0.4776177641077164
ACH-000681,-0.4708506480826608
ACH-000683,-0.4248560546693989
ACH-000684,-0.5186411884071008
ACH-000688,-0.2627978077302908
ACH-000693,-0.42835106373115983
ACH-000694,-0.33636528628856743
ACH-000695,-0.11978697926088605
ACH-000696,-0.5953946460655196
ACH-000697,-0.3752525922796313
ACH-000699,-0.22242168405217688
ACH-000701,-0.2866687924925292
ACH-000706,-0.5327564585213131
ACH-000711,-0.5715479481612991
ACH-000713,-0.34121887584543925
ACH-000714,-0.23213996676437704
ACH-000718,-0.26540451266271936
ACH-000720,-0.33180319033229544
ACH-000721,-0.3415077462204675
ACH-000724,-0.2919420381905485
ACH-000725,-0.6005259404849483
ACH-000732,-0.607048257171192
ACH-000734,-0.3236713979601355
ACH-000735,-0.3714793276997022
ACH-000736,-0.476270807074693
ACH-000738,-0.40048925959767695
ACH-000746,-0.5380434875550905
ACH-000747,-0.6620749569452137
ACH-000748,-0.5004893224975224
ACH-000753,-0.4014143044655371
ACH-000756,-0.6326815961424557
ACH-000757,-0.523871472179806
ACH-000758,-0.571222941857091
ACH-000760,-0.6001050903257645
ACH-000762,-0.3930294472127933
ACH-000763,-0.16506915897637495
ACH-000764,-0.3411921086327182
ACH-000765,-0.4789123984837877
ACH-000766,-0.4314404884098033
ACH-000767,-0.16990406454128526
ACH-000768,-0.4697561233547264
ACH-000769,-0.42854056421273795
ACH-000770,-0.2966391248353407
ACH-000771,-0.5289431896469077
ACH-000773,-0.32120786485943786
ACH-000776,-0.5174552117356161
ACH-000777,-0.7252152108652529
ACH-000778,-0.4609086920528078
ACH-000781,-0.67493190104588
ACH-000782,-0.3855774550545484
ACH-000783,-0.7598423602615254
ACH-000784,-0.4033532612686721
ACH-000785,-0.18731344943623046
ACH-000787,-0.4614886933547888
ACH-000788,-0.5095181636014794
ACH-000791,-0.33608217272716023
ACH-000792,-0.4111673246254749
ACH-000794,-0.397296031078758
ACH-000796,-0.5238380729162643
ACH-000798,-0.6931387500529613
ACH-000799,-0.2455291863677697
ACH-000800,-0.6157375366476345
ACH-000802,-0.3130765630056667
ACH-000804,-0.2533037796747055
ACH-000805,-0.3387430977692993
ACH-000809,-0.3744218936600088
ACH-000810,-0.7108532977024681
ACH-000811,-0.5764585458174942
ACH-000817,-0.28003616356512484
ACH-000819,-0.531078675868492
ACH-000820,-0.3418598153878213
ACH-000821,-0.3110656643780365
ACH-000822,-0.023522607536678786
ACH-000823,-0.4275452453470002
ACH-000824,-0.4207053862119268
ACH-000827,-0.5380668891441984
ACH-000829,-0.3060465357584285
ACH-000831,-0.6316495567260821
ACH-000832,-0.6047875906433403
ACH-000833,-0.4950192307622921
ACH-000834,-0.2574674988624672
ACH-000835,-0.5141195299529167
ACH-000836,-0.2790070956781439
ACH-000837,-0.3887063015876949
ACH-000838,-0.4401162888956862
ACH-000839,-0.6200563393644776
ACH-000840,-0.6477422413650203
ACH-000841,-0.3555731364292501
ACH-000843,-0.5282841651310883
ACH-000846,-0.4276846272642028
ACH-000847,-0.4632680617028114
ACH-000848,-0.3522545295605076
ACH-000849,-0.3301449626204818
ACH-000851,-0.33328197825563244
ACH-000855,-0.7292096662210199
ACH-000856,-0.3590898561509454
ACH-000858,-0.4078900907168479
ACH-000859,-0.3781031317623948
ACH-000861,-0.4410392661224304
ACH-000862,-0.3534741671753189
ACH-000865,-0.4398953963197795
ACH-000866,-0.2827982919470448
ACH-000867,-0.4672202754060738
ACH-000869,-0.5402895151729572
ACH-000872,-0.5410217387956173
ACH-000873,-0.3345800046758094
ACH-000876,-0.2801904088693891
ACH-000878,-0.8058920740381572
ACH-000880,-0.4654814589602094
ACH-000881,-0.591995330668561
ACH-000882,-0.5539186984529275
ACH-000884,-0.35121081944987104
ACH-000885,-0.33159386608884794
ACH-000887,-0.6223412610273683
ACH-000889,-0.2544968463473763
ACH-000896,-0.3173818909035647
ACH-000898,-0.42010048071272
ACH-000900,-0.4550973924143265
ACH-000901,-0.37041188222587296
ACH-000905,-0.3849117955054057
ACH-000906,-0.4755490868105669
ACH-000907,-0.25127949699527496
ACH-000910,-0.269722522215698
ACH-000911,-0.32182668134061754
ACH-000912,-0.6674311985981214
ACH-000913,-0.2443994801881061
ACH-000915,-0.4309428028666937
ACH-000916,-0.6295645677078506
ACH-000917,-0.44047582146550895
ACH-000920,-0.3948315858803082
ACH-000921,-0.4718108809158426
ACH-000924,-0.38698669317262413
ACH-000926,-0.54543866091155
ACH-000928,-0.5625566260238366
ACH-000929,-0.40862180518406094
ACH-000932,-0.24121917864261516
ACH-000935,-0.32267384446165825
ACH-000936,-0.4312028068656254
ACH-000937,-0.008689202015894588
ACH-000938,-0.1625082460745194
ACH-000939,-0.696739065594869
ACH-000941,-0.3902688050887914
ACH-000943,-0.6020982976755529
ACH-000946,-0.3133463933711343
ACH-000947,-0.4038946953428825
ACH-000948,-0.3745600314687391
ACH-000950,-0.5123111245569997
ACH-000953,-0.13673550672443618
ACH-000954,-0.5633790554818504
ACH-000957,-0.4769003455433674
ACH-000958,-0.2554875103882513
ACH-000960,-0.6398078888184436
ACH-000963,-0.477885370779565
ACH-000968,-0.8810569228006959
ACH-000969,-0.22230290549036802
ACH-000972,-0.4539606134090646
ACH-000973,-0.3389981509385681
ACH-000974,-0.3647770506392599
ACH-000978,-0.5080247267583365
ACH-000984,-0.2384384897858397
ACH-000986,-0.4930488330180603
ACH-000988,-0.7187439122093425
ACH-000993,-0.6130278603856947
ACH-000994,-0.4631838330112352
ACH-000996,-0.6813466098868122
ACH-001001,-0.4607288036049855
ACH-001020,-0.4398348480016056
ACH-001028,-0.7111155753654523
ACH-001031,-0.5835703864482961
ACH-001038,-0.5015846544625697
ACH-001048,-0.5952070462569677
ACH-001050,-0.2863613251195888
ACH-001053,-0.42977083845838093
ACH-001054,-0.3990437753368201
ACH-001061,-0.7274445823299879
ACH-001067,-0.15501595050393113
ACH-001075,-0.6001133938691979
ACH-001096,-0.4410721533005275
ACH-001111,-0.3183505334987697
ACH-001119,-0.3892774081192283
ACH-001128,-0.4171397994328191
ACH-001134,-0.4273569128562984
ACH-001151,-0.5365265487046971
ACH-001163,-0.639858903346041
ACH-001164,-0.5301013020208506
ACH-001183,-0.5355480362985314
ACH-001192,-0.3357955911348217
ACH-001193,-0.6575563963808707
ACH-001196,-0.4229390389319189
ACH-001197,-0.4139222823886892
ACH-001205,-0.3031788148044336
ACH-001211,-0.6417990235571732
ACH-001212,-0.22875526909324664
ACH-001228,-1.0619815597317055
ACH-001232,-0.5356675327459337
ACH-001239,-0.28266716647620577
ACH-001270,-0.4639772043603339
ACH-001274,-0.3537256390957129
ACH-001275,-0.3090559011584684
ACH-001277,-0.5285941947722949
ACH-001278,-0.3632845282063458
ACH-001280,-0.25719245324692885
ACH-001283,-0.5206736012139934
ACH-001289,-0.4037917094683355
ACH-001300,-0.3219636194119215
ACH-001301,-0.3770476440017169
ACH-001302,-0.2535074056101689
ACH-001306,-0.3497207133867466
ACH-001318,-0.5854734597516654
ACH-001322,-0.32378510788366016
ACH-001328,-0.41682512022703344
ACH-001332,-0.6453180434993511
ACH-001336,-0.3750969614313953
ACH-001346,-0.387723895216294
ACH-001353,-0.49754420087490403
ACH-001354,-0.539331539811053
ACH-001367,-0.3109264937379043
ACH-001368,-0.3979221716419857
ACH-001374,-0.3103784546557079
ACH-001377,-0.23473984574863546
ACH-001380,-0.4108869149578851
ACH-001391,-0.1858713503143818
ACH-001408,-0.4438951604674532
ACH-001430,-0.302811510629988
ACH-001431,-0.2722804315060849
ACH-001450,-0.1916407638219356
ACH-001496,-0.9159342153027894
ACH-001500,-0.4023223958821739
ACH-001523,-0.4315126099949574
ACH-001532,-0.4793718714281058
ACH-001550,-0.40976849885606975
ACH-001552,-0.3393725459186109
ACH-001554,-0.409219034630987
ACH-001654,-0.3061125524156942
ACH-001735,-0.18893394052776252
ACH-001736,-0.29353775341883964
ACH-001737,-0.5672373559765876
ACH-001740,-0.27360329218054996
ACH-001745,-0.3166196788766079
ACH-001765,-0.5734096792514962
