,LARP4B (23185)
ACH-000004,-0.021176545736067903
ACH-000005,-0.29600308773021344
ACH-000007,0.0020817902108387198
ACH-000009,-0.0022990456661654713
ACH-000011,0.06746749099600725
ACH-000012,-0.011795300193402705
ACH-000013,-0.14966052954039002
ACH-000014,0.15030270333447934
ACH-000015,0.07969970279547238
ACH-000017,0.0940912176909176
ACH-000018,0.111068989252445
ACH-000019,0.05813251981503857
ACH-000021,-0.05817937963146429
ACH-000022,0.016974239191600356
ACH-000025,-0.1630246836936019
ACH-000028,-0.1186694200511416
ACH-000030,-0.10505800438755217
ACH-000035,0.018692950361883263
ACH-000036,-0.08656342770901147
ACH-000037,-0.02995225516915726
ACH-000039,-0.08315052456402956
ACH-000040,-0.0838741528461869
ACH-000041,0.17450373483368384
ACH-000042,-0.04372763944561737
ACH-000045,-0.06327108479170165
ACH-000047,-0.12143468062347965
ACH-000052,0.05612180118663177
ACH-000053,0.07491679069731738
ACH-000054,-0.08509807223694911
ACH-000055,-0.14295391727951984
ACH-000060,0.011118665433172413
ACH-000067,-0.18471331445510555
ACH-000070,-0.09542347580989977
ACH-000075,-0.13276081804709752
ACH-000078,-0.1131236554999519
ACH-000082,-0.13335079623090415
ACH-000085,0.3951621736134181
ACH-000086,-0.024743806567259927
ACH-000087,0.09545244509205432
ACH-000092,-0.09338249726817062
ACH-000095,-0.02652822985987129
ACH-000097,0.07398439717818636
ACH-000098,-0.15878747370985924
ACH-000099,-0.18115220021438447
ACH-000108,-0.05231326069965759
ACH-000113,-0.22190519637201397
ACH-000116,-0.0075127055133601215
ACH-000118,-0.022746941063238883
ACH-000120,0.09762104359707148
ACH-000123,0.03980051303490751
ACH-000127,0.00031707752069121527
ACH-000128,-0.05815161722743412
ACH-000132,-0.18709650642294012
ACH-000133,-0.007099125736350334
ACH-000137,-0.15901523000665355
ACH-000138,-0.25018610983953665
ACH-000142,0.22218270945381596
ACH-000143,-0.1816288209283566
ACH-000146,-0.09840489316302388
ACH-000148,-0.12885136291816035
ACH-000150,-0.04681495893175215
ACH-000152,0.01837521366483036
ACH-000153,0.0755102947824606
ACH-000159,0.039628474354147104
ACH-000160,-0.10884061705530036
ACH-000163,-0.09403219525778526
ACH-000167,-0.1943713144441173
ACH-000168,-0.30527924637495235
ACH-000169,0.13429064807110727
ACH-000178,-0.1241682998436359
ACH-000183,-0.13898386119263356
ACH-000188,-0.03571642423286337
ACH-000189,0.12303333085298016
ACH-000190,0.05620591775685163
ACH-000198,-0.3402779580637371
ACH-000203,-0.15776743264179868
ACH-000204,-0.1299166893634249
ACH-000206,-0.15533659697315758
ACH-000207,-0.16984220403899744
ACH-000208,-0.15203326598331982
ACH-000210,-0.0015915383962186481
ACH-000211,0.0014995278473342107
ACH-000215,0.018481184978113692
ACH-000221,-0.04738264099816348
ACH-000222,-0.2659060222675081
ACH-000223,0.03033734433232656
ACH-000226,0.1022965229051263
ACH-000227,-0.1479112432926856
ACH-000228,0.10719579272521908
ACH-000231,-0.004118420027297514
ACH-000232,-0.1715368347589566
ACH-000233,0.059039695655429984
