,SRP14 (6727)
ACH-000004,-1.2622369576873405
ACH-000005,-1.6819493505186454
ACH-000007,-0.9879709725607548
ACH-000009,-1.1262088260822298
ACH-000011,-1.1762510234516554
ACH-000012,-0.8196669046867141
ACH-000013,-0.9328537641631316
ACH-000014,-1.1443077506641304
ACH-000015,-1.0526892516660744
ACH-000017,-1.090673611909762
ACH-000018,-0.8761745668012808
ACH-000019,-0.4725577575509616
ACH-000021,-1.1995813126535841
ACH-000022,-0.8312092451677415
ACH-000025,-1.213175326872925
ACH-000028,-0.946916538215673
ACH-000030,-1.181332838921225
ACH-000035,-0.8978106937131403
ACH-000036,-1.0554642444690374
ACH-000037,-0.1924223000989454
ACH-000039,-1.0696620492853048
ACH-000040,-1.0885307023103499
ACH-000041,-1.1736622542044703
ACH-000042,-1.0739406504366709
ACH-000045,-0.936836355665616
ACH-000047,-1.0346093194505717
ACH-000052,-1.097356350329615
ACH-000053,-0.9632711881476252
ACH-000054,-0.762762557775098
ACH-000055,-0.9983230144817136
ACH-000060,-0.7802820759229284
ACH-000067,-0.9222312072034424
ACH-000070,-0.725070977929461
ACH-000075,-1.0833989697655373
ACH-000078,-0.7805013649674288
ACH-000082,-1.1017187734580245
ACH-000085,-1.1537667938914928
ACH-000086,-1.1808317566595516
ACH-000087,-1.2948747312167854
ACH-000092,-0.8237189370445078
ACH-000095,-0.9388992212913524
ACH-000097,-1.0170727917706317
ACH-000098,-0.6529664964213528
ACH-000099,-0.9476533420550256
ACH-000108,-0.9986834419919132
ACH-000113,-0.9735884523216656
ACH-000116,-1.0745981499151929
ACH-000118,-1.1505812793469659
ACH-000120,-0.7892678902434709
ACH-000123,-1.1107010481165818
ACH-000127,-0.8435647679788033
ACH-000128,-1.13140504998171
ACH-000132,-1.1456060792864782
ACH-000133,-0.8565691032743793
ACH-000137,-1.343567114784944
ACH-000138,-0.8419552660737418
ACH-000142,-1.1330317247216557
ACH-000143,-0.8631036131350013
ACH-000146,-0.7132880572081306
ACH-000148,-1.2283232704770009
ACH-000150,-1.2223129162329394
ACH-000152,-1.2183809877180063
ACH-000153,-1.549224264187363
ACH-000159,-0.9597316720594676
ACH-000160,-1.0270267608753385
ACH-000163,-0.8860157314288312
ACH-000167,-1.7083948187038078
ACH-000168,-1.0312800402311506
ACH-000169,-1.1245900496649903
ACH-000178,-0.906470141321638
ACH-000183,-1.1564304643625165
ACH-000188,-0.8577961087281583
ACH-000189,-1.1142424710623478
ACH-000190,-1.2012955421302205
ACH-000198,-1.0927567991680245
ACH-000203,-1.0109709491514731
ACH-000204,-0.7674377865752179
ACH-000206,-1.119632381172807
ACH-000207,-0.6334030019158994
ACH-000208,-0.9329000342867556
ACH-000210,-1.0711577508982797
ACH-000211,-0.8147348145940605
ACH-000215,-0.7233688604122231
ACH-000221,-1.1820601602403056
ACH-000222,-1.1994740175498295
ACH-000223,-1.2000378537454952
ACH-000226,-0.8915537655744011
ACH-000227,-0.7569711856234344
ACH-000228,-1.2041050071818846
ACH-000231,-0.9538479027089884
ACH-000232,-1.110933027690538
ACH-000233,-1.164612168249725
ACH-000234,-1.1142122250446516
ACH-000235,-0.8800322973431419
ACH-000237,-0.9851156195379691
ACH-000238,-1.3368298528740177
ACH-000242,-0.6459251285332795
ACH-000243,-1.1946057827208314
ACH-000244,-0.9362811975037728
ACH-000246,-0.9531704086089866
ACH-000248,-1.0324663483124956
ACH-000250,-0.9917953705606438
ACH-000251,-1.4498236823517583
ACH-000252,-0.9081501088987676
ACH-000253,-1.008897649580074
ACH-000255,-1.2019910475590172
ACH-000256,-1.012054421633381
ACH-000257,-1.0650671683353543
ACH-000258,-0.6270987846815586
ACH-000259,-1.0660795282389477
ACH-000260,-1.11405157303524
ACH-000261,-1.1833368649151552
ACH-000262,-1.2423242281738516
ACH-000263,-0.6822590476485025
ACH-000264,-1.2157302650295747
ACH-000265,-1.0398965785989982
ACH-000266,-1.2036922295185768
ACH-000272,-0.9209170224739088
ACH-000274,-1.1812447413650726
ACH-000277,-1.6138714603507385
ACH-000278,-0.7651835392193587
ACH-000279,-0.7971345858882606
ACH-000280,-1.0116319911981346
ACH-000281,-1.0094378749863038
ACH-000288,-1.1838007246446485
ACH-000291,-0.8970841713659237
ACH-000293,-0.9327984504880136
ACH-000294,-1.10942169375312
ACH-000295,-1.0379793023514832
ACH-000296,-1.3414573158180894
ACH-000302,-1.0957961582714573
ACH-000304,-0.7108859766959609
ACH-000307,-1.0951347454952998
ACH-000308,-0.8168169883449866
ACH-000310,-0.6192243882126881
ACH-000311,-0.9569837834677636
ACH-000312,-1.033126028642694
ACH-000315,-0.7274942805206607
ACH-000316,-1.3304324019336506
ACH-000317,-1.278510244395601
ACH-000318,-1.0192836484995818
ACH-000319,-1.2739866095245491
ACH-000320,-1.2016650137860945
ACH-000322,-1.093640021221597
ACH-000323,-0.6168427851570693
ACH-000324,-1.1858856062444958
ACH-000329,-1.0006460325462907
ACH-000330,-1.3338776380735136
ACH-000331,-1.1164960966429298
ACH-000332,-1.018449625925704
ACH-000334,-0.4020956560312212
ACH-000335,-1.1549274204224098
ACH-000336,-1.2447721294733312
ACH-000337,-1.0238843649691414
ACH-000338,-1.064815497160278
ACH-000339,-1.0617446036170743
ACH-000341,-1.2205476314872037
ACH-000348,-0.8594761967800266
ACH-000350,-0.9876228760187322
ACH-000352,-1.1514529152894202
ACH-000356,-1.3499629708173098
ACH-000361,-1.1733501887447173
ACH-000362,-1.2428518091018304
ACH-000363,-0.33274901711633503
ACH-000364,-1.1257062049951554
ACH-000365,-0.7573516354287491
ACH-000366,-1.0603679585489745
ACH-000368,-1.212313161299979
ACH-000374,-0.8714835596825343
ACH-000375,-0.8082103964537858
ACH-000376,-1.1466006800760058
ACH-000381,-0.959489362656279
ACH-000383,-0.7534103707650529
ACH-000387,-1.3200894199976203
ACH-000389,-1.148249190106137
ACH-000390,-0.7055606074030792
ACH-000393,-1.2445840556377568
ACH-000395,-1.09494442947584
ACH-000396,-0.9036944984005996
ACH-000397,-1.0902309841283084
ACH-000401,-1.175782744374733
ACH-000402,-1.1497497302562352
ACH-000403,-1.0767303707899614
ACH-000404,-1.1077122545622562
ACH-000406,-0.8894360084107479
ACH-000407,-1.1757030025835262
ACH-000408,-1.533138398409617
ACH-000410,-1.2307760402210517
ACH-000411,-0.9059076334102252
ACH-000414,-1.070090982247746
ACH-000415,-1.177385406752142
ACH-000416,-1.0924847672142526
ACH-000420,-1.1736243756397833
ACH-000421,-1.1606775146284145
ACH-000424,-0.7998254147263774
ACH-000425,-1.0194610129834203
ACH-000426,-1.647098742870034
ACH-000427,-1.0895085996418952
ACH-000433,-1.0720106675692278
ACH-000435,-1.1286018735008905
ACH-000436,-0.8403629150114073
ACH-000444,-1.035584888907178
ACH-000445,-0.8985391345236113
ACH-000448,-1.057040383553302
ACH-000450,-1.1160719663089642
ACH-000452,-1.0846310128045749
ACH-000454,-0.9572823645944346
ACH-000458,-1.1716103666325637
ACH-000459,-0.9288175940414544
ACH-000460,-1.023325530313168
ACH-000461,-1.0965499190688237
ACH-000463,-1.1807995216759437
ACH-000464,-1.228021075345563
ACH-000466,-1.3717238245155168
ACH-000467,-1.1125888095776164
ACH-000468,-1.3017794872242394
ACH-000469,-1.1184039581514442
ACH-000470,-1.4414734037977246
ACH-000471,-1.2490924513695012
ACH-000472,-1.2499814504530875
ACH-000473,-0.9425067280851688
