,CHD3 (1107)
ACH-000004,-0.08415919113947687
ACH-000005,-0.12651659219361688
ACH-000007,-0.11973869286227999
ACH-000009,-0.19221164758036352
ACH-000011,-0.04356029436270095
ACH-000012,-0.1605800592642932
ACH-000013,-0.13009406393330114
ACH-000014,0.02256018208647805
ACH-000015,-0.26190112122471393
ACH-000017,-0.14955836194350472
ACH-000018,-0.11586468203730499
ACH-000019,-0.1503374581503276
ACH-000021,-0.04268054779357796
ACH-000022,-0.10787519814371188
ACH-000025,-0.13144981539906506
ACH-000028,-0.07862818035738547
ACH-000030,-0.02340330625496691
ACH-000035,-0.17388093892775158
ACH-000036,-0.07332923495588094
ACH-000037,-0.11933513034439612
ACH-000039,0.020141302391397903
ACH-000040,-0.10976184002722816
ACH-000041,-0.12522314807787546
ACH-000042,-0.13405189572237136
ACH-000045,-0.10307871397344284
ACH-000047,-0.10095291994751576
ACH-000052,-0.1555476354278592
ACH-000053,-0.05496983473139592
ACH-000054,-0.11115262148086996
ACH-000055,-0.023733020767251038
ACH-000060,-0.1872435367662281
ACH-000067,-0.13450603673625552
ACH-000070,-0.03796922180642142
ACH-000075,-0.3232649179942424
ACH-000078,-0.28507348489281154
ACH-000082,-0.1634826963485856
ACH-000085,-0.04140809351753389
ACH-000086,-0.053338273213599005
ACH-000087,0.12605654531785454
ACH-000092,-0.027544745973927275
ACH-000095,-0.20393522936235287
ACH-000097,-0.06121367229800826
ACH-000098,-0.1009830086887146
ACH-000099,-0.1591219872285728
ACH-000108,-0.04088992348378827
ACH-000113,-0.14921168001124582
ACH-000116,-0.10167002460263153
ACH-000118,-0.058678342533284286
ACH-000120,-0.18185505031921625
ACH-000123,-0.10772708959944136
ACH-000127,-0.07026287936684887
ACH-000128,-0.08718552012860274
ACH-000132,-0.20485676103749986
ACH-000133,-0.12587158880120955
ACH-000137,-0.10069674760782317
ACH-000138,-0.12009253218512712
ACH-000142,-0.1550353284932091
ACH-000143,-0.13016527704439293
ACH-000146,-0.060457617422034364
ACH-000148,-0.00593902711841118
ACH-000150,-0.11871490055384927
