,SSRP1 (6749)
ACH-000207,-0.6941485624492576
ACH-000208,-0.91313600616702
ACH-000210,-0.9507731231157412
ACH-000211,-1.0299995786522302
ACH-000215,-1.02225698032264
ACH-000221,-0.9367210443677618
ACH-000222,-1.0312618376672047
ACH-000223,-1.261109633810886
ACH-000226,-1.2411628682881837
ACH-000227,-1.0038709733508386
ACH-000228,-0.9585184283975492
ACH-000231,-1.1549767353853426
ACH-000232,-0.8678290472257857
ACH-000233,-1.000283680136053
ACH-000234,-0.9836221942332086
ACH-000235,-0.9918529796275496
ACH-000237,-1.0360665812577856
ACH-000238,-0.6641914790883529
ACH-000242,-0.7350333857756873
ACH-000243,-0.998791448627626
ACH-000244,-0.8879459897293162
ACH-000246,-1.1470828198625156
ACH-000248,-1.0240499979583166
ACH-000250,-0.9604888074008244
ACH-000251,-0.8116593034062473
ACH-000252,-0.9338443043719796
ACH-000253,-1.0763220877570734
ACH-000255,-1.0165138218695748
ACH-000256,-1.2234951688522204
ACH-000257,-1.0292804471815296
ACH-000258,-1.2212582617946268
ACH-000259,-1.0569133030490518
ACH-000260,-0.9728468311875572
ACH-000261,-1.1222478123537698
ACH-000262,-0.7990882746727728
ACH-000263,-1.319377670893085
ACH-000264,-1.0309952304375751
ACH-000265,-0.9917024168031192
ACH-000266,-1.0251483433834443
ACH-000272,-0.8422900942260823
ACH-000274,-0.9958298425999248
ACH-000277,-1.094768447149183
ACH-000278,-1.0300018116834782
ACH-000279,-0.8496203370650341
ACH-000280,-0.9571759377318536
ACH-000281,-0.71499077344107
ACH-000288,-0.9824071663580198
ACH-000291,-0.9323798137924928
ACH-000293,-1.093867380868506
ACH-000294,-0.9734130427744316
ACH-000295,-1.1017815586652953
ACH-000296,-0.7957068516075114
ACH-000302,-0.9540969919012562
ACH-000304,-1.2027437200429496
ACH-000307,-1.067864459273909
ACH-000308,-1.1980574221401257
ACH-000310,-0.9952316942984109
ACH-000311,-0.9896500870531834
ACH-000312,-1.0050050633536194
ACH-000315,-1.4376109304631082
ACH-000316,-0.8825593880007818
ACH-000317,-1.1987468647002786
ACH-000318,-0.9934228234718748
ACH-000319,-1.0543638193396283
ACH-000320,-0.8343356455532452
ACH-000322,-1.2724239808604365
ACH-000323,-1.0748094064224745
ACH-000324,-0.996241016738032
ACH-000329,-0.6986848019967168
ACH-000330,-0.935618688408856
ACH-000331,-1.0398025275578555
ACH-000332,-1.1740199918618253
ACH-000334,-0.801892445982894
ACH-000335,-0.9659518085376771
ACH-000336,-1.0395914621651623
ACH-000337,-1.130223500455915
ACH-000338,-1.2268192269514189
ACH-000339,-1.0805021609822285
ACH-000341,-0.9723752250346815
ACH-000348,-1.0100155056734341
ACH-000350,-1.323510374505933
ACH-000352,-1.1728990736081817
ACH-000356,-1.1356122489890688
ACH-000361,-0.8253357043543585
ACH-000362,-0.8459590221729156
ACH-000363,-1.1654500193995274
ACH-000364,-0.7890367735795197
ACH-000365,-1.0673716090852188
ACH-000366,-1.0560319238444809
ACH-000368,-1.0467978391804211
ACH-000374,-0.9983295597853786
ACH-000375,-0.7120531362195807
ACH-000376,-1.1959045290164765
ACH-000381,-0.792785163955586
ACH-000383,-0.9668484002760191
ACH-000387,-1.128035451625444
ACH-000389,-1.1527365352963213
ACH-000390,-0.8029783769497693
ACH-000393,-1.0251084698790605
ACH-000395,-1.0534249755538834
ACH-000396,-1.3594422622421456
ACH-000397,-1.1089075146827263
ACH-000401,-0.8705785250708203
ACH-000402,-1.0959171015853952
ACH-000403,-1.1433689136156426
ACH-000404,-0.877216990350027
ACH-000406,-1.0286919434024155
ACH-000407,-0.9863910163939159
ACH-000408,-0.9939651997038308
ACH-000410,-0.9863749391926973
ACH-000411,-1.252032792593209
ACH-000414,-1.0057301976602742
ACH-000415,-1.0219628091490802
ACH-000416,-1.0818146435787932
ACH-000420,-1.1152389040603592
ACH-000421,-1.0913772175959784
ACH-000424,-0.9796916471931248
ACH-000425,-1.2250104836713736
ACH-000426,-1.0309662755692155
ACH-000427,-1.0794880590793356
ACH-000433,-1.2881881647274285
ACH-000435,-1.2240899536357497
ACH-000436,-0.9248725949006792
ACH-000444,-1.0839484412663736
ACH-000445,-1.070224022648436
ACH-000448,-0.6692797165441127
ACH-000450,-1.156103580298512
ACH-000452,-1.2316245494870572
ACH-000454,-0.9842612796491172
ACH-000458,-0.9525654329490524
ACH-000459,-0.8982115063990119
ACH-000460,-1.0206902908111362
ACH-000461,-1.1293443425899858
ACH-000463,-1.0741176872618408
ACH-000464,-1.2537965915501001
ACH-000466,-0.981828622948374
ACH-000467,-1.2782542925949645
ACH-000468,-0.9698985234190268
ACH-000469,-0.971474645098532
ACH-000470,-0.8961448416884316
ACH-000471,-1.1569117498137962
ACH-000472,-0.9945109043315792
ACH-000473,-0.9796225889960252
ACH-000475,-0.9254604926433048
ACH-000476,-1.0361616370962776
ACH-000477,-0.8776282362055742
ACH-000479,-1.0761768091067578
ACH-000480,-0.9789427924837611
ACH-000481,-0.8913528028642547
ACH-000483,-0.8117141979501629
ACH-000484,-1.3460575870298976
ACH-000485,-1.009867247981542
ACH-000486,-1.2728994532364055
ACH-000487,-0.9851321750267144
ACH-000488,-0.8514321403326707
ACH-000490,-1.0483605392746056
ACH-000491,-1.1991358756076589
ACH-000495,-1.368723634149372
ACH-000496,-0.9613663689011196
ACH-000499,-0.7703104865798922
ACH-000500,-0.9051489568673852
ACH-000502,-0.9292954781463816
ACH-000503,-0.7200720598880429
ACH-000505,-0.9601247472691646
ACH-000507,-0.8536492572972123
ACH-000510,-1.1405943201436093
ACH-000511,-0.9518133996434934
ACH-000512,-0.7488592013847182
ACH-000516,-1.0207037893147095
ACH-000517,-1.1851970892080923
ACH-000518,-1.0983314182831685
ACH-000520,-1.1809269207696576
ACH-000521,-1.190600213166165
ACH-000522,-0.9809443606277248
ACH-000524,-0.9272496651766672
ACH-000527,-1.078446751604823
ACH-000528,-0.9767219220130502
ACH-000537,-1.0033930367578996
ACH-000541,-0.9558395601929914
ACH-000542,-1.0291290379665083
ACH-000544,-1.0283799259946038
ACH-000545,-0.8850035826192099
ACH-000547,-1.039377538475439
ACH-000548,-0.8945447617869804
ACH-000549,-0.8647114340830956
ACH-000550,-0.7273202466551002
ACH-000552,-1.041374610982095
ACH-000556,-1.0238655834318164
ACH-000557,-1.140178308699936
ACH-000569,-1.1139943701505683
ACH-000570,-1.2089421607444195
ACH-000571,-1.0355782044588526
ACH-000573,-0.9600784696951622
ACH-000576,-0.8215975949673449
ACH-000579,-0.9386219450652616
ACH-000580,-0.8640533304954973
ACH-000584,-0.7220643408681346
ACH-000585,-0.8353514895781856
ACH-000588,-0.8685090414843032
ACH-000589,-1.0654639150870775
ACH-000591,-1.0297586076980456
ACH-000593,-1.0053269347464926
ACH-000600,-1.1713584537587218
ACH-000601,-1.17128147026374
ACH-000605,-0.8892065598843812
ACH-000606,-1.0956458258971324
ACH-000608,-0.9745469623149728
ACH-000614,-1.034806319385616
ACH-000616,-0.930319556881366
ACH-000618,-1.0066411864054834
ACH-000619,-0.8632472490193973
ACH-000620,-1.0381234837593585
ACH-000621,-0.956951792012256
ACH-000622,-1.062100969484478
ACH-000623,-1.2829729690965048
ACH-000624,-1.0013152723246097
ACH-000627,-0.8911371336733461
ACH-000630,-0.9484974127645271
ACH-000631,-0.8931944606963187
ACH-000632,-0.8098589872903641
ACH-000633,-0.9635901928341184
ACH-000637,-0.9549853738769714
ACH-000638,-0.7345765224211644
ACH-000646,-0.9970316406288928
ACH-000647,-1.124667582635959
ACH-000648,-1.1906144390976259
ACH-000649,-0.9992051872175844
ACH-000651,-0.9376847049968008
ACH-000652,-0.8960363607476585
ACH-000653,-0.8441937866582664
ACH-000657,-1.0286312120996286
ACH-000658,-1.1203178314467799
ACH-000661,-1.0792834640347753
ACH-000662,-1.0625089782818742
ACH-000663,-0.977071123154852
ACH-000665,-1.1557575405051066
ACH-000671,-1.265249430403633
ACH-000672,-1.002804269048616
ACH-000673,-0.9181882913257742
ACH-000676,-1.049441462127572
ACH-000677,-0.9707425609597792
ACH-000681,-0.9378294795144004
ACH-000683,-1.0980808695000908
ACH-000684,-1.0726316717801014
ACH-000688,-1.1249910258384677
ACH-000693,-1.0539400020206766
ACH-000694,-0.9506683097025612
ACH-000695,-0.9357777863989806
ACH-000696,-0.9391530671544904
ACH-000697,-1.2775104699850248
ACH-000699,-0.7552445818794357
ACH-000701,-0.8982898708448717
ACH-000706,-0.9911041096074142
ACH-000711,-0.9705016000362076
ACH-000713,-0.9645634798666038
ACH-000714,-0.9306398497909708
ACH-000718,-1.0820535673115963
ACH-000720,-1.06946217631119
ACH-000721,-1.102158106511482
ACH-000724,-1.2334269990230635
ACH-000725,-0.6544392921744975
ACH-000732,-1.031403453710154
ACH-000734,-0.945070659760372
ACH-000735,-0.8144915337167267
ACH-000736,-1.0455516084099428
ACH-000738,-1.0018962917260792
ACH-000746,-0.9041575563495184
ACH-000747,-1.0441911874880858
ACH-000748,-1.1250406170205736
ACH-000753,-1.019122881272477
ACH-000756,-1.1242488209238333
ACH-000757,-1.1353169146229003
ACH-000758,-1.142883396203798
ACH-000760,-1.1924998085828429
ACH-000762,-1.1071761176414652
ACH-000763,-1.0778148672139989
ACH-000764,-1.1977711499615324
ACH-000765,-1.3794484699360556
ACH-000766,-1.0010852598948088
ACH-000767,-0.8948737529532115
ACH-000768,-0.7191811398451379
ACH-000769,-1.0059437743576674
ACH-000770,-1.1703351189754745
ACH-000771,-0.9033628647357008
ACH-000773,-1.0442740039411522
ACH-000776,-1.0734414271752428
ACH-000777,-0.8820214452951276
ACH-000778,-0.9608968466353249
ACH-000781,-0.9940049288634796
ACH-000782,-0.8929885100519942
ACH-000783,-0.8904770006550524
ACH-000784,-0.8471274412735498
ACH-000785,-0.9037993184525968
ACH-000787,-0.7785251005814453
ACH-000788,-1.2602639535857996
ACH-000791,-1.0587009917824035
ACH-000792,-1.0787361870176937
ACH-000794,-1.0720472086477324
ACH-000796,-1.0233144036422923
ACH-000798,-0.9494008204449738
ACH-000799,-1.3475144555703624
ACH-000800,-0.9352948908972372
ACH-000802,-0.8787927428059595
ACH-000804,-1.0540695368135744
ACH-000805,-0.9970544066038284
ACH-000809,-0.948488203419369
ACH-000810,-1.2416979651471838
ACH-000811,-1.018660942017183
ACH-000817,-0.8762728791176628
ACH-000819,-1.0716063678502459
ACH-000820,-0.916034342830797
ACH-000821,-1.0002581256617602
ACH-000822,-1.093438660921355
ACH-000823,-0.964768813553286
ACH-000824,-1.1511336534701766
ACH-000827,-1.1168773917380388
ACH-000829,-0.7567162325168756
ACH-000831,-0.8226793976116683
ACH-000832,-1.1112824122822549
ACH-000833,-0.7998401426195196
ACH-000834,-1.0098145560141685
ACH-000835,-0.8245650146823373
ACH-000836,-0.6594111608243277
ACH-000837,-1.1432420567713135
ACH-000838,-1.125412603130021
ACH-000839,-1.0349370562756812
ACH-000840,-0.788694290287905
ACH-000841,-1.0225216833270654
ACH-000843,-1.1113654079550923
ACH-000846,-0.8848511057279291
ACH-000847,-0.970020847151228
ACH-000848,-0.9658050609456074
ACH-000849,-0.8975969343948981
ACH-000851,-1.0008337241733505
ACH-000855,-1.0055994752617876
ACH-000856,-0.8990172239263864
ACH-000858,-0.921428318742146
ACH-000859,-0.9430120017574212
ACH-000861,-0.9245318188762176
ACH-000862,-0.9311041080861164
ACH-000865,-1.116863260435855
ACH-000866,-1.1345307836058438
ACH-000867,-0.876945654591632
ACH-000869,-0.9136757336949362
ACH-000872,-1.1756240258085666
ACH-000873,-1.0500780206300964
ACH-000876,-0.9650695253729958
ACH-000878,-1.1189426843011363
ACH-000880,-1.080083410983702
ACH-000881,-0.9912625373882338
ACH-000882,-0.9433673825640824
ACH-000884,-0.7379597260278536
ACH-000885,-0.8681562950749889
ACH-000887,-1.0336856145251765
ACH-000889,-0.7591102137995642
ACH-000896,-0.9994771482033216
ACH-000898,-1.1382881684666784
ACH-000900,-1.0117405259678154
ACH-000901,-1.1749872966841033
ACH-000905,-1.0027364304794886
ACH-000906,-1.107866853209002
ACH-000907,-1.2128083595022168
ACH-000910,-0.8484253779391967
ACH-000911,-1.0116576390224234
ACH-000912,-1.057282337356938
ACH-000913,-0.931525091254438
ACH-000915,-1.3202128766472143
ACH-000916,-0.8874229707935669
ACH-000917,-0.9103325042272252
ACH-000920,-1.167084199479339
ACH-000921,-1.0389089903068989
ACH-000924,-0.9365118535851062
ACH-000926,-1.0703080553086552
ACH-000928,-1.094097802026064
ACH-000929,-0.8495554901836592
ACH-000932,-1.0814080365247158
ACH-000935,-1.0197308587378884
ACH-000936,-1.047513354793396
ACH-000937,-1.0333077612015469
ACH-000938,-0.8790699166423421
ACH-000939,-0.8079059450854896
ACH-000941,-1.134886851275433
ACH-000943,-0.9239727625587449
ACH-000946,-1.0401405379248778
ACH-000947,-1.0327172327795275
ACH-000948,-0.8864562912318309
ACH-000950,-1.2475076002434542
ACH-000953,-0.9193841961837284
ACH-000954,-0.8635965734904395
ACH-000957,-0.9142200160218836
ACH-000958,-1.1879110062944052
ACH-000960,-1.017956745117486
ACH-000963,-1.0898762426613262
ACH-000968,-0.9428111574738892
ACH-000969,-1.125593535573265
ACH-000972,-1.0197172515739057
ACH-000973,-1.026349826557177
ACH-000974,-1.1157682359617276
ACH-000978,-1.2018841407290206
ACH-000984,-1.2855165884819302
ACH-000986,-0.9665262031420232
ACH-000988,-1.086125194287402
ACH-000993,-0.8474274069632092
ACH-000994,-0.9606303381390698
ACH-000996,-1.014272922882205
ACH-001001,-1.060326509904778
ACH-001020,-0.7346777273894803
ACH-001028,-1.0973169294820064
ACH-001031,-1.0605416050126082
ACH-001038,-0.9242448704747112
ACH-001048,-1.047052178619554
ACH-001050,-0.9951521479128708
ACH-001053,-1.210156344014953
ACH-001054,-1.1676232759993823
ACH-001061,-1.001884671501165
ACH-001067,-1.0140541117773076
ACH-001075,-0.9954195572810208
ACH-001096,-0.959806549025482
ACH-001111,-0.9223142344859656
ACH-001119,-0.7741759854181468
ACH-001128,-0.18908874139954765
ACH-001134,-0.9220860962518256
ACH-001151,-1.0095044122058858
ACH-001163,-1.1696304113110099
ACH-001164,-1.0065228210084225
ACH-001183,-0.9186519168899404
ACH-001192,-0.8936330643656428
ACH-001193,-1.0527645459759254
ACH-001196,-1.0887659601790909
ACH-001197,-1.0194056483592242
ACH-001205,-1.278201227311927
ACH-001211,-0.6851245082206282
ACH-001212,-0.8231734615732398
ACH-001228,-1.0263446704745478
ACH-001232,-1.1358315682599078
ACH-001239,-0.8898043793708744
ACH-001270,-0.9829396160026348
ACH-001274,-0.869715393052823
ACH-001275,-1.132896112929166
ACH-001277,-0.9165013621653966
ACH-001278,-1.1013507655098538
ACH-001280,-0.9716525942424278
ACH-001283,-0.9179449289942738
ACH-001289,-0.8860431498118408
ACH-001300,-1.1987505943873136
ACH-001301,-0.8686310173194687
ACH-001302,-0.9275343674925566
ACH-001306,-1.0312168265822412
ACH-001318,-0.9066840026999188
ACH-001322,-1.0569797666331575
ACH-001328,-0.9960169138324856
ACH-001332,-0.9772943154673958
ACH-001336,-1.0705049948803234
ACH-001346,-0.9384157958343256
ACH-001353,-1.0602710176810957
ACH-001354,-1.2705890320798263
ACH-001367,-1.0105325060426784
ACH-001368,-0.623008517221231
ACH-001374,-1.066989319341962
ACH-001377,-0.9800268005601658
ACH-001380,-1.0061147582560848
ACH-001391,-0.9386363776127404
ACH-001408,-1.0745004817995474
ACH-001430,-1.0229594794631598
ACH-001431,-1.077626141602422
ACH-001450,-1.04413997464759
ACH-001496,-0.7835200656305343
ACH-001500,-0.9084747651956314
ACH-001523,-0.96430557235228
ACH-001532,-1.1481853852023465
ACH-001550,-0.7600736576231497
ACH-001552,-0.8523794394816907
ACH-001554,-1.0158645859259567
ACH-001654,-1.011266174829238
ACH-001735,-0.9919869578378244
ACH-001736,-0.9837994144494608
ACH-001737,-1.4169829803717129
ACH-001740,-0.9762829250591564
ACH-001745,-0.7565297014018825
ACH-001765,-0.7898861094517742
