,CYP4X1 (260293)
ACH-000483,-0.0867391102741635
ACH-000484,-0.18005995454750318
ACH-000485,-0.09173563010746773
ACH-000486,0.009443690780736277
ACH-000487,-0.1884177786813496
ACH-000488,-0.07224366042317372
ACH-000490,-0.07548639429539569
ACH-000491,-0.07136679816512419
ACH-000495,-0.2877401417311057
ACH-000496,-0.15797625938191162
ACH-000499,-0.3033474927350049
ACH-000500,-0.3735646269797912
ACH-000502,0.0016449146760819664
ACH-000503,-0.0981480310111671
ACH-000505,-0.03774988101215367
ACH-000507,-0.056408563939041964
ACH-000510,-0.09932201226712507
ACH-000511,-0.17398689198094294
ACH-000512,-0.05509958428465941
ACH-000516,-0.07551484636988848
ACH-000517,-0.08835379870635117
ACH-000518,-0.00809282018815047
ACH-000520,-0.09879675867072392
ACH-000521,-0.15968525383730578
ACH-000522,-0.1807939514129806
ACH-000524,-0.06697812131369156
ACH-000527,-0.21868693584046145
ACH-000528,-0.122318855534352
ACH-000537,-0.09503279819838527
ACH-000541,-0.0533506613439135
ACH-000542,-0.17192255485389854
ACH-000544,-0.16854020562761146
ACH-000545,-0.13648377865962566
ACH-000547,-0.3059060766111145
ACH-000548,-0.17463646112399836
ACH-000549,-0.05690938878743047
ACH-000550,-0.211631359722472
ACH-000552,-0.035494120397080615
ACH-000556,-0.07221043660342727
ACH-000557,-0.03736817212293254
ACH-000569,-0.1850575048156134
ACH-000570,-0.030625215709837325
ACH-000571,-0.10623422881436
ACH-000573,-0.15546486068707185
ACH-000576,-0.1188941501612666
ACH-000579,-0.2138412454962815
ACH-000580,-0.040180606832655515
ACH-000584,-0.07801209299393834
ACH-000585,-0.15995411551843994
ACH-000588,0.012299150646616392
ACH-000589,-0.06251054569561529
ACH-000591,-0.2629522906473441
ACH-000593,-0.009273772265989829
ACH-000600,-0.2581333168990013
ACH-000601,-0.050617800830643565
ACH-000605,-0.1740523255459967
ACH-000606,-0.011250700639996272
ACH-000608,-0.07312318059992358
ACH-000614,-0.06499947660512008
ACH-000616,-0.08622382542310633
ACH-000618,-0.08130463010829196
ACH-000619,-0.15490637109682806
ACH-000620,-0.10951167269182133
ACH-000621,-0.14662041847324178
ACH-000622,0.19721526625021704
ACH-000623,-0.10851913262707616
ACH-000624,-0.1296074066405523
ACH-000627,-0.1331055524490176
ACH-000630,-0.27593068493115736
ACH-000631,0.024735240519511783
ACH-000632,-0.07743282501698709
ACH-000633,-0.17117253216181014
ACH-000637,-0.05568421820918694
ACH-000638,-0.15533769155773058
ACH-000646,-0.03896452794275506
ACH-000647,-0.08213706945779435
ACH-000648,-0.0921846238593953
ACH-000649,-0.16014765628792724
ACH-000651,-0.0029565495160565397
ACH-000652,-0.18225192075087088
ACH-000653,-0.08019268550296724
ACH-000657,-0.1427528306200472
ACH-000658,0.0025432216195488523
ACH-000661,-0.049478479388119424
ACH-000662,-0.14397950556854844
ACH-000663,-0.09787222866477932
ACH-000665,-0.09557968346492388
ACH-000671,-0.27501683160879536
ACH-000672,-0.2749238835084805
ACH-000673,-0.0929975402725186
ACH-000676,-0.19484664100679347
ACH-000677,-0.17999693154468194
ACH-000681,0.1225175191680814
ACH-000683,-0.20026355926630487
ACH-000684,-0.09564640206878533
ACH-000688,-0.05758535354772532
ACH-000693,-0.11895952277870114
ACH-000694,0.017507476083165163
ACH-000695,-0.2914528646385604
ACH-000696,-0.1749197709152444
ACH-000697,-0.453358559991645
ACH-000699,-0.058586757584441436
ACH-000701,0.01973028423552839
ACH-000706,-0.1311009238670259
ACH-000711,-0.18532258078197086
ACH-000713,-0.15024083342027195
ACH-000714,-0.15209092200047955
ACH-000718,-0.12052258730438385
ACH-000720,-0.12439724139876265
ACH-000721,-0.1784978962310609
ACH-000724,-0.0011121100646144721
ACH-000725,0.005677891097276893
ACH-000732,-0.2918644524598469
ACH-000734,-0.12502076916761956
ACH-000735,-0.12708197933096674
ACH-000736,-0.153758538367552
ACH-000738,-0.034809973950524216
ACH-000746,0.07218326568040757
ACH-000747,-0.2314725976602467
ACH-000748,-0.07095952703500258
ACH-000753,0.005054112437796554
ACH-000756,-0.08693320395444681
ACH-000757,-0.3124302022544904
ACH-000758,-0.16716257100535814
ACH-000760,-0.1083397090325112
ACH-000762,-0.2321282634176749
ACH-000763,-0.06827156677051685
ACH-000764,-0.11370762178075428
ACH-000765,-0.11538770484317007
ACH-000766,-0.040290209931663774
ACH-000767,0.07495209746696788
ACH-000768,-0.046294930191242485
ACH-000769,-0.2364743140528752
ACH-000770,-0.02643639869029168
ACH-000771,-0.06373741002859205
ACH-000773,-0.08828880389644772
ACH-000776,-0.01854658238901447
ACH-000777,-0.02412469781720965
ACH-000778,-0.07399910908586319
ACH-000781,-0.07969267701045432
ACH-000782,-0.07891140227695584
ACH-000783,-0.06789729722814862
ACH-000784,-0.1319641135022004
ACH-000785,-0.12789470187107252
ACH-000787,-0.1822536956567917
ACH-000788,-0.14289349377864105
ACH-000791,-0.10709492604055716
ACH-000792,0.0007149892213849018
ACH-000794,-0.18439037924375185
ACH-000796,-0.10177448567293901
ACH-000798,0.06138245664239575
ACH-000799,-0.001850553937385653
ACH-000800,-0.10310328220992966
ACH-000802,-0.13535397155969914
ACH-000804,-0.08433210897470013
ACH-000805,-0.041643223976184994
ACH-000809,-0.0065356724900229824
ACH-000810,-0.35558948485773706
ACH-000811,-0.1025814614805328
ACH-000817,-0.15079087695838306
ACH-000819,-0.026977126166043617
ACH-000820,-0.02095231884382029
ACH-000821,0.18342412241891087
ACH-000822,-0.042785753387596506
ACH-000823,-0.08108167241445595
ACH-000824,-0.16075587116532505
ACH-000827,-0.009247428398404098
ACH-000829,-0.0948097548207464
ACH-000831,-0.13803957454929236
ACH-000832,-0.1536400604043804
ACH-000833,-0.19154773663859745
ACH-000834,0.053835103996513985
ACH-000835,-0.09215829385711492
ACH-000836,-0.15733058820158805
ACH-000837,-0.0544353697488618
ACH-000838,-0.08253097209392476
ACH-000839,-0.19364021576281645
ACH-000840,-0.0245576746968019
ACH-000841,-0.2405377942685959
ACH-000843,-0.030940405813202676
ACH-000846,-0.14556653706387476
ACH-000847,-0.1355134759126509
ACH-000848,-0.020394720479167808
ACH-000849,-0.024527183002757427
ACH-000851,-0.1902819591993508
ACH-000855,-0.12249025993369905
ACH-000856,-0.0061346698904142976
ACH-000858,-0.14575619637486845
ACH-000859,0.02486159391685121
ACH-000861,-0.2636989902337333
ACH-000862,-0.04948192217234178
ACH-000865,-0.059852122699479135
ACH-000866,-0.08126320053814501
ACH-000867,-0.0596803719112438
ACH-000869,-0.19053117297920766
ACH-000872,-0.16565473048223814
ACH-000873,-0.04604419432064314
ACH-000876,-0.15486695862120678
ACH-000878,0.07256700605135606
ACH-000880,-0.12918119166726927
ACH-000881,-0.055222279503500664
ACH-000882,-0.2596892642785977
ACH-000884,-0.133599379750013
ACH-000885,-0.07866341650045988
ACH-000887,-0.15798007588220705
ACH-000889,-0.08475168213634465
ACH-000896,-0.048685731411728966
ACH-000898,-0.13280594214304367
ACH-000900,-0.08905260181681744
ACH-000901,-0.2020324595910896
ACH-000905,-0.043782421169849074
ACH-000906,-0.11669260186158045
ACH-000907,-0.09444911576400236
ACH-000910,-0.06349752729442916
ACH-000911,-0.06822454982613076
ACH-000912,-0.17936103772764925
ACH-000913,0.024935850881488437
ACH-000915,-0.1054558822166991
ACH-000916,-0.21349977465862105
ACH-000917,-0.0392776524340629
ACH-000920,-0.03476373263205159
ACH-000921,-0.11945445311385115
ACH-000924,-0.012410843069506782
ACH-000926,-0.038376979162099305
ACH-000928,-0.1866875672683882
ACH-000929,-0.07699650446350155
ACH-000932,-0.1613317013995434
ACH-000935,-0.09099146420488073
ACH-000936,-0.07648974316944697
ACH-000937,-0.08740176854530493
ACH-000938,-0.13296978804491866
ACH-000939,-0.14610652157690618
ACH-000941,-0.12492440227533345
ACH-000943,-0.1781535903371006
ACH-000946,-0.18702697513764147
ACH-000947,-0.1960278037144378
ACH-000948,-0.018327790659345842
ACH-000950,-0.12222276840506108
ACH-000953,-0.12909145694476
ACH-000954,-0.18888734751029634
ACH-000957,-0.09508767132620873
ACH-000958,-0.1863205409013759
ACH-000960,-0.01627846695292705
ACH-000963,-0.16678824712234666
ACH-000968,-0.0845304212195279
ACH-000969,-0.22183763919990285
ACH-000972,-0.15258343364204566
ACH-000973,-0.08576939273666627
ACH-000974,-0.12274966299852458
ACH-000978,-0.10110145888800698
ACH-000984,-0.14390560296843852
ACH-000986,-0.1269912806836359
ACH-000988,0.06973439770882499
ACH-000993,-0.21029978235321714
ACH-000994,-0.15428684542255314
ACH-000996,-0.2835568013701347
ACH-001001,-0.08044858459072372
ACH-001020,-0.05996822852522279
ACH-001028,-0.07359041405065239
ACH-001031,-0.10762272936096827
ACH-001038,-0.18301559360483013
ACH-001048,-0.14501066292746972
ACH-001050,-0.1956893014278318
ACH-001053,-0.1880356148272665
ACH-001054,-0.13040851204898507
ACH-001061,-0.017978939064773592
ACH-001067,-0.1773701732962158
ACH-001075,-0.13076279686381634
ACH-001096,0.01904082378031722
ACH-001111,-0.1885840233616768
ACH-001119,-0.15934685740251905
ACH-001128,-0.22428714615324305
ACH-001134,-0.003977138895408958
ACH-001151,-0.05866898363658155
ACH-001163,-0.06242466076747313
ACH-001164,-0.05055537382282015
ACH-001183,-0.14206653562432242
ACH-001192,-0.19000714989962247
ACH-001193,-0.27320750554975504
ACH-001196,-0.13643970518959972
ACH-001197,0.0005126894779814713
ACH-001205,-0.12297285430421477
ACH-001211,-0.1765523001449809
ACH-001212,0.07486051417331736
ACH-001228,-0.051508125563873984
ACH-001232,-0.07590054996020124
ACH-001239,-0.1584195478907553
ACH-001270,-0.13777429294537408
ACH-001274,-0.018797564872132102
ACH-001275,-0.02822813057071369
ACH-001277,-0.16390261896507052
ACH-001278,-0.06722790685919103
ACH-001280,-0.11455921115789768
ACH-001283,-0.09439727909904334
ACH-001289,-0.11307365615856915
ACH-001300,-0.11138679256637887
ACH-001301,-0.2172013125763278
ACH-001302,0.1831791913815521
ACH-001306,-0.029478973717620142
ACH-001318,-0.13193379671764408
ACH-001322,-0.17579403924078665
ACH-001328,-0.18138035727971816
ACH-001332,0.019121860566598613
ACH-001336,-0.12383627200812553
ACH-001346,-0.009543263109097122
ACH-001353,-0.15648158327457568
ACH-001354,-0.056823796548331175
ACH-001367,-0.02932939146630405
ACH-001368,-0.07748135766140006
ACH-001374,0.002040554600015168
ACH-001377,-0.0866233231736734
ACH-001380,-0.05467228165216143
ACH-001391,-0.018736980996896867
ACH-001408,-0.26021948051480365
ACH-001430,0.04973888448885362
ACH-001431,-0.11967552334910392
ACH-001450,-0.10486587086042712
ACH-001496,-0.1540622891926857
ACH-001500,-0.015650950381472076
ACH-001523,-0.07940682186395022
ACH-001532,0.002463676600107432
ACH-001550,0.006854514535648673
ACH-001552,-0.15957057625936502
ACH-001554,-0.11529401950254352
ACH-001654,-0.10154450001881347
ACH-001735,-0.019245887083000603
ACH-001736,-0.20466618161585495
ACH-001737,-0.46428092891430495
ACH-001740,-0.10505506088049814
ACH-001745,-0.2051123699095616
ACH-001765,-0.15493473798346175
