,KHDRBS3 (10656)
ACH-000242,0.16673145607896095
ACH-000243,-0.07778868612959769
ACH-000244,-0.17315101026155533
ACH-000246,-0.17067160761114547
ACH-000248,-0.223309303777874
ACH-000250,-0.197697729183178
ACH-000251,-0.11942880507715775
ACH-000252,-0.19868257129048755
ACH-000253,-0.14017759616079006
ACH-000255,-0.03113799015325656
ACH-000256,-0.20243906351786808
ACH-000257,0.003391062286123129
ACH-000258,-0.3006034818647163
ACH-000259,-0.13160032382701994
ACH-000260,-0.1081512861584598
ACH-000261,-0.1765140417879769
ACH-000262,0.05259098188781056
ACH-000263,0.03173632593296755
ACH-000264,-0.2499148869151621
ACH-000265,-0.13096899778474722
ACH-000266,-0.1260571696687547
ACH-000272,-0.2128172816416979
ACH-000274,-0.11762291857083478
ACH-000277,-0.03052812189749472
ACH-000278,-0.11530267508432712
ACH-000279,-0.19371263086769527
ACH-000280,-0.05221223025468328
ACH-000281,-0.09091153367222532
ACH-000288,0.10676153224757144
ACH-000291,-0.1531924783976076
ACH-000293,0.039863739912277096
ACH-000294,-0.20432326389210814
ACH-000295,-0.25535875506197264
ACH-000296,-0.1806603948124356
ACH-000302,-0.02183359056769683
ACH-000304,-0.12592121259320824
ACH-000307,-0.10410645603658797
ACH-000308,-0.06369516601054752
ACH-000310,-0.3802156053647324
ACH-000311,-0.13465871484389072
ACH-000312,-0.06391653384540734
ACH-000315,0.15338959319545856
ACH-000316,-0.09441241191022036
ACH-000317,-0.21801129133794656
ACH-000318,-0.17792255240268365
ACH-000319,-0.14057830225688525
ACH-000320,-0.06032223086599368
ACH-000322,-0.02228075204925703
ACH-000323,-0.09362506118752603
ACH-000324,-0.16998604757616098
ACH-000329,-0.06600866883873606
ACH-000330,-0.16886608589589475
ACH-000331,-0.08614498048467559
ACH-000332,-0.11753229085376868
ACH-000334,0.013036833861961751
ACH-000335,-0.05050946335234915
ACH-000336,-0.1832525465351274
ACH-000337,-0.10516196575055836
ACH-000338,0.3404108262593659
ACH-000339,-0.10729771551153824
ACH-000341,-0.15199944017072153
ACH-000348,-0.02058280391137789
ACH-000350,-0.13840125211139626
ACH-000352,-0.31559156384430337
ACH-000356,-0.05085543513709867
ACH-000361,-0.003252434066868676
ACH-000362,-0.054775666762869435
ACH-000363,-0.14734676475752434
ACH-000364,-0.03871622433057943
ACH-000365,-0.1696816026643
ACH-000366,-0.12563765409655456
ACH-000368,-0.0770041054861864
ACH-000374,-0.055031346035876325
ACH-000375,-0.06893244307962805
ACH-000376,-0.1530375194697467
ACH-000381,-0.08980213536735754
ACH-000383,-0.12205061160033408
ACH-000387,-0.13903093831327104
ACH-000389,-0.2084300339649507
ACH-000390,-0.15621816972808106
ACH-000393,-0.0811710826829629
ACH-000395,-0.23937028237203606
ACH-000396,0.006272863503922072
ACH-000397,-0.17356333013964453
ACH-000401,-0.10825803562450097
ACH-000402,-0.31363654285141457
ACH-000403,-0.1996968427401302
ACH-000404,0.08022130057615832
ACH-000406,-0.05453540322397525
ACH-000407,-0.0823780130892661
ACH-000408,0.03932064827409978
ACH-000410,-0.18021832980458274
ACH-000411,-0.19056128267783592
ACH-000414,-0.16329801412395747
ACH-000415,-0.09064950749708554
ACH-000416,-0.07463836432429764
ACH-000420,0.06485027571033783
ACH-000421,-0.14325416706193314
ACH-000424,-0.1162254277703058
ACH-000425,-0.18208184518811651
ACH-000426,-0.2460241868290503
ACH-000427,-0.1379113362415803
ACH-000433,0.005992713673320243
ACH-000435,0.20777121776068988
ACH-000436,-0.05457754707114512
ACH-000444,-0.02238706595476886
ACH-000445,-0.01652353480363859
ACH-000448,-0.15355570514655265
ACH-000450,-0.11804482201503365
ACH-000452,-0.06842429216877516
ACH-000454,-0.027265120315676995
ACH-000458,-0.07084008366297309
ACH-000459,-0.2121585712921875
ACH-000460,-0.07323338045531824
ACH-000461,-0.007837237665356716
ACH-000463,-0.20300557164313004
ACH-000464,-0.06750162821152814
ACH-000466,-0.19703418797649247
ACH-000467,-0.12267024178460352
ACH-000468,-0.10168899032341286
ACH-000469,-0.03747146638338144
ACH-000470,-0.15570928169711398
ACH-000471,-0.08246224105463383
ACH-000472,-0.07178801814475383
ACH-000473,0.06497168728046045
ACH-000475,-0.08694709600375315
ACH-000476,-0.15813223974477944
ACH-000477,-0.1371044124926441
ACH-000479,0.1478833330380011
ACH-000480,-0.0982727564413365
ACH-000481,-0.19025923829496086
ACH-000483,-0.15727430917901156
ACH-000484,-0.17533635536185954
ACH-000485,-0.19466378467413972
ACH-000486,-0.12118270698591388
ACH-000487,-0.3299015903861989
ACH-000488,-0.02622422277859121
ACH-000490,-0.11450535280772894
ACH-000491,-0.1270027453929192
ACH-000495,-0.1844117501535974
ACH-000496,-0.05709413204339193
ACH-000499,0.022656304812589987
ACH-000500,-0.5531718824401683
ACH-000502,-0.0012092006203877645
ACH-000503,-0.0504501086026876
ACH-000505,-0.17862439078451542
ACH-000507,-0.024524270179934256
ACH-000510,-0.16395193488511614
ACH-000511,-0.1643210053132695
ACH-000512,-0.2511068985843617
ACH-000516,-0.2264375077698112
ACH-000517,-0.1735077074698359
ACH-000518,-0.13178816428050918
ACH-000520,-0.0506239296694119
ACH-000521,-0.12750459736400455
ACH-000522,-0.1098726950297254
ACH-000524,-0.1208294226475795
ACH-000527,0.016331468832596986
ACH-000528,-0.16346193333802794
ACH-000537,-0.1331384612640735
ACH-000541,-0.19133107554256498
ACH-000542,-0.24525122319897774
ACH-000544,-0.18701852892993354
ACH-000545,-0.17917332265180375
ACH-000547,-0.02865917008838311
ACH-000548,-0.14336534539120924
ACH-000549,-0.05400089268608875
ACH-000550,-0.076687072279942
ACH-000552,-0.2807100145295278
ACH-000556,-0.0805863241005316
ACH-000557,-0.13483761306553566
ACH-000569,-0.19334510930945287
ACH-000570,-0.07192052027475762
ACH-000571,-0.07144710841331549
ACH-000573,-0.0629672572821223
ACH-000576,-0.017610526063691668
ACH-000579,-0.2460955867549287
ACH-000580,-0.2252701717231041
ACH-000584,-0.2032147016485404
ACH-000585,-0.1779760311107438
ACH-000588,-0.0596277134787364
ACH-000589,-0.0466689957653461
ACH-000591,0.06937227241803112
ACH-000593,-0.016442214557710094
ACH-000600,-0.16491944376076362
ACH-000601,-0.023823556207414148
ACH-000605,0.032077467866427824
ACH-000606,-0.031149091601340623
ACH-000608,-0.15982266285723482
ACH-000614,-0.3069405380375774
ACH-000616,-0.07211677617746981
ACH-000618,-0.005904206378348397
ACH-000619,0.06016312822231865
ACH-000620,-0.03100075343050984
ACH-000621,-0.19507167568085504
ACH-000622,-0.08605690933986752
ACH-000623,-0.05480584458439577
ACH-000624,-0.09813361836546902
ACH-000627,-0.1266341627738676
ACH-000630,-0.09872756133200818
ACH-000631,0.380974031816766
ACH-000632,-0.19337478834523256
ACH-000633,-0.10402518305583212
ACH-000637,-0.04648264394827512
ACH-000638,0.08440111702162895
ACH-000646,-0.15846676203250412
ACH-000647,-0.0976753812311658
ACH-000648,-0.05087858295310566
ACH-000649,-0.20240327045080456
ACH-000651,-0.16540675505562075
ACH-000652,-0.2591002148451372
ACH-000653,-0.32121682555737097
ACH-000657,-0.11748948393219505
ACH-000658,-0.6828298687350652
ACH-000661,-0.17664111721465206
ACH-000662,-0.3626823600403338
ACH-000663,-0.14611800465549135
ACH-000665,-0.02088866207623909
ACH-000671,-0.05156233424839387
ACH-000672,-0.21290860414270896
ACH-000673,-0.16093686013923186
ACH-000676,-0.11229011597657658
ACH-000677,-0.1531689471952757
ACH-000681,-0.1240885546235407
ACH-000683,-0.1954148353596354
ACH-000684,-0.15108745969160098
ACH-000688,-0.2511085510276696
ACH-000693,0.09996824505177566
ACH-000694,-0.10379483615514996
ACH-000695,-0.2505565765115885
ACH-000696,-0.12940233192600414
ACH-000697,-0.07071979119626375
ACH-000699,-0.1846674413623364
ACH-000701,-0.2327711177574611
ACH-000706,-0.2565525957882025
ACH-000711,-0.16485432149321871
ACH-000713,-0.06435605447805907
ACH-000714,-0.1906616977506516
ACH-000718,-0.1995538665540203
ACH-000720,-0.03854189206193913
ACH-000721,-0.0857676626295235
ACH-000724,-0.08650927311234821
ACH-000725,0.012324434398976404
ACH-000732,0.022091530248677438
ACH-000734,-0.103477538915554
ACH-000735,0.022355448619204608
ACH-000736,-0.08308079896750048
ACH-000738,-0.056391659318022064
ACH-000746,-0.3106327284459939
ACH-000747,0.08222390257881718
ACH-000748,-0.12541937719008006
ACH-000753,-0.04322175115031364
ACH-000756,-0.189432270537351
ACH-000757,-0.10177607392757196
ACH-000758,-0.225700403187671
ACH-000760,-0.11243697894760243
ACH-000762,-0.010566209368247507
ACH-000763,-0.3449482927053352
ACH-000764,0.14320900849061188
ACH-000765,-0.16857158352997828
ACH-000766,-0.08182440918885696
ACH-000767,-0.19420993968168904
ACH-000768,-0.20249297224363516
ACH-000769,-0.25370175310517723
ACH-000770,-0.1834997885830629
ACH-000771,-0.006643087481836061
ACH-000773,-0.20373458476242426
ACH-000776,-0.07924642035080717
ACH-000777,-0.0732702755676388
ACH-000778,-0.04403579759709272
ACH-000781,-0.11953260078405685
ACH-000782,-0.14842861610363642
ACH-000783,-0.2131466595396901
ACH-000784,-0.048472540809255414
ACH-000785,-0.004933842006225964
ACH-000787,0.054968318424999316
ACH-000788,-0.17209014830651875
ACH-000791,-0.027502330698065788
ACH-000792,-0.028760330485321686
ACH-000794,0.01743735258427653
ACH-000796,-0.18426271201927405
ACH-000798,-0.012485993103822516
ACH-000799,-0.2769800889234431
ACH-000800,-0.1842327572197532
ACH-000802,-0.052325873358561294
ACH-000804,-0.13379097255090416
ACH-000805,-0.2595525756198357
ACH-000809,-0.09335045214752287
ACH-000810,-0.2406717110003179
ACH-000811,-0.18636420525604075
ACH-000817,-0.0907545366227524
ACH-000819,-0.1873224829231732
ACH-000820,-0.26778154445001706
ACH-000821,0.10665098140795602
ACH-000822,0.0008890881428376393
ACH-000823,-0.19967607304658475
ACH-000824,-0.043737839664808584
ACH-000827,-0.17455734549500598
ACH-000829,-0.13399972066540652
ACH-000831,-0.2448634342903287
ACH-000832,-0.057589851999049764
ACH-000833,0.08989399415460575
ACH-000834,-0.18027339385570287
ACH-000835,-0.12457609048626606
ACH-000836,0.07849577548655869
ACH-000837,-0.1906740085349579
ACH-000838,-0.1040442348502563
ACH-000839,0.1570968060576322
ACH-000840,-0.006416812761214402
ACH-000841,0.06647820322748521
ACH-000843,-0.1027582126309395
ACH-000846,-0.4687246744058429
ACH-000847,-0.07007971705487129
ACH-000848,0.02405994999922973
ACH-000849,-0.19715761693030606
ACH-000851,-0.06360976467195452
ACH-000855,-0.1859441547458568
ACH-000856,-0.11706620872305724
ACH-000858,0.006612175124929179
ACH-000859,-0.05603056008366927
ACH-000861,-0.06324594552064584
ACH-000862,-0.23546307360483024
ACH-000865,-0.07100865039962116
ACH-000866,-0.0923823642858074
ACH-000867,-0.1016096114827049
ACH-000869,-0.13278153062262765
ACH-000872,0.017189010816200737
ACH-000873,-0.001304483405580033
ACH-000876,0.022837570191717692
ACH-000878,-0.11226250006077358
ACH-000880,-0.09841500253290864
ACH-000881,-0.13649810136144694
ACH-000882,-0.08456026567534508
ACH-000884,-0.0024002249251760762
ACH-000885,-0.0910951532693591
ACH-000887,-0.1230111905241756
ACH-000889,-0.058599444176326274
ACH-000896,-0.09423163463154427
ACH-000898,-0.2269095175491328
ACH-000900,-0.02046040226355699
ACH-000901,-0.11138125042912296
ACH-000905,-0.08010977688400406
ACH-000906,-0.09474992892942874
ACH-000907,-0.13994611587494224
ACH-000910,-0.2524389118649173
ACH-000911,-0.13622976714480745
ACH-000912,-0.04085242401769014
ACH-000913,-0.15674538607978036
ACH-000915,-0.2357131341231175
ACH-000916,-0.13913092394824747
ACH-000917,-0.08368187171371907
ACH-000920,-0.2525910137297715
ACH-000921,-0.09528919187149636
ACH-000924,-0.16142375401446585
ACH-000926,-0.2567990693768207
ACH-000928,0.008674716093477005
ACH-000929,-0.06453159022718245
ACH-000932,-0.07489099365760807
ACH-000935,-0.02470684466721571
ACH-000936,-0.002856947698112354
ACH-000937,-0.14224059949024462
ACH-000938,-0.2610210205129405
ACH-000939,-0.06611706499496779
ACH-000941,-0.0593858650389792
ACH-000943,-0.07417707840125028
ACH-000946,-0.1217918315686654
ACH-000947,0.018858064320184376
ACH-000948,-0.1523456322755709
ACH-000950,0.11296211250802785
ACH-000953,-0.11995727130586425
ACH-000954,0.044525500781296884
ACH-000957,-0.035086269441920725
ACH-000958,-0.09294275123717156
ACH-000960,-0.16049508342259775
ACH-000963,-0.0037697632537916533
ACH-000968,-0.23032659523033605
ACH-000969,-0.23507852529252696
ACH-000972,-0.19102227459785828
ACH-000973,-0.30227163562456216
ACH-000974,-0.1815190347567388
ACH-000978,-0.2279465716491707
ACH-000984,-0.09636270236975082
ACH-000986,-0.07576097135523929
ACH-000988,-0.13720419645634765
ACH-000993,0.003048798908058319
ACH-000994,-0.06286806974810785
ACH-000996,-0.1223265628727133
ACH-001001,-0.04678216952901311
ACH-001020,-0.03361471668114742
ACH-001028,-0.11150529286819713
ACH-001031,0.03291443834967921
ACH-001038,-0.15147238917523104
ACH-001048,-0.06904422238751882
ACH-001050,-0.15997850576690872
ACH-001053,-0.11351706664576824
ACH-001054,-0.04245666351933667
ACH-001061,0.020667731449709757
ACH-001067,-0.0018583566278240933
ACH-001075,0.05024555116827584
ACH-001096,-0.14785174817654528
ACH-001111,-0.168123961324829
ACH-001119,-0.013581747808843829
ACH-001128,-0.30540944516813073
ACH-001134,-0.07491379017307515
ACH-001151,-0.05302878356601543
ACH-001163,-0.06072600378505074
ACH-001164,-0.0241721499944466
ACH-001183,-0.16707998699794935
ACH-001192,-0.13820624933961045
ACH-001193,0.08467252461182669
ACH-001196,-0.08377693087411653
ACH-001197,0.08810539657001681
ACH-001205,-0.27730706829721896
ACH-001211,-0.2416916320008109
ACH-001212,-0.2191997782419903
ACH-001228,-0.26328468844541697
ACH-001232,-0.16697469152643835
ACH-001239,-0.20900142993846935
ACH-001270,-0.4518256569988586
ACH-001274,-0.27226723943094083
ACH-001275,0.057789092692898086
ACH-001277,-0.08752946431186671
ACH-001278,-0.03560875271992118
ACH-001280,-0.1876999900237094
ACH-001283,-0.13079032863473866
ACH-001289,-0.019547963383083487
ACH-001300,-0.27454263018435626
ACH-001301,-0.16460229334535847
ACH-001302,0.08088558021554643
ACH-001306,-0.11910008417093305
ACH-001318,-0.14785497405386416
ACH-001322,-0.29973575322032897
ACH-001328,-0.07353906966358775
ACH-001332,-0.16997285535871715
ACH-001336,-0.20930018172843676
ACH-001346,0.003510805161075426
ACH-001353,-0.09870437263490578
ACH-001354,-0.04877996193829756
ACH-001367,-0.15411798928557716
ACH-001368,-0.18489459761596788
ACH-001374,0.011743389525989616
ACH-001377,-0.2104972648076701
ACH-001380,-0.12949963613201054
ACH-001391,-0.15660274187704634
ACH-001408,-0.1624505271140926
ACH-001430,-0.025040481665826512
ACH-001431,-0.21583581964567367
ACH-001450,-0.0663936214661345
ACH-001496,-0.020998549445982367
ACH-001500,0.0005729598807787379
ACH-001523,-0.14654599766748366
ACH-001532,-0.11926109777103287
ACH-001550,-0.07813023765021211
ACH-001552,-0.13432829375158925
ACH-001554,-0.15294320744357592
ACH-001654,-0.19299672859785555
ACH-001735,-0.013321865242801524
ACH-001736,-0.07412229449872028
ACH-001737,-0.5416034453470338
ACH-001740,-0.1114494035446924
ACH-001745,-0.0730600463143922
ACH-001765,-0.08799282893534549
