,POLE4 (56655)
ACH-000647,-0.0983707906394682
ACH-000648,-0.10420599561721733
ACH-000649,-0.6061504271110915
ACH-000651,-0.11946684711898277
ACH-000652,-0.4678548411134439
ACH-000653,-0.4532217365456556
ACH-000657,-0.202915897357641
ACH-000658,-0.1083408027669403
ACH-000661,-0.2403739462471361
ACH-000662,-0.2682890692807992
ACH-000663,-0.09332644803969037
ACH-000665,-0.4432398654136815
ACH-000671,-0.0926900779077914
ACH-000672,-0.1920607691887607
ACH-000673,-0.2671690931845265
ACH-000676,-0.4385297580571296
ACH-000677,-0.16789312256821132
ACH-000681,-0.35547380718247906
ACH-000683,-0.18762357034266008
ACH-000684,-0.7945249952036008
ACH-000688,-0.12138553612545022
ACH-000693,-0.08870947843379172
ACH-000694,-0.11255792378144013
ACH-000695,-0.08733085621270252
ACH-000696,-0.5207111907318405
ACH-000697,-0.4406463554581601
ACH-000699,-0.2645962297922181
ACH-000701,0.057415929928748874
ACH-000706,-0.09930916931510553
ACH-000711,-0.4476467303623191
ACH-000713,-0.22113699683711374
ACH-000714,-0.25566035322037983
ACH-000718,-0.15225347551296076
ACH-000720,-0.05697266935381608
ACH-000721,-0.14388942568937854
ACH-000724,-0.230321309838965
ACH-000725,-0.1488974893719265
ACH-000732,-0.7043091955354301
ACH-000734,-0.1096171878702904
ACH-000735,-0.10923691125644072
ACH-000736,-0.07956538673647265
ACH-000738,-0.09309363042614699
ACH-000746,-0.15206652827756212
ACH-000747,-0.07897929981367599
ACH-000748,-0.211326328005966
ACH-000753,-0.4446465182697805
ACH-000756,-0.5399297575191223
ACH-000757,-0.6416422021864752
ACH-000758,-0.06868619198126072
ACH-000760,-0.13461533454611266
ACH-000762,-0.1471027693003734
ACH-000763,-0.5422847946152253
ACH-000764,-0.16118227273478775
ACH-000765,-0.14038069293740385
ACH-000766,-0.26305077213435385
ACH-000767,0.041890953522527585
ACH-000768,-0.4518526588833272
ACH-000769,-0.25084565742528364
ACH-000770,-0.7261353739617793
ACH-000771,-0.4148779049038613
ACH-000773,-0.22156017479302734
ACH-000776,-0.2345790209600538
ACH-000777,-0.1442421094912615
ACH-000778,-0.22531334038030434
ACH-000781,-0.14134972262800946
ACH-000782,-0.015350589223179766
ACH-000783,-0.2957307078114753
ACH-000784,-0.013264476736542227
ACH-000785,-0.1423308237049204
ACH-000787,-0.18732711770527946
ACH-000788,-0.2076502346735768
ACH-000791,-0.17104690850311247
ACH-000792,-0.14192752920501828
ACH-000794,-0.1750331352701842
ACH-000796,-0.29316525850715336
ACH-000798,-0.23629863552103286
ACH-000799,-0.4929768802647823
ACH-000800,-0.7902556911512885
ACH-000802,-0.2942762026040848
ACH-000804,-0.4956950225707344
ACH-000805,-0.18090182799835247
ACH-000809,-0.06155065071080532
ACH-000810,-0.13708598938379113
ACH-000811,-0.2506482687195173
ACH-000817,-0.2257659415322461
ACH-000819,-0.14650423002923074
ACH-000820,-0.3867849585856124
ACH-000821,0.060794926758840136
ACH-000822,-0.14641771751414082
ACH-000823,-0.5688591131504902
ACH-000824,-0.04819154533798658
ACH-000827,-0.21883750584169545
ACH-000829,-0.3082307187018283
ACH-000831,-0.12545130747923308
ACH-000832,-0.48644018540174394
ACH-000833,-0.2484172954817047
ACH-000834,-0.3406099557429366
ACH-000835,-0.20896381218384072
ACH-000836,-0.06463328850384145
ACH-000837,-0.2409532967129951
ACH-000838,-0.1311284509547531
ACH-000839,-0.2863777790189134
ACH-000840,-0.4770625486024165
ACH-000841,-0.27785510349488723
ACH-000843,-0.34561887696388405
ACH-000846,-0.36827534863797695
ACH-000847,-0.2696287484179297
ACH-000848,0.003161595876131424
ACH-000849,-0.4056116945837109
ACH-000851,-0.13080749485052434
ACH-000855,-0.15515835840390887
ACH-000856,-0.5429739147213092
ACH-000858,-0.13043839248291256
ACH-000859,-0.17683563790173004
ACH-000861,-0.4425170320706909
ACH-000862,-0.05144802018540512
ACH-000865,-0.12140092394684525
ACH-000866,-0.005392046838384824
ACH-000867,-0.09135196498956456
ACH-000869,-0.3709335490795759
ACH-000872,-0.16185526445458878
ACH-000873,-0.13673270920613356
ACH-000876,-0.15759657679299374
ACH-000878,-0.3883226463513211
ACH-000880,-0.6591703048369826
ACH-000881,-0.14711392501742485
ACH-000882,-0.235025495019061
ACH-000884,-0.19078838374865972
ACH-000885,-0.0799597455283813
ACH-000887,-0.037415249372441665
ACH-000889,-0.0908734762172195
ACH-000896,-0.33161236513248304
ACH-000898,-0.4276562685499707
ACH-000900,-0.06003943626797537
ACH-000901,-0.18597024618744346
ACH-000905,-0.1041422137540136
ACH-000906,-0.21425532083289894
ACH-000907,-0.3711025980513543
ACH-000910,-0.03596867889016358
ACH-000911,-0.2396983977025291
ACH-000912,-0.12024342256506658
ACH-000913,-0.1978115789820258
ACH-000915,-0.1293156002305354
ACH-000916,-0.4937963876747265
ACH-000917,-0.09642334359787157
ACH-000920,0.16641928417115354
ACH-000921,-0.4811755228675835
ACH-000924,-0.2115795251804692
ACH-000926,-0.05566212744186391
ACH-000928,-0.1468418451133786
ACH-000929,-0.04173157505434752
ACH-000932,-0.24019351839736536
ACH-000935,-0.5492094090567912
ACH-000936,-0.42013731664050574
ACH-000937,-0.21373704941922764
ACH-000938,-0.388210213073647
ACH-000939,0.1411533215546903
ACH-000941,-0.14272272283445345
ACH-000943,0.03215297994781671
ACH-000946,-0.2781408746148765
ACH-000947,-0.21973830108168646
ACH-000948,-0.2926961143287583
ACH-000950,-0.228572903947748
ACH-000953,-0.11695239263014273
ACH-000954,0.027803053193534027
ACH-000957,-0.08420827685758123
ACH-000958,-0.1993607182084688
ACH-000960,-0.17335892546057866
ACH-000963,-0.15333850327618925
ACH-000968,0.05887415021309941
ACH-000969,-0.03378734944375027
ACH-000972,0.15778744082557927
ACH-000973,-0.19078526078823466
ACH-000974,-0.01719926131751997
ACH-000978,-0.2582982629493957
ACH-000984,-0.16189911866471052
ACH-000986,-0.20324245871730565
ACH-000988,-0.13637847522707894
ACH-000993,-0.24018712969275385
ACH-000994,-0.049777250592725066
ACH-000996,-0.2650598445419384
ACH-001001,0.03328255926332785
ACH-001020,-0.31353989722703823
ACH-001028,0.044285303367723135
ACH-001031,-0.4742463342158361
ACH-001038,-0.22007978630228414
ACH-001048,-0.4621662252005193
ACH-001050,-0.1806300850165907
ACH-001053,-0.35506764898372106
ACH-001054,-0.3826099455627544
ACH-001061,-0.2458607085597232
ACH-001067,-0.2830464715504405
ACH-001075,-0.10516808585615132
ACH-001096,0.04574296965714128
ACH-001111,-0.25716672557494985
ACH-001119,-0.268474730782486
ACH-001128,0.6041397718872226
ACH-001134,-0.37876567035742537
ACH-001151,-0.1561211335514682
ACH-001163,-0.2193913350054112
ACH-001164,-0.3191819468164357
ACH-001183,-0.2272938167595492
ACH-001192,-0.2286263666963476
ACH-001193,-0.023177190210405433
ACH-001196,-0.37814202914694905
ACH-001197,-0.3897313286102133
ACH-001205,-0.470556490802773
ACH-001211,-0.11804789210821813
ACH-001212,-0.6453908974003449
ACH-001228,-0.16328503798898514
ACH-001232,-0.2273300961730372
ACH-001239,-0.2944857655730089
ACH-001270,-0.31840714931723496
ACH-001274,-0.2109331242176741
ACH-001275,-0.3714229767863347
ACH-001277,-0.4801385264579959
ACH-001278,-0.37142958342485577
ACH-001280,0.005507371716655678
ACH-001283,-0.19309738397353315
ACH-001289,-0.5448794446495607
ACH-001300,-0.23766012228137198
ACH-001301,-0.2473279340653835
ACH-001302,-0.2650374308236588
ACH-001306,-0.31678223210880635
ACH-001318,-0.3489699122342089
ACH-001322,-0.4065723018810212
ACH-001328,-0.06306861830965538
ACH-001332,-0.1538717380169136
ACH-001336,-0.14522904877096493
ACH-001346,-0.3890334005618907
ACH-001353,-0.5843447746419713
ACH-001354,-0.05730288653679259
ACH-001367,-0.5514060286679204
ACH-001368,-0.13005209529633166
ACH-001374,-0.23468324710686034
ACH-001377,-0.3565550981660437
ACH-001380,-0.2145564898019144
ACH-001391,0.04311924865432172
ACH-001408,-0.3052262211105802
ACH-001430,-0.12944882811617786
ACH-001431,-0.2420516263221397
ACH-001450,-0.061909265073064684
ACH-001496,0.016731130887445825
ACH-001500,0.0007265258247163488
ACH-001523,-0.1887952476040265
ACH-001532,-0.3606892650521852
ACH-001550,0.008735673694332832
ACH-001552,-0.06271853086903195
ACH-001554,-0.3532140995861594
ACH-001654,-0.10371216781548742
ACH-001735,-0.11962574736092947
ACH-001736,-0.4368424061797264
ACH-001737,-0.17146376573288402
ACH-001740,-0.2872995689647831
ACH-001745,-0.289969957552328
ACH-001765,0.009473289504040062
