,DCN (1634)
ACH-000004,0.23181708438096635
ACH-000005,0.013745962783292437
ACH-000007,0.15170003165921614
ACH-000009,0.09497907690792258
ACH-000011,0.05540400206015818
ACH-000012,0.04985930970509632
ACH-000013,0.07594656888314276
ACH-000014,0.036869599938899295
ACH-000015,0.003859695954223393
ACH-000017,0.1101646139547956
ACH-000018,0.032345535836890586
ACH-000019,0.06771150245611901
ACH-000021,0.0066533442342456076
ACH-000022,-0.14556341258473193
ACH-000025,0.0776907975598473
ACH-000028,-0.05199061866306919
ACH-000030,0.07326596304738779
ACH-000035,0.01524095042984221
ACH-000036,0.04751458735815919
ACH-000037,-0.10853290160063826
ACH-000039,-0.20179846746304905
ACH-000040,0.0577381889923379
ACH-000041,0.010569678984377502
ACH-000042,0.04777363605043688
ACH-000045,0.09030238122921806
ACH-000047,0.16026844338924895
ACH-000052,0.09657874903124644
ACH-000053,-0.12374154302457052
ACH-000054,-0.02311178694832656
ACH-000055,-0.054901927213075255
ACH-000060,0.1118337479139196
ACH-000067,-0.14969918075777666
ACH-000070,0.056902892128400835
ACH-000075,0.12515637292505474
ACH-000078,-0.09189444320476067
ACH-000082,-0.07388975577072501
ACH-000085,0.1906358680722552
ACH-000086,0.047565487245781767
ACH-000087,-0.06523057136326987
ACH-000092,0.05119099306262241
ACH-000095,-0.041017527061690484
ACH-000097,0.10978495595189022
ACH-000098,0.06018445064804859
ACH-000099,-0.017831371417555066
ACH-000108,0.11897139879651747
ACH-000113,0.09017349568924987
ACH-000116,-0.05685855929244276
ACH-000118,-0.03765441809335083
ACH-000120,0.06344889641664922
ACH-000123,0.057484575527294586
ACH-000127,0.08193425574911081
ACH-000128,-0.029536090197776317
ACH-000132,0.08049193495533064
ACH-000133,-0.044567810946198654
ACH-000137,0.04274727512139247
ACH-000138,0.015737791872612483
ACH-000142,-0.12346984080068707
ACH-000143,0.05825818910538514
ACH-000146,-0.012177907697960394
ACH-000148,0.07622648640880858
ACH-000150,-0.0974682806197256
ACH-000152,-0.17600398456465915
ACH-000153,-0.04389561682136076
ACH-000159,0.1301317470840523
ACH-000160,0.07549697469294607
ACH-000163,0.15507942825837984
ACH-000167,-0.3291291817916304
ACH-000168,-0.04552074256767039
ACH-000169,0.0039686405493098605
ACH-000178,0.07495506158304496
ACH-000183,0.07723932659348111
ACH-000188,0.08391650472729467
ACH-000189,0.14009836506461965
ACH-000190,-0.10213415880790977
ACH-000198,0.03268787743561245
ACH-000203,0.1868333252482608
ACH-000204,0.2354316299177434
ACH-000206,0.005849466358771707
ACH-000207,0.04843272744076073
ACH-000208,-0.14320548199606292
ACH-000210,0.1681641914315175
ACH-000211,-0.007453585586418752
ACH-000215,-0.013346031103914031
ACH-000221,0.12648165253925256
ACH-000222,0.1657366251870976
ACH-000223,0.03765091680120088
ACH-000226,-0.008087724619060547
ACH-000227,0.12649907763452195
ACH-000228,0.04240111366429465
ACH-000231,0.06686695609938452
ACH-000232,-0.05036206689611445
ACH-000233,0.007706191652885656
ACH-000234,0.056537364826142016
ACH-000235,0.02960056066597638
ACH-000237,0.09070543824981482
ACH-000238,0.0383964982401506
ACH-000242,0.1312076448129058
ACH-000243,0.0817200002998459
ACH-000244,-0.19508840424831486
ACH-000246,0.12023142435626268
ACH-000248,-0.2224018692704872
ACH-000250,0.09779211399685532
ACH-000251,-0.07029045288195025
ACH-000252,0.07641354871204532
ACH-000253,0.07058538150685352
ACH-000255,0.06659015045600736
ACH-000256,0.1393404562350075
ACH-000257,0.277098925938046
ACH-000258,0.050027572207591534
ACH-000259,0.06145601178636849
ACH-000260,0.019505326674507287
ACH-000261,-0.01466152062473738
ACH-000262,-0.1015012795766192
ACH-000263,-0.017135757586959774
ACH-000264,-0.03845612620681518
ACH-000265,0.06416978918401944
ACH-000266,0.01892963521049005
ACH-000272,0.08107860557493339
ACH-000274,0.04453189516882786
ACH-000277,-0.05621541725006658
ACH-000278,0.058299508603619536
ACH-000279,0.03966907339458831
ACH-000280,0.09852250810988346
ACH-000281,0.04524888341595285
ACH-000288,0.02542633367585669
ACH-000291,-0.02334316832320916
ACH-000293,0.060218103054876876
ACH-000294,0.0030829933633921888
ACH-000295,-0.23551076275419364
ACH-000296,-0.034757543650491975
ACH-000302,0.1259455193609697
ACH-000304,-0.0590837997832291
ACH-000307,0.053490161846263935
ACH-000308,0.06404230874147204
ACH-000310,-0.04828798383420494
ACH-000311,-0.04054059630023656
ACH-000312,0.14136088192788054
ACH-000315,0.04211740478952792
ACH-000316,-0.056615150224416724
ACH-000317,0.17410558269549592
ACH-000318,0.022621210596959842
ACH-000319,0.008161590148185302
ACH-000320,0.1185369564531954
ACH-000322,-0.06892326816102934
ACH-000323,-0.09340376001521704
ACH-000324,-0.014637751063155813
ACH-000329,-0.04349683048549306
ACH-000330,-0.08276218314624179
ACH-000331,-0.047482959711255296
ACH-000332,-0.023507528073821195
ACH-000334,0.007256046826797063
ACH-000335,-0.05948855720682305
ACH-000336,0.0949898941761511
ACH-000337,0.09621087971460973
ACH-000338,-0.31186775211428946
ACH-000339,-0.042169018969041516
ACH-000341,-0.006961734220950014
ACH-000348,-0.024079753333501326
ACH-000350,-0.018292869857957174
ACH-000352,-0.01820946144788133
ACH-000356,0.00036092767428640295
ACH-000361,0.042052458669009064
ACH-000362,0.03062424332853514
ACH-000363,0.07690643731608647
ACH-000364,0.06605039499727469
ACH-000365,0.08733272139622511
ACH-000366,0.10690084716601556
ACH-000368,-0.032355946786667644
ACH-000374,-0.04374165419612727
ACH-000375,-0.02014845850116049
ACH-000376,0.05470941140384391
ACH-000381,0.002438523903366032
ACH-000383,0.02928318824566045
ACH-000387,0.002561240642534261
ACH-000389,-0.03715204489588675
ACH-000390,0.012028726447633808
ACH-000393,-0.022065942557340432
ACH-000395,-0.04103955547426534
ACH-000396,-0.06891352757911312
ACH-000397,0.0194069119871492
ACH-000401,0.10724600961014293
ACH-000402,0.00340162226917844
ACH-000403,0.07618169716038205
ACH-000404,-0.2252435734925213
ACH-000406,0.05970896728500285
ACH-000407,0.02219828721470024
ACH-000408,0.12513940455587572
ACH-000410,-0.06695375976488688
ACH-000411,0.01742927927820905
ACH-000414,0.036132937479239374
ACH-000415,0.0157292487868724
ACH-000416,-0.1169645651016949
ACH-000420,0.06743504518943236
ACH-000421,-0.015284470673901806
ACH-000424,0.03408711730939083
ACH-000425,0.0555978590126262
ACH-000426,-0.05228711903768134
ACH-000427,-0.08167551765614332
ACH-000433,0.043623586738975206
ACH-000435,0.1086333746179176
ACH-000436,0.1475113655035193
ACH-000444,0.18176544394731164
ACH-000445,-0.003095296318686525
ACH-000448,-0.15389783669431148
ACH-000450,-0.12258480454591578
ACH-000452,-0.039428552444604685
ACH-000454,-0.09106292305074898
ACH-000458,0.01701039361214563
ACH-000459,0.2586631283425152
ACH-000460,-0.06797278585708734
ACH-000461,0.0409810312909296
