,ERAP2 (64167)
ACH-000004,0.059802793557808535
ACH-000005,0.2255378933314557
ACH-000007,-0.11757828568837116
ACH-000009,0.10811453258554224
ACH-000011,0.14444132061300807
ACH-000012,0.0026011915026922685
ACH-000013,0.05058853471734223
ACH-000014,0.05446330915386927
ACH-000015,-0.09224573316388493
ACH-000017,-0.01941491204516431
ACH-000018,0.09022232761870394
ACH-000019,0.1288373389431577
ACH-000021,-0.033711812147059185
ACH-000022,0.0491296225189794
ACH-000025,0.17870872401183835
ACH-000028,0.11114479554018443
ACH-000030,0.1010131980275817
ACH-000035,-0.035295732942831705
ACH-000036,0.022177715587337384
ACH-000037,0.022726611556704364
ACH-000039,-0.0586055490692199
ACH-000040,0.12853749470124762
ACH-000041,0.006238695898485257
ACH-000042,0.022397229790867102
ACH-000045,0.14910917584066366
ACH-000047,0.050097837011454434
ACH-000052,0.07843026780966976
ACH-000053,-0.012788591941744568
ACH-000054,0.2071615193842191
ACH-000055,0.020936950273647267
ACH-000060,-0.05669517528768862
ACH-000067,0.14349477716453046
ACH-000070,-0.15341543025713386
ACH-000075,-0.10191211720098757
ACH-000078,0.08772673781554574
ACH-000082,0.01356161406774582
ACH-000085,0.07143027183946983
ACH-000086,0.059335915081492926
ACH-000087,-0.14468479164682638
ACH-000092,-0.03608249134719887
ACH-000095,0.007615715260853845
ACH-000097,0.0445752618894546
ACH-000098,-0.12728427422925434
ACH-000099,0.10770035815731334
ACH-000108,0.04060574018296026
ACH-000113,0.19778867562556185
ACH-000116,-7.819200081528507e-05
ACH-000118,0.08679317282290698
ACH-000120,0.12713143334727367
ACH-000123,0.04451201763409505
ACH-000127,0.0506084341256442
ACH-000128,-0.1177560124641992
ACH-000132,0.044983559241430604
ACH-000133,-0.020922603733488462
ACH-000137,0.06525167503788147
ACH-000138,0.10827353948884777
ACH-000142,-0.03711756030278962
ACH-000143,0.06048258408350926
ACH-000146,-0.0050391448021883355
ACH-000148,0.052530164553318166
ACH-000150,0.030882765252841143
ACH-000152,0.035616963974971064
ACH-000153,-0.17974856237621267
ACH-000159,0.14166238594826375
ACH-000160,0.05472465487541472
ACH-000163,0.032918007409766734
ACH-000167,0.022178273473952917
ACH-000168,0.12370579762521387
ACH-000169,0.11327060785322687
ACH-000178,0.11391332199849324
ACH-000183,-0.003943906025671875
ACH-000188,0.1382070369802495
ACH-000189,0.07443858191205012
ACH-000190,0.05584886506922943
ACH-000198,-0.0033642194428433496
ACH-000203,0.10735236089276363
ACH-000204,0.025246622918228902
ACH-000206,-0.1214457773076445
ACH-000207,-0.026598093269774012
ACH-000208,-0.09798544169407164
ACH-000210,0.14681407512372074
ACH-000211,0.0053972007623660214
ACH-000215,0.04644583338471458
ACH-000221,0.13211831728593368
ACH-000222,0.0911390608109564
ACH-000223,0.2333966652159991
ACH-000226,0.01711954527531921
ACH-000227,0.04681285153951618
ACH-000228,-0.023584059708180283
ACH-000231,-0.05615254305308158
ACH-000232,0.01063864173218124
ACH-000233,0.14778623350015302
ACH-000234,0.0903678625408175
ACH-000235,0.09676713972686143
ACH-000237,0.05265942606885461
ACH-000238,0.04530084340650272
ACH-000242,0.03681161697855181
ACH-000243,-0.005397112830168611
ACH-000244,0.16108696209311354
ACH-000246,0.023719107562785984
ACH-000248,0.13126306072609878
ACH-000250,0.0054934508828980745
ACH-000251,0.16215096234495394
ACH-000252,0.07449781892790631
ACH-000253,-0.03536286001841922
ACH-000255,-0.032579361429134736
ACH-000256,0.07551735824405093
ACH-000257,-0.02500256252072858
ACH-000258,-0.04943771221380997
ACH-000259,0.07333167637142861
ACH-000260,0.021217337897250145
ACH-000261,0.0030054529384910913
ACH-000262,0.04388805597227166
ACH-000263,-0.0066434715633013714
ACH-000264,-0.007321011236609389
ACH-000265,-0.038929089093955815
ACH-000266,0.03491923754644073
ACH-000272,0.03992637332540518
ACH-000274,0.002815413543788722
ACH-000277,0.05164220786368006
ACH-000278,0.07435509865813311
ACH-000279,0.06241467903641251
ACH-000280,0.08092152743275179
ACH-000281,0.10411103282879207
ACH-000288,-0.0410567925318646
ACH-000291,0.06388189864787279
ACH-000293,-0.011453565900033671
ACH-000294,0.10372345609687134
ACH-000295,0.021012385009093627
ACH-000296,0.12840143713110594
ACH-000302,-0.006784164494532025
ACH-000304,-0.0026670670700176128
ACH-000307,0.12481281131617702
ACH-000308,0.08443739284570466
ACH-000310,0.11039640351387987
ACH-000311,0.0670356025910228
ACH-000312,0.07125974306686164
ACH-000315,0.1642184648344104
ACH-000316,0.003695396853082822
ACH-000317,0.1480258040209501
ACH-000318,0.01857613081607441
ACH-000319,-0.021740763930808583
ACH-000320,-0.08147918204594377
ACH-000322,0.10569041631010104
ACH-000323,0.09277726052830516
ACH-000324,0.03692302520380972
ACH-000329,0.030206381536669814
ACH-000330,-0.013795551430536098
ACH-000331,-0.03747948206891445
ACH-000332,0.12130033630498592
ACH-000334,-0.2661068497615323
ACH-000335,0.0500505599525597
ACH-000336,0.01891590320001299
ACH-000337,0.18001228971363667
ACH-000338,0.32010713476366376
ACH-000339,0.0755763810232901
ACH-000341,-0.14765068574761253
ACH-000348,0.0994552737065423
ACH-000350,-0.10375487363966963
ACH-000352,0.03528360728688035
ACH-000356,-0.043452961736531036
ACH-000361,0.2186972941533611
ACH-000362,0.0515012352491721
ACH-000363,-0.07384852397365099
ACH-000364,0.04631019524615477
ACH-000365,0.07864071430738186
ACH-000366,0.08935428498003999
ACH-000368,-0.061535937599140236
ACH-000374,0.09899031119659324
ACH-000375,0.15794278013921711
ACH-000376,-0.00268943233803058
ACH-000381,0.10625451090811312
ACH-000383,0.0715834379647978
ACH-000387,0.1047938268524328
ACH-000389,0.1080265927407537
ACH-000390,0.08506690396017583
ACH-000393,-0.1418809550405188
ACH-000395,0.09702325425221887
ACH-000396,-0.1216381505375498
ACH-000397,0.0027380910911050504
ACH-000401,0.12638092366447187
ACH-000402,0.2367195269585738
ACH-000403,-0.0222748163934119
ACH-000404,0.09529661448996912
ACH-000406,-0.01981868013097557
ACH-000407,0.017908050732347754
ACH-000408,0.07885267588829689
ACH-000410,-0.0116831898160259
ACH-000411,-0.035810476298756125
ACH-000414,0.02833831614957213
ACH-000415,-0.053876899129465715
ACH-000416,-0.07826231534083618
ACH-000420,0.09376331888161113
ACH-000421,0.08254865929082192
ACH-000424,0.00766637934044805
ACH-000425,-0.03270242462049553
ACH-000426,0.18930871191009427
ACH-000427,0.031383054932387425
ACH-000433,0.05238359124502224
ACH-000435,0.19628159119114136
ACH-000436,-0.1670479701207974
ACH-000444,0.054758935510603915
ACH-000445,0.023956170405031868
ACH-000448,0.053771735903373724
ACH-000450,0.2423068510541743
ACH-000452,0.050119997667762886
ACH-000454,-0.028838334863520464
ACH-000458,-0.09735758893743457
ACH-000459,0.2052974132625331
ACH-000460,0.12334308650706816
ACH-000461,-0.03882152491532477
ACH-000463,-0.04891031129215785
ACH-000464,0.04325640092523462
ACH-000466,0.1490720761912217
ACH-000467,0.07582739578661722
ACH-000468,0.12962692009315152
ACH-000469,0.14215351365721732
ACH-000470,-0.0353477558295686
ACH-000471,0.12467086715804525
ACH-000472,0.10011673344712424
ACH-000473,0.09976277676529877
ACH-000475,-0.009459243615195708
ACH-000476,-0.008065307194695628
ACH-000477,0.11539729990038355
ACH-000479,-0.11770058415336945
ACH-000480,0.03860065643614
ACH-000481,0.12043369706519907
ACH-000483,0.1703444321017402
ACH-000484,0.06038946850527593
ACH-000485,0.15003150062561316
ACH-000486,0.03313985032580384
ACH-000487,0.08563729774838807
ACH-000488,0.049071866911412236
ACH-000490,0.058898194519998996
ACH-000491,0.015466846470659715
ACH-000495,0.18075978535683065
ACH-000496,0.013401496245791535
ACH-000499,0.011679303051758036
ACH-000500,-0.21534321919247684
ACH-000502,0.13429280121740875
ACH-000503,0.2286666849153643
ACH-000505,-0.020300499271909626
ACH-000507,-0.06685174099625517
