,RRAS2 (22800)
ACH-000004,0.13470855902080411
ACH-000005,-0.1204993525523897
ACH-000007,0.0674908152091902
ACH-000009,-0.2483412214834976
ACH-000011,0.07974260118981967
ACH-000012,-0.14433841755481694
ACH-000013,-0.2083237729045982
ACH-000014,0.0781549399685368
ACH-000015,0.08577580309035786
ACH-000017,-0.05554986378502982
ACH-000018,0.08447088740193699
ACH-000019,-0.09103962797904422
ACH-000021,-0.061756346801274724
ACH-000022,0.0705662192590805
ACH-000025,0.0043521425713898415
ACH-000028,-0.055660914116295264
ACH-000030,-0.01765887303633881
ACH-000035,0.04277332679489213
ACH-000036,0.0060297761274997795
ACH-000037,0.11975465885705505
ACH-000039,-0.08565755766221236
ACH-000040,-0.04310474022090651
ACH-000041,-0.19250255567234686
ACH-000042,0.10338106703715336
ACH-000045,0.07036757580661727
ACH-000047,0.006060976613769477
ACH-000052,-0.13760182082593506
ACH-000053,0.036782503955352236
ACH-000054,-0.030786565878668487
ACH-000055,0.07749476170085197
ACH-000060,0.017097169662826286
ACH-000067,-0.1052010586034034
ACH-000070,0.09267253411515576
ACH-000075,-0.1131310165898828
ACH-000078,-0.02600263153165355
ACH-000082,0.026672156376242127
ACH-000085,0.1153396885758784
ACH-000086,0.02260951311251377
ACH-000087,-0.09114704773477016
ACH-000092,-0.07103797319264203
ACH-000095,0.03396253458666011
ACH-000097,-0.054124710958584434
ACH-000098,-0.1449228423594386
ACH-000099,-0.019661221886956643
ACH-000108,0.06051630150105977
ACH-000113,0.09985316658633303
ACH-000116,-0.049049660709714255
ACH-000118,0.013372693067819873
ACH-000120,-0.12575974148230312
ACH-000123,0.0552002012162696
ACH-000127,0.10213351107517814
ACH-000128,0.0018138292933886052
ACH-000132,-0.07891573999520328
ACH-000133,0.002729767668581441
ACH-000137,-0.05745211822012985
ACH-000138,0.12965456396595293
ACH-000142,-0.16289768213041422
ACH-000143,-0.12941019891091576
ACH-000146,-0.059512159484910336
ACH-000148,0.1109246845729718
ACH-000150,-0.0541384567064873
ACH-000152,0.09265535569020338
ACH-000153,0.03343116207451726
ACH-000159,-0.01489065780203097
ACH-000160,-0.03576370289023486
ACH-000163,0.16127778012125255
ACH-000167,-0.2663185857864204
ACH-000168,0.03889218831782007
ACH-000169,0.08222487204752052
ACH-000178,0.19515124271156387
ACH-000183,0.08884459556470398
ACH-000188,-0.046795555276519935
ACH-000189,0.0032678124663057012
ACH-000190,0.024781667547556285
ACH-000198,0.10449557542584277
ACH-000203,0.3944881550961569
ACH-000204,-0.039167873056398655
ACH-000206,0.16049972048885566
ACH-000207,0.04518687070809002
ACH-000208,0.0725828769245289
ACH-000210,-0.14670157447952462
ACH-000211,0.07218532118570646
ACH-000215,-0.008110201219316366
ACH-000221,0.10257983787173383
ACH-000222,-0.0013787947600417422
ACH-000223,0.0038765568049182846
ACH-000226,-0.024680590069965338
ACH-000227,-0.04217706683404608
ACH-000228,0.014736619933716309
ACH-000231,0.020980271040039508
ACH-000232,-0.03526549317973573
ACH-000233,0.116652640761107
ACH-000234,-0.07800598724316532
ACH-000235,0.037841143498263945
ACH-000237,-0.0912212171680654
ACH-000238,-0.015249760239838197
ACH-000242,-0.19018641118154464
ACH-000243,0.02469281252013702
ACH-000244,-0.0869199463673937
ACH-000246,0.07345991788773534
ACH-000248,0.0758670716040946
ACH-000250,-0.012982803626953015
ACH-000251,0.03352913698934081
ACH-000252,-0.0452206200550718
ACH-000253,0.017039489449449104
ACH-000255,-0.030427338349165337
ACH-000256,-0.10138168674687406
ACH-000257,0.031435943541257866
ACH-000258,0.1526384345594713
ACH-000259,-0.11623758870239505
ACH-000260,0.16313846264077486
ACH-000261,-0.14547682996882466
ACH-000262,-0.06092849396689206
ACH-000263,-0.08599164478815872
ACH-000264,0.1056240553536749
ACH-000265,0.10657592673238334
ACH-000266,0.1410463314830525
ACH-000272,-0.11403198187831295
ACH-000274,-0.042852395070253416
ACH-000277,-0.053885706737817625
ACH-000278,-0.0633200859538192
ACH-000279,-0.05966320114409144
ACH-000280,-0.1621223936845202
ACH-000281,0.04575926012839211
ACH-000288,-0.01144321059901885
ACH-000291,0.016566880426824727
ACH-000293,-0.11994257206556755
ACH-000294,0.09925715580968104
ACH-000295,0.039096077256145584
ACH-000296,-0.0872653689506501
ACH-000302,-0.15465526697208035
ACH-000304,0.13168578839006276
ACH-000307,0.0738969021109138
ACH-000308,-0.004638986258000489
ACH-000310,-0.09721950264655513
ACH-000311,0.005593852961583217
ACH-000312,-0.23984147259802235
ACH-000315,0.053352787009849474
ACH-000316,-0.043200879460951004
ACH-000317,0.10642952695138906
ACH-000318,-0.1782592900550593
ACH-000319,-0.17833199037446398
ACH-000320,0.020777830828425443
ACH-000322,-0.00654438951589296
ACH-000323,0.026171294701099104
ACH-000324,-0.021188768828042586
ACH-000329,0.01238525972066711
ACH-000330,-0.07740806033968893
ACH-000331,-0.011443056397111894
ACH-000332,0.015991037055031552
ACH-000334,-0.07205902548866322
ACH-000335,-0.15123156068036184
ACH-000336,0.15468803170049758
ACH-000337,-0.057487438703029275
ACH-000338,0.1972430444670802
ACH-000339,0.09080946732200036
ACH-000341,-0.050084259859591314
ACH-000348,-0.002785422014287996
ACH-000350,0.03870173217728826
ACH-000352,0.07735027113164042
ACH-000356,0.14570264370692215
ACH-000361,-0.0261528942025296
ACH-000362,0.1223493164974508
ACH-000363,-0.0371936509660689
ACH-000364,-0.25802435710742616
ACH-000365,0.053691230270554016
ACH-000366,-0.07767073415742573
ACH-000368,-0.011733910749748777
ACH-000374,-0.13413563868329578
ACH-000375,-0.08217065601931225
ACH-000376,-0.08920709025947628
ACH-000381,-0.06400494779738937
ACH-000383,-0.10979016993048446
ACH-000387,0.09365661126779536
ACH-000389,-0.183304338056968
ACH-000390,-0.07703559688165151
ACH-000393,-0.05565302988925008
ACH-000395,-0.041649969515625884
ACH-000396,0.21684229005440872
ACH-000397,-0.11201005557472328
ACH-000401,0.005385217546954443
ACH-000402,-0.037748140521262866
ACH-000403,-0.005247455768486418
ACH-000404,-0.02263327936146721
ACH-000406,0.025739928169829233
ACH-000407,-0.06198800686077504
ACH-000408,-0.20114330850415493
ACH-000410,-0.06215334744173814
ACH-000411,0.012991865874931759
ACH-000414,0.06549485527556251
ACH-000415,-0.2548515378243973
ACH-000416,-0.01358645507958018
ACH-000420,-0.0028004585621388875
ACH-000421,0.02494825576255094
ACH-000424,-0.2715256506435491
ACH-000425,-0.04432769658169992
ACH-000426,0.17027262785446826
ACH-000427,-0.030679930093915574
ACH-000433,0.09218052429832292
ACH-000435,0.07532554382213695
ACH-000436,0.07161880196296892
ACH-000444,0.09114729726713812
ACH-000445,-0.15425750177103667
ACH-000448,0.014260010934603575
ACH-000450,-0.014852881139235887
ACH-000452,-0.062099158432743065
ACH-000454,-0.39888093741658265
ACH-000458,0.09686205068842756
ACH-000459,-0.16970862542567042
ACH-000460,-0.024080951954043243
ACH-000461,-0.08900478163340976
ACH-000463,0.023190298374623743
ACH-000464,-0.037875945140509966
ACH-000466,-0.07283229379827436
ACH-000467,-0.11856691665603065
ACH-000468,0.11681596033501301
ACH-000469,-0.01905621830037438
ACH-000470,-0.03222815079169654
ACH-000471,0.005869213609658871
ACH-000472,0.013944050748768231
ACH-000473,-0.1798489925522061
ACH-000475,-0.19753499736867453
ACH-000476,0.0015154317233874214
ACH-000477,0.06496640539089776
ACH-000479,0.008676033051407527
ACH-000480,-0.17792440364422593
ACH-000481,-0.04493150864758879
ACH-000483,-0.13628375192211312
ACH-000484,0.08877096087213908
ACH-000485,0.0780142869104678
ACH-000486,-0.01742720581027592
ACH-000487,0.03457365953951776
ACH-000488,-0.07655744820739219
ACH-000490,-0.14597584891071694
ACH-000491,0.011781915288585704
ACH-000495,-0.01563726201185944
ACH-000496,-0.09654815482301823
ACH-000499,0.12324174361795752
ACH-000500,-0.2289367066685593
ACH-000502,-0.049629130519393806
ACH-000503,0.0939719656563394
ACH-000505,0.058429993879112935
ACH-000507,0.03745261139766321
ACH-000510,-0.0988152038946334
ACH-000511,0.0185764399639038
ACH-000512,0.12529374289357426
ACH-000516,0.029425263679181413
ACH-000517,0.1044366021324078
ACH-000518,-0.0645360931073646
ACH-000520,-0.04290162887305457
ACH-000521,0.043172901468876805
ACH-000522,-0.0019962540523015
ACH-000524,-0.06141153441691046
ACH-000527,-0.14456917289809446
ACH-000528,-0.003341444707376502
ACH-000537,-0.5787207383956923
ACH-000541,0.04508093323714174
ACH-000542,0.1344655662893883
ACH-000544,-0.1897151850279371
ACH-000545,0.0069569456773145855
ACH-000547,-0.3829844407427835
ACH-000548,-0.16261536817130035
ACH-000549,-0.18532555884194515
