,KCNG3 (170850)
ACH-000004,0.12997254742016873
ACH-000005,0.1872182816409244
ACH-000007,-0.12613024683690746
ACH-000009,0.00602960467363512
ACH-000011,0.022541256712155143
ACH-000012,-0.0922201813473424
ACH-000013,-0.012460788766408768
ACH-000014,-0.08590353394800737
ACH-000015,0.046246212823379824
ACH-000017,-0.05232696988251245
ACH-000018,0.0668977665263535
ACH-000019,0.04017130366373628
ACH-000021,-0.04780943010776808
ACH-000022,-0.1281179583492131
ACH-000025,-0.06750924544245528
ACH-000028,-0.0016559547086779471
ACH-000030,0.007729980708881975
ACH-000035,-0.1378464244773948
ACH-000036,-0.12341702056350305
ACH-000037,-0.23293010899473174
ACH-000039,-0.10980514434882928
ACH-000040,0.023219827200334543
ACH-000041,0.09101243240648607
ACH-000042,-0.1008475611438202
ACH-000045,-0.040146976820766886
ACH-000047,-0.08319098460217343
ACH-000052,-0.04243434363724962
ACH-000053,-0.07029561904544168
ACH-000054,0.058945487083358575
ACH-000055,-0.16595690851556275
ACH-000060,-0.13941693650824633
ACH-000067,-0.16699675021516672
ACH-000070,-0.036065571607697314
ACH-000075,-0.11291492912383708
ACH-000078,0.01121057827733754
ACH-000082,-0.00473213677420741
ACH-000085,-0.12090115154873685
ACH-000086,-0.015604784069846668
ACH-000087,0.0239608246690704
ACH-000092,-0.19847056855206224
ACH-000095,0.03272653333235076
ACH-000097,-0.02245202089313369
ACH-000098,0.0068794889101913385
ACH-000099,-0.04850498498066102
ACH-000108,-0.051209140298915136
ACH-000113,-0.015914417760415463
ACH-000116,-0.06531496206842248
ACH-000118,-0.0804480435408413
ACH-000120,-0.1751546532107791
ACH-000123,-0.13061342305566767
ACH-000127,-0.06819804916406462
ACH-000128,-0.058437011072490615
ACH-000132,-0.13536889664686405
ACH-000133,-0.11482612221999128
ACH-000137,-0.11717229069623468
ACH-000138,0.07024880546418581
ACH-000142,-0.1422441498494709
ACH-000143,-0.16853742163093413
ACH-000146,0.00806670151104941
ACH-000148,0.009958256282649644
ACH-000150,0.08537404284290924
ACH-000152,-0.07703862194302433
ACH-000153,-0.05785244762093381
ACH-000159,-0.1116359973619524
ACH-000160,-0.04278951629499202
ACH-000163,-0.005867328790025566
ACH-000167,0.03447916442007893
ACH-000168,-0.08173087560123711
ACH-000169,-0.003630915613238735
ACH-000178,-0.002888960221749321
ACH-000183,0.020818096852267855
ACH-000188,0.04341902954393132
ACH-000189,0.03278519139034506
ACH-000190,-0.2626028756230783
ACH-000198,0.0587509771954343
ACH-000203,0.07775888545110678
ACH-000204,0.19909021299990065
ACH-000206,-0.0297128523856447
ACH-000207,-0.012520668521647313
ACH-000208,0.5903106686880173
ACH-000210,0.07405069155700769
ACH-000211,0.11307023862643704
ACH-000215,-0.10203811593700472
ACH-000221,-0.14660086023138882
ACH-000222,-0.01295202352054153
ACH-000223,0.027613549639095337
ACH-000226,-0.008736543318689801
ACH-000227,-0.06205162422925128
ACH-000228,0.01825335846594153
ACH-000231,-0.1804588053298407
ACH-000232,-0.02911267721981403
ACH-000233,-0.12159110660653727
ACH-000234,-0.1455130977489504
ACH-000235,-0.01033292314151582
ACH-000237,-0.009559818626102052
ACH-000238,-0.010791255212334388
ACH-000242,-0.19293987266021206
ACH-000243,-0.06397280971233837
ACH-000244,-0.2857130601219781
ACH-000246,-0.09430309430302544
ACH-000248,0.08599334308989788
ACH-000250,-0.020143108948813392
ACH-000251,0.02248542885223104
ACH-000252,0.06005480723137813
ACH-000253,-0.11419304097737397
ACH-000255,0.001760256495153869
ACH-000256,0.0583318645431239
ACH-000257,0.19040208513244494
ACH-000258,0.23088609599845544
ACH-000259,-0.03914359876044377
ACH-000260,-0.01850438112159023
ACH-000261,-0.09580055268596437
ACH-000262,-0.19137535496135746
ACH-000263,-0.1686513308371316
ACH-000264,-0.14219244538645667
ACH-000265,-0.03896235245064796
ACH-000266,-0.046971922694372926
ACH-000272,-0.09277136032562124
ACH-000274,-0.08767822312225093
ACH-000277,-0.06135158867618526
ACH-000278,-0.09591153637783957
ACH-000279,-0.04705500766738019
ACH-000280,-0.15691839918182324
ACH-000281,-0.1471523252162613
ACH-000288,-0.039513493482705934
ACH-000291,-0.041226179119186496
ACH-000293,-0.06449462921258034
ACH-000294,-0.0038173554146808775
ACH-000295,-0.3300964835290904
ACH-000296,0.05569972205771784
ACH-000302,0.034552015784746176
ACH-000304,0.1800573124761349
ACH-000307,-0.19693250899019807
ACH-000308,0.021953238814656682
ACH-000310,0.1118043019325115
ACH-000311,0.0666068702295352
ACH-000312,0.03211818042536696
ACH-000315,-0.15156132414873452
ACH-000316,-0.04555320425172063
ACH-000317,0.012056113457428365
ACH-000318,-0.07701920759975134
ACH-000319,0.025192110901478867
ACH-000320,-0.18562616992263395
ACH-000322,-0.2328779084790337
ACH-000323,-0.2485835167083668
ACH-000324,0.05873244444195904
ACH-000329,-0.017406461544197914
ACH-000330,-0.15146447133819696
ACH-000331,0.0535730330649732
ACH-000332,0.07133456118026303
ACH-000334,0.02362450906620456
ACH-000335,0.11085540355194644
ACH-000336,0.0831786346420478
ACH-000337,0.10207872169791787
ACH-000338,-0.18049672410771508
ACH-000339,0.026185771971151118
ACH-000341,-0.10433531023421172
ACH-000348,-0.21775828260570196
ACH-000350,0.0068520998744367465
ACH-000352,-0.08389701293014543
ACH-000356,-0.2302718543629266
ACH-000361,-0.15609456007576875
ACH-000362,-0.040762883244845886
ACH-000363,0.018874506469345985
ACH-000364,-0.014024156865057069
ACH-000365,-0.12865236122192136
ACH-000366,-0.08470291595640643
ACH-000368,-0.06241408001815073
ACH-000374,-0.1237424355827132
ACH-000375,-0.16501928042974498
ACH-000376,-0.04805036570709565
ACH-000381,-0.1667189972152706
ACH-000383,-0.10314631145861734
ACH-000387,-0.11557430414309686
ACH-000389,-0.1381862203945615
ACH-000390,-0.04400939123677729
ACH-000393,-0.08674159583045805
ACH-000395,0.08794407643112907
ACH-000396,-0.010426591722053558
ACH-000397,0.028862890335739175
ACH-000401,0.09758492097062536
ACH-000402,0.006426876727893507
ACH-000403,-0.031177596691590582
ACH-000404,-0.17572143910914145
ACH-000406,-0.07265206557149642
ACH-000407,-0.035262903296458765
ACH-000408,-0.18257476787298688
ACH-000410,0.018091118186246737
ACH-000411,0.01310976133111118
ACH-000414,0.008078178636433678
ACH-000415,-0.08726096796142295
ACH-000416,-0.048827380909655736
ACH-000420,0.035471151513205595
ACH-000421,-0.06738821708499962
ACH-000424,-0.09771436932201384
ACH-000425,-0.09815218454918044
ACH-000426,0.20183852755673684
ACH-000427,-0.10302370998858656
ACH-000433,-0.10132565028349656
ACH-000435,-0.1520758303693803
ACH-000436,0.044173895940901535
ACH-000444,0.03579549469692701
ACH-000445,-0.04553795957713536
ACH-000448,-0.033815184834799394
ACH-000450,0.04738881148452921
ACH-000452,-0.07157143248123628
ACH-000454,-0.10409561938001892
ACH-000458,-0.10794404538122443
ACH-000459,0.04007130093879602
ACH-000460,-0.05578802646704778
ACH-000461,-0.08212171941652903
ACH-000463,0.05630402350662307
ACH-000464,-0.2075883597488684
ACH-000466,0.05430090757734761
ACH-000467,-0.07767619859437586
ACH-000468,-0.08976300238436195
ACH-000469,-0.1856701384396245
ACH-000470,-0.09871157650034856
ACH-000471,-0.02425940084819705
ACH-000472,-0.0891375417724893
ACH-000473,0.01925530849425133
ACH-000475,0.039912401649347916
ACH-000476,-0.14084447175709774
ACH-000477,-0.15078626715437973
ACH-000479,-0.2666111611527726
ACH-000480,-0.0355715303510394
ACH-000481,-0.1039605765765988
ACH-000483,-0.06498018509567703
ACH-000484,-0.10619718485382408
ACH-000485,0.06265896484963006
ACH-000486,-0.07779417862446901
ACH-000487,-0.10076630103135407
ACH-000488,-0.02111983196052467
ACH-000490,0.08029753040200599
ACH-000491,-0.07821079251654374
ACH-000495,-0.2028267963168796
ACH-000496,-0.10632126215180787
ACH-000499,0.03126592397873289
