,MYNN (55892)
ACH-000296,0.049964211857319765
ACH-000302,0.06217079288617481
ACH-000304,0.04068601970401274
ACH-000307,-0.04264890016791113
ACH-000308,0.010565345457951524
ACH-000310,-0.11723201862097288
ACH-000311,0.02437260961542152
ACH-000312,-0.018360485383920214
ACH-000315,0.015324404009789428
ACH-000316,-0.06431908034471377
ACH-000317,0.16719020177880375
ACH-000318,-0.15089202734024545
ACH-000319,-0.173776045278177
ACH-000320,0.12156857943811675
ACH-000322,-0.11983243903527302
ACH-000323,-0.2058481376023041
ACH-000324,-0.0561835131855036
ACH-000329,0.02400563613669358
ACH-000330,0.01341920119850618
ACH-000331,-0.01795955083848572
ACH-000332,0.055538202603019296
ACH-000334,0.015548780246670009
ACH-000335,-0.12134434689224355
ACH-000336,-0.06791693761748402
ACH-000337,0.0909402464999784
ACH-000338,-0.41219334100613736
ACH-000339,-0.03971254583988374
ACH-000341,-0.12873986389576694
ACH-000348,-0.10504300777616278
ACH-000350,-0.01069691408505983
ACH-000352,-0.029935414218750032
ACH-000356,-0.19974568712561636
ACH-000361,0.08871685048670873
ACH-000362,-0.07913888346424405
ACH-000363,-0.04750889217879009
ACH-000364,-0.10517653753571024
ACH-000365,-0.07889284900020392
ACH-000366,0.0026485843577031204
ACH-000368,0.10630603646590656
ACH-000374,0.03303285041730684
ACH-000375,-0.04712936245934452
ACH-000376,-0.06648868554869783
ACH-000381,-0.13589127676229926
ACH-000383,-0.08044525717549363
ACH-000387,-0.01158595775571048
ACH-000389,0.09248681034238453
ACH-000390,-0.015067973596144825
ACH-000393,-0.10493262452558877
ACH-000395,-0.053779463385722905
ACH-000396,0.007531665911395749
ACH-000397,-0.060826459402590086
ACH-000401,-0.11444838923318315
ACH-000402,-0.1406822082164402
ACH-000403,-0.016984510764349828
ACH-000404,-0.06225573579064616
ACH-000406,0.0022995992298771705
ACH-000407,-0.003292349833078475
ACH-000408,-0.04350146467416265
ACH-000410,-0.1042376631879914
ACH-000411,0.06989690830039122
ACH-000414,-0.007274208196739998
ACH-000415,-0.029787011206914814
ACH-000416,0.06449844393403394
ACH-000420,0.07611477793858676
ACH-000421,0.01500775270757698
ACH-000424,-0.14207295794372268
ACH-000425,-0.10009060080486204
ACH-000426,0.04271082759307997
ACH-000427,-0.10573246907914913
ACH-000433,-0.005085122678630435
ACH-000435,-0.1614990522245911
ACH-000436,0.07549367645795478
ACH-000444,-0.0156480483959549
ACH-000445,0.06421900532221597
ACH-000448,-0.14936732709528128
ACH-000450,-0.4054188946451061
ACH-000452,0.007790113114361422
ACH-000454,0.0010623548738503154
ACH-000458,-0.1862508043506397
ACH-000459,-0.04252395105323155
ACH-000460,0.01301392010749825
ACH-000461,0.004945928055232678
ACH-000463,0.1269811540985682
ACH-000464,-0.07725163830157307
ACH-000466,-0.14039441110456782
ACH-000467,0.018007669665680306
ACH-000468,0.034725319331394555
ACH-000469,-0.1354380140564579
ACH-000470,-0.04534622147042944
ACH-000471,0.2017210512932301
ACH-000472,-0.015636996537201298
ACH-000473,0.10226286055744677
ACH-000475,-0.028610617163522187
ACH-000476,-0.061732653565943915
ACH-000477,0.01706638348423363
ACH-000479,-0.3043516271717435
ACH-000480,-0.05085788760581697
ACH-000481,-0.0697713791231171
ACH-000483,0.037950427988492255
ACH-000484,-0.12330505744176752
ACH-000485,-0.1229571572117831
ACH-000486,-0.0060958014183267
ACH-000487,0.02308725072839697
ACH-000488,-0.01265163419435698
ACH-000490,-0.035220936323755836
ACH-000491,-0.25970416062793344
ACH-000495,-0.07433227795512921
ACH-000496,-0.10500946694088156
ACH-000499,-0.07061166855881476
ACH-000500,0.09353109789598528
ACH-000502,-0.061720729363847086
ACH-000503,-0.03986196179513525
ACH-000505,-0.056671156989603226
ACH-000507,-0.04961368288052665
ACH-000510,0.043210895398842285
ACH-000511,-0.042520043545440485
ACH-000512,-0.09730017507651477
ACH-000516,-0.0454170936785083
ACH-000517,-0.11633167825053285
ACH-000518,-0.07837668493155059
ACH-000520,-0.07498245109175608
ACH-000521,0.07528486602943946
ACH-000522,0.09319369324127713
ACH-000524,-0.09221357706778152
ACH-000527,-0.010002050419934395
ACH-000528,-0.116507504916926
ACH-000537,0.04204586588091008
ACH-000541,0.1329757843481229
ACH-000542,-0.06886336920030896
ACH-000544,-0.13786502021371494
ACH-000545,-0.05665118552274299
ACH-000547,-0.2355551153252373
ACH-000548,-0.11933064108022665
ACH-000549,-0.06459747991869036
ACH-000550,-0.02789670718917892
ACH-000552,-0.09716317779797884
ACH-000556,-0.02294655242589307
ACH-000557,-0.07195571130982112
ACH-000569,-0.05619544518768093
ACH-000570,-0.11549152559856135
ACH-000571,-0.04535022604005265
ACH-000573,0.013227798275488286
ACH-000576,0.0018111451593485074
ACH-000579,-0.14570769715268073
ACH-000580,-0.19441678555798625
ACH-000584,0.054815158849270636
ACH-000585,-0.06652047710282742
ACH-000588,-0.018107654179726672
ACH-000589,0.028540032924051058
ACH-000591,0.0711486301263462
ACH-000593,-0.05796852031736858
ACH-000600,0.04539316280871111
ACH-000601,0.025361851628967192
ACH-000605,-0.04744769676174121
ACH-000606,0.0569138156532001
ACH-000608,-0.1233884275584268
ACH-000614,0.005610173265958557
ACH-000616,-0.06357671695135578
ACH-000618,-0.06479805204094684
ACH-000619,-0.0018661221397780641
ACH-000620,-0.16603512833046385
ACH-000621,-0.04971715891954815
ACH-000622,-0.15275219671850598
ACH-000623,0.0780701905802894
ACH-000624,0.020221648544127627
ACH-000627,0.0851463397827578
ACH-000630,-0.030710053142008968
ACH-000631,0.024526924041605624
ACH-000632,-0.025726588735425802
ACH-000633,-0.20519197666534028
ACH-000637,-0.0600092982440558
ACH-000638,0.10407343234912432
ACH-000646,0.01085558912344786
ACH-000647,-0.04370844646589026
ACH-000648,-0.06005220915301303
ACH-000649,-0.05692962413294837
ACH-000651,0.04411675950473087
ACH-000652,-0.09062781836819138
ACH-000653,-0.006296254952238125
ACH-000657,-0.03777909464507426
ACH-000658,-0.014803138140210509
ACH-000661,-0.22963303052640086
ACH-000662,-0.08266737263516602
ACH-000663,0.03944410359052819
ACH-000665,-0.02504007057259089
ACH-000671,-0.03324066534691895
ACH-000672,-0.15376795055573256
ACH-000673,-0.08836839229081885
ACH-000676,-0.13212536295453048
ACH-000677,-0.05917006356768398
ACH-000681,-0.0007402850369343532
ACH-000683,-0.04315154079114476
ACH-000684,-0.03573117937725792
ACH-000688,-0.2707278886034871
ACH-000693,-0.08671694676283105
ACH-000694,-0.04010953891233203
ACH-000695,-0.1463207601586278
ACH-000696,-0.15339086095287388
ACH-000697,0.07178847037126647
ACH-000699,-0.03584028454600727
ACH-000701,-0.14660163154834033
ACH-000706,-0.01014379610759867
ACH-000711,-0.05913672457565286
ACH-000713,-0.14796163046231167
ACH-000714,0.1382421072882692
ACH-000718,-0.09197397747009013
ACH-000720,0.01891959942654757
ACH-000721,-0.07575003308423428
ACH-000724,0.1152629643035974
ACH-000725,0.01855742704789133
ACH-000732,-0.2737737708284581
ACH-000734,0.010001124065049358
ACH-000735,-0.04045434737046427
ACH-000736,-0.14275527615772854
ACH-000738,-0.057925634133822124
ACH-000746,0.08160731616676542
ACH-000747,0.09224897610223946
ACH-000748,-0.09660948866526826
ACH-000753,-0.03915900446794019
ACH-000756,-0.008323420580126691
ACH-000757,-0.0399872838855605
ACH-000758,-0.0524900390925472
ACH-000760,-0.10290713548799088
ACH-000762,-0.10537968647373044
ACH-000763,-0.016268142427949
ACH-000764,-0.10921351449108628
ACH-000765,0.07081820854028564
ACH-000766,-0.13500133801934766
ACH-000767,-0.1674016758209641
ACH-000768,-0.09153433757786764
ACH-000769,-0.1094098592374619
ACH-000770,-0.15867051237801555
ACH-000771,0.013519382065643208
ACH-000773,-0.039199403991056536
ACH-000776,-0.0952948556864939
ACH-000777,0.10006333973939986
ACH-000778,-0.0985761185406343
ACH-000781,0.014592996409372663
ACH-000782,-0.015592677929490468
ACH-000783,-0.08669317462958312
ACH-000784,-0.05271567427297606
ACH-000785,-0.13725357099325314
ACH-000787,-0.010144623199325565
ACH-000788,-0.08146609472599863
ACH-000791,-0.0882280788357797
ACH-000792,0.0151863424774233
ACH-000794,-0.3297018748238832
ACH-000796,-0.17572035212618742
ACH-000798,-0.004286929497200093
ACH-000799,-0.06476984376934601
ACH-000800,0.18487326212247493
ACH-000802,-0.023762891821631226
ACH-000804,-0.2711489945778912
ACH-000805,-0.009014768912942877
ACH-000809,-0.1881829330287168
ACH-000810,0.052756041986401984
ACH-000811,-0.08908629013178831
ACH-000817,-0.2041337201976625
ACH-000819,0.3610171674801616
ACH-000820,0.12647283143193455
ACH-000821,0.2041306219808348
ACH-000822,-0.11176102715356197
ACH-000823,-0.13158951969422047
ACH-000824,-0.04679784483855663
ACH-000827,-0.04840319003850739
ACH-000829,0.12147971019805627
ACH-000831,-0.1081398518017096
ACH-000832,0.08985039630526462
ACH-000833,-0.07023516549553124
ACH-000834,0.12278471004351815
ACH-000835,-0.06658685782197774
ACH-000836,-0.030765920374421118
ACH-000837,0.002455187466849357
ACH-000838,-0.12446243668607343
ACH-000839,-0.18784670637654036
ACH-000840,-0.003779531832258386
ACH-000841,-0.14943834568193964
ACH-000843,-0.10290753108836212
ACH-000846,-0.26314662844373765
ACH-000847,-0.20542469505265426
ACH-000848,0.052480178356269065
ACH-000849,-0.09178359034418376
ACH-000851,0.069370728586177
ACH-000855,-0.16685726758778496
ACH-000856,-0.0718234429370843
ACH-000858,0.07636814495042127
ACH-000859,-0.09178105961198632
ACH-000861,0.03859698238838775
ACH-000862,0.011176934684592365
ACH-000865,-0.06829864237544825
ACH-000866,-0.0813933955908876
ACH-000867,0.11802858490258715
ACH-000869,-0.09924475694370727
ACH-000872,-0.01810374294720055
ACH-000873,-0.14852403698549893
ACH-000876,-0.16813162068941914
ACH-000878,0.08342820679326371
ACH-000880,-0.06502506170525943
ACH-000881,-0.0308867355934656
ACH-000882,-0.05287556792559153
ACH-000884,-0.11555274728398172
ACH-000885,-0.15674191656937278
ACH-000887,-0.11691803982703278
ACH-000889,-0.015634577322245283
ACH-000896,-0.06294925613404513
ACH-000898,0.06646121730465995
ACH-000900,-0.017619062424056642
ACH-000901,-0.07152488141748839
ACH-000905,-0.013564941563810315
ACH-000906,-0.07749162072499731
ACH-000907,-0.10170238663397407
ACH-000910,-0.12809651205015207
ACH-000911,-0.06285276578718474
ACH-000912,-0.05366507596286058
ACH-000913,-0.1098792205393278
ACH-000915,-0.050431795589036925
ACH-000916,-0.0490074480606538
ACH-000917,-0.04815622366575192
ACH-000920,-0.06103439727738232
ACH-000921,-0.08025355524617547
ACH-000924,-0.05193450844598633
ACH-000926,-0.16592810661489424
ACH-000928,-0.010002259994286358
ACH-000929,0.019642339155252063
ACH-000932,-0.19905952171397004
ACH-000935,0.12359588159994367
ACH-000936,-0.10557270420763963
ACH-000937,-0.02713518271470466
ACH-000938,-0.15974424667177686
ACH-000939,0.04103316058920865
ACH-000941,-0.0785117743854618
ACH-000943,-0.09217667886395743
ACH-000946,-0.016798659916637742
ACH-000947,-0.04607278107582439
ACH-000948,-0.06658478776460487
ACH-000950,0.00033406118434465296
ACH-000953,-0.017957114614445303
ACH-000954,0.2519457360920208
ACH-000957,-0.2688051695076336
ACH-000958,-0.1580127768682284
ACH-000960,-0.04152259400226097
ACH-000963,-0.009772100370186705
ACH-000968,-0.0040945366724087755
ACH-000969,-0.17411794065346867
ACH-000972,-0.34933068061893235
ACH-000973,-0.15396885084821094
ACH-000974,-0.12713634730490586
ACH-000978,-0.3010516704878554
ACH-000984,0.07841665933117664
ACH-000986,-0.11747612503366245
ACH-000988,0.08693182907834598
ACH-000993,0.022235521966638087
ACH-000994,-0.20836142938690616
ACH-000996,-0.08338475567244054
ACH-001001,-0.06057879405630812
ACH-001020,-0.09355025108822852
ACH-001028,-0.023109811929065083
ACH-001031,-0.1029341038355069
ACH-001038,-0.05570558281858079
ACH-001048,0.03947419298461519
ACH-001050,-0.031888742158292856
ACH-001053,-0.18799918985047054
ACH-001054,0.07419919782854226
ACH-001061,-0.11021943269396302
ACH-001067,-0.015841343416704966
ACH-001075,0.05934499314330757
ACH-001096,-0.04103519366844247
ACH-001111,-0.27957319282621323
ACH-001119,-0.20168696892188212
ACH-001128,-0.2557493260268524
ACH-001134,-0.07540838530088884
ACH-001151,0.05764343048314865
ACH-001163,0.01364011782817715
ACH-001164,-0.16008627386926366
ACH-001183,0.031783638045974436
ACH-001192,-0.05392147098992437
ACH-001193,0.013348364655844273
ACH-001196,-0.09000712483799539
ACH-001197,0.15142603961627216
ACH-001205,-0.12827294289447172
ACH-001211,0.03208504625377226
ACH-001212,-0.3028953487745001
ACH-001228,-0.2534022086601952
ACH-001232,-0.08093344605885787
ACH-001239,0.0674995100015269
ACH-001270,-0.1380491800399478
ACH-001274,-0.0156443371000094
ACH-001275,-0.07963861920176445
ACH-001277,0.06026244209993981
ACH-001278,-0.10367034812883484
ACH-001280,-0.26695507175970984
ACH-001283,0.10124602521215743
ACH-001289,-0.10669097489010036
ACH-001300,0.08763994379848976
ACH-001301,0.01709171503460527
ACH-001302,-0.16068865366613702
ACH-001306,-0.14937689110407745
ACH-001318,-0.11553064417561418
ACH-001322,0.03083656981473836
ACH-001328,-0.14782611479655589
ACH-001332,0.07819022169828023
ACH-001336,-0.029049529188537614
ACH-001346,0.03471356749859529
ACH-001353,-0.1209594397761292
ACH-001354,0.15334368666665665
ACH-001367,-0.0005271717262280121
ACH-001368,-0.1762588822489895
ACH-001374,0.2039829354909439
ACH-001377,0.122659359788559
ACH-001380,-0.02963278891421648
ACH-001391,-0.12586850303680036
ACH-001408,-0.09915147195509412
ACH-001430,-0.21979480392435813
ACH-001431,-0.015892614829512184
ACH-001450,0.034123456295413954
ACH-001496,-0.3119336748595181
ACH-001500,0.1680504935056384
ACH-001523,-0.11824739196537892
ACH-001532,-0.05400204499978498
ACH-001550,-0.08629247617398986
ACH-001552,-0.004818394843051516
ACH-001554,-0.07171186585833783
ACH-001654,-0.030222704575872464
ACH-001735,0.02812111988779379
ACH-001736,-0.02102410641392019
ACH-001737,-0.002311227033282196
ACH-001740,0.05091219902281991
ACH-001745,0.04017083908901575
ACH-001765,-0.11007216915947687
