,NEK6 (10783)
ACH-000004,-0.3264325122503615
ACH-000005,-0.22747828788553265
ACH-000007,-0.4097841586037159
ACH-000009,-0.3949578162567435
ACH-000011,-0.020137349855078958
ACH-000012,-0.4528099992299511
ACH-000013,-0.3766777718387626
ACH-000014,-0.31458170981056754
ACH-000015,-0.27339221534691216
ACH-000017,-0.3168168612276722
ACH-000018,-0.5303928731047918
ACH-000019,-0.18524507333136667
ACH-000021,-0.29409034737864154
ACH-000022,-0.19710045877379773
ACH-000025,-0.08029191315428133
ACH-000028,-0.29036723657206337
ACH-000030,-0.21621563961310106
ACH-000035,-0.3365804586117611
ACH-000036,-0.15913094708514786
ACH-000037,-0.3119982255588585
ACH-000039,-0.2201626291136847
ACH-000040,-0.2063131143316818
ACH-000041,-0.447215280299045
ACH-000042,-0.3283227414784918
ACH-000045,0.01946579703757374
ACH-000047,-0.0982453801920332
ACH-000052,-0.4362817400480661
ACH-000053,-0.300294419643768
ACH-000054,-0.2720514843312207
ACH-000055,0.028467929767505982
ACH-000060,-0.27498298032016405
ACH-000067,-0.4718006094106112
ACH-000070,-0.4130878930890173
ACH-000075,-0.2732736821663557
ACH-000078,-0.3904725976357311
ACH-000082,-0.18131715200799545
ACH-000085,-0.12580616986981122
ACH-000086,-0.12398655546618988
ACH-000087,-0.010712966040227569
ACH-000092,-0.16405090347543375
ACH-000095,-0.20673076372469693
ACH-000097,-0.20643096549586146
ACH-000098,-0.32931736291661434
ACH-000099,-0.29257911599917225
ACH-000108,-0.06931314266307331
ACH-000113,-0.2468441673315615
ACH-000116,-0.18751089559707146
ACH-000118,-0.277294040761232
ACH-000120,-0.23512720453448235
ACH-000123,-0.4157259692878848
ACH-000127,-0.3025233421930863
ACH-000128,-0.17288362406830501
ACH-000132,-0.1468728249339184
ACH-000133,-0.12313429199550854
ACH-000137,-0.16320343224144862
ACH-000138,-0.3994013909857323
ACH-000142,-0.2814980655451884
ACH-000143,-0.21464225350173252
ACH-000146,-0.2714230604954133
ACH-000148,-0.33011952858040755
ACH-000150,-0.10941779415391158
ACH-000152,-0.2774708237145405
ACH-000153,-0.23255243131995826
ACH-000159,-0.12881342840958107
ACH-000160,-0.04449089268619898
ACH-000163,-0.35997097108280257
ACH-000167,0.04932196558791766
ACH-000168,-0.3795285581999205
ACH-000169,-0.1848242239318524
ACH-000178,-0.3295661724597785
ACH-000183,-0.33056483450601765
ACH-000188,-0.28527376088700235
ACH-000189,-0.3396167044667204
ACH-000190,-0.12296655691067745
ACH-000198,-0.19726479677494527
ACH-000203,-0.4255517538001131
ACH-000204,-0.09158163374454616
ACH-000206,-0.16189360071170925
ACH-000207,-0.2410957232201564
ACH-000208,-0.21341319496205505
ACH-000210,-0.21835123859620065
ACH-000211,-0.17180355373596398
ACH-000215,-0.215143369862154
ACH-000221,-0.16401998573502266
ACH-000222,-0.14191655330189268
ACH-000223,-0.25575736793493503
ACH-000226,-0.26272087872617034
ACH-000227,-0.4902513459173186
ACH-000228,-0.2552205747356185
ACH-000231,-0.16667363202096924
ACH-000232,-0.33961687015621805
ACH-000233,-0.22771910964298275
ACH-000234,-0.2055477533693433
ACH-000235,-0.16695985934324106
ACH-000237,-0.25079662191063
ACH-000238,-0.3006665931805696
ACH-000242,-0.3986809148524413
ACH-000243,-0.17303365624834932
ACH-000244,-0.3034077079619216
ACH-000246,-0.052984694847875234
ACH-000248,-0.3617163876484483
ACH-000250,-0.5949330661962573
ACH-000251,-0.13721477709908986
ACH-000252,-0.2989684462566304
ACH-000253,-0.20946189507829416
ACH-000255,-0.4248513915929785
ACH-000256,-0.4613787997697998
ACH-000257,-0.22364600585492744
ACH-000258,-0.19550055524205068
ACH-000259,-0.1650289125253646
ACH-000260,-0.4049235556835212
ACH-000261,-0.21276575899287548
ACH-000262,-0.04605801580377841
ACH-000263,-0.3564248494561425
ACH-000264,-0.3030438812820068
ACH-000265,-0.27108756818823954
ACH-000266,-0.2744965741267639
ACH-000272,-0.21266614600457365
ACH-000274,-0.2668053438972616
ACH-000277,-0.1855225631121272
ACH-000278,-0.2580816237714336
ACH-000279,-0.19570957293657676
ACH-000280,-0.22193162203802846
ACH-000281,-0.18875862779003336
ACH-000288,-0.21152898560800212
ACH-000291,-0.18892210647625216
ACH-000293,-0.09184995713237616
ACH-000294,-0.11334491813987818
ACH-000295,0.14263326488936484
ACH-000296,-0.3520252594327817
ACH-000302,-0.3178360556625469
ACH-000304,-0.2247721841591193
ACH-000307,-0.2626975925414895
ACH-000308,-0.24583169130190746
ACH-000310,-0.36257253617646296
ACH-000311,-0.13610206217458884
ACH-000312,-0.23954461500850555
ACH-000315,-0.18215803858659824
ACH-000316,-0.14107730535429758
ACH-000317,-0.18686460289437706
ACH-000318,-0.2956155318283725
ACH-000319,-0.2377839283283863
ACH-000320,-0.227187187130362
ACH-000322,-0.2586794281043845
ACH-000323,-0.38087894579194215
ACH-000324,-0.4011965660717175
ACH-000329,-0.3259719663818184
ACH-000330,-0.3724460553138645
ACH-000331,-0.16175892152063542
ACH-000332,-0.17732391243368145
ACH-000334,-0.5464265209927714
ACH-000335,-0.5279115556130367
ACH-000336,-0.19924499065716889
ACH-000337,0.044890685925516864
ACH-000338,-0.2838552837018921
ACH-000339,-0.1643999751699167
ACH-000341,-0.1794507032759025
ACH-000348,-0.14615649147326126
ACH-000350,-0.32585848377586457
ACH-000352,-0.007850222511545105
ACH-000356,-0.3620027034001298
ACH-000361,0.02118824834765077
ACH-000362,-0.14658764833916374
ACH-000363,-0.29327970519824464
ACH-000364,-0.2506673604427717
ACH-000365,-0.18650273626426211
ACH-000366,-0.3019863407874476
ACH-000368,-0.20109397521984668
ACH-000374,-0.13150400381026184
