,DepMap_ID
50761,ACH-000158
56926,ACH-000181
80892,ACH-000256
154557,ACH-000452
196853,ACH-000555
200886,ACH-000563
203210,ACH-000568
203550,ACH-000569
225233,ACH-000616
227690,ACH-000621
231662,ACH-000630
243250,ACH-000652
361265,ACH-000792
394731,ACH-000835
421558,ACH-000867
427078,ACH-000872
460434,ACH-000900
515937,ACH-000933
515938,ACH-000933
528114,ACH-000938
542211,ACH-000943
590978,ACH-000959
604292,ACH-000963
633943,ACH-000971
641736,ACH-000973
661116,ACH-000978
667035,ACH-000979
713096,ACH-000987
727466,ACH-000989
738105,ACH-000990
749278,ACH-000991
787717,ACH-000992
834832,ACH-000994
834833,ACH-000994
844444,ACH-000995
853637,ACH-000996
893719,ACH-000999
911935,ACH-001032
917505,ACH-001063
939790,ACH-001127
939791,ACH-001127
981150,ACH-001336
999021,ACH-001369
1064517,ACH-001606
1071723,ACH-001624
1084274,ACH-001680
1120578,ACH-002142
1176385,ACH-002253
1218332,ACH-002314
1228079,ACH-002355
