,SORT1 (6272)
ACH-000004,0.1456077442363555
ACH-000005,-0.06328638545861877
ACH-000007,0.007207394662783727
ACH-000009,-0.10275752791344718
ACH-000011,-0.030347991275871292
ACH-000012,-0.056705958188016214
ACH-000013,-0.14234280676515504
ACH-000014,0.06467571316744132
ACH-000015,-0.041937582833978984
ACH-000017,-0.01811793015571582
ACH-000018,-0.12228583409166273
ACH-000019,-0.1398718330893259
ACH-000021,-0.1084044823184098
ACH-000022,0.015558179269528516
ACH-000025,-0.03525606305910073
ACH-000028,-0.34813622217315354
ACH-000030,-0.1343982276841043
ACH-000035,-0.2765551984335486
ACH-000036,0.13049651416747307
ACH-000037,-0.015592194740730703
ACH-000039,0.034379529770824924
ACH-000040,-0.016644466284409166
ACH-000041,0.03492361025323434
ACH-000042,0.006019827775649997
ACH-000045,0.10338679779749298
ACH-000047,-0.09418752811818946
ACH-000052,0.04586248170500202
ACH-000053,-0.11400817016419725
ACH-000054,0.04976212586984058
ACH-000055,-0.2363835282536209
ACH-000060,-0.03614584943965637
ACH-000067,-0.10801260217476667
ACH-000070,-0.09625596417428968
ACH-000075,-0.2587806368583118
ACH-000078,-0.08712633177537965
ACH-000082,-0.14896821380810954
ACH-000085,0.055220378554281434
ACH-000086,-0.19032103107053175
ACH-000087,-0.1734022433872207
ACH-000092,-0.17703600934957728
ACH-000095,-0.09798595778915743
ACH-000097,-0.08410921136217686
ACH-000098,-0.1523863433333207
ACH-000099,-0.02006037701377712
ACH-000108,0.04843121877285498
ACH-000113,-0.040888439490441485
ACH-000116,-0.0639210872655971
ACH-000118,0.000987518725511111
ACH-000120,-0.08587934176635169
ACH-000123,-0.00970570877721027
ACH-000127,-0.01958058660582792
ACH-000128,-0.10121635805921038
ACH-000132,0.005945486011281907
ACH-000133,-0.09318258989175532
ACH-000137,-0.2525103448471914
ACH-000138,0.09398962945678736
ACH-000142,-0.08078437055691799
ACH-000143,0.14517005825530188
ACH-000146,-0.03631746047542751
ACH-000148,0.013407378203710288
ACH-000150,0.07974300480629269
ACH-000152,-0.2336608947380588
ACH-000153,-0.11809850745319447
ACH-000159,-0.1064760052051964
ACH-000160,0.08729967986377685
ACH-000163,-0.0740209354792441
ACH-000167,-0.3484818327514573
ACH-000168,0.14067460336810886
ACH-000169,-0.09658500421040407
ACH-000178,-0.05534757457000217
ACH-000183,-0.17295915866336012
ACH-000188,-0.17730404091121146
ACH-000189,-0.014427991372344462
ACH-000190,-0.08215744723012662
ACH-000198,-0.014924920514594688
ACH-000203,-0.07540316652222771
ACH-000204,0.18849740460168926
ACH-000206,-0.207232255642556
ACH-000207,-0.3214775093731356
ACH-000208,-0.2470692634176041
ACH-000210,-0.1005668712311272
ACH-000211,-0.07964207185680994
ACH-000215,-0.10896396032535556
ACH-000221,-0.01922747461914644
ACH-000222,-0.12305079842658205
ACH-000223,-0.14589474442161146
ACH-000226,-0.14877418869249673
ACH-000227,-0.10187073554164144
ACH-000228,-0.1865070760269871
ACH-000231,-0.06444789356457199
ACH-000232,0.03444243607088158
ACH-000233,0.02834510079195795
ACH-000234,0.015682059560596918
ACH-000235,-0.03755710422515897
ACH-000237,-0.07066303661604836
ACH-000238,-0.17125038116851354
ACH-000242,-0.20881849763453209
ACH-000243,-0.11512358843316955
ACH-000244,-0.19305974721644267
ACH-000246,0.06519810860112189
ACH-000248,-0.22072810614890545
ACH-000250,-0.07937365615054752
ACH-000251,-0.006476095707714513
ACH-000252,-0.04935133481069701
ACH-000253,-0.1393682238841704
ACH-000255,-0.2162695422864618
ACH-000256,-0.06036459252086601
ACH-000257,-0.13475605126514034
ACH-000258,0.20941574036026586
ACH-000259,0.019571762114394774
ACH-000260,0.04767911923854514
ACH-000261,-0.11586463371613025
ACH-000262,0.14967612275376896
ACH-000263,0.09435769924684367
ACH-000264,-0.039599160513303734
ACH-000265,0.07890659609575801
ACH-000266,-0.0049195253438799
ACH-000272,-0.18586424279518649
ACH-000274,0.030735978270763114
ACH-000277,-0.11700833877307948
ACH-000278,-0.2305830059047737
ACH-000279,-0.0015237076802981522
ACH-000280,-0.010249179495318074
ACH-000281,0.10338294000364752
ACH-000288,-0.06600526709279067
ACH-000291,-0.07083245556459525
ACH-000293,-0.04189957810942795
ACH-000294,-0.11654306265029048
ACH-000295,0.035594286750907915
ACH-000296,-0.24421562207733336
ACH-000302,-0.03191411080137503
ACH-000304,-0.196190792724356
ACH-000307,-0.031107508887797987
ACH-000308,-0.07599281814480464
ACH-000310,-0.07043060141771874
ACH-000311,0.014916756326511663
ACH-000312,-0.12526982934156305
ACH-000315,-0.1236223578032444
ACH-000316,-0.01781648411833354
ACH-000317,-0.031810509118362126
ACH-000318,-0.053092651954885335
ACH-000319,0.1314339065774695
ACH-000320,-0.10530370616992717
ACH-000322,-0.0865983871455043
ACH-000323,-0.3368583515387672
ACH-000324,-0.11745152423675426
ACH-000329,-0.05804988746314544
ACH-000330,-0.17688360049073806
ACH-000331,-0.13597652033526106
ACH-000332,-0.11799894263140435
ACH-000334,0.06247598704937383
ACH-000335,-0.15018624200240532
ACH-000336,0.0375959098798844
ACH-000337,0.1480743402058822
ACH-000338,-0.07962361812104446
ACH-000339,-0.04434867953085254
ACH-000341,-0.021276153551721987
ACH-000348,-0.11099958125833394
ACH-000350,0.11377349197467222
ACH-000352,-0.0923993989065134
ACH-000356,-0.0024849846605543954
ACH-000361,0.07642576683943197
ACH-000362,0.02067103868559397
ACH-000363,-0.07449832211915243
ACH-000364,-0.06755743918231646
ACH-000365,-0.0951896835184861
ACH-000366,-0.08745421721695308
ACH-000368,-0.18711683733815346
ACH-000374,-0.012877310016575048
ACH-000375,-0.04050841787709358
ACH-000376,-0.1050404078585043
ACH-000381,0.01052487737362696
ACH-000383,-0.07498321873944447
ACH-000387,-0.13443256210300844
ACH-000389,-0.020879377819409545
ACH-000390,-0.09275354147248872
ACH-000393,-0.09696150411784936
ACH-000395,0.08050586571652164
ACH-000396,-0.027567773541300484
ACH-000397,-0.13958063072210705
ACH-000401,-0.06173531002952841
ACH-000402,-0.10211226274535157
ACH-000403,-0.05323530775694287
ACH-000404,-0.040345895903119516
ACH-000406,-0.0036331289201509413
ACH-000407,-0.05024459118043899
ACH-000408,0.058764309296925735
ACH-000410,-0.04845617211289
ACH-000411,0.05909243557897866
ACH-000414,0.0007761769123696303
ACH-000415,-0.10997056637779612
ACH-000416,-0.082604810324569
ACH-000420,0.061622056501515275
ACH-000421,-0.04288982670922513
ACH-000424,0.03792938781535948
ACH-000425,-0.07861324955456303
ACH-000426,-0.005371419741905015
ACH-000427,-0.0951065212633016
ACH-000433,-0.034133139834186116
ACH-000435,0.2912167584109337
ACH-000436,0.011835970557105514
ACH-000444,-0.0994250877132803
ACH-000445,-0.1471977549010842
ACH-000448,0.0017951208683493042
ACH-000450,-0.13557143290476414
ACH-000452,-0.03406385422960682
ACH-000454,-0.17489310571082928
ACH-000458,-0.1910393069951032
ACH-000459,-0.12903432923987299
ACH-000460,-0.11198669130630676
ACH-000461,0.04007668809582852
ACH-000463,0.03863235493936997
ACH-000464,-0.040110521498856036
ACH-000466,-0.18402007755140803
ACH-000467,-0.06846976964177201
ACH-000468,-0.01129860476486734
ACH-000469,-0.09727053102899988
ACH-000470,-0.052222950247668994
ACH-000471,0.004291584524682355
ACH-000472,-0.03617729940689928
ACH-000473,-0.17495016100923336
ACH-000475,-0.0727951519039897
ACH-000476,-0.08473217412451821
ACH-000477,8.140130155709779e-05
ACH-000479,0.2309714315240465
ACH-000480,0.16922582992728796
ACH-000481,-0.12978719022785934
ACH-000483,-0.013546906906114393
ACH-000484,0.04788408449704271
ACH-000485,-0.1008557297956846
ACH-000486,-0.05453104162811825
ACH-000487,0.034334633858256684
ACH-000488,-0.027084257787438292
ACH-000490,-0.03706195095444706
ACH-000491,0.008272982325973855
ACH-000495,0.19069616003250586
ACH-000496,-0.046781399673576834
ACH-000499,0.0007825135085425906
ACH-000500,-0.02734090230970924
ACH-000502,-0.04032973228527073
ACH-000503,0.2117953781636957
ACH-000505,-0.10145466748859314
ACH-000507,-0.10221141911129536
ACH-000510,0.03020151518020544
ACH-000511,-0.0743449490257257
ACH-000512,0.1767837334798049
ACH-000516,-0.04848260077645753
ACH-000517,-0.013297812188020184
ACH-000518,-0.07641039786436753
ACH-000520,-0.04271136144433452
ACH-000521,0.003026658070908628
ACH-000522,-0.2767967913380794
ACH-000524,-0.06650393869155638
ACH-000527,-0.06007818915555387
ACH-000528,-0.00764225394292278
ACH-000537,0.06895811873631215
ACH-000541,0.05046537619204038
ACH-000542,-0.11716579414797434
ACH-000544,-0.17233426656953008
ACH-000545,-0.0841642593037735
ACH-000547,-0.25149014351099896
ACH-000548,-0.01902059323075976
ACH-000549,-0.1002039792125442
ACH-000550,0.04149231595154791
ACH-000552,-0.18988311068316172
ACH-000556,-0.14023894082273172
ACH-000557,0.0013735543742862102
ACH-000569,-0.044408807370652316
ACH-000570,-0.0302276090309362
ACH-000571,-0.09625940755579183
ACH-000573,-0.09014594565464587
ACH-000576,-0.04147916764123848
ACH-000579,-0.06001318628034685
ACH-000580,-0.10071967512842908
ACH-000584,-0.09427222430891627
ACH-000585,-0.05276304933809156
ACH-000588,-0.0484458471320107
ACH-000589,-0.06474281591125104
ACH-000591,-0.15288547424303148
ACH-000593,0.02479369329548022
ACH-000600,0.021167627067137058
ACH-000601,0.010422000281320572
ACH-000605,-0.4176515979116618
ACH-000606,-0.08601409997591353
ACH-000608,0.04703865250144836
ACH-000614,-0.05759018870251874
ACH-000616,0.011616458608905813
ACH-000618,0.03038429247046784
ACH-000619,-0.18702928005454086
ACH-000620,-0.002989962290598339
ACH-000621,-0.19709592828014602
ACH-000622,0.008019086105828766
ACH-000623,-0.031607139292519335
ACH-000624,-0.03953269152758519
ACH-000627,-0.24722619446555666
ACH-000630,-0.17148604728519246
ACH-000631,0.16104270630799966
ACH-000632,-0.005455602645461456
ACH-000633,-0.05973191188987315
ACH-000637,0.0730540123212403
ACH-000638,-0.06550297042844909
ACH-000646,-0.10109232560308164
ACH-000647,0.004976938631985809
ACH-000648,-0.07617482638095233
ACH-000649,-0.04790959793711652
ACH-000651,0.02728184667063717
ACH-000652,0.039650930458630634
ACH-000653,-0.10770899858854628
ACH-000657,0.010699668839269023
ACH-000658,-0.007797766645499989
ACH-000661,-0.03430206954686537
ACH-000662,-0.4371525733133521
ACH-000663,-0.002653071089846422
ACH-000665,0.1756425821099277
ACH-000671,-0.11474482223905735
ACH-000672,-0.11832930219330234
ACH-000673,-0.06473213131050236
ACH-000676,-0.17537166573486782
ACH-000677,0.03066435067380878
ACH-000681,-0.016671091804627603
ACH-000683,-0.04888034334530389
ACH-000684,-0.24368619463959204
ACH-000688,-0.04849227213010621
ACH-000693,-0.1538314130551975
ACH-000694,0.012020399981528856
ACH-000695,0.054661026648896466
ACH-000696,-0.16171098974818246
ACH-000697,0.06363761837876086
ACH-000699,0.003789397777299597
ACH-000701,-0.09666280113669652
ACH-000706,-0.014686183132657703
ACH-000711,-0.027287454067099873
ACH-000713,-0.1027881845749042
ACH-000714,0.02467146098575129
ACH-000718,0.02653066703341609
ACH-000720,0.017753058119389008
ACH-000721,-0.09438774963968348
ACH-000724,-0.06624761468892534
ACH-000725,-0.13136359096600814
ACH-000732,-0.3064956149688839
ACH-000734,-0.12352500396260305
ACH-000735,-0.14232913618871326
ACH-000736,-0.16696679784945254
ACH-000738,-0.1997511802677324
ACH-000746,0.09225885631939194
ACH-000747,0.0064091174929707465
ACH-000748,0.03623980339688152
ACH-000753,-0.03443505572368664
ACH-000756,0.02903508035717436
ACH-000757,-0.18846100633119
ACH-000758,-0.1690312812026558
ACH-000760,-0.15725903079007889
ACH-000762,0.006917553160180313
ACH-000763,-0.08725247877381352
ACH-000764,-0.0070961075147958205
ACH-000765,-0.16286954674045484
ACH-000766,-0.21282677060905986
ACH-000767,-0.001880061270428757
ACH-000768,0.0575075997275997
ACH-000769,-0.05384207311548664
ACH-000770,0.014216963263332513
ACH-000771,0.055386771494225086
ACH-000773,0.024626103795486683
ACH-000776,0.017334545933123058
ACH-000777,0.15472658802009678
ACH-000778,-0.1129353779807689
ACH-000781,0.07302943651005599
ACH-000782,0.03864963773607797
ACH-000783,-0.027870065145043636
ACH-000784,-0.032617562330235786
ACH-000785,-0.07601656355871071
ACH-000787,-0.10772817191275327
ACH-000788,-0.011215698002855271
ACH-000791,-0.06558289450154806
ACH-000792,0.040347607054787966
ACH-000794,0.0553007801432265
ACH-000796,-0.1344192596218431
ACH-000798,-0.11474150274470182
ACH-000799,-0.05295555503972111
ACH-000800,-0.07093021258486493
ACH-000802,-0.036302625315254924
ACH-000804,0.01838005473263669
ACH-000805,-0.07285598730408006
ACH-000809,-0.10380212253583326
ACH-000810,-0.09801730044793064
ACH-000811,-0.06565432266458159
ACH-000817,-0.062157790305996365
ACH-000819,-0.046357656847928135
ACH-000820,-0.1386161643789958
ACH-000821,0.10365431014739623
ACH-000822,0.042094464886580314
ACH-000823,0.03180515881622858
ACH-000824,0.05548683923892151
ACH-000827,0.019652660392650845
ACH-000829,-0.05851176403436933
ACH-000831,-0.2217323154453769
ACH-000832,-0.08760136532322961
ACH-000833,-0.0742186195997212
ACH-000834,-0.09308962412714687
ACH-000835,-0.16369428740362976
ACH-000836,-0.0018307566195344329
ACH-000837,-0.08602269468038473
ACH-000838,0.005160805431377393
ACH-000839,-0.2105564172141782
ACH-000840,-0.014058087830793974
ACH-000841,-0.03043496508448833
ACH-000843,-0.08378879269361432
ACH-000846,-0.4757292141363931
ACH-000847,0.07027125848847983
ACH-000848,0.09185976216000064
ACH-000849,-0.08875553535455619
ACH-000851,-0.07707300495887598
ACH-000855,-0.1688798737962519
ACH-000856,-0.07601344389090356
ACH-000858,-0.06459073303543747
ACH-000859,0.01026861742640498
ACH-000861,-0.06030346147851388
ACH-000862,-0.07747472982561676
ACH-000865,-0.04578587288272927
ACH-000866,-0.050711288660293716
ACH-000867,-0.03666946152643727
ACH-000869,-0.10618959028995244
ACH-000872,-0.15191345024806716
ACH-000873,0.04118719177592944
ACH-000876,0.08157223641164299
ACH-000878,0.08904605244132703
ACH-000880,0.04270571147317174
ACH-000881,0.12156759573425802
ACH-000882,-0.05099954074375843
ACH-000884,-0.12476851689267154
ACH-000885,0.08681984081603253
ACH-000887,-0.15005146207482445
ACH-000889,0.017010035079774413
ACH-000896,0.04119889046259765
ACH-000898,-0.009218157158610112
ACH-000900,0.07264692329177695
ACH-000901,-0.030462683480695175
ACH-000905,-0.23804307026163574
ACH-000906,-0.06608539495130558
ACH-000907,-0.07458011413691716
ACH-000910,0.11418930354794354
ACH-000911,-0.062403906529138874
ACH-000912,-0.05018900203018888
ACH-000913,-0.14621900676552313
ACH-000915,-0.07717672740708463
ACH-000916,0.11910520057501997
ACH-000917,-0.2251822459816297
ACH-000920,-0.2518129540707757
ACH-000921,-0.15678965533946898
ACH-000924,-0.0028743234986758613
ACH-000926,0.016679629093084174
ACH-000928,-0.2498940913267149
ACH-000929,0.1894444881295502
ACH-000932,-0.04723346473971102
ACH-000935,0.038386804061555965
ACH-000936,-0.06402924586145396
ACH-000937,-0.05287603592212931
ACH-000938,0.031537857455137534
ACH-000939,-0.04908209163014917
ACH-000941,-0.12819866854963818
ACH-000943,-0.14866365859146272
ACH-000946,-0.20110690999901132
ACH-000947,-0.07446356649124036
ACH-000948,0.11206335769768623
ACH-000950,-0.3911875606442807
ACH-000953,-0.005657134966687942
ACH-000954,-0.010941324121099069
ACH-000957,-0.020798689887088124
ACH-000958,0.08542193223579722
ACH-000960,-0.06800970825018494
ACH-000963,-0.0026857105248558545
ACH-000968,-0.010921606139696931
ACH-000969,-0.05137844520825978
ACH-000972,-0.4973151844925542
ACH-000973,-0.052309199107795815
ACH-000974,0.016848553600833833
ACH-000978,-0.3494735535843493
ACH-000984,-0.08285652981218353
ACH-000986,0.1074694332236244
ACH-000988,0.08307676659192524
ACH-000993,-0.04543091349209367
ACH-000994,-0.16986512294147493
ACH-000996,-0.1665668811782086
ACH-001001,-0.08201227718658749
ACH-001020,0.04086672638571684
ACH-001028,-0.0457748241355712
ACH-001031,0.013874094627302751
ACH-001038,0.015376308444106134
ACH-001048,-0.08325882901352742
ACH-001050,0.03815509578851548
ACH-001053,-0.16526480304930696
ACH-001054,-0.07805577250975976
ACH-001061,-0.05300517725271585
ACH-001067,0.04276944116310067
ACH-001075,-0.20020244534149267
ACH-001096,-0.035938581685270886
ACH-001111,-0.10039899797446043
ACH-001119,-0.04674417328789535
ACH-001128,-0.028090672928514332
ACH-001134,-0.06548686963446751
ACH-001151,-0.032571844361521884
ACH-001163,-0.0705073506977743
ACH-001164,-0.07475257750078651
ACH-001183,0.029714312198377564
ACH-001192,0.006834769355942058
ACH-001193,0.30439733300570365
ACH-001196,-0.16663518408158168
ACH-001197,-0.19491581515070994
ACH-001205,0.05043782522382476
ACH-001211,-0.07549427868780399
ACH-001212,0.07275252528785163
ACH-001228,0.016456635901059842
ACH-001232,-0.23005499959444295
ACH-001239,-0.11383006034907067
ACH-001270,0.08515996730894289
ACH-001274,-0.059450858016910364
ACH-001275,0.2537093637260055
ACH-001277,0.0720728686389971
ACH-001278,-0.08031414635567592
ACH-001280,0.11700342893911347
ACH-001283,-0.01760484628717376
ACH-001289,-0.09087036401016936
ACH-001300,-0.024713529319934417
ACH-001301,-0.13432805848945162
ACH-001302,0.2889636833131909
ACH-001306,-0.2700445931757456
ACH-001318,-0.06470973979116561
ACH-001322,-0.059588177559588486
ACH-001328,-0.1191597224586338
ACH-001332,-0.431778401061188
ACH-001336,-0.028471244236409374
ACH-001346,-0.023270400903996118
ACH-001353,0.01278906416529864
ACH-001354,-0.05878244780224661
ACH-001367,-0.12566413867403944
ACH-001368,-0.06688888756098378
ACH-001374,0.0597761152749265
ACH-001377,-0.05306033102739022
ACH-001380,-0.01675144562053461
ACH-001391,0.10735038272980056
ACH-001408,-0.1746254795134975
ACH-001430,-0.03581048224643546
ACH-001431,-0.1486928776965521
ACH-001450,0.009141886402031429
ACH-001496,-0.1263419676572575
ACH-001500,-0.011227399662177609
ACH-001523,-0.08146677205048344
ACH-001532,-0.1300647583119931
ACH-001550,0.047266768291824086
ACH-001552,-0.1024180188260226
ACH-001554,-0.12158484911052644
ACH-001654,0.02262345121624769
ACH-001735,0.031111287086760545
ACH-001736,0.034104016562498486
ACH-001737,-0.07674353434768037
ACH-001740,0.0062317400212085206
ACH-001745,0.046225533310390594
ACH-001765,0.07542412377023318
