,IL6ST (3572)
ACH-000334,-0.18485255671599146
ACH-000335,-0.010040315511430135
ACH-000336,-0.03147465968563716
ACH-000337,0.05725101506950892
ACH-000338,-0.49963660767640894
ACH-000339,-0.012248608801031877
ACH-000341,-0.1809064422221968
ACH-000348,-0.16737132057058704
ACH-000350,-0.12215476136606175
ACH-000352,-0.04958030601521071
ACH-000356,-0.2039293333050239
ACH-000361,0.13317937076030248
ACH-000362,-0.10585067744311767
ACH-000363,-0.0816672875102298
ACH-000364,-0.027968356730058045
ACH-000365,-0.024009996389218705
ACH-000366,-0.029789999450400492
ACH-000368,-0.15334702349654006
ACH-000374,-0.10077765760085126
ACH-000375,0.05947492826073831
ACH-000376,-0.013198122443863277
ACH-000381,-0.024262492891683456
ACH-000383,-0.0908190181079247
ACH-000387,-0.14223045785578076
ACH-000389,-0.3785982203969206
ACH-000390,-0.4358220554564616
ACH-000393,-0.027639842219768628
ACH-000395,0.04367583995644043
ACH-000396,-0.038955555684146506
ACH-000397,0.04854308976918016
ACH-000401,0.12324062133941507
ACH-000402,-0.01037930706089682
ACH-000403,0.041756943378461885
ACH-000404,-0.04080612244757285
ACH-000406,-0.06855995516335474
ACH-000407,-0.02375936470337997
ACH-000408,-0.1633761990495639
ACH-000410,-0.36352586008726256
ACH-000411,-0.1181777308768329
ACH-000414,-0.3396324901426705
ACH-000415,-0.05105175842139146
ACH-000416,-0.2559998620316131
ACH-000420,-0.15672964346768556
ACH-000421,-0.11937294064118853
ACH-000424,-0.15013764208718536
ACH-000425,0.2363034188014129
ACH-000426,-0.2191345166366954
ACH-000427,-0.0844597042734209
ACH-000433,0.08901780528166732
ACH-000435,-0.5875746752526998
ACH-000436,-0.751448716789065
ACH-000444,-0.0693530108134825
ACH-000445,-0.14703044419101444
ACH-000448,-0.22658745987461296
ACH-000450,-0.1475232283919468
ACH-000452,-0.09870329948371286
ACH-000454,-0.004938049060954173
ACH-000458,-0.08195437328631787
ACH-000459,0.08387109650033353
ACH-000460,-0.041514975775386105
ACH-000461,-0.07749520698074393
ACH-000463,-0.15468819095093786
ACH-000464,-0.03933386445314963
ACH-000466,-0.16743229002741658
ACH-000467,-0.04104097701028222
ACH-000468,0.050514506573005095
ACH-000469,-0.07465475924658717
ACH-000470,0.004836578754132004
ACH-000471,-0.157783293302555
ACH-000472,-0.015723834397795896
ACH-000473,0.04027419539110488
ACH-000475,-0.045904813555466134
ACH-000476,-0.011814919970656623
ACH-000477,-0.0786162113356636
ACH-000479,0.17610962119787565
ACH-000480,-0.011644911075454704
ACH-000481,-0.13973311923857978
ACH-000483,0.020080203620582774
ACH-000484,-0.11639458420685225
ACH-000485,-0.03039911383721133
ACH-000486,0.035310825620352336
ACH-000487,-0.015112396798976472
ACH-000488,-0.08782301120556378
ACH-000490,0.060791903163855375
ACH-000491,-0.08206420309203269
ACH-000495,0.2028415425666468
ACH-000496,-0.2958446888550011
ACH-000499,-0.06557425390893216
ACH-000500,0.01955284460900768
ACH-000502,-0.017259695997422338
ACH-000503,-0.1135152606091662
ACH-000505,-0.12302907659184738
ACH-000507,-0.5428438632049226
ACH-000510,0.03694324346601861
ACH-000511,-0.034416812686777966
ACH-000512,-0.9103492044138549
ACH-000516,-0.09808084466853516
ACH-000517,-0.07157456286250832
ACH-000518,-0.2205142512796764
ACH-000520,-0.14930524129819958
ACH-000521,-0.06513060165171275
ACH-000522,0.02732433324031177
ACH-000524,-0.10411758453573143
ACH-000527,0.006167556382385211
ACH-000528,-0.042512147753878085
ACH-000537,-0.1481301782897558
ACH-000541,-0.442622926661342
ACH-000542,0.04008711105048547
ACH-000544,-0.13774774266453899
ACH-000545,-0.08701759255818024
ACH-000547,-0.005898585121400328
ACH-000548,-0.1022506134601074
ACH-000549,-0.1031135739645792
ACH-000550,-0.15368211173834154
ACH-000552,0.03028673849689941
ACH-000556,-0.08667694975216632
ACH-000557,-0.08838043810590976
ACH-000569,0.1132634085724177
ACH-000570,-0.1126008574235489
ACH-000571,0.022422924562195103
ACH-000573,-0.21239743173455086
ACH-000576,-0.018430674112161885
ACH-000579,0.11508373277517008
ACH-000580,0.6346872230541302
ACH-000584,-0.10547534219599963
ACH-000585,-0.14843950243211285
ACH-000588,-0.5409460042913777
ACH-000589,-0.17474415492026266
ACH-000591,-0.18613968127605585
ACH-000593,-0.08313443356121197
ACH-000600,-0.2344563656687765
ACH-000601,-0.017424661667338356
ACH-000605,-0.1464767237107989
ACH-000606,-0.24361305606890946
ACH-000608,-0.11602760018839466
ACH-000614,-0.036994095263163634
ACH-000616,-0.13950497863585562
ACH-000618,-0.08321783391466549
ACH-000619,-0.06637837977828548
ACH-000620,-0.14756433560212145
ACH-000621,-0.08590084006048689
ACH-000622,-0.2051354724727445
ACH-000623,-0.11786685970757108
ACH-000624,-0.04731305958783931
ACH-000627,-0.003212052716549887
ACH-000630,-0.10429981700527527
ACH-000631,0.14139372310241136
ACH-000632,0.3350145557206589
ACH-000633,-0.041801030298604484
ACH-000637,-0.00982002224099246
ACH-000638,-0.18728768746519572
ACH-000646,-0.14811121500044588
ACH-000647,-0.04247291299796797
ACH-000648,0.026123514681509863
ACH-000649,-0.04115548996631524
ACH-000651,0.03432214929270347
ACH-000652,-0.079102677612102
ACH-000653,-0.1043224150647732
ACH-000657,-0.02160700636432567
ACH-000658,-0.13876310065705108
ACH-000661,-0.0779064415841216
ACH-000662,-0.2662065767455841
ACH-000663,-0.005770464124420315
ACH-000665,-0.1839529695802187
ACH-000671,-0.16350456176906086
ACH-000672,-0.2761769952370275
ACH-000673,-0.10532767578486636
ACH-000676,-0.04503484816149937
ACH-000677,-0.036372015020658385
ACH-000681,-0.001461160458634224
ACH-000683,-0.014320881556921409
ACH-000684,0.16203709054891466
ACH-000688,-0.018728373891051968
ACH-000693,-0.040121337598319616
ACH-000694,-0.07961043913770109
ACH-000695,0.15593328431583825
ACH-000696,-0.12348525891655646
ACH-000697,-0.9371587565697156
ACH-000699,-0.12090613835087648
ACH-000701,-0.09477218129638544
ACH-000706,-0.2961831830678825
ACH-000711,-0.1319486056593683
ACH-000713,-0.3041632285652092
ACH-000714,-0.04981508635134757
ACH-000718,-0.1201580889463925
ACH-000720,-0.1254724713768137
ACH-000721,-0.36969891139299743
ACH-000724,0.14008540380724505
ACH-000725,-0.04533769478723891
ACH-000732,-0.09995577439991003
ACH-000734,0.03658908598165932
ACH-000735,-0.05786243549576221
ACH-000736,0.07757048645683136
ACH-000738,0.0028688085095227283
ACH-000746,-0.06743049482231818
ACH-000747,-0.13540547466964786
ACH-000748,-0.10442017134946403
ACH-000753,-0.12723359629187053
ACH-000756,-0.33831240373046506
ACH-000757,0.04393852774128855
ACH-000758,-0.1554654822737163
ACH-000760,-0.2357592535720195
ACH-000762,0.10416876542417902
ACH-000763,-0.09230106907545522
ACH-000764,0.11338933507771007
ACH-000765,0.06201358333655128
ACH-000766,-0.2889791686765505
ACH-000767,-0.04892976777533025
ACH-000768,0.07732787014875721
ACH-000769,-0.09597946217202667
ACH-000770,0.010471914650125966
ACH-000771,-0.10839072427803732
ACH-000773,-0.11692098088722208
ACH-000776,0.11397287262678467
ACH-000777,-0.15750105910846054
ACH-000778,-0.09398189762474184
ACH-000781,-0.07465812391738677
ACH-000782,0.09983864559057898
ACH-000783,-0.06954383085644339
ACH-000784,0.03790926316237803
ACH-000785,-0.22704251156653424
ACH-000787,-0.11787925433664252
ACH-000788,0.16562605134085218
ACH-000791,-0.14380367356552107
ACH-000792,-0.09106094914046116
ACH-000794,-0.15265911628357476
ACH-000796,-0.11594639703144755
ACH-000798,-0.00250715926593626
ACH-000799,0.016871008982431462
ACH-000800,-0.21608051489061905
ACH-000802,-0.11222796681198263
ACH-000804,-0.013852979016918168
ACH-000805,0.08345397614998401
ACH-000809,-0.029876323494220963
ACH-000810,-0.22789094007105
ACH-000811,-0.07276388500580433
ACH-000817,-0.1476596739512378
ACH-000819,-0.17672103038837653
ACH-000820,-0.2203816022496569
ACH-000821,-1.4374294065788715
ACH-000822,-0.0313730360757818
ACH-000823,0.023818329334059533
ACH-000824,-0.08211788536688876
ACH-000827,-0.01446348715316265
ACH-000829,0.2968024809767492
ACH-000831,0.027583934488040602
ACH-000832,-0.19954538324233506
ACH-000833,-0.12264511402283787
ACH-000834,-0.06025602118652981
ACH-000835,0.08977435268666073
ACH-000836,-0.1677178664842542
ACH-000837,-0.0759095000372077
ACH-000838,-0.32189569505052523
ACH-000839,-0.19793287699296871
ACH-000840,-0.005851324277185998
ACH-000841,-0.3149021424919664
ACH-000843,-0.2155312956907275
ACH-000846,-0.044984677514092984
ACH-000847,-0.04958977891211245
ACH-000848,-0.01906026362913126
ACH-000849,-0.05123337430509009
ACH-000851,-0.1580963144723284
ACH-000855,-0.10103665961214116
ACH-000856,-0.07044166097603198
ACH-000858,-0.10064755297926116
ACH-000859,-0.37267643132470735
ACH-000861,-0.1845337476904873
ACH-000862,-0.06416078399457109
ACH-000865,-0.119329106798298
ACH-000866,-0.15260213122282484
ACH-000867,-0.12232540157458045
ACH-000869,-0.22636269595731645
ACH-000872,-0.13087076157020974
ACH-000873,-0.05556355538774961
ACH-000876,-0.012797072972448864
ACH-000878,-0.06386213293465018
ACH-000880,-0.15547341439476006
ACH-000881,-0.06146771332690114
ACH-000882,0.04860246635126093
ACH-000884,-0.2621516600329994
ACH-000885,-0.07656202076043088
ACH-000887,-0.10588807184071003
ACH-000889,0.01692571972191924
ACH-000896,-0.06929141848131327
ACH-000898,0.050848023614054313
ACH-000900,-0.027134900032385518
ACH-000901,-0.07197079886441353
ACH-000905,-0.07407524280447016
ACH-000906,-0.10638780122643456
ACH-000907,-0.0523385220126311
ACH-000910,-0.01525583498391816
ACH-000911,-0.029440330034158312
ACH-000912,-0.0422555533091413
ACH-000913,-0.06212124738241787
ACH-000915,-0.014763227529031513
ACH-000916,0.018388012630894447
ACH-000917,-0.1754113967193185
ACH-000920,0.05290714324863687
ACH-000921,-0.059520749614741714
ACH-000924,-0.12948949287095712
ACH-000926,-0.04981652494256104
ACH-000928,0.006480004343408678
ACH-000929,-0.05818329249066885
ACH-000932,0.04050083282333803
ACH-000935,-0.03526759511761906
ACH-000936,-0.09746246778766576
ACH-000937,-0.009849192595305105
ACH-000938,-0.04940661308610622
ACH-000939,0.019942720682973418
ACH-000941,-0.013709685764963729
ACH-000943,-0.11208350634271627
ACH-000946,-0.02629556568193821
ACH-000947,0.017097554466519012
ACH-000948,-0.2834836918442601
ACH-000950,-0.14881079800153998
ACH-000953,-0.04110404425398215
ACH-000954,0.2744112999948111
ACH-000957,-0.1577683572577302
ACH-000958,0.11547131435047699
ACH-000960,-0.032525470612922484
ACH-000963,-0.15008201056675805
ACH-000968,-0.12500016818711315
ACH-000969,-0.10275555919635199
ACH-000972,0.34927777291542184
ACH-000973,-0.04324454488274715
ACH-000974,-0.028887163867364608
ACH-000978,-0.13930848917159147
ACH-000984,-0.15912953582482572
ACH-000986,-0.06799306648987233
ACH-000988,-0.001118632961574567
ACH-000993,-0.2089831299463376
ACH-000994,-0.2766423213856646
ACH-000996,-0.11648886824746345
ACH-001001,-0.05240607736349542
ACH-001020,-0.06815288759468087
ACH-001028,-0.08137618150374389
ACH-001031,-0.08137466147346682
ACH-001038,-0.20991542610466227
ACH-001048,-0.2004713138768736
ACH-001050,-0.12277496841614435
ACH-001053,-0.06942890423147151
ACH-001054,-0.03322339078425221
ACH-001061,-0.02592673926843701
ACH-001067,-0.006649881422874874
ACH-001075,-0.19720838801043591
ACH-001096,-0.10182305538120268
ACH-001111,0.08384953730816927
ACH-001119,-0.005449150894611838
ACH-001128,-0.31672034857731585
ACH-001134,-0.034853343770227536
ACH-001151,-0.01849515577845301
ACH-001163,0.14135531535576953
ACH-001164,-0.028678436284874237
ACH-001183,-0.04416292308789562
ACH-001192,-0.01203315066702508
ACH-001193,-0.26196936229318923
ACH-001196,-0.16807373959833402
ACH-001197,-0.1961539591001261
ACH-001205,-0.21853998698278215
ACH-001211,-0.12032555216587365
ACH-001212,-0.4198829250383869
ACH-001228,-0.02807971932443478
ACH-001232,-0.2120822630409728
ACH-001239,-0.0006469264924669601
ACH-001270,0.04253393744118037
ACH-001274,0.13581499545245848
ACH-001275,0.05707605393136726
ACH-001277,-0.17079046871018852
ACH-001278,0.12243618781387453
ACH-001280,-0.25216093460127564
ACH-001283,0.029746183794031888
ACH-001289,-0.003206760776085232
ACH-001300,-0.1747048847851839
ACH-001301,-0.1207578930365532
ACH-001302,-0.0667472457123108
ACH-001306,0.037467023435039264
ACH-001318,-0.15037802369793726
ACH-001322,-0.25716912702007244
ACH-001328,-0.236369400571836
ACH-001332,-0.19807148393931864
ACH-001336,-0.115085869956024
ACH-001346,-0.00526642890136579
ACH-001353,-0.004906104388448118
ACH-001354,-0.06583151540337999
ACH-001367,-0.011602889759372988
ACH-001368,-0.08233999400075691
ACH-001374,-0.1536967875539011
ACH-001377,-0.1130194997508953
ACH-001380,0.04362600489651264
ACH-001391,0.07121738335800369
ACH-001408,0.07375981013876341
ACH-001430,-0.16773590120342147
ACH-001431,-0.07041161794026461
ACH-001450,-0.006694712983565761
ACH-001496,-0.09483942977830112
ACH-001500,-0.029088449944132493
ACH-001523,-0.19872453292005104
ACH-001532,-0.07089425378992037
ACH-001550,-0.07369887050513088
ACH-001552,-0.2927790214697554
ACH-001554,-0.06323187026466409
ACH-001654,-0.07989943299448295
ACH-001735,-0.07155775477155579
ACH-001736,-0.01560758050603016
ACH-001737,0.3013873204766487
ACH-001740,-0.09838174073473628
ACH-001745,-0.04851081620645182
ACH-001765,-0.014549846362090562
