,ZC3H3 (23144)
ACH-000004,-0.19280915467551715
ACH-000005,-0.37924006884997546
ACH-000007,-0.0731488942963156
ACH-000009,-0.15549554744215008
ACH-000011,-0.49977932121268703
ACH-000012,-0.3153766567067541
ACH-000013,-0.24362551330300825
ACH-000014,-0.2265065234220679
ACH-000015,-0.14552122792468833
ACH-000017,-0.4276491866065151
ACH-000018,-0.3854496264270599
ACH-000019,-0.14758059518565833
ACH-000021,-0.424004235980519
ACH-000022,-0.2744012107440505
ACH-000025,-0.3053730030516457
ACH-000028,-0.323688473166984
ACH-000030,-0.3504462370584444
ACH-000035,-0.16056404750891826
ACH-000036,-0.2855910388125138
ACH-000037,-0.30471148864210074
ACH-000039,-0.4453076126525204
ACH-000040,-0.3188833500488718
ACH-000041,-0.15052289755897788
ACH-000042,-0.21468677603366693
ACH-000045,-0.18329047188958505
ACH-000047,-0.3350446073501048
ACH-000052,-0.25786239902261604
ACH-000053,-0.3916082206442513
ACH-000054,-0.23299196464318184
ACH-000055,-0.3864119161557901
ACH-000060,-0.2581315038015258
ACH-000067,-0.358748655339431
ACH-000070,-0.4026453812300075
ACH-000075,-0.192591296596292
ACH-000078,-0.3379448984057317
ACH-000082,-0.23534179977928765
ACH-000085,-0.5047120532332905
ACH-000086,-0.3101869326921438
ACH-000087,-0.36863062658740736
ACH-000092,-0.42416182765474186
ACH-000095,-0.24697158337095956
ACH-000097,-0.3322620372980526
ACH-000098,-0.30276063150098736
ACH-000099,-0.3473329915989989
ACH-000108,-0.33866381905472354
ACH-000113,-0.33997713430688525
ACH-000116,-0.2559389185042049
ACH-000118,-0.3854653929657638
ACH-000120,-0.2872640126024963
ACH-000123,-0.4855950627390747
ACH-000127,-0.3131182106966621
ACH-000128,-0.057716655850650826
ACH-000132,-0.4604724967028264
ACH-000133,-0.2652578887301676
ACH-000137,-0.15366729626958855
ACH-000138,-0.3607699903926397
ACH-000142,-0.3162480995368441
ACH-000143,-0.4887131697024949
ACH-000146,-0.4062512394944212
ACH-000148,-0.2366251008087217
ACH-000150,-0.5266108803738763
ACH-000152,-0.2921447099816651
ACH-000153,-0.1621783408761963
ACH-000159,-0.3434121603068375
ACH-000160,-0.23962088093793396
ACH-000163,-0.2364149831326223
ACH-000167,0.21929035300465927
ACH-000168,-0.03644672441847605
ACH-000169,-0.21854866241196813
ACH-000178,-0.3494316673233408
ACH-000183,-0.16428161526893287
ACH-000188,-0.3222369591581646
ACH-000189,-0.3933025970751935
ACH-000190,-0.35789575185527195
ACH-000198,-0.16675863421048434
ACH-000203,-0.1766581010329617
ACH-000204,-0.055547486151325966
ACH-000206,-0.2767544983894729
ACH-000207,-0.3263858535480152
ACH-000208,-0.10338785149617484
ACH-000210,-0.2356883638341198
ACH-000211,-0.2842228568593472
ACH-000215,-0.26868631927362285
ACH-000221,-0.2626115018285007
ACH-000222,-0.12660612849811745
ACH-000223,-0.221198162609422
ACH-000226,-0.3013870266326463
ACH-000227,-0.21318119192396104
ACH-000228,-0.3130041526254924
ACH-000231,-0.22778576742490755
ACH-000232,-0.3034689184361448
ACH-000233,-0.3898025291245493
ACH-000234,-0.3302775469865602
ACH-000235,-0.4085386301146627
ACH-000237,-0.1735193812804156
ACH-000238,-0.3601676436439933
ACH-000242,-0.19335217023324755
ACH-000243,-0.13206776765860062
ACH-000244,-0.2852381239728076
ACH-000246,-0.20154198399131326
ACH-000248,-0.29006038066885875
ACH-000250,-0.4292266546579901
ACH-000251,-0.6660270276038661
ACH-000252,-0.3483691519612818
ACH-000253,-0.21450769425957655
ACH-000255,-0.1758626495408428
ACH-000256,-0.43670666912599343
ACH-000257,-0.3317104099160713
ACH-000258,-0.2902103834857919
ACH-000259,-0.3362323598380608
ACH-000260,-0.4723600882265566
ACH-000261,-0.2542211442573384
ACH-000262,-0.20608825524824909
ACH-000263,-0.5476522489697786
ACH-000264,-0.2340305319505128
ACH-000265,-0.24565314962635845
ACH-000266,-0.3491476809559061
ACH-000272,-0.2303821908932596
ACH-000274,-0.2438678417549949
ACH-000277,-0.17619638982870015
ACH-000278,-0.09196808761733016
ACH-000279,-0.22772153239876944
ACH-000280,-0.2589609469955826
ACH-000281,-0.17799714818820522
ACH-000288,-0.15664921815841307
ACH-000291,-0.2983658720356592
ACH-000293,-0.3776538698571328
ACH-000294,-0.3097624258993331
ACH-000295,-0.196827427476099
ACH-000296,-0.24342238912999065
ACH-000302,-0.2048832493593241
ACH-000304,-0.29261461812007805
ACH-000307,-0.26563507489281113
ACH-000308,-0.2336257586083502
ACH-000310,-0.3961823987811592
ACH-000311,-0.31820840089046104
ACH-000312,-0.11623179064797308
ACH-000315,-0.4079753632548236
ACH-000316,-0.46385757845717207
ACH-000317,-0.27350630392731823
ACH-000318,-0.3022019322812427
ACH-000319,-0.34649582547000995
ACH-000320,-0.18989787960430424
ACH-000322,-0.589513544726243
ACH-000323,-0.2954500635145024
ACH-000324,-0.3089115111498647
ACH-000329,-0.31049807886457503
ACH-000330,-0.29593746461323445
ACH-000331,-0.2542733226006888
ACH-000332,-0.1753483758414963
ACH-000334,-0.3025388984083125
ACH-000335,-0.32346261588794445
ACH-000336,-0.6463619032009673
ACH-000337,-0.4543532899045486
ACH-000338,-0.6941172545459511
ACH-000339,-0.34256626886070257
ACH-000341,-0.1527461846345041
ACH-000348,-0.2496296055523453
ACH-000350,-0.22092471797871435
ACH-000352,-0.5819790204361937
ACH-000356,-0.2582766608028305
ACH-000361,-0.3451634200779208
ACH-000362,-0.13656483128999286
ACH-000363,-0.3622635635503601
ACH-000364,-0.22070713023591806
ACH-000365,-0.2726604208192427
ACH-000366,-0.2080263788831615
ACH-000368,-0.34524203954258986
ACH-000374,-0.0798307081772501
ACH-000375,-0.42565575288472507
ACH-000376,-0.4067903140554853
ACH-000381,-0.3373368806165352
ACH-000383,-0.3113211767594057
ACH-000387,-0.2355169621939152
ACH-000389,-0.4296849084557368
ACH-000390,-0.11228981964015416
ACH-000393,-0.4937446472585287
ACH-000395,-0.6086829137846993
ACH-000396,-0.04303537491648753
ACH-000397,-0.3939918350544714
ACH-000401,-0.3513902335150477
ACH-000402,0.1522439425637208
ACH-000403,-0.3707562664010871
ACH-000404,-0.4880465367980206
ACH-000406,-0.2162348442852304
ACH-000407,-0.25211842552564434
ACH-000408,-0.19292654101602336
ACH-000410,-0.2775786610251993
ACH-000411,-0.2880470202706469
ACH-000414,-0.20686792692608647
ACH-000415,-0.2436081236625565
ACH-000416,-0.4932085796840087
ACH-000420,-0.20808994695649288
ACH-000421,-0.24890715598579102
ACH-000424,-0.4108252296325558
