,TSC22D4 (81628)
ACH-000004,0.009638539094344423
ACH-000005,0.020914818299111473
ACH-000007,0.11654558727499968
ACH-000009,-0.03697856039754598
ACH-000011,-0.06040310779750279
ACH-000012,-0.003519789741750793
ACH-000013,0.04478861383755674
ACH-000014,-0.1924976000229023
ACH-000015,0.15525545351778347
ACH-000017,-0.08060163234152047
ACH-000018,0.15475459755160598
ACH-000019,-0.029147873739315638
ACH-000021,-0.16919173409068
ACH-000022,0.2054564167042811
ACH-000025,-0.0036200967934355392
ACH-000028,-0.05479277116291624
ACH-000030,-0.09659515393750956
ACH-000035,-0.08280200288463305
ACH-000036,-0.06441294852281512
ACH-000037,-0.04193948124847798
ACH-000039,0.09758348709195837
ACH-000040,0.011632284891690258
ACH-000041,-0.01809444559432361
ACH-000042,-0.03278284555640972
ACH-000045,0.03807199504139458
ACH-000047,0.14574537460242834
ACH-000052,-0.022465368307048275
ACH-000053,-0.2954118816672393
ACH-000054,-0.05808633912739256
ACH-000055,-0.12784902989845745
ACH-000060,0.00603856266733464
ACH-000067,-0.12422009988575256
ACH-000070,0.10528840938080704
ACH-000075,0.27494670864385545
ACH-000078,0.025942937353127863
ACH-000082,-0.03320290484248602
ACH-000085,0.08415533890196397
ACH-000086,0.06161311419515425
ACH-000087,0.08884309079847602
ACH-000092,-0.0063798263675976345
ACH-000095,-0.10089177174525908
ACH-000097,-0.10250233094060793
ACH-000098,0.004153298081498522
ACH-000099,0.01982341027698586
ACH-000108,-0.08141606679435838
ACH-000113,-0.0379670732646831
ACH-000116,0.0021524133603004927
ACH-000118,0.10535784717663588
ACH-000120,-0.05252110139840917
ACH-000123,-0.06477499252284398
ACH-000127,-0.012372680358186295
ACH-000128,0.028254360222954307
ACH-000132,-0.15396703573449064
ACH-000133,-0.02144944242813089
ACH-000137,0.053522227384700964
ACH-000138,0.05932693339651032
ACH-000142,-0.1999189669653948
ACH-000143,-0.04756681867093652
ACH-000146,-0.006788939005041511
ACH-000148,-0.0958437492589702
ACH-000150,0.03620239840221075
ACH-000152,-0.019556025418258103
ACH-000153,-0.06837142544757188
ACH-000159,-0.19761611223406647
ACH-000160,-0.044661751951178136
ACH-000163,-0.12063461166750605
ACH-000167,-0.19207111292944776
ACH-000168,0.23426493533131185
ACH-000169,0.052245092058109815
ACH-000178,-0.1079777732971711
ACH-000183,0.1112885614499503
ACH-000188,-0.06145958566301885
ACH-000189,-0.1229326786867875
ACH-000190,-0.15002174551558856
ACH-000198,0.01886692901666919
ACH-000203,-0.5749183964518236
ACH-000204,-0.034220810835061115
ACH-000206,0.11027677227377802
ACH-000207,0.08043024424698476
ACH-000208,-0.01215814715850722
ACH-000210,0.14413950412771787
ACH-000211,-0.030515417936405418
ACH-000215,-0.027254583316603787
ACH-000221,-0.0862010770026093
ACH-000222,0.07709831322010596
ACH-000223,-0.0069664964616359525
ACH-000226,0.0006820974851146372
ACH-000227,0.045221816844927716
ACH-000228,0.057742338402877236
ACH-000231,-0.0605756237850871
