,GGACT (87769)
ACH-000004,-0.13366323794461685
ACH-000005,0.17275589609328004
ACH-000007,-0.10621182567319123
ACH-000009,0.028410613248580307
ACH-000011,-0.0936373168949194
ACH-000012,-0.15551883097999342
ACH-000013,-0.1888998242508645
ACH-000014,-0.07086944039794263
ACH-000015,-0.18548039074678105
ACH-000017,0.002334332878490644
ACH-000018,-0.10774972049655357
ACH-000019,-0.11234565319619656
ACH-000021,-0.075926045426592
ACH-000022,-0.10239767384982253
ACH-000025,-0.0034641731626799373
ACH-000028,-0.1908709228882276
ACH-000030,-0.0718403238080025
ACH-000035,-0.07368211052876045
ACH-000036,-0.05166288674407664
ACH-000037,-0.12658382920833708
ACH-000039,-0.04315160312935056
ACH-000040,0.02083339078260956
ACH-000041,-0.1785363690968992
ACH-000042,-0.1421391229593832
ACH-000045,-0.12540097223246602
ACH-000047,-0.13181756306599032
ACH-000052,-0.027921557368820654
ACH-000053,-0.01123253493994172
ACH-000054,-0.07311826658352212
ACH-000055,0.025185255924927718
ACH-000060,-0.0854867683430462
ACH-000067,-0.009231086626512036
ACH-000070,-0.03849377039186305
ACH-000075,-0.10281677328444393
ACH-000078,-0.1447991004373703
ACH-000082,-0.12347918019366158
ACH-000085,-0.1334493301395008
ACH-000086,-0.047283567338793936
ACH-000087,-0.2712237304041297
ACH-000092,-0.042234781176737034
ACH-000095,-0.09817520237334812
ACH-000097,-0.1729269477993908
ACH-000098,-0.1376147237366144
ACH-000099,-0.04671421368990104
ACH-000108,-0.2628916166224435
ACH-000113,-0.012464037056145915
ACH-000116,-0.07799443904774123
ACH-000118,-0.13182894240726553
ACH-000120,-0.07066543305980022
ACH-000123,-0.16083783589025752
ACH-000127,-0.08663197412193653
ACH-000128,-0.11836278321077842
ACH-000132,-0.2537315496722847
ACH-000133,0.032597810118286566
ACH-000137,-0.19637505563415966
ACH-000138,-0.12760136080184695
ACH-000142,-0.14216665424316186
ACH-000143,-0.09332636621547788
ACH-000146,-0.11685613377826372
ACH-000148,-0.11302264596295845
ACH-000150,-0.1908512197885595
ACH-000152,0.00020136941183700904
ACH-000153,-0.1413904139913922
ACH-000159,-0.12628593894618426
ACH-000160,-0.0686463547865922
ACH-000163,-0.25094366849375543
ACH-000167,0.3241494853676499
ACH-000168,-0.08686320818826125
ACH-000169,-0.06731462874714236
ACH-000178,-0.16244406972195508
ACH-000183,-0.2731577206625904
ACH-000188,-0.1083688598874332
ACH-000189,0.04729893314949543
ACH-000190,0.04315644230798569
ACH-000198,-0.05549546290973376
ACH-000203,-0.1596852272557743
ACH-000204,-0.03668090820439116
ACH-000206,-0.06564551167754837
ACH-000207,-0.12068916807304947
ACH-000208,-0.1098821431498438
ACH-000210,-0.1864418822447336
ACH-000211,-0.07383539102884658
ACH-000215,-0.0786743664043448
ACH-000221,-0.2392761623427503
ACH-000222,-0.04442795390099463
ACH-000223,-0.13171347665717206
ACH-000226,0.17579580124950514
ACH-000227,0.022126133824347333
ACH-000228,-0.1174480375701732
ACH-000231,-0.13573551971463385
ACH-000232,-0.2670722260214292
ACH-000233,-0.1370153889433663
ACH-000234,-0.12905168172535808
ACH-000235,-0.06909856149160305
ACH-000237,-0.08010729748116817
ACH-000238,-0.20895727331815575
ACH-000242,0.2711936579727264
ACH-000243,-0.06056921825041325
ACH-000244,-0.16283608439467684
ACH-000246,-0.0686863273780473
ACH-000248,-0.043759144531465004
ACH-000250,-0.0856941508582075
ACH-000251,-0.19775830157398736
ACH-000252,-0.04725296952991285
ACH-000253,-0.03476093667996253
ACH-000255,-0.09971827349450683
ACH-000256,-0.0863998128176587
