,OSBPL1A (114876)
ACH-000146,-0.06640922593598601
ACH-000148,-0.0843454420724128
ACH-000150,-0.08785000980632683
ACH-000152,-0.006442096571576956
ACH-000153,-0.022118750018048017
ACH-000159,-0.03348406915744586
ACH-000160,-0.08288897305116684
ACH-000163,-0.15089331612009876
ACH-000167,-0.015669474059862215
ACH-000168,-0.27843490523095304
ACH-000169,0.02300154906241347
ACH-000178,-0.09803375095362236
ACH-000183,0.0781204641279271
ACH-000188,-0.06531775359420235
ACH-000189,-0.187334024671753
ACH-000190,-0.02869607625964483
ACH-000198,-0.0767949755247795
ACH-000203,-0.22812522070867186
ACH-000204,0.059745203426018224
ACH-000206,-0.11141033521327573
ACH-000207,-0.0569920203517545
ACH-000208,0.01600992948388585
ACH-000210,0.013494334529855209
ACH-000211,-0.10580119301455652
ACH-000215,-0.14128116889603956
ACH-000221,-0.03294736572161604
ACH-000222,-0.1273405612613734
ACH-000223,0.03788142444583165
ACH-000226,-0.166565947381002
ACH-000227,-0.2937972653054461
ACH-000228,-0.14631456437643112
ACH-000231,-0.02547996491889712
ACH-000232,-0.06567147512510788
ACH-000233,-0.10269305953113364
ACH-000234,-0.058028470290541326
ACH-000235,-0.0998756024022064
ACH-000237,-0.07539717599725106
ACH-000238,0.024019549056698262
ACH-000242,0.09062202576359264
ACH-000243,0.00020282084224135602
ACH-000244,-0.25418838766236684
ACH-000246,-0.19317781460878844
ACH-000248,0.10722024445832187
ACH-000250,-0.11882515981977973
ACH-000251,-0.059335141982245335
ACH-000252,-0.0013158779717735245
ACH-000253,-0.13875571379612867
ACH-000255,0.00803545928306667
ACH-000256,0.07257049494350909
ACH-000257,0.06340666698717501
ACH-000258,-0.19310845564813453
ACH-000259,-0.20367172793530205
ACH-000260,-0.016874444706257426
ACH-000261,-0.0534832404766632
ACH-000262,-0.11308849167004632
ACH-000263,-0.4362697983816592
ACH-000264,-0.1271079870096078
ACH-000265,-0.0273669155259706
ACH-000266,-0.03831969657352916
ACH-000272,-0.13560181344960273
ACH-000274,-0.07663477626408925
ACH-000277,-0.06270479211423352
ACH-000278,-0.10097830370923347
ACH-000279,0.021295784861470768
ACH-000280,-0.0054074124332173035
ACH-000281,-0.20440874183640376
ACH-000288,-0.10821688367657037
ACH-000291,0.02595250081271528
ACH-000293,0.030332968762702736
ACH-000294,0.0820426720425496
ACH-000295,-0.116968057131593
ACH-000296,-0.09538722276306973
ACH-000302,-0.06522927630162931
ACH-000304,-0.1428213914658912
ACH-000307,-0.07532517582832751
ACH-000308,-0.1166694934154398
ACH-000310,-0.004998223354390783
ACH-000311,-0.1005947645726078
ACH-000312,-0.08427328196015349
ACH-000315,0.16214269090395544
ACH-000316,-0.13744921051868125
ACH-000317,0.01347858084593806
ACH-000318,-0.09312212794294462
ACH-000319,-0.043786352252300105
ACH-000320,-0.09704728205083996
ACH-000322,0.08815517397059308
ACH-000323,-0.17301938804229305
ACH-000324,-0.019616525499258474
ACH-000329,-0.08101925561203915
ACH-000330,-0.10179899078108133
ACH-000331,-0.06450559950781938
ACH-000332,-0.13479341727030827
ACH-000334,-0.059112801129431874
ACH-000335,0.0253434763857336
ACH-000336,-0.14695205788471394
ACH-000337,-0.18136780057476146
ACH-000338,0.020665987601502213
ACH-000339,-0.06787521499217655
ACH-000341,-0.1201751211126574
ACH-000348,-0.03854531653149127
ACH-000350,-0.10447674449901297
ACH-000352,-0.02725552191169164
ACH-000356,-0.12747122292740493
ACH-000361,-0.14629207526983531
ACH-000362,-0.1290294016252388
ACH-000363,-0.062330522022423875
ACH-000364,-0.14001397466678725
ACH-000365,-0.09196546064905647
ACH-000366,-0.13015723498919832
ACH-000368,-0.15194204866598002
ACH-000374,0.07210632995126975
ACH-000375,-0.0453930262678944
ACH-000376,-0.05033286824200152
ACH-000381,-0.11808000648195915
ACH-000383,-0.11669505592237114
ACH-000387,-0.12055162310465994
ACH-000389,0.02294207701541605
ACH-000390,-0.017302911869357826
ACH-000393,-0.053389940111506336
ACH-000395,-0.016843380862945522
ACH-000396,-0.023693714705593047
ACH-000397,-0.20867208467164533
ACH-000401,-0.08055025182882211
ACH-000402,-0.06261798330900299
ACH-000403,-0.07695375943531806
ACH-000404,-0.4207859224417472
ACH-000406,-0.02956295674220057
ACH-000407,-0.14022489178834555
ACH-000408,0.02382517454927597
ACH-000410,0.009296211303153059
ACH-000411,-0.10359489096922957
ACH-000414,-0.11429974019416694
ACH-000415,-0.057595451580513136
ACH-000416,-0.162415047064
ACH-000420,0.04066349933130553
ACH-000421,-0.13064633544812349
ACH-000424,-0.12378344020691742
ACH-000425,-0.13583258516143668
ACH-000426,-0.12037671082168735
ACH-000427,-0.03578331719384385
ACH-000433,-0.3411678416279435
ACH-000435,-0.599135834939114
ACH-000436,-0.062497388589996115
ACH-000444,-0.04200766212856173
ACH-000445,-0.19086477270322744
ACH-000448,-0.12008349438228785
ACH-000450,-0.014949336090868003
ACH-000452,-0.06764183844575697
ACH-000454,0.04730489953833498
ACH-000458,-0.05050749244544665
ACH-000459,0.027887557330394133
ACH-000460,0.0579702820615343
ACH-000461,-0.08381837863874626
ACH-000463,-0.07552662935032359
ACH-000464,-0.034550878497170964
ACH-000466,-0.05988763626427705
ACH-000467,-0.12395970085846986
ACH-000468,0.035051641637144006
ACH-000469,-0.0944022731540063
ACH-000470,-0.08397850094262888
ACH-000471,-0.02070619329717675
ACH-000472,-0.09333071546730301
ACH-000473,-0.13218634451158764
ACH-000475,-0.09856549355998401
ACH-000476,-0.029983010294392026
ACH-000477,-0.06440931075576775
ACH-000479,-0.13581885738445534
ACH-000480,-0.06297173304630742
ACH-000481,-0.03092196570152388
ACH-000483,0.04051474323249686
ACH-000484,-0.021890766554433887
ACH-000485,0.06595123416048823
ACH-000486,-0.07253399747877111
ACH-000487,0.0392042701491523
ACH-000488,-0.09494299506515476
ACH-000490,-0.09380996074384924
ACH-000491,-0.07104260164641517
ACH-000495,-0.08294890483861109
ACH-000496,-0.06333552934506886
ACH-000499,-0.15853885829220876
ACH-000500,-0.051667470709140975
ACH-000502,-0.11353053841218487
ACH-000503,0.20179628875704705
ACH-000505,-0.10719561173616994
ACH-000507,-0.07381391642449904
ACH-000510,-0.06266512422880496
ACH-000511,0.01719190251945851
ACH-000512,-0.02704999217421775
ACH-000516,-0.010101524245715787
ACH-000517,-0.1110383292687913
ACH-000518,-0.05678870988891336
ACH-000520,-0.11937750226516955
ACH-000521,-0.11013676608075497
ACH-000522,-0.03451861573818433
ACH-000524,-0.0758911394455266
ACH-000527,-0.1416870228977268
ACH-000528,-0.02717310037923981
ACH-000537,0.02025151513902888
ACH-000541,-0.21589384252854188
ACH-000542,-0.16374699801510562
ACH-000544,-0.21037865404307327
ACH-000545,-0.1630733302384909
ACH-000547,0.04190852816290347
ACH-000548,-0.07978481375607979
ACH-000549,0.1020674954641894
ACH-000550,-0.05376014416342266
ACH-000552,-0.09628650909607417
ACH-000556,-0.08203526913329487
ACH-000557,-0.07960363913932172
ACH-000569,0.022434439842355536
ACH-000570,0.04213212386673285
ACH-000571,-0.1286193734269159
ACH-000573,-0.05570306664695039
ACH-000576,-0.05474827516995249
ACH-000579,-0.2352523316737443
ACH-000580,-0.1242526471378896
ACH-000584,0.031218603929743294
ACH-000585,-0.15082821884302106
ACH-000588,-0.0015850453600994984
ACH-000589,-0.05508448261519341
ACH-000591,-0.05365374418646656
ACH-000593,-0.10535350481402853
ACH-000600,-0.15046376603910008
ACH-000601,0.0051158190407509995
ACH-000605,-0.05063412351794978
ACH-000606,-0.12157262905721022
ACH-000608,-0.1225304333295398
ACH-000614,-0.1155301189077932
ACH-000616,-0.051054859639678866
ACH-000618,-0.023644172949062736
ACH-000619,-0.03194524382522837
ACH-000620,0.11799654112721872
ACH-000621,-0.1219914292459512
ACH-000622,-0.04987260281500267
ACH-000623,-0.12753150642343475
ACH-000624,-0.12980657504046986
ACH-000627,-0.06805338127324775
ACH-000630,-0.11933637452815618
ACH-000631,0.02508160998630864
ACH-000632,-0.06648356068112286
ACH-000633,0.012191623078462535
ACH-000637,-0.023388175729887026
ACH-000638,-0.06478785572019329
ACH-000646,-0.004495997791862774
ACH-000647,-0.02221308830372764
ACH-000648,-0.08719106778016664
ACH-000649,-0.0669662194180966
ACH-000651,-0.10879494191989343
ACH-000652,0.008635675814296827
ACH-000653,-0.14575886881222522
ACH-000657,-0.04027976648167759
ACH-000658,-0.055097842617120515
ACH-000661,-0.018362837808454487
ACH-000662,-0.05001297901789463
ACH-000663,-0.051093436616561294
ACH-000665,-0.02587121356517359
ACH-000671,-0.13444555687617424
ACH-000672,-0.16080122240607705
ACH-000673,-0.1861151885828093
ACH-000676,-0.03331260940931733
ACH-000677,-0.01815701403212974
ACH-000681,-0.020307014438727854
ACH-000683,-0.0884465146189819
ACH-000684,-0.056524511420100614
ACH-000688,-0.04676650189581897
ACH-000693,0.0017423426383343375
ACH-000694,-0.07764265155340268
ACH-000695,0.35418678301214074
ACH-000696,-0.1300301685248533
ACH-000697,-0.05815190484118295
ACH-000699,-0.19011072355068295
ACH-000701,-0.19809774452321585
ACH-000706,-0.021472822245631
ACH-000711,-0.1312408170121882
ACH-000713,0.02672366774576498
ACH-000714,-0.16517773279257567
ACH-000718,-0.13118886321419085
ACH-000720,-0.1184764714671446
ACH-000721,-0.03005316561063501
ACH-000724,0.08323540264301339
ACH-000725,0.02198600697660273
ACH-000732,-0.1949428705269801
ACH-000734,-0.07767107776958412
ACH-000735,-0.06171128249872146
ACH-000736,-0.09412035704939216
ACH-000738,-0.013305451953557942
ACH-000746,-0.019383590012708368
ACH-000747,0.2060198056942432
ACH-000748,0.01985745982844512
ACH-000753,-0.017370444595968128
ACH-000756,-0.2658197217647474
ACH-000757,0.023414767377440943
ACH-000758,0.06614294283383035
ACH-000760,-0.07585397595946232
ACH-000762,-0.1009732152115389
ACH-000763,-0.07594328077385297
ACH-000764,-0.3120343397590156
ACH-000765,-0.07413860779473308
ACH-000766,-0.16036166891162645
ACH-000767,-0.2000587640568959
ACH-000768,0.028719292329533862
ACH-000769,0.0002968492085480036
ACH-000770,-0.07038339577714055
ACH-000771,-0.16336634910915512
ACH-000773,-0.16921683632746315
ACH-000776,-0.012432950539961844
ACH-000777,0.007347412670676042
ACH-000778,-0.06184522358116915
ACH-000781,-0.12205460634728375
ACH-000782,-0.1823145886951705
ACH-000783,-0.017222926197859076
ACH-000784,-0.1801549431693038
ACH-000785,-0.17064644096221976
ACH-000787,-0.17208275775277895
ACH-000788,0.00014505084722733118
ACH-000791,-0.1907661833129833
ACH-000792,-0.17286903766626602
ACH-000794,-0.13288269840904388
ACH-000796,-0.0322384251739267
ACH-000798,-0.022908988906146285
ACH-000799,-0.22153221115723806
ACH-000800,-0.19930220718520847
ACH-000802,-0.06291801577530665
ACH-000804,-0.1880323994066556
ACH-000805,-0.011649358470500923
ACH-000809,-0.10863129596475117
ACH-000810,-0.15710369145240366
ACH-000811,-0.15321968358924895
ACH-000817,0.08295815011243082
ACH-000819,-0.07440651362746246
ACH-000820,0.12779886548850514
ACH-000821,0.15003117460758386
ACH-000822,0.023260133054317008
ACH-000823,-0.006672652358792428
ACH-000824,-0.2060141622577004
ACH-000827,-0.20498421952025173
ACH-000829,-0.1183176826196977
ACH-000831,0.06572582844447357
ACH-000832,-0.18691647204833284
ACH-000833,0.10536347194917826
ACH-000834,-0.049425221554916375
ACH-000835,-0.12725080300483385
ACH-000836,0.01574767764630232
ACH-000837,-0.08427773033330975
ACH-000838,-0.1819521569918397
ACH-000839,-0.1262732836755484
ACH-000840,-0.1220953398672117
ACH-000841,-0.03640877687550858
ACH-000843,-0.17952464807587154
ACH-000846,-0.042310708019882536
ACH-000847,-0.07988307026561786
ACH-000848,-0.050130840360094214
ACH-000849,-0.022596037295691474
ACH-000851,0.043835775884200234
ACH-000855,-0.04195061371185755
ACH-000856,0.05588837749900116
ACH-000858,-0.06877698260074858
ACH-000859,0.07589092808816239
ACH-000861,-0.0073625649117881565
ACH-000862,0.07319309051742352
ACH-000865,-0.050407506575966016
ACH-000866,-0.09421504846371054
ACH-000867,-0.0638259276090691
ACH-000869,-0.1658500654559829
ACH-000872,-0.08635545469491117
ACH-000873,0.02864295405057045
ACH-000876,-0.14101601345844944
ACH-000878,-0.140246023252521
ACH-000880,-0.1591619924212882
ACH-000881,0.01192274662423733
ACH-000882,-0.0705205740022813
ACH-000884,-0.07286714167694894
ACH-000885,-0.08605851913732346
ACH-000887,-0.10492955337672692
ACH-000889,0.04171676141298812
ACH-000896,-0.0872658558540659
ACH-000898,-0.3087119725848505
ACH-000900,-0.061473943779892966
ACH-000901,-0.05345442838686538
ACH-000905,-0.021486859807832732
ACH-000906,-0.06189216704084944
ACH-000907,0.00031300597512109676
ACH-000910,-0.03436949160384329
ACH-000911,-0.02878245576339523
ACH-000912,-0.07873217727044063
ACH-000913,-0.015556401908349688
ACH-000915,-0.06849426972366164
ACH-000916,0.01463431985679561
ACH-000917,0.05062089766180322
ACH-000920,-0.12852016662553326
ACH-000921,-0.1411622220121116
ACH-000924,-0.021729394123505188
ACH-000926,-0.11653292426498447
ACH-000928,-0.1615502784388559
ACH-000929,-0.10026371228646656
ACH-000932,-0.03797670745753815
ACH-000935,-0.17486549566156476
ACH-000936,0.012917669157096313
ACH-000937,-0.1583136466025464
ACH-000938,-0.014404373770138703
ACH-000939,-0.10427609885649884
ACH-000941,-0.049575110846372124
ACH-000943,-0.11761838371924603
ACH-000946,-0.10869740484012473
ACH-000947,-0.15506862002323546
ACH-000948,-0.09288548693756456
ACH-000950,-0.16304444645952265
ACH-000953,0.0062900100642666506
ACH-000954,0.07066465713459631
ACH-000957,-0.1538074272722139
ACH-000958,-0.15556870305507695
ACH-000960,-0.13271216872265468
ACH-000963,-0.035616538785640466
ACH-000968,0.0389267861898296
ACH-000969,-0.12202450735356933
ACH-000972,0.11093626201007714
ACH-000973,-0.11057414718191776
ACH-000974,-0.07025253452832872
ACH-000978,0.02460603522943962
ACH-000984,-0.09828099928590883
ACH-000986,-0.12522215648009813
ACH-000988,-0.12552135813638188
ACH-000993,-0.05225324469957438
ACH-000994,-0.04510505301522282
ACH-000996,-0.20355862747333991
ACH-001001,-0.03869676906277142
ACH-001020,-0.08848126451557099
ACH-001028,-0.08516620955803851
ACH-001031,-0.13346535862634545
ACH-001038,-0.21921809542715265
ACH-001048,-0.07734720822651564
ACH-001050,-0.0620264259891068
ACH-001053,-0.06559341977981434
ACH-001054,-0.15481781800136413
ACH-001061,-0.015863121735676076
ACH-001067,-0.16145811622866502
ACH-001075,-0.11163402213464542
ACH-001096,-0.0462584613249382
ACH-001111,-0.12528033688376636
ACH-001119,-0.13706303926158694
ACH-001128,-0.2974330013942496
ACH-001134,-0.19582267984115692
ACH-001151,-0.06626623813944582
ACH-001163,-0.1327093394023521
ACH-001164,-0.015384751836841494
ACH-001183,-0.031598852782479106
ACH-001192,-0.02265414252232233
ACH-001193,0.08208219645532497
ACH-001196,-0.0309065006781204
ACH-001197,-0.06527988914858313
ACH-001205,-0.06496136491684074
ACH-001211,-0.05178340338124324
ACH-001212,-0.011414921981744212
ACH-001228,-0.11611942322058676
ACH-001232,-0.030321559208959795
ACH-001239,-0.056654777767953884
ACH-001270,0.00957353906213219
ACH-001274,-0.10207632178124368
ACH-001275,0.09411969172092502
ACH-001277,-0.07947374450896627
ACH-001278,-0.07444211686280026
ACH-001280,-0.2212800719479603
ACH-001283,-0.0056847039374166505
ACH-001289,-0.14161855497449174
ACH-001300,-0.15009877867416044
ACH-001301,-0.08604739202444751
ACH-001302,0.009840265255336628
ACH-001306,-0.08476098591001023
ACH-001318,0.03640566968709491
ACH-001322,-0.22798315389455495
ACH-001328,-0.07369962673543001
ACH-001332,0.14344524984207274
ACH-001336,0.034598249480024365
ACH-001346,-0.14814852217348187
ACH-001353,-0.09245670255756153
ACH-001354,-0.15655920229599488
ACH-001367,-0.1595120728694479
ACH-001368,-0.11059826411192412
ACH-001374,-0.2895532756326339
ACH-001377,-0.018958404130892115
ACH-001380,0.001874648589040813
ACH-001391,-0.15768408451775218
ACH-001408,0.015863819533246278
ACH-001430,-0.11711761228552747
ACH-001431,0.006322009836019791
ACH-001450,-0.05923065420876095
ACH-001496,-0.04576891607777508
ACH-001500,-0.059425398070590274
ACH-001523,-0.0729577953817419
ACH-001532,-0.1184767596956708
ACH-001550,-0.15238972907048867
ACH-001552,-0.04004583106737602
ACH-001554,-0.18375558261049812
ACH-001654,-0.013936982257394412
ACH-001735,-0.1155343062079956
ACH-001736,-0.13876545836768153
ACH-001737,-0.09538047322028198
ACH-001740,-0.044201759841499794
ACH-001745,-0.034239576941411866
ACH-001765,-0.06820983551931367
