,SCAF11 (9169)
ACH-000004,-0.2263582561582226
ACH-000005,-0.4485092479138462
ACH-000007,-0.35541388176753513
ACH-000009,-0.2349299771265768
ACH-000011,-0.32533901818406724
ACH-000012,-0.16802262484194944
ACH-000013,-0.2275172657689497
ACH-000014,-0.4472958291123477
ACH-000015,-0.2501809067850693
ACH-000017,-0.4638328506246874
ACH-000018,-0.5978519651292039
ACH-000019,-0.21858737672473294
ACH-000021,-0.1328309373687245
ACH-000022,-0.1892127751571177
ACH-000025,-0.36420600958395705
ACH-000028,-0.16198683189681184
ACH-000030,-0.21206502155092047
ACH-000035,-0.2704012926879473
ACH-000036,-0.3807294036733239
ACH-000037,-0.24917548912794724
ACH-000039,-0.3251196296221285
ACH-000040,-0.2595515365103687
ACH-000041,-0.2911191211784049
ACH-000042,-0.0682160339110053
ACH-000045,-0.0948622404872866
ACH-000047,-0.3125299075129473
ACH-000052,-0.42841063389303496
ACH-000053,-0.13934082391086364
ACH-000054,-0.2032207538636132
ACH-000055,-0.15613654002542499
ACH-000060,-0.20263056297320128
ACH-000067,-0.32966642048056544
ACH-000070,-0.2374533155730404
ACH-000075,-0.3160245735392027
ACH-000078,-0.2767879394428461
ACH-000082,-0.2428481299937607
ACH-000085,0.00894370463548263
ACH-000086,-0.34443190427803244
ACH-000087,-0.2320571371946812
ACH-000092,-0.1746500144196886
ACH-000095,-0.12837168025219836
ACH-000097,-0.1988025099930732
ACH-000098,0.00257921591228358
ACH-000099,-0.06783246609037873
ACH-000108,-0.10961517348139556
ACH-000113,-0.15462515018631276
ACH-000116,-0.1730348726388484
ACH-000118,-0.12645309766552335
ACH-000120,-0.2043719556642412
ACH-000123,-0.3430336670091943
ACH-000127,-0.22543609423946456
ACH-000128,-0.2014374677993542
ACH-000132,-0.21479787002440556
ACH-000133,-0.3893996868173855
ACH-000137,0.05826447767006261
ACH-000138,-0.2243989424532386
ACH-000142,-0.2551274311065346
ACH-000143,-0.1402128901900757
ACH-000146,-0.2550790297101665
ACH-000148,-0.30751954800276715
ACH-000150,-0.2541576007755697
ACH-000152,-0.21051874340230411
ACH-000153,-0.19007897332742985
ACH-000159,-0.18168832710854432
ACH-000160,-0.13613808184570392
ACH-000163,-0.36869153320814657
ACH-000167,-0.01639019095872779
ACH-000168,-0.1633219453041672
ACH-000169,-0.3419157698424594
ACH-000178,-0.3266727173114943
ACH-000183,-0.30201524574021543
ACH-000188,-0.19919727545106555
ACH-000189,-0.19406578548146952
ACH-000190,-0.31235573405438755
ACH-000198,-0.07020448083697302
ACH-000203,-0.056401354758919824
ACH-000204,-0.32835298770819604
ACH-000206,0.1115699140259506
ACH-000207,-0.4767296773733493
ACH-000208,-0.07861518738996857
ACH-000210,-0.2623230310592881
ACH-000211,-0.19437419346748624
ACH-000215,-0.17736179933997387
ACH-000221,-0.20679831277055602
ACH-000222,-0.1606308858590252
ACH-000223,-0.29846364453137225
ACH-000226,-0.24012489931205525
ACH-000227,-0.20064332214814334
ACH-000228,-0.3271925046132933
ACH-000231,-0.18165232830079672
ACH-000232,-0.3664441937697072
ACH-000233,-0.003180752129476355
ACH-000234,-0.09198024627906362
ACH-000235,-0.15543531474224526
ACH-000237,-0.2902213291670525
ACH-000238,-0.2565108989369689
ACH-000242,-0.18249165488611574
ACH-000243,-0.17672750847608845
ACH-000244,-0.19530572274645105
ACH-000246,-0.1461411458927413
ACH-000248,-0.2223434077047278
ACH-000250,-0.1551942148391657
ACH-000251,0.11860475112052747
ACH-000252,-0.22752536538140075
ACH-000253,-0.0672502609356214
ACH-000255,-0.3045906240014992
ACH-000256,-0.2054949392420144
ACH-000257,-0.04297216358151768
ACH-000258,0.05738830015206549
ACH-000259,-0.16674496899475752
ACH-000260,-0.1392351986316284
ACH-000261,-0.2701437682406708
ACH-000262,0.006723360463478817
ACH-000263,-0.16639583528185165
ACH-000264,-0.13997027374537094
ACH-000265,-0.10115335743939056
ACH-000266,-0.17743407190955818
ACH-000272,-0.15851669793241285
ACH-000274,-0.26171712368228456
ACH-000277,-0.2414293739553401
ACH-000278,-0.37222343103673067
ACH-000279,-0.1981762316912456
ACH-000280,-0.1294644471600334
ACH-000281,-0.2323711777890062
ACH-000288,-0.15773560262869735
ACH-000291,-0.2839753050394957
ACH-000293,-0.12261447514079248
ACH-000294,-0.1089984643194273
ACH-000295,-0.14309987781478306
ACH-000296,-0.2896713326434305
ACH-000302,-0.19632011204350625
ACH-000304,-0.3441479821392472
ACH-000307,-0.14974272934421673
ACH-000308,-0.17287382478248786
ACH-000310,-0.16300356480066022
ACH-000311,0.03234224566349098
ACH-000312,-0.006892726378744315
ACH-000315,-0.24469535480795124
ACH-000316,-0.05674691608417096
ACH-000317,-0.2826744416334045
ACH-000318,-0.3566520146697029
ACH-000319,-0.1990100779411781
ACH-000320,-0.2397251501548106
ACH-000322,-0.3262626779017477
ACH-000323,-0.0998855577520694
ACH-000324,-0.2644867049749041
ACH-000329,-0.2736331583494544
ACH-000330,-0.2024250937847476
ACH-000331,-0.2730088039938574
ACH-000332,-0.1115448202759686
ACH-000334,0.052918398620144975
ACH-000335,-0.4755253647296662
ACH-000336,-0.1359969458900346
ACH-000337,-0.2745880187374593
ACH-000338,-0.3429198766938969
ACH-000339,-0.2215660758809948
ACH-000341,-0.5004002214204971
ACH-000348,-0.15039078507517678
ACH-000350,-0.06551858524731713
ACH-000352,-0.17590808981524894
ACH-000356,-0.3838228810791428
ACH-000361,-0.3598753541845938
ACH-000362,-0.1163217498596227
ACH-000363,-0.19185514451099672
ACH-000364,-0.16283577271500874
ACH-000365,-0.2571024123131424
ACH-000366,-0.18137530466621926
ACH-000368,-0.4753321737821284
ACH-000374,-0.2565069959233433
ACH-000375,-0.40085431994232895
ACH-000376,-0.21134532192788966
ACH-000381,-0.2441061849997536
ACH-000383,-0.17926248978080475
ACH-000387,-0.4488504840772812
ACH-000389,-0.11630933057690675
ACH-000390,-0.045270877525629534
ACH-000393,-0.1813080250796852
ACH-000395,-0.30228963378859885
ACH-000396,-0.0965502345141124
ACH-000397,-0.3450651581607886
ACH-000401,-0.35193223601676904
ACH-000402,-0.1152834913650243
ACH-000403,-0.14181300905058486
ACH-000404,-0.11549302437695255
ACH-000406,-0.13619836425382387
ACH-000407,-0.2638940217731881
ACH-000408,-0.1961170396438617
ACH-000410,-0.3278685332625088
ACH-000411,-0.17755180944791368
ACH-000414,-0.04204471741670597
ACH-000415,-0.26547684730364823
ACH-000416,-0.1615929691082765
ACH-000420,-0.3299172508427948
ACH-000421,-0.17188603941040048
ACH-000424,-0.4724423416836228
ACH-000425,-0.18209287348471853
ACH-000426,-0.15495264533860215
ACH-000427,-0.15662232839549994
ACH-000433,-0.1255591787173641
ACH-000435,-0.28665978136077097
ACH-000436,-0.16590055453930447
ACH-000444,-0.14980524960009892
ACH-000445,-0.32629303418867706
ACH-000448,-0.10954044984942136
ACH-000450,-0.023331289610274808
ACH-000452,-0.21460397486378804
ACH-000454,-0.21414066915807567
ACH-000458,-0.1919061275445473
ACH-000459,-0.14808730176157353
ACH-000460,-0.3036647361559598
ACH-000461,-0.2880383789937031
ACH-000463,-0.0822924432589425
ACH-000464,-0.3100290299721684
ACH-000466,-0.19232645913214444
ACH-000467,-0.27321746147867704
ACH-000468,-0.2761359362719055
ACH-000469,-0.24587581479397735
ACH-000470,-0.22101326028490725
ACH-000471,-0.28980497619413026
ACH-000472,-0.2822248350414128
ACH-000473,-0.17730109664348265
ACH-000475,-0.12201444998335408
ACH-000476,-0.3062203176895525
ACH-000477,0.07766566190076603
ACH-000479,0.0799575817337148
ACH-000480,-0.4331491412479839
ACH-000481,-0.08644046024860158
ACH-000483,-0.23559677029117346
ACH-000484,0.07799952316908497
ACH-000485,-0.24424270939991466
ACH-000486,-0.2590737676381034
