,ATXN7L3B (552889)
ACH-000396,-0.2694568645255209
ACH-000397,-0.06447052032516813
ACH-000401,-0.11727396025217465
ACH-000402,0.07692838975987291
ACH-000403,-0.10617624661729788
ACH-000404,-0.4307272160279425
ACH-000406,-0.05502269682836183
ACH-000407,-0.022245924763638226
ACH-000408,0.03730525930059938
ACH-000410,-0.1939816909940021
ACH-000411,-0.08014848382482025
ACH-000414,-0.09393336601452863
ACH-000415,-0.03813298531258085
ACH-000416,-0.14597912916029224
ACH-000420,-0.10113937247703657
ACH-000421,-0.026251554393364043
ACH-000424,-0.17843384483906874
ACH-000425,-0.15647616462904032
ACH-000426,-0.05073836875577527
ACH-000427,-0.09166768714807702
ACH-000433,0.0665089042441881
ACH-000435,0.11129883607142077
ACH-000436,-0.15897499283106595
ACH-000444,-0.11391677797733835
ACH-000445,-0.24698245199678925
ACH-000448,-0.062133862087874664
ACH-000450,0.12176776959942782
ACH-000452,-0.1940149120937006
ACH-000454,-0.15487823414539847
ACH-000458,-0.029831453003276293
ACH-000459,0.18598549173725806
ACH-000460,0.0585747121878268
ACH-000461,0.0473767112498268
ACH-000463,-0.1796990482231098
ACH-000464,-0.19739042271702012
ACH-000466,-0.23301486313170955
ACH-000467,-0.30341052606403923
ACH-000468,-0.11802330628256068
ACH-000469,-0.10528932062523293
ACH-000470,0.10040608890848747
ACH-000471,-0.14326393758735892
ACH-000472,-0.14722252977619235
ACH-000473,0.1802023192016453
ACH-000475,-0.05287090266202006
ACH-000476,-0.11629235967323265
ACH-000477,-0.06522086824270977
ACH-000479,-0.2763991710720104
ACH-000480,-0.13137826428889118
ACH-000481,-0.13987176756329758
ACH-000483,-0.07130266245637364
ACH-000484,0.05176369124098134
ACH-000485,-0.1827331716605642
ACH-000486,-0.21648230712572927
ACH-000487,-0.046318721677895414
ACH-000488,-0.04901745298519155
ACH-000490,-0.07117815053568614
ACH-000491,-0.002741424670147576
ACH-000495,0.08097469093667965
ACH-000496,-0.494010315150172
ACH-000499,-0.11183457771002776
ACH-000500,-0.19125701944616744
ACH-000502,-0.07266109434004475
ACH-000503,-0.18103504711281693
ACH-000505,-0.031739923933378364
ACH-000507,-0.19097677143708647
ACH-000510,-0.15562659504776505
ACH-000511,-0.06624291326126554
ACH-000512,0.0904681870613545
ACH-000516,-0.07805132016673308
ACH-000517,-0.1025686154700438
ACH-000518,-0.023113002525234776
ACH-000520,-0.15544706674925876
ACH-000521,-0.03515892011833799
ACH-000522,-0.03770755335730011
ACH-000524,-0.08832411920106355
ACH-000527,-0.06597757294427631
ACH-000528,-0.1837797829064252
ACH-000537,-0.0731264900425147
ACH-000541,0.0678766037235425
ACH-000542,-0.06894897040275885
ACH-000544,0.05337942378537655
ACH-000545,-0.11628835046395035
ACH-000547,-0.08089577270525587
ACH-000548,-0.011736253459681677
ACH-000549,-0.0029407519069213103
ACH-000550,-0.16630099370426735
ACH-000552,0.05455386849224695
ACH-000556,-0.15237755156525454
ACH-000557,0.07793918075805446
ACH-000569,-0.027456273381557175
ACH-000570,-0.02227542709742071
ACH-000571,-0.00548837028766695
ACH-000573,-0.16453739235010176
ACH-000576,0.00907852916287767
ACH-000579,-0.1290800790174575
ACH-000580,-0.001386315633548288
ACH-000584,-0.00018981618151776245
ACH-000585,-0.009222069220094978
ACH-000588,-0.0207865154325167
ACH-000589,-0.07959041212810067
ACH-000591,-0.15373529895982846
ACH-000593,0.04732254015685759
ACH-000600,-0.07794638819570318
ACH-000601,-0.18303488808290636
ACH-000605,-0.16174668438993212
ACH-000606,-0.2676595362961609
ACH-000608,-0.03531351087416194
ACH-000614,-0.2011417796002588
ACH-000616,-0.11899849716902387
ACH-000618,-0.12789588701154256
ACH-000619,-0.0015557363570625831
ACH-000620,-0.2882125589123403
ACH-000621,-0.07700498769841035
ACH-000622,-0.1011275966063463
ACH-000623,-0.039681075753216964
ACH-000624,-0.1478429939634461
ACH-000627,-0.15723279626461767
ACH-000630,-0.04442411622899276
ACH-000631,-0.200000743013299
ACH-000632,-0.0963164521118605
ACH-000633,-0.03955886989146008
ACH-000637,-0.010545204698122286
ACH-000638,-0.06768064933123945
ACH-000646,0.011641310404699944
ACH-000647,-0.0969639282466214
ACH-000648,-0.06792806109502351
ACH-000649,-0.07296054276654768
ACH-000651,-0.06433755040967075
ACH-000652,0.014358906126064388
ACH-000653,0.060988509505405936
ACH-000657,-0.07014815707162023
ACH-000658,0.038627062923026936
ACH-000661,-0.13748059576863905
ACH-000662,-0.003105755275656684
ACH-000663,0.03543417212425401
ACH-000665,-0.15415386654529895
ACH-000671,0.10245105365445448
ACH-000672,-0.4333538428057856
ACH-000673,-0.18889111944419404
ACH-000676,-0.22413898218773196
ACH-000677,-0.15095076638509622
ACH-000681,-0.056202058806760005
ACH-000683,0.02668469686968386
ACH-000684,-0.1382489904058778
ACH-000688,-0.10521210686452677
ACH-000693,-0.13463272566954604
ACH-000694,-0.06429290018640645
ACH-000695,-0.10509624271573867
ACH-000696,-0.1424925851496437
ACH-000697,-0.14999100552158473
ACH-000699,-0.13770540399426726
ACH-000701,0.049403320117508295
ACH-000706,-0.055011984440346814
ACH-000711,-0.05060386268306966
ACH-000713,-0.2975812572774512
ACH-000714,-0.22374829281869507
ACH-000718,-0.09743656220800814
ACH-000720,0.059142455300000764
ACH-000721,-0.12804823660495254
ACH-000724,0.06707933774887234
ACH-000725,-0.1854804390789485
ACH-000732,-0.10684273314400584
ACH-000734,-0.17305914997847355
ACH-000735,0.08202582600655325
ACH-000736,-0.23593717322560034
ACH-000738,-0.01729303686773734
ACH-000746,-0.09572156390908483
ACH-000747,-0.1292565486162438
ACH-000748,-0.1065981695548485
ACH-000753,-0.1572275771710807
ACH-000756,-0.14256666451965164
ACH-000757,-0.002472538203055443
ACH-000758,-0.21027192110422946
ACH-000760,-0.04778246873402349
ACH-000762,0.06139732755935291
ACH-000763,-0.0620484265594418
ACH-000764,0.13370409494331612
ACH-000765,-0.039069202911436465
ACH-000766,-0.12296863735337032
ACH-000767,-0.056239159598076176
ACH-000768,-0.1753519741227512
ACH-000769,-0.10097634996865007
ACH-000770,-0.05860836931165461
ACH-000771,-0.19938532763249606
ACH-000773,-0.12285358823178485
ACH-000776,-0.03810029518842329
ACH-000777,-0.12116342899584034
ACH-000778,-0.07647353372145542
ACH-000781,0.003191329163144753
ACH-000782,0.025900064487150612
ACH-000783,-0.2130877974444006
ACH-000784,-0.0549888199083245
ACH-000785,-0.04923034673190314
ACH-000787,-0.017890060669047074
ACH-000788,-0.18100075167912524
ACH-000791,0.020503244219960463
ACH-000792,-0.0763182409541831
ACH-000794,-0.04163394185324857
ACH-000796,-0.19942614612316192
ACH-000798,0.10498249708518738
ACH-000799,-0.4145191562676635
ACH-000800,-0.19283497062131008
ACH-000802,-0.0567485139909371
ACH-000804,-0.044217384444643085
ACH-000805,-0.2037991243077869
ACH-000809,-0.1918315713011605
ACH-000810,0.021953981750017875
ACH-000811,-0.01826882635994636
ACH-000817,-0.055018283773899834
ACH-000819,-0.19420457214011685
ACH-000820,-0.08750031615196338
ACH-000821,-0.2412349857687338
ACH-000822,-0.24399977295971134
ACH-000823,0.018649898638247703
ACH-000824,-0.08972950919726068
ACH-000827,-0.1399905006772761
ACH-000829,-0.15541862124398262
ACH-000831,-0.11629713721346376
ACH-000832,-0.09125124114097173
ACH-000833,-0.04177938372690432
ACH-000834,-0.0706004007217846
ACH-000835,0.020327491743780537
ACH-000836,-0.030013599658917645
ACH-000837,-0.0426706094654541
ACH-000838,-0.033223273493014974
ACH-000839,0.08279217775685252
ACH-000840,0.010602042559899041
ACH-000841,-0.03239598239216695
ACH-000843,0.11657318346661864
ACH-000846,-0.0978980795346705
ACH-000847,0.0291954768357767
ACH-000848,-0.13946161541000754
ACH-000849,-0.004519430877260165
ACH-000851,-0.21763057885028045
ACH-000855,-0.060453804978468376
ACH-000856,-0.0729453737717962
ACH-000858,-0.06440202333192838
ACH-000859,0.1051585894407494
ACH-000861,-0.04614484347615328
ACH-000862,-0.16879103593912534
ACH-000865,-0.10444934381513432
ACH-000866,-0.1064721859917533
ACH-000867,-0.10559356562006496
ACH-000869,-0.11017158091229283
ACH-000872,-0.12153885276066187
ACH-000873,-0.05851282260786654
ACH-000876,0.005939481258966464
ACH-000878,0.01096793244510124
ACH-000880,-0.008396555002432844
ACH-000881,-0.16121824172367347
ACH-000882,-0.12556753351094976
ACH-000884,-0.160375974060935
ACH-000885,-0.0966552983633786
ACH-000887,-0.11537402331947465
ACH-000889,-0.07686825746224754
ACH-000896,-0.11500476234707388
ACH-000898,-0.14806201433215338
ACH-000900,-0.3151282985581244
ACH-000901,-0.17179073497715866
ACH-000905,0.0018591564908301593
ACH-000906,-0.13591471728167873
ACH-000907,-0.1573013968259408
ACH-000910,-0.15018439416919
ACH-000911,-0.189434255836091
ACH-000912,-0.2314885062905093
ACH-000913,-0.07495374400759733
ACH-000915,-0.04453968442175097
ACH-000916,-0.06331445034823482
ACH-000917,-0.0940757158642498
ACH-000920,0.051285787223488616
ACH-000921,-0.015313179718438309
ACH-000924,-0.092302784998134
ACH-000926,-0.1015800881104267
ACH-000928,-0.030576678659107532
ACH-000929,-0.08565855251194142
ACH-000932,-0.05415801907463083
ACH-000935,-0.11038684810567877
ACH-000936,-0.1312209873634252
ACH-000937,-0.1499156362231365
ACH-000938,0.013414844264231571
ACH-000939,-0.14920689426009498
ACH-000941,-0.059637845553764425
ACH-000943,-0.0982404598443427
ACH-000946,-0.19680310524695846
ACH-000947,-0.1219025731865814
ACH-000948,-0.040536261821086696
ACH-000950,-0.15794035588221608
ACH-000953,-0.004312878261387616
ACH-000954,-0.12227755570758572
ACH-000957,-0.16018001135165902
ACH-000958,-0.2112897408155078
ACH-000960,-0.12936552627681905
ACH-000963,-0.06703674924671596
ACH-000968,-0.03726720982529938
ACH-000969,-0.027748334180324567
ACH-000972,-0.15429768948294842
ACH-000973,-0.04852958509977648
ACH-000974,-0.08569333911077111
ACH-000978,-0.12374365379108182
ACH-000984,-0.2474349697158024
ACH-000986,-0.1919595167849517
ACH-000988,-0.288663433868442
ACH-000993,-0.11101783234357734
ACH-000994,-0.13502375551181195
ACH-000996,-0.23895484355361055
ACH-001001,-0.20735415221743195
ACH-001020,-0.10989924049099073
ACH-001028,-0.037618582338192416
ACH-001031,0.0758549838393629
ACH-001038,-0.10719937036232824
ACH-001048,-0.16679917565380972
ACH-001050,0.09215828553169256
ACH-001053,-0.11919828465487832
ACH-001054,-0.14062971640650107
ACH-001061,-0.16597148364221084
ACH-001067,-0.1010537268546374
ACH-001075,0.1513957137163511
ACH-001096,-0.028488186394586633
ACH-001111,-0.25119373199762424
ACH-001119,-0.1526998412122243
ACH-001128,-0.23300180749880334
ACH-001134,-0.10674677255856307
ACH-001151,-0.09053145017438813
ACH-001163,-0.10296692053516357
ACH-001164,-0.022744668887377514
ACH-001183,-0.06294150660121296
ACH-001192,-0.1001624924129961
ACH-001193,-0.07198050777217525
ACH-001196,-0.061277215095220286
ACH-001197,-0.0415525792357996
ACH-001205,-0.23031134081689386
ACH-001211,-0.13483454544723802
ACH-001212,0.019676061370626576
ACH-001228,-0.11240867787653508
ACH-001232,-0.2011531384801553
ACH-001239,-0.03877901134224854
ACH-001270,-0.1832684441825971
ACH-001274,0.04385848173671531
ACH-001275,-0.011624796176145029
ACH-001277,0.0324856376290244
ACH-001278,0.010767596550123909
ACH-001280,-0.06713778713548449
ACH-001283,0.015302034750782468
ACH-001289,-0.2412033021807252
ACH-001300,0.1377265507178205
ACH-001301,-0.028490362917942214
ACH-001302,-0.03212501831201373
ACH-001306,-0.03880307780716465
ACH-001318,-0.057786833303761775
ACH-001322,-0.01431499603599181
ACH-001328,-0.0459630006836432
ACH-001332,-0.16429529009654564
ACH-001336,-0.08657649456084332
ACH-001346,-0.046341248053209286
ACH-001353,-0.14109004355801508
ACH-001354,0.012610661215966708
ACH-001367,0.059281580379116225
ACH-001368,-0.061543332006272385
ACH-001374,0.2613741798312184
ACH-001377,-0.06332683818261273
ACH-001380,-0.09742696498206947
ACH-001391,-0.09494758231023763
ACH-001408,-0.22549822919560505
ACH-001430,-0.006427363794300065
ACH-001431,-0.17953678402042073
ACH-001450,0.02570827888642321
ACH-001496,0.008185053857480746
ACH-001500,0.19937966911715904
ACH-001523,-0.06445773077308077
ACH-001532,-0.1947797397417826
ACH-001550,-0.0571297705908292
ACH-001552,-0.04003371188828851
ACH-001554,-0.03980702193401618
ACH-001654,-0.1869060305702385
ACH-001735,-0.030758722024562
ACH-001736,-0.16295036729202955
ACH-001737,0.16403606744893515
ACH-001740,-0.054451016691130935
ACH-001745,-0.0962099026344934
ACH-001765,-0.07514334844252303
