,SEMA6C (10500)
ACH-000004,-0.023792235971831995
ACH-000005,-0.21708788086651595
ACH-000007,0.11043138603195647
ACH-000009,-0.06447662492662605
ACH-000011,0.15290130049674408
ACH-000012,-0.021888609193268186
ACH-000013,-0.01814176142606374
ACH-000014,-0.11260912853193178
ACH-000015,0.02725854294330873
ACH-000017,0.030137663094404733
ACH-000018,-0.1046525461349824
ACH-000019,0.014441304156193885
ACH-000021,0.014477778748753996
ACH-000022,0.01719328757431889
ACH-000025,-0.1376130412266504
ACH-000028,0.014845115962213188
ACH-000030,0.025693570803071858
ACH-000035,0.046981909586517184
ACH-000036,-0.07241033814840732
ACH-000037,0.050768999010820465
ACH-000039,-0.14912419916863126
ACH-000040,0.031969166117711736
ACH-000041,0.0538591016452469
ACH-000042,0.035056198568805465
ACH-000045,0.12080837991259293
ACH-000047,0.07114206320668763
ACH-000052,0.08008063042223162
ACH-000053,-0.05645699470053212
ACH-000054,0.04151845800732433
ACH-000055,0.010472282300579429
ACH-000060,0.030742601729842438
ACH-000067,0.013156991842094774
ACH-000070,-0.08361536821225797
ACH-000075,0.19656563858493067
ACH-000078,-0.013887423439352594
ACH-000082,0.023068951428772213
ACH-000085,0.049407170313647684
ACH-000086,-0.1134129432429062
ACH-000087,-0.07444802845751163
ACH-000092,-0.031840964641406226
ACH-000095,0.00592648194271807
ACH-000097,0.05099251426145432
ACH-000098,-0.054949181995110265
ACH-000099,0.044000294483693456
ACH-000108,0.06010364075664775
ACH-000113,-0.03972543159695725
ACH-000116,0.08876867463146794
ACH-000118,0.05182492403161844
ACH-000120,0.12169567748974597
ACH-000123,0.022479356286797102
ACH-000127,0.0008640069680557481
ACH-000128,0.11918509092517995
ACH-000132,0.0198903020661937
ACH-000133,-0.12051484687447295
ACH-000137,0.1173315182880855
ACH-000138,0.0740251217190833
ACH-000142,-0.10353187307432588
ACH-000143,-0.15497729472478566
ACH-000146,0.007427262870079124
ACH-000148,-0.022547289024329568
ACH-000150,-0.1881777983275073
ACH-000152,0.07382890349541306
ACH-000153,-0.11784043599643085
ACH-000159,0.030370254149167518
ACH-000160,0.05613507436199572
ACH-000163,-0.152017450165729
ACH-000167,0.008140537609047364
ACH-000168,0.16075444029030564
ACH-000169,-0.0134616039448434
ACH-000178,0.10849719561988608
ACH-000183,-0.009740296652312413
ACH-000188,-0.013883131644275664
ACH-000189,-0.06533482092984234
ACH-000190,0.012614595270427922
ACH-000198,0.11677540276984395
ACH-000203,-0.0991862964473318
ACH-000204,-0.13771581023189566
ACH-000206,-0.07253915216108207
ACH-000207,-0.03289787963984975
ACH-000208,0.09819929049825668
ACH-000210,0.009357682878173602
ACH-000211,-0.0032692638968755067
ACH-000215,-0.029881430856530576
ACH-000221,-0.10659049173064976
ACH-000222,-0.05890478520334098
ACH-000223,0.0837310623141079
ACH-000226,0.0017761283244551727
ACH-000227,0.1620979404712212
ACH-000228,-0.07141860052843282
ACH-000231,-0.09453246153359793
ACH-000232,-0.04231177254026703
ACH-000233,0.03629827529279354
ACH-000234,0.011323551020740185
ACH-000235,-0.050655707265891615
ACH-000237,0.002369347396034717
ACH-000238,0.046794053429684006
ACH-000242,0.07845252757271386
ACH-000243,0.027479084439773385
ACH-000244,0.32689445844184234
ACH-000246,-0.02464070970580769
ACH-000248,-0.006769052654577108
ACH-000250,0.0008567919599277767
ACH-000251,-0.1461151513578522
ACH-000252,-0.3273401191280673
ACH-000253,0.11333168220404327
ACH-000255,0.04438179795207802
ACH-000256,-0.08412712382895472
ACH-000257,0.08959248075463412
ACH-000258,0.32885226219942904
ACH-000259,0.0951049293355927
ACH-000260,0.08000767146104255
ACH-000261,0.0006954313465571643
ACH-000262,-0.10587267120648187
ACH-000263,-0.16557350386933306
ACH-000264,-0.05839445685472314
ACH-000265,0.07416877675618788
ACH-000266,0.02159410080508906
ACH-000272,0.09672745916956528
ACH-000274,0.002414336409646359
ACH-000277,0.06893393539485411
ACH-000278,0.07043431414349817
ACH-000279,-0.0424457329037781
ACH-000280,-0.07169432356368068
ACH-000281,0.14730395964053278
ACH-000288,-0.004163817123589423
ACH-000291,0.04106266123569748
ACH-000293,0.0036211745482929154
ACH-000294,-0.06955772857810437
ACH-000295,0.07139182012814155
ACH-000296,-0.029694927179998082
ACH-000302,-0.0258564141897329
ACH-000304,-0.1485302758591997
ACH-000307,-0.016014556042158182
ACH-000308,-0.03305726287352547
ACH-000310,-0.0503079338838521
ACH-000311,-0.07784759761116962
ACH-000312,0.07565888699756533
ACH-000315,-0.20133276760383131
ACH-000316,-0.04449989458106145
ACH-000317,-0.01373373812068832
ACH-000318,-0.07588815993356189
ACH-000319,-0.04482735673333077
ACH-000320,0.1850397678109156
ACH-000322,0.007311764433016433
ACH-000323,-0.10126797649990836
ACH-000324,0.0468734919537212
ACH-000329,-0.12456325967057212
ACH-000330,0.2123387647929149
ACH-000331,-0.1267492414288984
ACH-000332,0.01583078105297981
ACH-000334,-0.21273124814716088
ACH-000335,-0.11101694233493592
ACH-000336,0.050740214049374836
ACH-000337,0.07121697789868058
ACH-000338,-0.29370366269395976
ACH-000339,0.06982858122287924
ACH-000341,0.07624269591058619
ACH-000348,0.07461277931072663
ACH-000350,0.02889853998296002
ACH-000352,0.04084134168720223
ACH-000356,0.03366473090229928
ACH-000361,0.19193291938699036
ACH-000362,0.01951960239604721
ACH-000363,-0.022647060968287527
ACH-000364,-0.0671513439783076
ACH-000365,-0.011261030485236105
ACH-000366,0.02638309455708091
ACH-000368,0.04602678538686168
ACH-000374,-0.05006293445845884
ACH-000375,0.07198874910478911
ACH-000376,0.10393885592525898
ACH-000381,-0.2396804767440618
ACH-000383,-7.078781808473703e-06
ACH-000387,0.007066421199008123
ACH-000389,0.19336654159175012
