,HNRNPU (3192)
ACH-000189,-0.9001533274981685
ACH-000190,-1.047681977485982
ACH-000198,-0.8587017412950093
ACH-000203,-0.5664768407091261
ACH-000204,-1.205387945332664
ACH-000206,-0.9994357597105448
ACH-000207,-0.4528367468358856
ACH-000208,-0.9245927236329541
ACH-000210,-1.0014458687780403
ACH-000211,-1.06163481113134
ACH-000215,-0.7782664112748903
ACH-000221,-0.6025415798673106
ACH-000222,-0.8596954781555239
ACH-000223,-0.935952804170468
ACH-000226,-1.0085805677020492
ACH-000227,-0.5350823915601395
ACH-000228,-1.0422972225201577
ACH-000231,-0.7553624922661816
ACH-000232,-0.8845814269662979
ACH-000233,-0.920503982113932
ACH-000234,-1.0152295661208173
ACH-000235,-0.7590550700234877
ACH-000237,-1.1140248519814724
ACH-000238,-0.7474414899582081
ACH-000242,-0.8594709085190829
ACH-000243,-1.0453990387232714
ACH-000244,-0.9827803356167284
ACH-000246,-1.096473196879462
ACH-000248,-1.2349962394226328
ACH-000250,-0.7920723459501153
ACH-000251,-0.9975246941779226
ACH-000252,-1.1595126605424149
ACH-000253,-0.6466138447867877
ACH-000255,-0.8452416494100382
ACH-000256,-0.8878800664570998
ACH-000257,-0.7744052857134943
ACH-000258,-0.8858693660369595
ACH-000259,-0.40779520228878174
ACH-000260,-0.8289118810626348
ACH-000261,-0.7227674121911034
ACH-000262,-1.0270096800123845
ACH-000263,-0.6832821394362938
ACH-000264,-0.934582320678646
ACH-000265,-0.8734044636201904
ACH-000266,-0.8196936853738598
ACH-000272,-1.0384721957764664
ACH-000274,-0.24598039564261565
ACH-000277,-0.6701098216651661
ACH-000278,-0.7489062513636557
ACH-000279,-0.7301196700142033
ACH-000280,-0.9799216271917436
ACH-000281,-0.9297523881137312
ACH-000288,-0.5560215070179214
ACH-000291,-0.5180383620528921
ACH-000293,-1.0795382438901602
ACH-000294,-0.8517538625752081
ACH-000295,-0.9001741729469271
ACH-000296,-0.7849147975020162
ACH-000302,-1.0854848419040437
ACH-000304,-0.9710946540252168
ACH-000307,-1.0015935305070962
ACH-000308,-1.076414336539063
ACH-000310,-0.5191190409136138
ACH-000311,-0.6852726130248645
ACH-000312,-0.6829551249063867
ACH-000315,-0.7991800313550061
ACH-000316,-0.7941027076702701
ACH-000317,-0.8814076656244374
ACH-000318,-0.6381386290266556
ACH-000319,-1.0366927836011852
ACH-000320,-0.8884325321579604
ACH-000322,-1.028792568676369
ACH-000323,-0.8833528567796889
ACH-000324,-0.9573747897117056
ACH-000329,-1.0027408032791971
ACH-000330,-0.7450209199550496
ACH-000331,-0.7799785236837521
ACH-000332,-0.7837656343167909
ACH-000334,-0.6347337240391856
ACH-000335,-0.9979838287444704
ACH-000336,-0.8552672819938509
ACH-000337,-0.7406074897439536
ACH-000338,-0.8223016139474839
ACH-000339,-0.8203341446105608
ACH-000341,-1.1768352180164412
ACH-000348,-1.0093425687875721
ACH-000350,-0.7626776715117001
ACH-000352,-0.9930079871242992
ACH-000356,-0.8110362642707536
ACH-000361,-0.95781501180841
ACH-000362,-0.8353197029217311
ACH-000363,-0.5822817502586726
ACH-000364,-1.1174805398822645
ACH-000365,-1.0392639834099755
ACH-000366,-0.8673895637052942
ACH-000368,-0.8312403884445292
ACH-000374,-0.3872236719887541
ACH-000375,-0.9195810181404116
ACH-000376,-0.7776891976674515
ACH-000381,-0.9123663886875362
ACH-000383,-0.7974219236978715
ACH-000387,-0.4137021996826933
ACH-000389,-1.031154575807623
ACH-000390,-0.5814074805646323
ACH-000393,-0.9672593293677946
ACH-000395,-0.7858628235471992
ACH-000396,-1.193415702067941
ACH-000397,-0.9533059600652348
ACH-000401,-0.9784365223984433
ACH-000402,-0.6211770501497617
ACH-000403,-0.6049296884862474
ACH-000404,-0.7932483745967802
ACH-000406,-0.7243032445518085
ACH-000407,-0.9570095176113459
ACH-000408,-0.9145856513952652
ACH-000410,-0.8092363939610032
ACH-000411,-0.8810477259037819
ACH-000414,-0.8033726177699942
ACH-000415,-0.9101574833817112
ACH-000416,-0.867575018179124
ACH-000420,-0.996819326031936
ACH-000421,-0.8665556643348882
ACH-000424,-0.8065016820807694
ACH-000425,-1.1116663105822508
ACH-000426,-1.0129652135877416
ACH-000427,-0.8871919274885312
ACH-000433,-0.7877891339415142
ACH-000435,-0.8074357558307705
ACH-000436,-1.0833351172889996
ACH-000444,-1.0905559073262587
ACH-000445,-0.8635275506298672
ACH-000448,-0.8212383526701293
ACH-000450,-1.0697903075511772
ACH-000452,-0.8160928426663739
ACH-000454,-1.0870289952885148
ACH-000458,-1.0092598090846854
ACH-000459,-1.1160271434857174
ACH-000460,-0.9937543918072274
ACH-000461,-0.8709103420858431
ACH-000463,-0.8297074967120631
ACH-000464,-0.6178313151452324
ACH-000466,-1.043533807683727
ACH-000467,-0.6714639883498593
ACH-000468,-0.6608998119944848
ACH-000469,-0.7291217550491516
ACH-000470,-1.0606107167336072
ACH-000471,-1.102214194036714
ACH-000472,-0.5005523356687896
ACH-000473,-1.0680206834789527
ACH-000475,-0.5400051038759576
ACH-000476,-1.0404199760660002
ACH-000477,-1.1310556040653763
ACH-000479,-0.6303271829247319
ACH-000480,-0.8839409236968724
ACH-000481,-0.8713236532909987
ACH-000483,-0.6123411460982852
ACH-000484,-1.3242830589387762
ACH-000485,-0.8946710851176143
ACH-000486,-0.8661543734537983
ACH-000487,-0.9428491413075392
ACH-000488,-0.8215833134272222
ACH-000490,-0.8432171176242833
ACH-000491,-0.3755769986048106
ACH-000495,-1.0576187059340276
ACH-000496,-1.0280518107042662
ACH-000499,-0.845010873386021
ACH-000500,-0.6420293758935965
ACH-000502,-0.9990389859434672
ACH-000503,-1.0737542657531742
ACH-000505,-0.8396254370776725
ACH-000507,-0.772588924979002
ACH-000510,-0.7378717452356046
ACH-000511,-0.7459651270928532
ACH-000512,-0.9298057017798256
ACH-000516,-0.7814549777235283
ACH-000517,-0.8755654967172254
ACH-000518,-0.9845741180523068
ACH-000520,-0.7672230177259831
ACH-000521,-0.8988095537292232
ACH-000522,-0.8207456871488559
ACH-000524,-0.6597518300721685
ACH-000527,-0.8070501785928078
ACH-000528,-0.8462738025683045
ACH-000537,-0.7469125111046945
ACH-000541,-0.5360430343205621
ACH-000542,-0.8808870061104203
ACH-000544,-0.8673012139008923
ACH-000545,-0.951655882485182
ACH-000547,-0.9259281304342792
ACH-000548,-0.9875681434847371
ACH-000549,-0.9778803121668288
ACH-000550,-0.7858800450069191
ACH-000552,-0.9873983495203212
ACH-000556,-0.7233527159030304
ACH-000557,-0.5632244662649764
ACH-000569,-0.971175590189818
ACH-000570,-0.8596699260663739
ACH-000571,-0.720259200404053
ACH-000573,-0.6388061963845123
ACH-000576,-0.6921940197654086
ACH-000579,-0.9988879610710556
ACH-000580,-0.9320018178997836
ACH-000584,-1.053674608692039
ACH-000585,-0.9251678271624464
ACH-000588,-1.1534613120358106
ACH-000589,-0.6684565791412275
ACH-000591,-0.6808022496692966
ACH-000593,-0.8309247929614978
ACH-000600,-0.6941942132541703
ACH-000601,-1.00120521687902
ACH-000605,-0.7977460583899311
ACH-000606,-0.7408443582637851
ACH-000608,-0.5556361389904908
ACH-000614,-0.7672495027709765
ACH-000616,-0.9246409837596509
ACH-000618,-0.6430061755262675
ACH-000619,-0.635198240466171
ACH-000620,-0.8688978031748844
ACH-000621,-0.7418027285824367
ACH-000622,-0.53603869316812
ACH-000623,-0.8783815182261562
ACH-000624,-0.7804917396917058
ACH-000627,-0.9939725221402376
ACH-000630,-1.0777201439863109
ACH-000631,-0.8341223815424256
ACH-000632,-1.0354584330058292
ACH-000633,-0.7995465281130509
ACH-000637,-0.7109059496747199
ACH-000638,-1.0947631977910288
ACH-000646,-1.0496909766902325
ACH-000647,-0.5367892856942375
ACH-000648,-1.2178585929944974
ACH-000649,-1.0947607737674707
ACH-000651,-0.8054538558189727
ACH-000652,-0.8839875703668294
ACH-000653,-0.9591761273470379
ACH-000657,-0.9244063946957806
ACH-000658,-0.5714316854628779
ACH-000661,-0.8295326605512966
ACH-000662,-1.3825682724601125
ACH-000663,-1.1217612407235764
ACH-000665,-0.7263934966091583
ACH-000671,-0.7820726936813921
ACH-000672,-0.7321496901674377
ACH-000673,-0.7250582753139854
ACH-000676,-0.5127003971697066
ACH-000677,-0.5742344191697946
ACH-000681,-0.6820892348836349
ACH-000683,-0.8836187348937354
ACH-000684,-1.0655126034140574
ACH-000688,-0.5595988674581417
ACH-000693,-0.5839500696528444
ACH-000694,-0.7676502662240307
ACH-000695,-0.3946502332863538
ACH-000696,-0.7013649800473482
ACH-000697,-0.7757146221769584
ACH-000699,-0.9812472148638616
ACH-000701,-0.5974027861913082
ACH-000706,-0.6587235148318439
ACH-000711,-0.9495588534468874
ACH-000713,-0.9276457943307096
ACH-000714,-1.2028140408028178
ACH-000718,-0.8623207409190242
ACH-000720,-1.0037406416998578
ACH-000721,-0.38391781503070793
ACH-000724,-0.5361287112472326
ACH-000725,-0.6521662974860963
ACH-000732,-0.99817818498387
ACH-000734,-0.8181565110049899
ACH-000735,-0.9616463344292951
ACH-000736,-0.8181997280791861
ACH-000738,-0.5822069016605045
ACH-000746,-0.5794950134773682
ACH-000747,-0.6776853190927342
ACH-000748,-0.846486997871239
ACH-000753,-0.5401739450338618
ACH-000756,-0.846969196126563
ACH-000757,-0.8433613345342796
ACH-000758,-0.9375150673172638
ACH-000760,-0.8670658236800439
ACH-000762,-0.9586253263606288
ACH-000763,-1.1805896960762443
ACH-000764,-1.1892106885655882
ACH-000765,-0.6456451793936092
ACH-000766,-0.8234947122900512
ACH-000767,-0.580982802312329
ACH-000768,-0.8442684771380834
ACH-000769,-0.9286571286633024
ACH-000770,-0.8643042865000228
ACH-000771,-0.9870787942215176
ACH-000773,-1.03428448018702
ACH-000776,-0.6086567689038841
ACH-000777,-0.95426457556785
ACH-000778,-0.6200594084845935
ACH-000781,-0.9389417537348086
ACH-000782,-0.9119825560433168
ACH-000783,-0.6087512717688076
ACH-000784,-0.7317850349473267
ACH-000785,-0.4348245836580011
ACH-000787,-0.8467671367503998
ACH-000788,-0.6354929971865542
ACH-000791,-0.7083098889040208
ACH-000792,-1.017610747126824
ACH-000794,-0.8408276794200089
ACH-000796,-0.606833725694994
ACH-000798,-0.7582880759933188
ACH-000799,-1.0686832350994115
ACH-000800,-0.8002414954300637
ACH-000802,-0.8138845001364609
ACH-000804,-0.4829286441681108
ACH-000805,-0.5651570211776569
ACH-000809,-0.5148945939409217
ACH-000810,-0.6043982596997379
ACH-000811,-0.8557107862392657
ACH-000817,-0.6448816888178391
ACH-000819,-0.8835416314651053
ACH-000820,-0.8687066179907806
ACH-000821,-1.2031512513728884
ACH-000822,-0.2534598539122175
ACH-000823,-0.4950045176408544
ACH-000824,-0.6790540669963071
ACH-000827,-0.9123829073601863
ACH-000829,-0.8719407368605929
ACH-000831,-0.7474616724911766
ACH-000832,-0.8317548752502757
ACH-000833,-0.9201251815931336
ACH-000834,-0.9923967615478212
ACH-000835,-1.0133865759314795
ACH-000836,-1.0061675784489486
ACH-000837,-0.8531375754413001
ACH-000838,-0.9381754771998924
ACH-000839,-0.8812797087698955
ACH-000840,-1.0995518354797746
ACH-000841,-1.1548756112901666
ACH-000843,-0.5823293502889385
ACH-000846,-0.7382369649539057
ACH-000847,-0.9335432254254856
ACH-000848,-0.8034985060603327
ACH-000849,-0.7054296887905023
ACH-000851,-0.8217252657082853
ACH-000855,-0.7951790165643177
ACH-000856,-0.9368662130431904
ACH-000858,-0.7583787279571415
ACH-000859,-0.9025470650369116
ACH-000861,-0.7907652688864517
ACH-000862,-0.8754361383428421
ACH-000865,-0.7864203537248053
ACH-000866,-0.6002370108611266
ACH-000867,-0.6766164598966018
ACH-000869,-0.7247107311537813
ACH-000872,-0.9921809743512724
ACH-000873,-1.10729899351037
ACH-000876,-1.0376424188078086
ACH-000878,-0.9428767378871136
ACH-000880,-0.6104365072645772
ACH-000881,-0.6717840914217482
ACH-000882,-1.2048204077403777
ACH-000884,-0.6775364028701019
ACH-000885,-0.9756846124356834
ACH-000887,-0.7258901595891859
ACH-000889,-1.3632506267717923
ACH-000896,-0.9991071028256964
ACH-000898,-0.9717999378377152
ACH-000900,-0.7620029057480194
ACH-000901,-0.6663661297895535
ACH-000905,-0.9951035525900676
ACH-000906,-0.5719538866149727
ACH-000907,-1.0373937360892802
ACH-000910,-0.6104911212868273
ACH-000911,-0.7857416850246375
ACH-000912,-1.19862954791732
ACH-000913,-0.9581663939271552
ACH-000915,-0.6612434520193896
ACH-000916,-1.2976627291516654
ACH-000917,-0.8663177400522012
ACH-000920,-1.1384716985926038
ACH-000921,-0.8689169292897929
ACH-000924,-0.8960425559784952
ACH-000926,-0.8169302661525331
ACH-000928,-0.7002817979909289
ACH-000929,-0.6711176762747189
ACH-000932,-0.6794259617843048
ACH-000935,-0.9250017647522768
ACH-000936,-0.9538531619630749
ACH-000937,-0.8125861812423376
ACH-000938,-0.8897370808269399
ACH-000939,-0.708439188419396
ACH-000941,-0.8270438716286781
ACH-000943,-0.7900632576521476
ACH-000946,-0.9683558171104596
ACH-000947,-0.7438786023270835
ACH-000948,-0.9474602874445428
ACH-000950,-0.8036980761311815
ACH-000953,-0.633539136171686
ACH-000954,-0.7892378223881509
ACH-000957,-0.7735516776092163
ACH-000958,-0.6507064619871716
ACH-000960,-0.9297877983381604
ACH-000963,-0.6977862226762519
ACH-000968,-0.7693492640746403
ACH-000969,-0.7878627134855428
ACH-000972,-0.9612231046632628
ACH-000973,-0.8498657811256346
ACH-000974,-0.7737077265876666
ACH-000978,-0.6110710741034769
ACH-000984,-0.82325681976584
ACH-000986,-0.9503050544893256
ACH-000988,-0.8756434207287631
ACH-000993,-0.7558872310382275
ACH-000994,-0.8005273807035536
ACH-000996,-0.7783207457595506
ACH-001001,-0.8899313325309778
ACH-001020,-0.7187389558765931
ACH-001028,-0.5373060922194378
ACH-001031,-0.8148516708783776
ACH-001038,-0.611782912406441
ACH-001048,-0.9890354218382432
ACH-001050,-1.1363346814762767
ACH-001053,-0.7304863465560184
ACH-001054,-0.2503992276734689
ACH-001061,-0.9333410113928396
ACH-001067,-0.8689269981757144
ACH-001075,-0.8596971453572112
ACH-001096,-0.9196980542498108
ACH-001111,-0.6977166788092316
ACH-001119,-0.9868225747270876
ACH-001128,-1.107180249472329
ACH-001134,-0.9126443204826968
ACH-001151,-1.0280738907244795
ACH-001163,-0.8398015478871437
ACH-001164,-0.8636451563790121
ACH-001183,-0.9042828878227018
ACH-001192,-0.6113136015997243
ACH-001193,-0.9594007673936642
ACH-001196,-0.8181334455781359
ACH-001197,-0.6638786018395362
ACH-001205,-0.5854936289261504
ACH-001211,-0.5998685255245023
ACH-001212,-0.5953106800191352
ACH-001228,-0.6255783145459651
ACH-001232,-0.6831716443458778
ACH-001239,-0.8895618905067283
ACH-001270,-0.9302513182116979
ACH-001274,-0.7703691055818611
ACH-001275,-1.0792590186196231
ACH-001277,-0.8155344401310081
ACH-001278,-0.8005845073892441
ACH-001280,-0.5146348650198459
ACH-001283,-0.6354184490967897
ACH-001289,-0.8354586875829676
ACH-001300,-0.6881262502729143
ACH-001301,-0.759898335658792
ACH-001302,-0.6744298626871674
ACH-001306,-0.9244792949521206
ACH-001318,-0.9653719909616312
ACH-001322,-0.8883723927489466
ACH-001328,-0.8708693195350767
ACH-001332,-1.1615064788160216
ACH-001336,-0.9465248185624356
ACH-001346,-0.6964570714822776
ACH-001353,-0.7494202224003244
ACH-001354,-0.8640756906317226
ACH-001367,-0.5978941568421571
ACH-001368,-0.9436233575279028
ACH-001374,-0.8082872760465512
ACH-001377,-0.9138703721186598
ACH-001380,-0.8763899093717439
ACH-001391,-0.7599703012105399
ACH-001408,-1.1155146944250836
ACH-001430,-0.8226180932796248
ACH-001431,-0.6846456320743729
ACH-001450,-0.7508337062360371
ACH-001496,-0.7648042023979401
ACH-001500,-0.9654760982705471
ACH-001523,-1.160596872079367
ACH-001532,-0.8326971483282478
ACH-001550,-0.6381367883197551
ACH-001552,-0.7531215876863577
ACH-001554,-0.7324808737884692
ACH-001654,-0.9526221061702586
ACH-001735,-0.7134581020471287
ACH-001736,-1.053695749761531
ACH-001737,-0.7055954566964241
ACH-001740,-0.9902044837186476
ACH-001745,-0.9614162476837576
ACH-001765,-1.0198377780373735
