,SEPN1 (57190)
ACH-000389,-0.08590940371390765
ACH-000390,0.0033274772547638915
ACH-000393,-0.2477549670386769
ACH-000395,-0.06629169327417885
ACH-000396,0.0037614018538783154
ACH-000397,-0.07603509869364536
ACH-000401,-0.0077463392348023925
ACH-000402,0.20231794384859425
ACH-000403,-0.1258120344003379
ACH-000404,0.14828077610124152
ACH-000406,-0.15200748314466234
ACH-000407,0.04484130578974235
ACH-000408,-0.027421840826851382
ACH-000410,-0.031268997455125035
ACH-000411,-0.02913692150219377
ACH-000414,-0.14055724992129262
ACH-000415,-0.18683457255628952
ACH-000416,-0.02587520905026692
ACH-000420,-0.15872567358919984
ACH-000421,-0.1411695018166683
ACH-000424,0.017303542821335734
ACH-000425,-0.1089757039087768
ACH-000426,-0.0128673000269784
ACH-000427,-0.03228585854752675
ACH-000433,-0.09361372242898308
ACH-000435,-0.4174286445003763
ACH-000436,-0.09767996430502
ACH-000444,-0.18854273900985452
ACH-000445,-0.09081308981789796
ACH-000448,0.0053758366485960425
ACH-000450,-0.2385666348483401
ACH-000452,-0.07077146036189512
ACH-000454,0.025428945074512585
ACH-000458,-0.049007526241293016
ACH-000459,0.06144323173792188
ACH-000460,-0.11602224735687393
ACH-000461,-0.16917265738899906
ACH-000463,-0.16953703290328492
ACH-000464,-0.3103718606582749
ACH-000466,-0.17488557047204994
ACH-000467,-0.013178608090276423
ACH-000468,-0.031516040512599465
ACH-000469,-0.09496290760727624
ACH-000470,0.13742075068374146
ACH-000471,-0.11860809527243545
ACH-000472,0.0008221219391149327
ACH-000473,-0.007851839837328033
ACH-000475,-0.12814240070982602
ACH-000476,-0.2074860189059627
ACH-000477,0.0032554777770371717
ACH-000479,-0.0710857316404345
ACH-000480,-0.07414228596371937
ACH-000481,-0.019491431619018142
ACH-000483,-0.0648983095181073
ACH-000484,0.04748731804407347
ACH-000485,-0.07751727173917318
ACH-000486,0.029024476891736213
ACH-000487,-0.11150211847033717
ACH-000488,-0.04429930634668435
ACH-000490,-0.09435388913743913
ACH-000491,-0.08726137746259606
ACH-000495,-0.09358922738475564
ACH-000496,-0.0981725748642956
ACH-000499,0.09569649935100848
ACH-000500,-0.502084779619011
ACH-000502,-0.09094546483810227
ACH-000503,-0.28202079824865073
ACH-000505,0.002042372952907823
ACH-000507,-0.05631621369339096
ACH-000510,-0.058029568006382475
ACH-000511,-0.15631688234352278
ACH-000512,-0.22571567081957025
ACH-000516,0.03981112786172343
ACH-000517,-0.13167431117511114
ACH-000518,0.018362394631587575
ACH-000520,-0.0998203098356969
ACH-000521,-0.17014746705329112
ACH-000522,-0.14136747183833065
ACH-000524,-0.1031818863681192
ACH-000527,-0.09232092153085833
ACH-000528,-0.121137407827955
ACH-000537,-0.04681059138686894
ACH-000541,-0.13502794465589224
ACH-000542,-0.0923885091497023
ACH-000544,-0.1846942203648985
ACH-000545,0.041393471266703084
ACH-000547,-0.22162894663297247
ACH-000548,-0.11458503891327987
ACH-000549,0.0033152144845619946
ACH-000550,-0.13810607643568887
ACH-000552,-0.08728861623749262
ACH-000556,-0.03182729529457976
ACH-000557,-0.07605711638787134
ACH-000569,0.01107316941264182
ACH-000570,-0.042422879105008034
ACH-000571,-0.09883054944573053
ACH-000573,-0.026289163659488246
ACH-000576,-0.2525665189346167
ACH-000579,-0.1226078019686464
ACH-000580,-0.04420675254545668
ACH-000584,0.005702211917253882
ACH-000585,-0.07986657307296663
ACH-000588,-0.13195834981825502
ACH-000589,-0.12689692851967552
ACH-000591,-0.3167862188785443
ACH-000593,-0.1748177018023897
ACH-000600,-0.10650797997348567
ACH-000601,-0.07677171711362284
ACH-000605,-0.2701908435726084
ACH-000606,-0.11895034155200107
ACH-000608,0.009452769930351036
ACH-000614,0.07460467623536285
ACH-000616,-0.15404873864860127
ACH-000618,-0.12573190189902106
ACH-000619,-0.07596659862671329
ACH-000620,-0.0464707377157116
ACH-000621,-0.1029288682301016
ACH-000622,-0.16682179781719775
ACH-000623,-0.12606120336759358
ACH-000624,-0.13936495660353754
ACH-000627,-0.2791994159933149
ACH-000630,-0.16152976817193787
ACH-000631,0.27829761494453154
ACH-000632,-0.13302235797180856
ACH-000633,-0.14497490722324655
ACH-000637,-0.11551103995729264
ACH-000638,-0.11879189221042935
ACH-000646,-0.24226943594537045
ACH-000647,-0.008324406940634752
ACH-000648,-0.08707794717556812
ACH-000649,-0.21674694710850595
ACH-000651,-0.10378803499809544
ACH-000652,-0.1943845559385428
ACH-000653,-0.10554089754384012
ACH-000657,-0.056468871682886314
ACH-000658,-0.011365038851789336
ACH-000661,-0.1959285817993683
ACH-000662,-0.06544523497900913
ACH-000663,-0.2430368887041619
ACH-000665,-0.043515220089074366
ACH-000671,-0.07565058164250159
ACH-000672,-0.10963346820720817
ACH-000673,-0.046512458082613214
ACH-000676,-0.08353756446340846
ACH-000677,-0.011697246751325456
ACH-000681,-0.06625279538373904
ACH-000683,-0.16233369734866038
ACH-000684,-0.16445908163638265
ACH-000688,-0.1253645390919829
ACH-000693,-0.13633616304477528
ACH-000694,-0.022516924634174842
ACH-000695,-0.24338665187100406
ACH-000696,-0.040750358179185056
ACH-000697,0.06677982282579079
ACH-000699,-0.1309963142451991
ACH-000701,0.0211434540951574
ACH-000706,-0.07754779500919606
ACH-000711,-0.150616149229368
ACH-000713,0.051391477914544285
ACH-000714,-0.21089467866717174
ACH-000718,0.0008874553756777504
ACH-000720,-0.0324801517915272
ACH-000721,-0.09194922625687098
ACH-000724,-0.07946669461935077
ACH-000725,-0.10041196771393236
ACH-000732,0.0904444666879271
ACH-000734,-0.047245787222050126
ACH-000735,-0.04950482180769904
ACH-000736,-0.015315617794500259
ACH-000738,-0.06429487606862692
ACH-000746,-0.12255126337096515
ACH-000747,0.037109407268426965
ACH-000748,-0.007589656599263756
ACH-000753,-0.09520965880559126
ACH-000756,-0.054966693231485605
ACH-000757,-0.24805632937213076
ACH-000758,-0.10894438384577136
ACH-000760,-0.0918527142961115
ACH-000762,-0.142991347111886
ACH-000763,-0.09293018473821668
ACH-000764,0.07733275072373079
ACH-000765,-0.08668816652568005
ACH-000766,-0.0916462945858552
ACH-000767,-0.1101176562662523
ACH-000768,-0.001794329236288206
ACH-000769,-0.040504712744036026
ACH-000770,-0.05195611603995218
ACH-000771,-0.05252773060061237
ACH-000773,0.03335038743188963
ACH-000776,-0.23344011216483235
ACH-000777,0.08556079776079199
ACH-000778,0.06625600586596744
ACH-000781,-0.06912852609827272
ACH-000782,0.0955187045592704
ACH-000783,-0.14385573285000833
ACH-000784,0.014202918887895053
ACH-000785,0.01966704936933803
ACH-000787,-0.08765156546324461
ACH-000788,-0.03413301399506969
ACH-000791,-0.01274788752169669
ACH-000792,-0.09569784593880896
ACH-000794,-0.08287784566885109
ACH-000796,0.05440151983169052
ACH-000798,-0.06594848653220536
ACH-000799,-0.02172655776385424
ACH-000800,-0.10632058200081296
ACH-000802,-0.1004882090664644
ACH-000804,-0.08700846902571377
ACH-000805,-0.06861616531364771
ACH-000809,-0.014294456605380453
ACH-000810,-0.08934476276889428
ACH-000811,-0.07307364022716946
ACH-000817,-0.08472512182485924
ACH-000819,-0.08747726057867047
ACH-000820,-0.06110608894626578
ACH-000821,-0.1427685326244069
ACH-000822,-0.03090643199738955
ACH-000823,-0.032940547658565494
ACH-000824,-0.06061493563646371
ACH-000827,-0.11419659265552905
ACH-000829,-0.2010349924135804
ACH-000831,-0.050395243691961286
ACH-000832,0.031089897240851844
ACH-000833,-0.031204227370611605
ACH-000834,-0.22066249099755253
ACH-000835,-0.048183408117028134
ACH-000836,-0.09796491365873357
ACH-000837,-0.12155180212523214
ACH-000838,0.0600818147373168
ACH-000839,-0.10581640657795267
ACH-000840,0.07296771806646307
ACH-000841,-0.0047775205077351494
ACH-000843,-0.24008066783363066
ACH-000846,-0.2081927853434276
ACH-000847,-0.15153708785783793
ACH-000848,0.02737052312133244
ACH-000849,-0.2078843217775068
ACH-000851,-0.3360740570122535
ACH-000855,-0.0761610827911634
ACH-000856,-0.13152070637354726
ACH-000858,0.0627465320331769
ACH-000859,0.03381019830785406
ACH-000861,-0.1664768530225118
ACH-000862,0.012042515565919606
ACH-000865,-0.08889264690031957
ACH-000866,-0.11615755274682946
ACH-000867,-0.10122437411880324
ACH-000869,-0.12560847223973545
ACH-000872,-0.22399739109221836
ACH-000873,-0.0044938447818489964
ACH-000876,0.02863553540045258
ACH-000878,-0.1327945887072819
ACH-000880,-0.0977288900502192
ACH-000881,-0.04058189983917312
ACH-000882,-0.21437554635654896
ACH-000884,-0.2104188783252792
ACH-000885,0.023043132142515254
ACH-000887,-0.17639619549078026
ACH-000889,-0.07319323986839248
ACH-000896,-0.07657372374456924
ACH-000898,-0.022569991872107915
ACH-000900,-0.08080208278498408
ACH-000901,-0.11280213912806747
ACH-000905,0.08456962499312176
ACH-000906,-0.10437998507760438
ACH-000907,-0.06787046315208486
ACH-000910,-0.0984777346199414
ACH-000911,-0.17258270643003554
ACH-000912,-0.11710625257653913
ACH-000913,-0.017141615212257478
ACH-000915,-0.04705555678803639
ACH-000916,0.05681724814737538
ACH-000917,0.11778321425101185
ACH-000920,-0.4456419534786292
ACH-000921,-0.21727472454320595
ACH-000924,-0.18970834544341594
ACH-000926,-0.013090484839129423
ACH-000928,-0.3081745229380956
ACH-000929,-0.026039001704414377
ACH-000932,0.024063345293402125
ACH-000935,-0.06564710491702548
ACH-000936,-0.21496038226715555
ACH-000937,-0.06575636206639769
ACH-000938,-0.1983926321786017
ACH-000939,0.07639879443798762
ACH-000941,0.019565966376932482
ACH-000943,-0.026222318516366024
ACH-000946,-0.16019816061149794
ACH-000947,-0.04978032441522433
ACH-000948,-0.1170088885741278
ACH-000950,0.05335892659075878
ACH-000953,-0.12154857232744733
ACH-000954,-0.3186085254143314
ACH-000957,-0.2400686769393321
ACH-000958,-0.1901911192793541
ACH-000960,-0.1496650144514508
ACH-000963,-0.06148351193236725
ACH-000968,0.020007139668994697
ACH-000969,-0.18339787177727127
ACH-000972,-0.2950014605610591
ACH-000973,-0.2478357219126835
ACH-000974,-0.1697436609533346
ACH-000978,-0.22836048036966836
ACH-000984,-0.026397694101874446
ACH-000986,-0.03921239531428737
ACH-000988,-0.2188033993321082
ACH-000993,-0.22229966256088746
ACH-000994,-0.07528649274086889
ACH-000996,-0.0567139106536235
ACH-001001,-0.026874518121717445
ACH-001020,-0.1809929209209548
ACH-001028,-0.0018263573244856855
ACH-001031,-0.26431502092545306
ACH-001038,-0.045803469862978834
ACH-001048,-0.15217846276713556
ACH-001050,-0.12604088211540862
ACH-001053,-0.17836113201169793
ACH-001054,-0.09786394055714454
ACH-001061,-0.04202142255987504
ACH-001067,-0.07900386115242877
ACH-001075,-0.09958077566874296
ACH-001096,-0.1417846780006834
ACH-001111,-0.019127471987789708
ACH-001119,-0.1236447212486994
ACH-001128,-0.1874721571625573
ACH-001134,-0.1981498269346213
ACH-001151,0.011878395063267036
ACH-001163,-0.07863016379513578
ACH-001164,-0.07859511712342986
ACH-001183,-0.02180644499658084
ACH-001192,0.02202219585347713
ACH-001193,0.1210989456848605
ACH-001196,-0.17055153194069206
ACH-001197,-0.11514631645334365
ACH-001205,0.06698146185842586
ACH-001211,-0.14192533742858945
ACH-001212,-0.3557028007385095
ACH-001228,-0.05401606558770436
ACH-001232,-0.22997610790619044
ACH-001239,-0.08380862946300748
ACH-001270,-0.05520941948963359
ACH-001274,-0.09856464862817324
ACH-001275,-0.016643820734603028
ACH-001277,-0.16915863215075022
ACH-001278,-0.12103044834321545
ACH-001280,-0.146817389129104
ACH-001283,0.018226428954968087
ACH-001289,0.024286749966655613
ACH-001300,-0.1700688476815477
ACH-001301,-0.11096620988304176
ACH-001302,0.1778627674593519
ACH-001306,-0.01285111590739758
ACH-001318,-0.058777725383921064
ACH-001322,0.055718759298461665
ACH-001328,-0.12180625202775038
ACH-001332,-0.12411241269703567
ACH-001336,-0.03611271933732471
ACH-001346,-0.043863998581959
ACH-001353,-0.048764896629354106
ACH-001354,0.031067403417775863
ACH-001367,0.2246826972397983
ACH-001368,-0.06334330371955893
ACH-001374,-0.2593750153210362
ACH-001377,0.08684609918726895
ACH-001380,-0.0957921315584314
ACH-001391,0.020358247083218844
ACH-001408,0.12553743289791333
ACH-001430,0.3392243373432185
ACH-001431,-0.06848734412824746
ACH-001450,-0.09915073929123584
ACH-001496,0.01594509357893848
ACH-001500,-0.2013037026576973
ACH-001523,-0.14453770440344932
ACH-001532,-0.027668976136784897
ACH-001550,-0.008231172081937228
ACH-001552,-0.1225242610956227
ACH-001554,-0.1209201029386847
ACH-001654,-0.033980184256319
ACH-001735,-0.026694378732436828
ACH-001736,-0.07962330566880292
ACH-001737,0.1807765528704524
ACH-001740,-0.1838236968456597
ACH-001745,-0.2542345778258329
ACH-001765,-0.15546085644517085
