,TRHDE (29953)
ACH-000337,0.0028973806429531826
ACH-000338,-0.060912853923093084
ACH-000339,-0.1204510768281654
ACH-000341,0.08980536981742558
ACH-000348,-0.13766680256382244
ACH-000350,-0.17348647712882395
ACH-000352,-0.09739335469922357
ACH-000356,-0.27155213219424384
ACH-000361,-0.16814685091366272
ACH-000362,-0.195068177088566
ACH-000363,-0.06316310261684856
ACH-000364,-0.1489059156655013
ACH-000365,-0.03983412833118167
ACH-000366,-0.1221385493659427
ACH-000368,-0.0645119141457525
ACH-000374,-0.03814447326655607
ACH-000375,-0.23706381005664684
ACH-000376,-0.0826414791007339
ACH-000381,-0.045828207581802734
ACH-000383,-0.09319812718079494
ACH-000387,-0.016407982610252496
ACH-000389,-0.16039088372943927
ACH-000390,-0.10600725843210752
ACH-000393,-0.14391364583794206
ACH-000395,-0.04468938672907245
ACH-000396,0.2967545836622235
ACH-000397,-0.09864093340588892
ACH-000401,0.12064289641901332
ACH-000402,-0.06283008121950505
ACH-000403,-0.13159052386735734
ACH-000404,-0.2160743448465196
ACH-000406,-0.059316894581915615
ACH-000407,-0.0915696367876348
ACH-000408,-0.03091274785497686
ACH-000410,0.05136257008479811
ACH-000411,0.04680939017886852
ACH-000414,-0.08831581808020693
ACH-000415,-0.10499434476919496
ACH-000416,-0.13259594399235694
ACH-000420,-0.08525466737983699
ACH-000421,-0.023805462961470628
ACH-000424,-0.10889059636642967
ACH-000425,-0.05512010324824748
ACH-000426,-0.1421043658480461
ACH-000427,-0.14502969505526805
ACH-000433,0.006301799779960908
ACH-000435,-0.3863442750637559
ACH-000436,0.002508044022095327
ACH-000444,0.009577190212440023
ACH-000445,-0.05574135069782301
ACH-000448,-0.1451723342423592
ACH-000450,-0.12988299632944966
ACH-000452,-0.020990217390219928
ACH-000454,-0.18444007632954396
ACH-000458,-0.059125175740005725
ACH-000459,0.2319773428456884
ACH-000460,-0.08256439071996574
ACH-000461,-0.0842494352027219
ACH-000463,-0.17221140561837853
ACH-000464,-0.11300367820808252
ACH-000466,-0.12343108302915695
ACH-000467,-0.11081943664571796
ACH-000468,-0.024096007960435508
ACH-000469,0.0011043402429152648
ACH-000470,-0.12817602540035306
ACH-000471,-0.008598541782758911
ACH-000472,-0.06750665336431026
ACH-000473,-0.06345870613958172
ACH-000475,-0.044071662671917616
ACH-000476,-0.08589185523898964
ACH-000477,0.16045314097355784
ACH-000479,-0.03218610189249914
ACH-000480,-0.11572452441312775
ACH-000481,-0.0205755258840394
ACH-000483,0.10389610186906373
ACH-000484,0.0997249255385224
ACH-000485,-0.0019181096549189664
ACH-000486,-0.17532066409624708
ACH-000487,0.01943185720204793
ACH-000488,-0.009660970251336113
ACH-000490,-0.009386114375084029
ACH-000491,-0.09339328990098478
ACH-000495,0.11086878825031783
ACH-000496,-0.3813135715127453
ACH-000499,-0.1835955118707332
ACH-000500,-0.23857439805983166
ACH-000502,-0.0970682873951978
ACH-000503,0.09052349246209712
ACH-000505,-0.058575416677960526
ACH-000507,-0.06958229197987584
ACH-000510,-0.07926919110976473
ACH-000511,-0.09184557305519694
ACH-000512,-0.17527651458737256
ACH-000516,-0.058829496647352375
ACH-000517,-0.0006673863205933335
ACH-000518,-0.1831871344052552
ACH-000520,-0.16049049054651113
ACH-000521,-0.10844501740350652
ACH-000522,-0.13118899448333707
ACH-000524,-0.05559088390425093
ACH-000527,-0.06535308326006828
ACH-000528,-0.06353544358590636
ACH-000537,-0.12564316240776915
ACH-000541,0.31940447899993585
ACH-000542,-0.08926189555277574
ACH-000544,-0.09259819193820344
ACH-000545,-0.1482409794173134
ACH-000547,-0.05911118578917932
ACH-000548,-0.0007068213285446401
ACH-000549,-0.10573425507228344
ACH-000550,-0.16025970952622626
ACH-000552,-0.04384882240901897
ACH-000556,-0.044087419618118136
ACH-000557,-0.038986963046758735
ACH-000569,-0.2581025186970348
ACH-000570,-0.08001184043038813
ACH-000571,-0.04087410435674329
ACH-000573,-0.12673673580104214
ACH-000576,0.02346043230907489
ACH-000579,-0.1409104078006953
ACH-000580,0.07339468239973633
ACH-000584,-0.14170458351025886
ACH-000585,-0.05593772430735479
ACH-000588,-0.05680088380389391
ACH-000589,-0.06193593827017145
ACH-000591,-0.03229302601079274
ACH-000593,-0.17241857374008232
ACH-000600,0.01351988622667544
ACH-000601,-0.14013591927655156
ACH-000605,-0.2598807523356747
ACH-000606,-0.09918177933645944
ACH-000608,-0.040814840171096496
ACH-000614,0.17302112232768627
ACH-000616,-0.027528937832734843
ACH-000618,-0.08378824115529024
ACH-000619,-0.07538754254154706
ACH-000620,-0.11071790972251784
ACH-000621,-0.09964163231687012
ACH-000622,0.023163167700392225
ACH-000623,-0.038771938830874535
ACH-000624,-0.0916789325294723
ACH-000627,-0.025799664543722758
ACH-000630,-0.06248132855191781
ACH-000631,-0.5943319726368875
ACH-000632,-0.08866031972641215
ACH-000633,-0.05390475424552471
ACH-000637,-0.053209878043669584
ACH-000638,-0.2416334361697925
ACH-000646,-0.036250367863174926
ACH-000647,-0.08928927494886972
ACH-000648,0.03194119179876423
ACH-000649,-0.113857320104869
ACH-000651,-0.16619043644550854
ACH-000652,-0.13675167473125407
ACH-000653,-0.05463359084625245
ACH-000657,-0.21128853200148298
ACH-000658,0.0954095306166474
ACH-000661,-0.19669872255035528
ACH-000662,-0.1702865064213067
ACH-000663,-0.0666655620978747
ACH-000665,-0.20137315185209206
ACH-000671,0.04306540073964322
ACH-000672,-0.1260013146431147
ACH-000673,-0.08352094740691396
ACH-000676,-0.07130781850065035
ACH-000677,-0.1869724729532462
ACH-000681,-0.03971246415185646
ACH-000683,0.010509799536258302
ACH-000684,0.0008703178047955468
ACH-000688,-0.1959786118591464
ACH-000693,-0.09168493746822184
ACH-000694,-0.1205588286061684
ACH-000695,0.2616266313065984
ACH-000696,-0.15195364472519915
ACH-000697,-0.0219271208607112
ACH-000699,-0.058310740858386986
ACH-000701,-0.2246325276305096
ACH-000706,-0.2093611908168684
ACH-000711,-0.024882989134845383
ACH-000713,-0.03896339862548627
ACH-000714,0.004663434778401173
ACH-000718,0.014845591095551268
ACH-000720,-0.08239061477671869
ACH-000721,-0.07124094989027183
ACH-000724,-0.2770475223868266
ACH-000725,-0.03980049192181117
ACH-000732,-0.05416570487379235
ACH-000734,-0.099044712317703
ACH-000735,-0.12638648732616273
ACH-000736,-0.13411170842280126
ACH-000738,-0.0602456250313921
ACH-000746,-0.04421814936055249
ACH-000747,-0.07700772758706956
ACH-000748,-0.029541808131360293
ACH-000753,-0.11507419608278603
ACH-000756,-0.3146061779598933
ACH-000757,-0.02508983319815873
ACH-000758,0.002228357305890441
ACH-000760,0.016755565085777236
ACH-000762,-0.0057799951791246565
ACH-000763,0.10998229556915268
ACH-000764,-0.37201745245041695
ACH-000765,-0.1448616788685756
ACH-000766,0.040784578204448516
ACH-000767,-0.08428533326433638
ACH-000768,-0.0625773204756363
ACH-000769,-0.01027449087203428
ACH-000770,-0.13803197835748882
ACH-000771,-0.17558165669238324
ACH-000773,-0.10924133163914293
ACH-000776,-0.0928904844172194
ACH-000777,-0.0851457417467047
ACH-000778,-0.1118699950214455
ACH-000781,-0.11142853000235146
ACH-000782,-0.107518877804446
ACH-000783,-0.0957886013946282
ACH-000784,-0.1104576422828694
ACH-000785,-0.15867626500128515
ACH-000787,-0.0021571091395788987
ACH-000788,-0.10377430715762866
ACH-000791,-0.028690133196576307
ACH-000792,-0.014627360613444438
ACH-000794,0.04863410494612984
ACH-000796,-0.13793310576301954
ACH-000798,-0.051162163280149435
ACH-000799,-0.1588840780118035
ACH-000800,-0.1845907079015787
ACH-000802,-0.11435448289014573
ACH-000804,0.17919785941840868
ACH-000805,-0.13160678260564335
ACH-000809,-0.2589715007500865
ACH-000810,-0.15659599574516508
ACH-000811,-0.11699531937512073
ACH-000817,0.05920863771933173
ACH-000819,-0.08971414928568165
ACH-000820,-0.04688173944655647
ACH-000821,0.05217495704392356
ACH-000822,-0.16690398457889702
ACH-000823,-0.13797176723140125
ACH-000824,-0.11605339289394118
ACH-000827,-0.09260818549041916
ACH-000829,-0.07087921509638373
ACH-000831,-0.18143578994403006
ACH-000832,-0.2923030825387239
ACH-000833,-0.3353300519886549
ACH-000834,-0.10584325617243072
ACH-000835,-0.042582236149802964
ACH-000836,-0.1120273081613392
ACH-000837,-0.16222408408020916
ACH-000838,0.33870811268392337
ACH-000839,-0.04536477305353824
ACH-000840,-0.05465118911328418
ACH-000841,-0.08489888660918436
ACH-000843,-0.09253774609735643
ACH-000846,-0.010864025081925762
ACH-000847,-0.054157073300845064
ACH-000848,-0.2687424882082209
ACH-000849,-0.05948432502088528
ACH-000851,-0.16027571182225545
ACH-000855,-0.04173254307437746
ACH-000856,-0.0021605059505351103
ACH-000858,-0.08121878526602483
ACH-000859,-0.34014122413512904
ACH-000861,-0.051297868833126974
ACH-000862,-0.1026707101723921
ACH-000865,-0.1259247090284517
ACH-000866,0.0022097906852945014
ACH-000867,-0.08733223343965342
ACH-000869,-0.1655747972564662
ACH-000872,0.1384272545624914
ACH-000873,-0.20731992822915216
ACH-000876,-0.08917641878527206
ACH-000878,-0.3342810158539756
ACH-000880,-0.17873669787967447
ACH-000881,-0.07953267230270886
ACH-000882,-0.11077214237283044
ACH-000884,-0.17927510821312514
ACH-000885,-0.11697740479502487
ACH-000887,-0.09055456620803692
ACH-000889,-0.16553613424759275
ACH-000896,-0.1505694237107747
ACH-000898,-0.04016563155321425
ACH-000900,-0.04470169517636675
ACH-000901,-0.10871368661815448
ACH-000905,-0.013772595246046513
ACH-000906,-0.039904719747581266
ACH-000907,-0.03489921372980356
ACH-000910,-0.14072246395725818
ACH-000911,-0.12036940391608375
ACH-000912,-0.20168325816216293
ACH-000913,-0.07416620838712737
ACH-000915,-0.09490644801647263
ACH-000916,-0.2800938411687491
ACH-000917,0.08189486152198322
ACH-000920,0.20076804742993534
ACH-000921,-0.10298276796816827
ACH-000924,0.0836597433710814
ACH-000926,-0.023908542779154912
ACH-000928,-0.22213881362368984
ACH-000929,-0.053534388645363966
ACH-000932,-0.11757503783505542
ACH-000935,0.013443090467661263
ACH-000936,-0.18048470533987346
ACH-000937,-0.10439180057084176
ACH-000938,-0.14320520410070894
ACH-000939,0.06991731533606191
ACH-000941,-0.006376245098808016
ACH-000943,-0.12204492156164345
ACH-000946,-0.10778603863973628
ACH-000947,-0.14253082755564556
ACH-000948,-0.133080993931524
ACH-000950,-0.030754058202481418
ACH-000953,-0.12478485432490595
ACH-000954,-0.111818448044036
ACH-000957,-0.13661795281556316
ACH-000958,0.08826277030592537
ACH-000960,-0.2296904566126448
ACH-000963,-0.2322322640833489
ACH-000968,0.01799966428001078
ACH-000969,0.049022708800335775
ACH-000972,-0.15834161938452826
ACH-000973,-0.1344443826538946
ACH-000974,-0.07400366560432865
ACH-000978,0.0381630921897158
ACH-000984,-0.16717510249779324
ACH-000986,0.04365053529320514
ACH-000988,-0.11505081963099067
ACH-000993,-0.005428607222140122
ACH-000994,-0.07892459438568444
ACH-000996,-0.23546126001339485
ACH-001001,-0.09669996644954997
ACH-001020,-0.0861598640544835
ACH-001028,-0.13442779509082572
ACH-001031,-0.030294228253533124
ACH-001038,-0.09031313202057104
ACH-001048,-0.1251961602942838
ACH-001050,-0.06281649974336767
ACH-001053,-0.14322316042840802
ACH-001054,-0.20135400726279284
ACH-001061,-0.06326545389173745
ACH-001067,-0.010368586102874205
ACH-001075,0.02419545621606373
ACH-001096,0.04011375186574735
ACH-001111,-0.07680346468421008
ACH-001119,-0.05647065319918877
ACH-001128,0.023090416255083675
ACH-001134,0.06974235231007173
ACH-001151,-0.08089691877523827
ACH-001163,-0.1080587186710118
ACH-001164,-0.005526611990692552
ACH-001183,-0.0002467046729302253
ACH-001192,-0.18012742898977835
ACH-001193,-0.2783408283130778
ACH-001196,-0.08966672205111527
ACH-001197,0.14325361327153235
ACH-001205,-0.3376583952276531
ACH-001211,0.041853140258622135
ACH-001212,-0.06929876742895134
ACH-001228,-0.2584193784438175
ACH-001232,-0.0908872447379046
ACH-001239,-0.16152720833292805
ACH-001270,-0.061846570845164074
ACH-001274,-0.18817007128377752
ACH-001275,0.1315675940393523
ACH-001277,0.0012674019639155793
ACH-001278,-0.04820764921354093
ACH-001280,0.09132210554967092
ACH-001283,-0.05792305356868215
ACH-001289,-0.035439363310439904
ACH-001300,-0.029729205280467564
ACH-001301,-0.07749854490549135
ACH-001302,-0.041001271620267135
ACH-001306,-0.061115151184788025
ACH-001318,-0.20815652158341189
ACH-001322,-0.1107642819150478
ACH-001328,-0.08633840582266639
ACH-001332,-0.0292226913752428
ACH-001336,-0.20127605864277706
ACH-001346,-0.2074642834140546
ACH-001353,-0.10711914004272206
ACH-001354,-0.34661680420398977
ACH-001367,0.05109889374579645
ACH-001368,-0.05838649188193022
ACH-001374,-0.049806405683649385
ACH-001377,-0.02094680810135775
ACH-001380,-0.14861843996062155
ACH-001391,-0.14569109738130248
ACH-001408,-0.14248339729103168
ACH-001430,-0.09218821027354146
ACH-001431,-0.0986910957768697
ACH-001450,-0.0326883649395458
ACH-001496,0.04203993164903415
ACH-001500,0.028020045399434024
ACH-001523,-0.018630471822256627
ACH-001532,-0.05154383584902877
ACH-001550,-0.07286873969677138
ACH-001552,-0.018824860749113687
ACH-001554,-0.07471120319736142
ACH-001654,-0.09889757731070813
ACH-001735,-0.051186028832136285
ACH-001736,0.10679934174782396
ACH-001737,0.18927852281316787
ACH-001740,-0.12729176687333174
ACH-001745,-0.31508725842097285
ACH-001765,-0.12342975088154215
