,TAF11 (6882)
ACH-000004,-0.1595305898008378
ACH-000005,-0.10304165846287752
ACH-000007,-0.1236876131111502
ACH-000009,-0.03510783337595968
ACH-000011,-0.3854051373692053
ACH-000012,0.13665622220160015
ACH-000013,-0.3215309055606469
ACH-000014,-0.017794056878998533
ACH-000015,-0.18545841367142926
ACH-000017,-0.059694536172563664
ACH-000018,-0.2774922509348426
ACH-000019,-0.1511625225101187
ACH-000021,-0.02249126241517398
ACH-000022,-0.13951470396286522
ACH-000025,-0.12127096694846715
ACH-000028,-0.10436599466866167
ACH-000030,-0.056796653814061515
ACH-000035,-0.13431471226831015
ACH-000036,-0.03246733088353698
ACH-000037,-0.1469048217364506
ACH-000039,-0.0683220371404154
ACH-000040,-0.1890051200532839
ACH-000041,-0.11860027822655154
ACH-000042,-0.0364235282987436
ACH-000045,-0.03954385224297633
ACH-000047,-0.2089383080263076
ACH-000052,-0.17755311356964548
ACH-000053,-0.2537893376420092
ACH-000054,0.07152670876297901
ACH-000055,-0.021532330402717237
ACH-000060,-0.18578410813924304
ACH-000067,-0.06174547019128665
ACH-000070,-0.30829334467586245
ACH-000075,-0.06706417014871464
ACH-000078,-0.1618973703338929
ACH-000082,-0.18003780738417735
ACH-000085,-0.14508798632044134
ACH-000086,-0.09961499761806143
ACH-000087,0.04567746878780905
ACH-000092,-0.17584823113863965
ACH-000095,-0.18758873185583985
ACH-000097,0.002468648369094294
ACH-000098,-0.11089410969345194
ACH-000099,-0.1429003820748734
ACH-000108,-0.11638593798796006
ACH-000113,-0.19064558774945745
ACH-000116,-0.06333878979159166
ACH-000118,-0.3223100230729661
ACH-000120,-0.3679131409998853
ACH-000123,-0.18010256419748458
ACH-000127,-0.34049294357784865
ACH-000128,-0.2077167675728185
ACH-000132,-0.180842431754508
ACH-000133,-0.09043598209161413
ACH-000137,-0.3070229288896085
ACH-000138,-0.06485433829255963
ACH-000142,-0.16506199082165704
ACH-000143,-0.2811725422897948
ACH-000146,0.1098758607294046
ACH-000148,-0.04763807327157903
ACH-000150,-0.17746829175574985
ACH-000152,-0.17422315565475185
ACH-000153,0.028382408973320387
ACH-000159,-0.20376615623038213
ACH-000160,0.021571492845742283
ACH-000163,-0.038981762644621366
ACH-000167,0.3884130119946117
ACH-000168,-0.12480849115922882
ACH-000169,-0.2594117748538937
ACH-000178,-0.334404829878628
ACH-000183,-0.2269790456877833
ACH-000188,0.03663569225832911
ACH-000189,-0.05381495752269468
ACH-000190,-0.12586739390524293
ACH-000198,0.06266181197792177
ACH-000203,-0.2132716709616322
ACH-000204,-0.09704786788199604
ACH-000206,-0.09481953381360368
ACH-000207,-0.20133536129532045
ACH-000208,-0.3579182695982225
ACH-000210,-0.15729270398412687
ACH-000211,-0.006435110678311348
ACH-000215,-0.1238965703606029
ACH-000221,-0.08326638949575503
ACH-000222,-0.2917278169477449
ACH-000223,-0.16668808710485786
ACH-000226,-0.058605945609721426
ACH-000227,-0.010243730116050323
ACH-000228,-0.14727445321834715
ACH-000231,-0.10510409267014598
ACH-000232,-0.08014546689903554
ACH-000233,-0.11451613945548908
ACH-000234,-0.17983805940833972
ACH-000235,-0.21947203941945267
ACH-000237,-0.1256373946780406
ACH-000238,-0.21165369937750209
ACH-000242,-0.3824567575109165
ACH-000243,-0.26029637045865195
ACH-000244,-0.0026687337506173968
ACH-000246,-0.14603982829693274
ACH-000248,-0.20070133021251768
ACH-000250,-0.13745140958430682
ACH-000251,-0.31458460107487923
ACH-000252,0.06860140036872002
ACH-000253,-0.3927378952069115
ACH-000255,0.014867507446382369
ACH-000256,-0.06746760411085051
ACH-000257,-0.0874422919666507
ACH-000258,-0.2458867758505817
ACH-000259,-0.2269557351827783
ACH-000260,-0.2753682842901835
ACH-000261,-0.16874690592991898
ACH-000262,-0.03118969117833243
ACH-000263,-0.05445945874278396
ACH-000264,-0.2332288672795412
ACH-000265,-0.23271093782782176
ACH-000266,-0.04812273600737682
ACH-000272,-0.1632474696725616
ACH-000274,0.0576633707922387
ACH-000277,-0.2352714507138004
ACH-000278,-0.016953587403124838
ACH-000279,-0.13763760858355334
ACH-000280,-0.11937118944911415
ACH-000281,-0.009318621674998313
ACH-000288,0.009786479106194934
ACH-000291,-0.214643366765307
ACH-000293,-0.09929300307270593
ACH-000294,0.08603893193504425
ACH-000295,-0.051329897875380205
ACH-000296,-0.2447601528674237
ACH-000302,-0.1460348658274239
ACH-000304,-0.08001553398677559
ACH-000307,-0.3829947243484697
ACH-000308,-0.17754122323850566
ACH-000310,0.01660998322688172
ACH-000311,0.02794072222363468
ACH-000312,-0.1265728190523953
ACH-000315,-0.3914311617669625
ACH-000316,-0.1685166717256161
ACH-000317,-0.35139240930764354
ACH-000318,-0.1952477979737176
ACH-000319,-0.05908767626997901
ACH-000320,-0.08966815096747617
ACH-000322,-0.22644442307172746
ACH-000323,0.08467424110714147
ACH-000324,-0.11317413216504416
ACH-000329,-0.12896553130563002
ACH-000330,-0.06930162212225632
ACH-000331,-0.2937430638347193
ACH-000332,-0.3825612392165756
ACH-000334,-0.14650418464011875
ACH-000335,-0.24529642296726595
ACH-000336,-0.279465268526766
ACH-000337,-0.3391465136464801
ACH-000338,0.07258817651071513
ACH-000339,-0.1062135098178124
ACH-000341,-0.1061918310194168
ACH-000348,-0.22718257452740054
ACH-000350,-0.21849884561186445
ACH-000352,-0.384705565021573
ACH-000356,-0.18820669188737246
ACH-000361,0.07321485416006512
ACH-000362,0.12680195233440972
ACH-000363,-0.3503779517525965
ACH-000364,-0.19613781745949085
ACH-000365,-0.3472871125196093
ACH-000366,-0.14661739250507194
ACH-000368,-0.06848230700105384
ACH-000374,-0.3874110493006832
ACH-000375,-0.16373536142317555
ACH-000376,-0.0934526636162293
ACH-000381,-0.24007730347503975
ACH-000383,-0.18774646048155466
ACH-000387,-0.13756759352454245
ACH-000389,0.08400780168557051
ACH-000390,-0.009589104451571668
ACH-000393,-0.24130389375655695
ACH-000395,0.01044845746970822
ACH-000396,-0.12278332100269132
ACH-000397,0.0031477694681882732
ACH-000401,-0.1122878040532588
ACH-000402,0.029362363747841694
ACH-000403,-0.07501178749157962
ACH-000404,-0.10680627399113572
ACH-000406,-0.023185238622047032
ACH-000407,-0.3572707254311698
ACH-000408,0.10876371668933434
ACH-000410,-0.2224458243012597
ACH-000411,0.060793860069516724
ACH-000414,-0.04429245276004927
ACH-000415,-0.17739484451763868
ACH-000416,-0.1880559246039651
ACH-000420,-0.0794405582316241
ACH-000421,-0.2864984713072669
ACH-000424,-0.043513530790580124
ACH-000425,-0.13097375004240094
ACH-000426,-0.4200666373774006
ACH-000427,0.021059259678408604
ACH-000433,-0.2996113861266791
ACH-000435,-0.1264177602522855
ACH-000436,-0.1940400332978296
ACH-000444,-0.05440759302494015
ACH-000445,-0.1203919706270295
ACH-000448,-0.20727064289963254
ACH-000450,-0.02717478510595889
ACH-000452,-0.0779932672965207
ACH-000454,-0.21627471216441466
ACH-000458,-0.21286472841170265
ACH-000459,-0.05240797730866993
ACH-000460,-0.16503850497806147
ACH-000461,-0.2534611803201175
ACH-000463,-0.18062386632450625
ACH-000464,-0.07677595778894936
ACH-000466,-0.2706105345867117
ACH-000467,-0.08134139849360678
ACH-000468,-0.08759373861827549
ACH-000469,0.05339826454265409
ACH-000470,-0.36220340461962297
ACH-000471,0.021200898828055845
ACH-000472,-0.11628036698702235
ACH-000473,-0.25579769606804464
ACH-000475,-0.22180406688329093
ACH-000476,0.08584596624074316
ACH-000477,-0.4136496795867485
ACH-000479,-0.05019904560156781
ACH-000480,-0.04940571867141415
ACH-000481,-0.15652289893541446
ACH-000483,-0.005258147148308174
ACH-000484,-0.11218753885700698
ACH-000485,-0.06403889488148494
ACH-000486,-0.1767930603622727
ACH-000487,-0.16147413830464669
ACH-000488,-0.03406470404661762
ACH-000490,-0.055820974048686016
ACH-000491,-0.2440088281908221
ACH-000495,-0.1574492032369395
ACH-000496,-0.11250897776739824
ACH-000499,0.021464187409019925
ACH-000500,-0.018870745569882143
ACH-000502,-0.1354559238378207
ACH-000503,0.2967708762207118
ACH-000505,-0.14583618650235214
ACH-000507,-0.2757046005279836
ACH-000510,-0.15700049877309447
ACH-000511,-0.043420160597104816
ACH-000512,0.03693530017966764
ACH-000516,-0.16282813524941506
ACH-000517,-0.1319802855596419
ACH-000518,-0.12620274200956222
ACH-000520,-0.2869198668578637
ACH-000521,-0.1357233473255845
ACH-000522,0.12869306899665445
ACH-000524,-0.2877914023015386
ACH-000527,-0.04149045717873668
ACH-000528,-0.19707832924008029
ACH-000537,-0.21997451430807116
ACH-000541,-0.35563752839359114
ACH-000542,-0.07574710610386569
ACH-000544,-0.1186475414650665
ACH-000545,-0.4493928214669217
ACH-000547,-0.04705910654327645
ACH-000548,-0.3525070688504513
ACH-000549,-0.2402506732085488
ACH-000550,-0.2966700563769446
ACH-000552,-0.18799728608619504
ACH-000556,-0.1402459400946078
ACH-000557,-0.1059272197257922
ACH-000569,-0.17771439090888522
ACH-000570,-0.21074768854592105
ACH-000571,-0.12252769925532556
ACH-000573,-0.27564419388437483
ACH-000576,-0.29652215376464197
ACH-000579,-0.11433806668647707
ACH-000580,-0.3177720862786164
ACH-000584,-0.049453380959814566
ACH-000585,-0.018268618093382448
ACH-000588,-0.3223584807813673
ACH-000589,-0.17703416610375586
ACH-000591,-0.19625198310651606
ACH-000593,-0.06729605972257582
ACH-000600,-0.12087610678920616
ACH-000601,-0.18032394332709828
ACH-000605,-0.22597237446824456
ACH-000606,-0.1244552867690317
ACH-000608,-0.07381622692161248
ACH-000614,-0.10680384040835968
ACH-000616,-0.1471339781145038
ACH-000618,-0.03644945535746239
ACH-000619,-0.1047038207150967
ACH-000620,-0.16255571747830205
ACH-000621,-0.09709978679312954
ACH-000622,-0.34618044195235625
ACH-000623,-0.08258109716532681
ACH-000624,-0.18380375052414916
ACH-000627,-0.0021441260944573574
ACH-000630,-0.050139325167359465
ACH-000631,-0.2329193832390133
ACH-000632,-0.14572037887635106
ACH-000633,-0.07168892682565496
ACH-000637,-0.3675873465134834
ACH-000638,-0.002068051336511516
ACH-000646,-0.21927530728784536
ACH-000647,-0.21684827286033015
ACH-000648,-0.0758625470867837
ACH-000649,-0.18155188554057625
ACH-000651,-0.2325971839935693
ACH-000652,-0.27553448806281755
ACH-000653,0.0013718072240255599
ACH-000657,-0.2512719176428133
