,TNIP2 (79155)
ACH-000004,0.032628450188428075
ACH-000005,0.15814545492453694
ACH-000007,0.16977162323433162
ACH-000009,0.07760335200316365
ACH-000011,0.099135502281932
ACH-000012,0.010228445557561609
ACH-000013,0.2227405543049886
ACH-000014,0.3331910708785716
ACH-000015,0.19790690829708865
ACH-000017,0.2342240365628173
ACH-000018,0.134715372592646
ACH-000019,0.108083819436329
ACH-000021,0.14421321793159836
ACH-000022,0.10158470955014906
ACH-000025,0.17700016972366409
ACH-000028,0.2502649090660505
ACH-000030,0.08563349856747353
ACH-000035,0.2567272019374875
ACH-000036,0.15425586366046035
ACH-000037,0.22857217078749364
ACH-000039,0.07605224464858082
ACH-000040,0.14473821548770827
ACH-000041,0.10614360090957918
ACH-000042,0.03579137129435865
ACH-000045,0.0352562481228299
ACH-000047,0.07691442451043996
ACH-000052,-0.0007782426566318117
ACH-000053,0.02108441851083671
ACH-000054,0.1650283871463414
ACH-000055,0.16385724670844273
ACH-000060,0.09956851025140682
ACH-000067,0.1715815303027991
ACH-000070,0.28528871141717543
ACH-000075,0.3080139021407632
ACH-000078,0.046838154901124834
ACH-000082,0.21260254735074105
ACH-000085,0.2669124091998873
ACH-000086,0.1351673096129182
ACH-000087,0.2204218073305791
ACH-000092,0.24106726776699744
ACH-000095,0.08845067148384521
ACH-000097,0.1330371561399391
ACH-000098,0.21043011739578765
ACH-000099,0.08337166319576297
ACH-000108,-0.03450707514362728
ACH-000113,0.07285080873650318
ACH-000116,0.19499923171834274
ACH-000118,0.13936661850727974
ACH-000120,0.13919927439555388
ACH-000123,0.09555652570609062
ACH-000127,0.16459018382338336
ACH-000128,0.2682321311971725
ACH-000132,-0.01971396958761688
ACH-000133,0.028549433246111106
ACH-000137,0.3141308193215089
ACH-000138,0.12598636019041445
ACH-000142,0.04844582960126363
ACH-000143,0.2240831859463042
ACH-000146,0.1532235894212217
ACH-000148,0.12609284666265996
ACH-000150,0.11075723828536978
ACH-000152,0.14281313694767886
ACH-000153,0.2166826087676711
ACH-000159,0.07369333743341291
ACH-000160,0.07170764297986455
ACH-000163,0.04125285710563226
ACH-000167,0.10839310089520934
ACH-000168,0.01792852275331716
ACH-000169,0.1207515567989734
ACH-000178,0.14269849161775444
ACH-000183,0.10889225806227637
ACH-000188,0.12277050080896147
ACH-000189,-0.1243087967022901
ACH-000190,-0.0008704488724723542
ACH-000198,0.1075337865037896
ACH-000203,-0.2106092953124278
ACH-000204,0.2548839641829525
ACH-000206,0.33469506444978664
ACH-000207,0.2094093048445884
ACH-000208,-0.027425617854769862
ACH-000210,0.11160465378958892
ACH-000211,0.13683986634677905
ACH-000215,0.030048617101402886
ACH-000221,0.10149159960453814
ACH-000222,-0.015275164517755494
ACH-000223,0.1617600074874672
ACH-000226,0.2608893911888398
ACH-000227,0.0392470614724234
ACH-000228,0.06928790728491749
ACH-000231,0.00966165421282379
ACH-000232,0.17584954315328627
ACH-000233,0.0970310304174555
ACH-000234,0.1947132770072693
ACH-000235,0.16989896744583846
ACH-000237,0.10880687171046964
ACH-000238,0.016316549786181044
ACH-000242,-0.09112440866138197
ACH-000243,0.18063920431521965
ACH-000244,-0.095919460558855
ACH-000246,0.17239540805336204
ACH-000248,0.18211868175260965
ACH-000250,0.10010403246987984
ACH-000251,0.17573751686802916
ACH-000252,0.22012621112786634
ACH-000253,0.23480993004987102
ACH-000255,0.13298598942633316
ACH-000256,0.1497384767629381
ACH-000257,0.06041243171178095
ACH-000258,0.2404338359388152
ACH-000259,0.20631075627893264
ACH-000260,0.1190348309118641
ACH-000261,0.12904309869765745
ACH-000262,0.1688521628567371
ACH-000263,-0.20620060341239446
ACH-000264,0.0525939377730932
ACH-000265,0.19934503048945665
ACH-000266,0.08436000355073693
ACH-000272,0.08620127340498511
ACH-000274,0.11598510730426838
ACH-000277,0.1571208849126683
ACH-000278,0.19210146503034525
ACH-000279,0.14300171916165266
ACH-000280,0.008528138864457862
ACH-000281,-0.02748072861079875
ACH-000288,0.12059544755793328
ACH-000291,0.19532859238677308
ACH-000293,0.2912012357330441
ACH-000294,0.06935541428597218
ACH-000295,0.2975214349714675
ACH-000296,0.1576829777680278
ACH-000302,0.07135209485961216
ACH-000304,0.098241049656996
ACH-000307,0.245771185586924
ACH-000308,0.12147885630450984
ACH-000310,0.2193275091065428
ACH-000311,0.1669884170969762
ACH-000312,0.21695877662409666
ACH-000315,0.24854342778811456
ACH-000316,0.0436602182962838
ACH-000317,0.18616414422507332
ACH-000318,0.017489971504160096
ACH-000319,0.19498007831093692
ACH-000320,0.01282202760254648
ACH-000322,0.2478728754146462
ACH-000323,0.01933901748943656
ACH-000324,0.11110161053666412
ACH-000329,-0.0357995385416412
ACH-000330,0.15967210611388802
ACH-000331,0.2094850399498145
ACH-000332,0.08849914059869475
ACH-000334,0.2314335362921356
ACH-000335,0.14341994875949066
ACH-000336,0.1695653045893086
ACH-000337,0.10475403883053877
ACH-000338,0.4706308448196008
ACH-000339,0.24407380918960814
ACH-000341,0.1241013250453146
ACH-000348,0.13023807370693233
ACH-000350,0.005795002284805665
ACH-000352,0.10860049987835332
ACH-000356,-0.019979752307582675
ACH-000361,0.22312964730698065
ACH-000362,0.06593879223987892
ACH-000363,0.035121153488845834
ACH-000364,-0.08203816157474575
ACH-000365,0.1717543453593957
ACH-000366,0.15362045935481045
ACH-000368,-0.19258824827227009
ACH-000374,0.23577522785694136
ACH-000375,0.053034779703255125
ACH-000376,0.029437844462260325
ACH-000381,0.07979533750100133
ACH-000383,0.0901625301727539
ACH-000387,0.08414627345566139
ACH-000389,0.12565347248561853
ACH-000390,0.16086057195384856
ACH-000393,0.1000356659333528
ACH-000395,-0.007161384788720294
ACH-000396,0.07071124272456678
ACH-000397,0.1181457817552884
ACH-000401,0.0990629156530921
ACH-000402,0.2716983054727022
ACH-000403,0.17018148113501025
ACH-000404,0.3555009469890809
ACH-000406,0.0987805846072843
ACH-000407,0.164085994395948
ACH-000408,0.06132199197573894
ACH-000410,0.06267624453047045
ACH-000411,0.29334431896430563
ACH-000414,0.2417806196242471
ACH-000415,0.1554145875961931
ACH-000416,0.12975545550004022
ACH-000420,0.015707467063338757
ACH-000421,0.1106670405689911
ACH-000424,0.11120234987124562
ACH-000425,0.19028042619482372
ACH-000426,0.19953068137481494
ACH-000427,0.1036777422967417
ACH-000433,-0.00034271822811037596
ACH-000435,0.3970004853494548
ACH-000436,0.016299283317752232
ACH-000444,0.05900203577081675
ACH-000445,0.09224372957452948
ACH-000448,0.1706870357520553
ACH-000450,0.07807801712535498
ACH-000452,0.07051794352103692
ACH-000454,0.0993669059717948
ACH-000458,0.2693890911922818
