,UBE2L3 (7332)
ACH-000317,-0.8058913698007972
ACH-000318,-0.6145433151582579
ACH-000319,-0.6475858591683197
ACH-000320,-0.8271737484773221
ACH-000322,-0.6034172282727773
ACH-000323,-0.7683285391556833
ACH-000324,-0.7227288475686845
ACH-000329,-0.5886558582242601
ACH-000330,-0.9616484741108876
ACH-000331,-0.7601625151140879
ACH-000332,-0.7688979500858639
ACH-000334,-0.774591062492215
ACH-000335,-0.8354844715268421
ACH-000336,-0.9567112184208044
ACH-000337,-0.3865010697708795
ACH-000338,-1.125331869929992
ACH-000339,-0.7977904961918785
ACH-000341,-0.4770578743229416
ACH-000348,-0.7667164801805908
ACH-000350,-0.7683855382888679
ACH-000352,-0.8608353021498394
ACH-000356,-0.7822972205389668
ACH-000361,-0.6299466088140239
ACH-000362,-0.7200335390363378
ACH-000363,-0.5159504779656896
ACH-000364,-0.5782385028782437
ACH-000365,-0.811116360421707
ACH-000366,-0.6735192144335735
ACH-000368,-0.9024948353114914
ACH-000374,-0.8634041968007117
ACH-000375,-0.4715088746027424
ACH-000376,-0.8621029972099569
ACH-000381,-0.7425071581320157
ACH-000383,-0.8197665700453932
ACH-000387,-0.8346739628931816
ACH-000389,-0.7678699923590602
ACH-000390,-0.8656063813907122
ACH-000393,-0.7688232715392733
ACH-000395,-0.7145278629963108
ACH-000396,-0.7895883791350559
ACH-000397,-1.068439750786441
ACH-000401,-0.8113976104621625
ACH-000402,-0.9734905532704284
ACH-000403,-0.7899888301694951
ACH-000404,-0.7407142151331046
ACH-000406,-0.6416368749318468
ACH-000407,-0.7603394087065962
ACH-000408,-1.0287266210844443
ACH-000410,-0.5154694033306163
ACH-000411,-0.5372258010813858
ACH-000414,-0.40344288912136894
ACH-000415,-0.7755209084677788
ACH-000416,-0.7256677370117625
ACH-000420,-0.6503002738109323
ACH-000421,-0.7562779163370249
ACH-000424,-0.3666745821802509
ACH-000425,-0.7573004577321499
ACH-000426,-0.8815238500626948
ACH-000427,-0.5587119509658439
ACH-000433,-0.6104301309493954
ACH-000435,-0.8878349162652776
ACH-000436,-0.6198666208678543
ACH-000444,-0.6673679754029312
ACH-000445,-0.8708785317499129
ACH-000448,-0.7380729148058011
ACH-000450,-0.7482313043240505
ACH-000452,-0.7177619613128946
ACH-000454,-0.8461078683272704
ACH-000458,-0.6631078086619436
ACH-000459,-0.9516823809186152
ACH-000460,-0.7463683658323992
ACH-000461,-0.5633826532382012
ACH-000463,-0.6018402416963253
ACH-000464,-0.43301870018412864
ACH-000466,-0.7961002089933014
ACH-000467,-0.6567132016705568
ACH-000468,-0.6959145128618492
ACH-000469,-0.775489270323861
ACH-000470,-1.015169044167739
ACH-000471,-0.7231557988653573
ACH-000472,-0.9114647739522668
ACH-000473,-0.8265814125107079
ACH-000475,-0.7274561263252058
ACH-000476,-0.6685155611229212
ACH-000477,-0.5570918372898234
ACH-000479,-0.9595510606774452
ACH-000480,-0.5436284827442985
ACH-000481,-0.5600231587045558
ACH-000483,-0.5707297025682035
ACH-000484,-0.6963533019171984
ACH-000485,-0.5295798655309952
ACH-000486,-0.8046391213759604
ACH-000487,-0.577085196319176
ACH-000488,-0.7041515935462072
ACH-000490,-0.5674527672991332
ACH-000491,-0.675699156748987
ACH-000495,-0.86023211623054
ACH-000496,-0.6103766459995744
ACH-000499,-1.1436405211180896
ACH-000500,-0.6512919463036775
ACH-000502,-0.6089319497625082
ACH-000503,-0.9030384896359231
ACH-000505,-0.8259960447156678
ACH-000507,-0.6901123158022583
ACH-000510,-0.7430402315669095
ACH-000511,-0.8902991575574483
ACH-000512,-0.9861412314629572
ACH-000516,-0.5383204276993812
ACH-000517,-0.9542195210866016
ACH-000518,-0.8186609535436733
ACH-000520,-0.7617600913330261
ACH-000521,-0.8458068802169629
ACH-000522,-0.7853292319303776
ACH-000524,-0.5655363621430971
ACH-000527,-0.6971844397955674
ACH-000528,-0.7220765048609777
ACH-000537,-0.5165880990426519
ACH-000541,-0.520462454998077
ACH-000542,-0.7382085946333133
ACH-000544,-0.9014344727422812
ACH-000545,-0.6163414545615151
ACH-000547,-0.5268777880616428
ACH-000548,-0.6861483826408373
ACH-000549,-0.6228113537278702
ACH-000550,-0.6677059499840258
ACH-000552,-0.7863307379024795
ACH-000556,-0.7465240689842407
ACH-000557,-0.6379324580554352
ACH-000569,-0.9753403338686488
ACH-000570,-0.9669714381175536
ACH-000571,-0.5619997441618856
ACH-000573,-0.6907668957197398
ACH-000576,-0.7733261411302292
ACH-000579,-0.7771934984538669
ACH-000580,-0.8262366974256213
ACH-000584,-0.8846997042843029
ACH-000585,-0.6146996926856703
ACH-000588,-0.5533109088603239
ACH-000589,-0.9488918895872508
ACH-000591,-0.6279930760793483
ACH-000593,-0.6164953055578833
ACH-000600,-0.6302059404852164
ACH-000601,-0.6453000427952847
ACH-000605,-0.7046219793362423
ACH-000606,-0.6948316815696853
ACH-000608,-0.538215049159979
ACH-000614,-0.2752860047132994
ACH-000616,-0.5723767346548153
ACH-000618,-0.8081135117728463
ACH-000619,-0.6573726966501446
ACH-000620,-0.6804348421112646
ACH-000621,-0.7071997736395363
ACH-000622,-0.6636851115555085
ACH-000623,-0.8767795159600251
ACH-000624,-0.7564597881696244
ACH-000627,-0.7035460613543982
ACH-000630,-0.7465801607006891
ACH-000631,-0.7349688678963888
ACH-000632,-0.5354254077654689
ACH-000633,-0.6848893139038491
ACH-000637,-0.8915635127673404
ACH-000638,-0.6263333279495027
ACH-000646,-0.8328618539368957
ACH-000647,-0.3516368570554448
ACH-000648,-1.1898553829992056
ACH-000649,-0.6906639561257416
ACH-000651,-0.7429111136644951
ACH-000652,-0.8911936506700643
ACH-000653,-0.5962196550483024
ACH-000657,-0.7597111205907479
ACH-000658,-0.7356189243329703
ACH-000661,-0.7423268828375446
ACH-000662,-0.9706700603404058
ACH-000663,-0.6719364019031203
ACH-000665,-0.7205715994775699
ACH-000671,-0.7752830809013878
ACH-000672,-0.4965650299503425
ACH-000673,-0.723725765090764
ACH-000676,-0.7521395375893397
ACH-000677,-0.7702969135064609
ACH-000681,-0.6480743078305118
ACH-000683,-0.8491481287940541
ACH-000684,-0.6049119264985681
ACH-000688,-0.23676670514245665
ACH-000693,-0.8463774867366131
ACH-000694,-0.8223985951573589
ACH-000695,-0.6073539246039161
ACH-000696,-0.7684120693809331
ACH-000697,-0.4471873613923149
ACH-000699,-0.9409133144295136
ACH-000701,-0.5199483678168421
ACH-000706,-0.5684088430518731
ACH-000711,-0.8209987461831679
ACH-000713,-0.6461330641392704
ACH-000714,-0.7106321169399042
ACH-000718,-0.9812764919454432
ACH-000720,-0.8531372598259432
ACH-000721,-0.8072878405087529
ACH-000724,-0.4255752885506575
ACH-000725,-0.6325853070269468
ACH-000732,-0.5161978624939978
ACH-000734,-0.5986593004040971
ACH-000735,-0.5036356010415756
ACH-000736,-0.6513978336100873
ACH-000738,-0.6243707233242106
ACH-000746,-0.7408592545868954
ACH-000747,-0.779856777630257
ACH-000748,-0.7869264802462148
ACH-000753,-0.8449025483897582
ACH-000756,-0.6933543658388819
ACH-000757,-0.8678949082257937
ACH-000758,-0.9487703211039612
ACH-000760,-0.6398940659053816
ACH-000762,-0.8193693100186946
ACH-000763,-0.547064172886557
ACH-000764,-0.6349966663645551
ACH-000765,-1.0753063933178493
ACH-000766,-0.802245836110653
ACH-000767,-0.8523487452957382
ACH-000768,-0.871792600004284
ACH-000769,-0.898087589888055
ACH-000770,-0.7057047307715972
ACH-000771,-0.7849335652488943
ACH-000773,-0.3808110306103001
ACH-000776,-1.0589163612021155
ACH-000777,-0.8762040335481469
ACH-000778,-0.6645538417054496
ACH-000781,-0.8201987815570754
ACH-000782,-0.7031650053982952
ACH-000783,-0.8751398723343194
ACH-000784,-0.7888017304564672
ACH-000785,-0.5481325121300072
ACH-000787,-0.8942871037010806
ACH-000788,-0.5939181153198579
ACH-000791,-0.8325981577227624
ACH-000792,-0.7859504168918499
ACH-000794,-0.6603644928829955
ACH-000796,-0.6998593781024812
ACH-000798,-0.7917947981090974
ACH-000799,-0.7625871973293922
ACH-000800,-0.8394107433814513
ACH-000802,-0.952366828845708
ACH-000804,-0.5844454807318482
ACH-000805,-0.8304024879619025
ACH-000809,-0.8916991354852872
ACH-000810,-0.8574260848710111
ACH-000811,-0.1870637791096972
ACH-000817,-0.8988775129869008
ACH-000819,-0.8857919999536357
ACH-000820,-0.8269086433583303
ACH-000821,-0.4211406670162542
ACH-000822,-0.8428613365750127
ACH-000823,-0.8582747337852938
ACH-000824,-0.6192191411994382
ACH-000827,-0.7570792221158779
ACH-000829,-0.608514627441187
ACH-000831,-0.726869295506625
ACH-000832,-0.911833949098798
ACH-000833,-0.7931169439963235
ACH-000834,-0.999316285965714
ACH-000835,-0.903742764948732
ACH-000836,0.014641605900163718
ACH-000837,-0.8272090665951162
ACH-000838,-0.41091237238809947
ACH-000839,-0.9278182804996872
ACH-000840,-0.6012736324223387
ACH-000841,-0.6688717187084295
ACH-000843,-0.8865910079318352
ACH-000846,-0.7893192566618074
ACH-000847,-0.7426817802596543
ACH-000848,-0.4785744853900068
ACH-000849,-0.6513206738717172
ACH-000851,-0.9547467547168238
ACH-000855,-0.6834243847360998
ACH-000856,-0.6404171288500019
ACH-000858,-0.8226477593312258
ACH-000859,-0.7450796386372918
ACH-000861,-0.6695294264596372
ACH-000862,-0.8262477558400029
ACH-000865,-0.9252993752147286
ACH-000866,-0.5935538199442225
ACH-000867,-0.2804566356629699
ACH-000869,-0.7842501903025864
ACH-000872,-0.6141413207003368
ACH-000873,-0.5006668069177835
ACH-000876,-0.6180077227592871
ACH-000878,-0.9092584371846488
ACH-000880,-0.7233157066200493
ACH-000881,-0.8529498250764964
ACH-000882,-0.6001282044366648
ACH-000884,-0.5918927452192705
ACH-000885,-0.6079223649947508
ACH-000887,-0.7098985131847612
ACH-000889,-0.7262821094221101
ACH-000896,-0.686983596163232
ACH-000898,-0.8371473707939486
ACH-000900,-0.644380936155048
ACH-000901,-0.5878637864090508
ACH-000905,-0.6608540002094256
ACH-000906,-0.8029026977025737
ACH-000907,-0.596363936514315
ACH-000910,-0.4578985880620616
ACH-000911,-0.8331409060284941
ACH-000912,-0.4668313247113909
ACH-000913,-0.9117699882182332
ACH-000915,-0.4063206272357071
ACH-000916,-0.7043276892018321
ACH-000917,-0.6327572118760831
ACH-000920,-0.9170658039980122
ACH-000921,-0.8940563667117422
ACH-000924,-0.7810469862916641
ACH-000926,-0.7954929799788542
ACH-000928,-0.6858084095328911
ACH-000929,-0.597344753466795
ACH-000932,-0.9449779930783774
ACH-000935,-0.5496787976618572
ACH-000936,-1.0130152522651834
ACH-000937,-0.7616623772665487
ACH-000938,-0.7338725021507131
ACH-000939,-0.3272886349323623
ACH-000941,-1.0735267014727878
ACH-000943,-0.7787946476324605
ACH-000946,-0.7535210935277388
ACH-000947,-0.7696935988649909
ACH-000948,-0.5958704256473546
ACH-000950,-0.8114348864854868
ACH-000953,-0.7107384271592799
ACH-000954,-0.9474155604305284
ACH-000957,-0.6940079193741509
ACH-000958,-0.8522698749665706
ACH-000960,-0.4768652267024967
ACH-000963,-0.6478764976981222
ACH-000968,-0.5081180468404123
ACH-000969,-0.4965603088172158
ACH-000972,-0.8223869692572691
ACH-000973,-0.7034545148886935
ACH-000974,-0.7513353474030354
ACH-000978,-0.7038373436228491
ACH-000984,-0.6134641995106975
ACH-000986,-0.6756248281655032
ACH-000988,-0.03700843016100295
ACH-000993,-0.79849849264009
ACH-000994,-0.5754450688485275
ACH-000996,-0.7450580173638645
ACH-001001,-0.8796443073117288
ACH-001020,-0.5564186837860887
ACH-001028,-0.9420125546671048
ACH-001031,-1.0587888143476447
ACH-001038,-0.5460988082064715
ACH-001048,-0.6500827386533496
ACH-001050,-0.4264361234381661
ACH-001053,-0.6493573958598017
ACH-001054,-0.9023100845389808
ACH-001061,-0.7997235114128982
ACH-001067,-0.8645121280591741
ACH-001075,-0.8707069762738295
ACH-001096,-0.8723850407398482
ACH-001111,-0.9724434186030686
ACH-001119,-0.7219414984600068
ACH-001128,0.4051596455484098
ACH-001134,-0.6719373646591941
ACH-001151,-0.8024461173404717
ACH-001163,-0.8286366176680302
ACH-001164,-0.5006058482119078
ACH-001183,-0.6312223753458722
ACH-001192,-0.8269579285204347
ACH-001193,-0.8837503691818017
ACH-001196,-0.8884953680358426
ACH-001197,-0.7040635392091308
ACH-001205,-0.7168771381894271
ACH-001211,-0.7610221196439793
ACH-001212,-0.7083431996727181
ACH-001228,-0.6883179444843188
ACH-001232,-0.5496431481583942
ACH-001239,-0.7970348823603679
ACH-001270,-1.1900955305625176
ACH-001274,-0.6098325073762371
ACH-001275,-0.626527789267725
ACH-001277,-0.8901482133971591
ACH-001278,-0.7915709793997664
ACH-001280,-0.5506725894213034
ACH-001283,-0.7313036251370397
ACH-001289,-0.6767575510730811
ACH-001300,-0.7574070162001174
ACH-001301,-0.5943409712133213
ACH-001302,-0.6395428002701433
ACH-001306,-0.6412106290216838
ACH-001318,-0.8600632764121363
ACH-001322,-0.8337809968962545
ACH-001328,-0.7332347547882025
ACH-001332,-0.9139264679345104
ACH-001336,-0.7532569238805892
ACH-001346,-0.7474874136615578
ACH-001353,-0.9097327914313827
ACH-001354,-0.9698367686001512
ACH-001367,-1.0641944830818493
ACH-001368,-0.9671875332494566
ACH-001374,-0.9009725555939976
ACH-001377,-0.4425789782908483
ACH-001380,-0.76108096908307
ACH-001391,-1.019138352941872
ACH-001408,-0.7674705718359672
ACH-001430,-0.8733581485874121
ACH-001431,-0.9730945131702412
ACH-001450,-0.9109771227792424
ACH-001496,-0.30869838666068755
ACH-001500,-0.5028744939610186
ACH-001523,-0.8443059326247695
ACH-001532,-0.628497124752032
ACH-001550,-0.3708927347725528
ACH-001552,-0.546179535964122
ACH-001554,-0.7398259243576475
ACH-001654,-0.7595286730893952
ACH-001735,-0.5706667316360674
ACH-001736,-0.760501518815283
ACH-001737,-0.7652094799315119
ACH-001740,-0.87678232750333
ACH-001745,-0.8701693759236495
ACH-001765,-0.6613411654725811
