,SEBOX (645832)
ACH-000255,-0.2548582079170041
ACH-000256,-0.2341300378514917
ACH-000257,-0.12964758899492662
ACH-000258,0.0351911258079348
ACH-000259,-0.20999735923555707
ACH-000260,-0.06161364838713875
ACH-000261,-0.1519147857437234
ACH-000262,-0.14741345019521188
ACH-000263,-0.05177895815760936
ACH-000264,-0.26092996369147914
ACH-000265,-0.14126095432325994
ACH-000266,-0.10182672033416493
ACH-000272,-0.17269467516503886
ACH-000274,-0.16614036517060002
ACH-000277,-0.04706078844667421
ACH-000278,-0.057659186844123175
ACH-000279,-0.15921524434157444
ACH-000280,-0.04315372985030471
ACH-000281,-0.0177750262995064
ACH-000288,-0.20426397222870785
ACH-000291,-0.08762192023604362
ACH-000293,-0.18105037223921774
ACH-000294,-0.09576597645371597
ACH-000295,-0.1503784948576227
ACH-000296,-0.18904255378119453
ACH-000302,-0.11753945936176208
ACH-000304,-0.07225121684209182
ACH-000307,-0.11156337583010204
ACH-000308,-0.05929883528665988
ACH-000310,0.016026784895809124
ACH-000311,-0.07196826630082194
ACH-000312,-0.07701981127640077
ACH-000315,-0.003606350885913932
ACH-000316,-0.016677632536480632
ACH-000317,-0.17905242882380926
ACH-000318,-0.1260698157258348
ACH-000319,-0.05766455728663186
ACH-000320,-0.1566524270413
ACH-000322,-0.20662076227120865
ACH-000323,-0.07310689736121348
ACH-000324,-0.10852299434598373
ACH-000329,-0.16652205107489762
ACH-000330,-0.0970953612705724
ACH-000331,-0.13031122253237915
ACH-000332,-0.06727837038503079
ACH-000334,-0.14982997251335192
ACH-000335,-0.023256970469510026
ACH-000336,-0.2460045906739612
ACH-000337,-0.3381253318279117
ACH-000338,-0.672915694280856
ACH-000339,-0.08740985503274254
ACH-000341,-0.08779930573840768
ACH-000348,-0.1883366384244534
ACH-000350,-0.2499514157818861
ACH-000352,-0.11288342311466018
ACH-000356,-0.2614607698196009
ACH-000361,0.05915212277978401
ACH-000362,0.040144701357715216
ACH-000363,-0.016577294073952677
ACH-000364,-0.06800151815858907
ACH-000365,-0.11728221839592536
ACH-000366,-0.19158056265499
ACH-000368,0.13994141964436574
ACH-000374,-0.24343862167168495
ACH-000375,-0.11921289813075915
ACH-000376,-0.11521793253333935
ACH-000381,-0.08940099845375328
ACH-000383,-0.20844548584987205
ACH-000387,-0.00691384091922114
ACH-000389,-0.08213446536027208
ACH-000390,-0.2485736279154853
ACH-000393,-0.11661581444205013
ACH-000395,-0.10764064685147788
ACH-000396,-0.13867462040279388
ACH-000397,-0.1502060514436676
ACH-000401,-0.12472600135676942
ACH-000402,0.03493437968594578
ACH-000403,-0.2380952812890253
ACH-000404,-0.09320533502986536
ACH-000406,-0.09889866440723054
ACH-000407,0.056386074592384025
ACH-000408,-0.2601169983362771
ACH-000410,-0.15821184839126404
ACH-000411,-0.06154526449584598
ACH-000414,-0.0714381751156826
ACH-000415,-0.2976476878877787
ACH-000416,-0.14321793123131354
ACH-000420,-0.1933703274082372
ACH-000421,-0.17721074437760742
ACH-000424,-0.18914071076527106
ACH-000425,-0.11580371954435402
ACH-000426,-0.04707096006027582
ACH-000427,-0.3074917589577705
ACH-000433,-0.38885165377158415
ACH-000435,-0.5557626542093994
ACH-000436,-0.06919878219603111
ACH-000444,-0.22849796987825985
ACH-000445,-0.19386732326616185
ACH-000448,-0.2401849830725331
ACH-000450,-0.132524741991619
ACH-000452,-0.21376564959556169
ACH-000454,0.13520734694165273
ACH-000458,-0.20057427165223699
ACH-000459,-0.14085525874410298
ACH-000460,-0.06877878968617554
ACH-000461,-0.06498447947843272
ACH-000463,-0.1384842390301761
ACH-000464,0.017979442622970458
ACH-000466,-0.20353084561235396
ACH-000467,-0.2061516003208356
ACH-000468,-0.19167373674038
ACH-000469,-0.09167478133640368
ACH-000470,-0.0986885483466219
ACH-000471,-0.12428243279073982
ACH-000472,-0.1066314342300299
ACH-000473,0.011330632957332366
ACH-000475,-0.1544617540094323
ACH-000476,-0.2532579306860125
ACH-000477,-0.11320171957278227
ACH-000479,0.024262549739333814
ACH-000480,-0.2533028343968625
ACH-000481,-0.1087265734222066
ACH-000483,-0.1428068448278925
ACH-000484,-0.1892064727250776
ACH-000485,-0.19638793334220195
ACH-000486,-0.2489363009235581
ACH-000487,-0.010767767162808093
ACH-000488,-0.04977171695163247
ACH-000490,-0.053388032196797316
ACH-000491,-0.17464373017103565
ACH-000495,-0.20014763630710986
ACH-000496,-0.15220291305510508
ACH-000499,-0.09811025098595136
ACH-000500,-0.04477781882615189
ACH-000502,-0.15838616967636218
ACH-000503,-0.15044931361343844
ACH-000505,-0.07504950972416925
ACH-000507,-0.09190354473964013
ACH-000510,-0.13515970106694586
ACH-000511,-0.1032155548104928
ACH-000512,-0.07043415360271109
ACH-000516,-0.11023988389732818
ACH-000517,-0.11766200352338535
ACH-000518,-0.19875903134658385
ACH-000520,-0.13106008118715454
ACH-000521,-0.32835540301399874
ACH-000522,-0.025768508050883026
ACH-000524,-0.3369274068282548
ACH-000527,-0.1638433388438591
ACH-000528,-0.11784963836447465
ACH-000537,-0.1802509672381549
ACH-000541,-0.010939117064862131
ACH-000542,-0.2941032317972289
ACH-000544,-0.26098716855285603
ACH-000545,0.008634380519667351
ACH-000547,0.05971359543633916
ACH-000548,-0.14511052325703694
ACH-000549,-0.15152416611633032
ACH-000550,-0.08017497556866023
ACH-000552,-0.19234660093300787
ACH-000556,-0.16337986153696238
ACH-000557,-0.017291175058115425
ACH-000569,-0.10729893141546486
ACH-000570,-0.12442751017908485
ACH-000571,-0.1154661705807959
ACH-000573,-0.0690882479298639
ACH-000576,-0.09617681130163776
ACH-000579,-0.15552834890537792
ACH-000580,-0.13468337150399634
ACH-000584,-0.09533570573137648
ACH-000585,-0.0899600270525258
ACH-000588,-0.049409624646500006
ACH-000589,-0.16000601722648675
ACH-000591,-0.061673804029958076
ACH-000593,-0.2245803806609281
ACH-000600,-0.13738576540838995
ACH-000601,-0.12493627702664607
ACH-000605,-0.07223100754157669
ACH-000606,-0.12886455185932233
ACH-000608,-0.16570543689239334
ACH-000614,-0.1705281995372502
ACH-000616,-0.04261834104560413
ACH-000618,-0.0953137468038733
ACH-000619,-0.0726450124354457
ACH-000620,-0.14261790278037412
ACH-000621,-0.10876986342858733
ACH-000622,-0.016620761979815712
ACH-000623,-0.2309877821915008
ACH-000624,-0.15170774613100005
ACH-000627,0.02328582151023185
ACH-000630,-0.08588439833472677
ACH-000631,-0.07948463462591927
ACH-000632,-0.09945044763950102
ACH-000633,-0.027469282605376105
ACH-000637,-0.2754231417905313
ACH-000638,-0.00729846432972972
ACH-000646,-0.057361353393050825
ACH-000647,-0.20625049099202536
ACH-000648,-0.06489603138301395
ACH-000649,-0.09877218070000514
ACH-000651,-0.18895099419737046
ACH-000652,-0.08555367631054236
ACH-000653,-0.0976757784546428
ACH-000657,-0.22584547315508804
ACH-000658,-0.012353757202684985
ACH-000661,-0.06499306660267913
ACH-000662,-0.14137048389130932
ACH-000663,-0.1431367078393619
ACH-000665,-0.08879274235769545
ACH-000671,-0.15153486017421414
ACH-000672,-0.016611722012512955
ACH-000673,-0.2397284307984889
ACH-000676,-0.22031277851175726
ACH-000677,-0.13720734082833055
ACH-000681,-0.09405330925880484
ACH-000683,-0.12100262100817173
ACH-000684,-0.08259573629823283
ACH-000688,-0.07050340288575972
ACH-000693,-0.11274821355862916
ACH-000694,-0.19196036198543756
ACH-000695,-0.15666702943609992
ACH-000696,-0.14408420223735455
ACH-000697,0.01082478960848266
ACH-000699,-0.1422167804215813
ACH-000701,-0.00015613602804356887
ACH-000706,-0.19099753071540806
ACH-000711,-0.13925574651922132
ACH-000713,-0.21606948959634312
ACH-000714,-0.15627149426166073
ACH-000718,-0.04073853536098823
ACH-000720,-0.20301716543668416
ACH-000721,-0.20602964283810055
ACH-000724,-0.06141932749211251
ACH-000725,-0.14063339569287847
ACH-000732,-0.22813035318867844
ACH-000734,-0.03813976082809598
ACH-000735,-0.19461727878105892
ACH-000736,-0.12526044922768434
ACH-000738,-0.14306128461748893
ACH-000746,-0.07097242047609534
ACH-000747,-0.3330395732219365
ACH-000748,-0.00012594415860389384
ACH-000753,-0.06339354436032013
ACH-000756,-0.2148100239331863
ACH-000757,-0.05021475938818435
ACH-000758,-0.2936438425039573
ACH-000760,-0.1250090810469853
ACH-000762,-0.17423698261307222
ACH-000763,-0.11733709317548295
ACH-000764,0.0417375114822503
ACH-000765,-0.03712399416807402
ACH-000766,-0.13117921560224372
ACH-000767,-0.19435459110240524
ACH-000768,-0.03655210101679061
ACH-000769,-0.10020774489158413
ACH-000770,-0.12748031686461644
ACH-000771,-0.19190630119438265
ACH-000773,-0.06729216724146184
ACH-000776,-0.1008085104379178
ACH-000777,-0.07484541290014096
ACH-000778,-0.15055547758415075
ACH-000781,-0.07549592192539929
ACH-000782,0.051127544976069514
ACH-000783,-0.05860801219695085
ACH-000784,-0.2160067818945272
ACH-000785,-0.14728799533472234
ACH-000787,0.006615718460797694
ACH-000788,-0.09417038496977484
ACH-000791,-0.3057980595445094
ACH-000792,-0.026306390424892058
ACH-000794,-0.15685939262819598
ACH-000796,-0.14439414731966874
ACH-000798,-0.17092322705974808
ACH-000799,-0.40802147526601
ACH-000800,-0.09067629146905573
ACH-000802,-0.18359705952546396
ACH-000804,-0.061357944372024825
ACH-000805,0.03372234325283778
ACH-000809,-0.16624894921662242
ACH-000810,-0.11100330498731564
ACH-000811,-0.15076156814132813
ACH-000817,-0.14823958885812755
ACH-000819,0.009542537873363541
ACH-000820,-0.02042269772380928
ACH-000821,-0.21551219128214089
ACH-000822,-0.2471617099974197
ACH-000823,-0.2728051679268198
ACH-000824,-0.12367128910484965
ACH-000827,-0.15282086873671555
ACH-000829,0.00703400712751234
ACH-000831,-0.2526393647493844
ACH-000832,-0.12843953804354294
ACH-000833,-0.2693396557401144
ACH-000834,-0.09948008425705296
ACH-000835,-0.14354408977262584
ACH-000836,-0.03426120914386799
ACH-000837,-0.2461322809994976
ACH-000838,-0.04093637934793305
ACH-000839,-0.24316344333160475
ACH-000840,-0.3087558549889789
ACH-000841,-0.1013885348296218
ACH-000843,-0.29225257773349883
ACH-000846,-0.2886916726027743
ACH-000847,-0.16884589110439466
ACH-000848,-0.15650040434427565
ACH-000849,-0.11845486340723965
ACH-000851,0.10061703210859167
ACH-000855,-0.08816042722604991
ACH-000856,-0.2816704487461458
ACH-000858,-0.09539257492008243
ACH-000859,-0.18119330310960896
ACH-000861,0.05599963007220411
ACH-000862,0.003844583412265453
ACH-000865,-0.12121673372836017
ACH-000866,-0.13128086581362008
ACH-000867,-0.1835040798401562
ACH-000869,-0.24722085449701586
ACH-000872,-0.21076959778397225
ACH-000873,0.17086276165383382
ACH-000876,-0.3740123201362743
ACH-000878,0.09223795682327772
ACH-000880,-0.0369982205674456
ACH-000881,-0.21835169332026505
ACH-000882,-0.11566571394673512
ACH-000884,-0.08512203541672872
ACH-000885,-0.2214622319431652
ACH-000887,-0.27544970933428026
ACH-000889,-0.12875076079516076
ACH-000896,-0.0634792514140138
ACH-000898,-0.16666838379910054
ACH-000900,-0.2501370712363315
ACH-000901,-0.18967496876048665
ACH-000905,-0.08167056757292139
ACH-000906,-0.09490696262972967
ACH-000907,-0.15106497281933934
ACH-000910,-0.15457935025517394
ACH-000911,-0.10839329048852404
ACH-000912,-0.2608157981939885
ACH-000913,-0.0841436793397796
ACH-000915,-0.13049945911393115
ACH-000916,-0.07261161597814089
ACH-000917,-0.18443036055219947
ACH-000920,-0.3022335835333971
ACH-000921,-0.15200804741531446
ACH-000924,-0.14693905390327486
ACH-000926,-0.18765473708801866
ACH-000928,-0.30588620371340397
ACH-000929,-0.3270110740013851
ACH-000932,-0.18182725879617367
ACH-000935,-0.2348896981269431
ACH-000936,-0.17573347973782033
ACH-000937,-0.0897306133329411
ACH-000938,-0.02691028291129953
ACH-000939,-0.16223059202110504
ACH-000941,-0.14934556270705387
ACH-000943,-0.150919510891265
ACH-000946,-0.3302892894238993
ACH-000947,-0.13914805629967855
ACH-000948,-0.3469161480237651
ACH-000950,-0.22863285374419925
ACH-000953,-0.17930621246845338
ACH-000954,-0.3313909173808069
ACH-000957,-0.07608329059253861
ACH-000958,-0.08964927766183374
ACH-000960,-0.16247518231824248
ACH-000963,-0.24345720129880136
ACH-000968,0.0171620723833482
ACH-000969,-0.06742586779817086
ACH-000972,-0.4943640381599125
ACH-000973,-0.1958939637499548
ACH-000974,-0.17872582136758894
ACH-000978,-0.036153916819866835
ACH-000984,-0.27857306750037536
ACH-000986,-0.21033143402119805
ACH-000988,-0.15926247282996014
ACH-000993,-0.3832493815483652
ACH-000994,-0.11534238911352122
ACH-000996,-0.23410200928125324
ACH-001001,-0.2665457414266259
ACH-001020,-0.0008112235589237571
ACH-001028,-0.1855116775076219
ACH-001031,-0.1824780398988104
ACH-001038,-0.13286168477472193
ACH-001048,-0.14683120704545666
ACH-001050,-0.124727319153184
ACH-001053,-0.0419456447363674
ACH-001054,-0.2848735312589173
ACH-001061,-0.23176770900753765
ACH-001067,-0.3876992238288418
ACH-001075,-0.05915215239613046
ACH-001096,-0.08251569088661445
ACH-001111,-0.1506928191611782
ACH-001119,-0.2945804646346667
ACH-001128,-0.2579365819171519
ACH-001134,-0.2425830078459358
ACH-001151,-0.09657948326779027
ACH-001163,-0.2543548727946041
ACH-001164,-0.2089036411943335
ACH-001183,-0.16677727952246
ACH-001192,-0.16147902880876278
ACH-001193,-0.1886264486290051
ACH-001196,-0.16001333793110142
ACH-001197,-0.019169762981163664
ACH-001205,-0.09534528654267964
ACH-001211,-0.07652603852248525
ACH-001212,-0.16948020354496152
ACH-001228,-0.23379167199273376
ACH-001232,-0.11057811930520953
ACH-001239,-0.28378011535580794
ACH-001270,-0.57892720058549
ACH-001274,-0.0844702240202413
ACH-001275,-0.10860053610919644
ACH-001277,-0.2630952730200054
ACH-001278,-0.1391867263480624
ACH-001280,-0.20609314285978486
ACH-001283,-0.13418070706936686
ACH-001289,-0.057707850783005374
ACH-001300,-0.08098119868769718
ACH-001301,-0.0027484738588229697
ACH-001302,-0.37445487239708
ACH-001306,-0.08803443112022423
ACH-001318,-0.19389325222403192
ACH-001322,-0.16581989783577136
ACH-001328,-0.2562798395101064
ACH-001332,-0.4102724995513491
ACH-001336,-0.01360104238058072
ACH-001346,-0.21387436049488767
ACH-001353,-0.2291233936574041
ACH-001354,-0.017395579704061095
ACH-001367,-0.05166334681775471
ACH-001368,-0.1637226093951602
ACH-001374,-0.38055886421677615
ACH-001377,-0.1483483965444397
ACH-001380,-0.1341079423268942
ACH-001391,-0.1652235014304386
ACH-001408,-0.11917809287642415
ACH-001430,-0.1688287118294419
ACH-001431,-0.14241885704030707
ACH-001450,-0.18963941994749567
ACH-001496,-0.2863839493255373
ACH-001500,-0.20913521595441675
ACH-001523,-0.3128952211920468
ACH-001532,-0.28401849609136304
ACH-001550,-0.1983240183543448
ACH-001552,-0.16902522897621125
ACH-001554,-0.18736091111376169
ACH-001654,-0.03958377185436122
ACH-001735,-0.06330704513193179
ACH-001736,-0.092472446548183
ACH-001737,-0.3024846721882604
ACH-001740,0.059753601585251226
ACH-001745,-0.09040541829723316
ACH-001765,-0.16932223425573145
