,DHPS (1725)
ACH-000222,-1.0657903701359943
ACH-000223,-0.6373617032552378
ACH-000226,-0.7319572442361909
ACH-000227,-0.5844080704458214
ACH-000228,-0.6565959894469199
ACH-000231,-0.7738836266387963
ACH-000232,-0.8839299166732744
ACH-000233,-1.0175354868360744
ACH-000234,-0.6412132952125477
ACH-000235,-0.8604544500010815
ACH-000237,-1.0753372832564077
ACH-000238,-0.9156897342846512
ACH-000242,-0.9250748591878891
ACH-000243,-1.1395771631254217
ACH-000244,-0.4896010025520005
ACH-000246,-0.7975440584769763
ACH-000248,-1.1536060746271002
ACH-000250,-0.8843371060018721
ACH-000251,-1.2519092690204785
ACH-000252,-1.2621740648044568
ACH-000253,-0.9599631619819003
ACH-000255,-1.020378847785926
ACH-000256,-0.9028906361651812
ACH-000257,-0.6709204816593511
ACH-000258,-0.8962445608191053
ACH-000259,-1.008889137813726
ACH-000260,-0.9641104831918521
ACH-000261,-0.7979790834441316
ACH-000262,-0.9076793468611384
ACH-000263,-0.9665238506495464
ACH-000264,-0.5059377760242856
ACH-000265,-1.0614506964325805
ACH-000266,-0.6697810018797459
ACH-000272,-0.9426422619476243
ACH-000274,-0.6066483761257075
ACH-000277,-0.8889077081896748
ACH-000278,-0.6035528166445062
ACH-000279,-0.8804793038658386
ACH-000280,-1.067278084819139
ACH-000281,-1.049588973347494
ACH-000288,-0.8856456706474608
ACH-000291,-0.771076879855063
ACH-000293,-0.9044810609518652
ACH-000294,-1.2511081360328549
ACH-000295,-0.8050365472413352
ACH-000296,-0.9029312979496108
ACH-000302,-0.9922883289320408
ACH-000304,-1.0168218397917137
ACH-000307,-1.029732037462855
ACH-000308,-0.7075183951924572
ACH-000310,-0.3291122239671466
ACH-000311,-1.327082082886486
ACH-000312,-0.9831186546291442
ACH-000315,-1.0949569094798286
ACH-000316,-1.0887933090229711
ACH-000317,-0.9189535047811088
ACH-000318,-0.8547164717961407
ACH-000319,-1.009457831816763
ACH-000320,-1.160403515840907
ACH-000322,-0.8110362842331107
ACH-000323,-0.957252973046968
ACH-000324,-1.0521395356020946
ACH-000329,-0.8145417384142193
ACH-000330,-1.312487771068955
ACH-000331,-0.9286898633668262
ACH-000332,-0.929555580466688
ACH-000334,-0.8154600939950518
ACH-000335,-1.2374995186633908
ACH-000336,-0.8317245673454323
ACH-000337,-1.3491020000564289
ACH-000338,-0.9379918647988326
ACH-000339,-0.8829960422201816
ACH-000341,-0.9443726454794368
ACH-000348,-0.8830361048916765
ACH-000350,-1.0152615429081375
ACH-000352,-0.9947407362793492
ACH-000356,-0.81094978418385
ACH-000361,-1.2341121507001644
ACH-000362,-0.7648368094998341
ACH-000363,-0.7661948547261617
ACH-000364,-0.9562100908906852
ACH-000365,-0.8392002346967241
ACH-000366,-1.1217987621541838
ACH-000368,-1.2231697788994094
ACH-000374,-0.8762360499769746
ACH-000375,-0.8675137842034913
ACH-000376,-0.9177229358580168
ACH-000381,-0.8644981542433093
ACH-000383,-0.7722974209320068
ACH-000387,-0.5441436340065029
ACH-000389,-1.0229134241002191
ACH-000390,-1.083701242309108
ACH-000393,-0.9319546658228322
ACH-000395,-0.9277555153532732
ACH-000396,-0.8026919329078692
ACH-000397,-1.1020844585859764
ACH-000401,-1.1200668773685822
ACH-000402,-0.7952480209978219
ACH-000403,-0.6150191219813594
ACH-000404,-1.0423100011792494
ACH-000406,-0.9196044606494608
ACH-000407,-1.142352391650738
ACH-000408,-1.2864916509609683
ACH-000410,-1.007920542714511
ACH-000411,-0.8053146500754045
ACH-000414,-0.7286029735989432
ACH-000415,-1.041263464695832
ACH-000416,-0.7673476640466312
ACH-000420,-0.6243732616945745
ACH-000421,-0.7361802126808751
ACH-000424,-0.9238640765719044
ACH-000425,-0.8052649514676726
ACH-000426,-1.0340745052121052
ACH-000427,-0.8300155233628058
ACH-000433,-0.6678724771180243
ACH-000435,-0.8712421426986832
ACH-000436,-0.8117178003404205
ACH-000444,-1.0799635273038404
ACH-000445,-0.9687599786715804
ACH-000448,-0.8341412104449741
ACH-000450,-0.9644243904450936
ACH-000452,-1.134348471494842
ACH-000454,-1.1661539246686845
ACH-000458,-1.1850649326898286
ACH-000459,-0.6436127220287096
ACH-000460,-0.9149439484900792
ACH-000461,-0.8870183254947587
ACH-000463,-1.0017179204066442
ACH-000464,-1.0939085609930677
ACH-000466,-0.7595570166867497
ACH-000467,-0.9608271091982272
ACH-000468,-1.1342494061932051
ACH-000469,-0.8950575653292744
ACH-000470,-0.7182623232079822
ACH-000471,-0.9577427794244544
ACH-000472,-0.8899586528072745
ACH-000473,-1.2941616565274274
ACH-000475,-0.9865464972007988
ACH-000476,-0.7901688968336907
ACH-000477,-1.3435412841987542
ACH-000479,-0.9284402963858676
ACH-000480,-1.0783592420210883
ACH-000481,-0.6010357696231874
ACH-000483,-0.7316275066057616
ACH-000484,-0.4949636033414225
ACH-000485,-0.7267967766333868
ACH-000486,-0.9839854783958628
ACH-000487,-0.7014342956569335
ACH-000488,-0.8529222445379421
ACH-000490,-0.8736883328422759
ACH-000491,-0.6588575721668898
ACH-000495,-0.6342088124295613
ACH-000496,-1.0396800771859716
ACH-000499,-0.7901991746662995
ACH-000500,-0.7954989711528939
ACH-000502,-1.0872793540080419
ACH-000503,-1.0400968123981769
ACH-000505,-1.1645414759152044
ACH-000507,-0.9597682649433604
ACH-000510,-1.0481754888777424
ACH-000511,-0.6841740323242764
ACH-000512,-0.7115187692761831
ACH-000516,-0.547000870174755
ACH-000517,-0.7238056147532802
ACH-000518,-1.260110551398181
ACH-000520,-0.7930502239295548
ACH-000521,-1.1380531288897218
ACH-000522,-1.0315663283443055
ACH-000524,-0.826662848779423
ACH-000527,-0.6820248800675002
ACH-000528,-0.8689312409283664
ACH-000537,-0.8599794928358199
ACH-000541,-0.6722269428431091
ACH-000542,-0.8817610581276064
ACH-000544,-1.0682820727156284
ACH-000545,-1.1854228117681602
ACH-000547,-1.066350228342554
ACH-000548,-0.9207791249065878
ACH-000549,-1.1166360431202629
ACH-000550,-0.8320058971639661
ACH-000552,-1.1090237544775134
ACH-000556,-0.7892621538453646
ACH-000557,-1.1232751852455578
ACH-000569,-0.619485629050084
ACH-000570,-1.1561344411626475
ACH-000571,-0.5873743391517348
ACH-000573,-0.8317809022974012
ACH-000576,-0.6351838811146328
ACH-000579,-1.2780492585827166
ACH-000580,-0.9010636049105032
ACH-000584,-1.0923925938808623
ACH-000585,-0.5387529583960214
ACH-000588,-0.9841400160474946
ACH-000589,-0.9135865925398259
ACH-000591,-1.102867705897203
ACH-000593,-0.9596153241526044
ACH-000600,-0.6376580900843883
ACH-000601,-0.7883819299613162
ACH-000605,-0.8797216996212814
ACH-000606,-1.0934261858348333
ACH-000608,-0.4969018213123992
ACH-000614,-0.944708257104666
ACH-000616,-0.9486645400893879
ACH-000618,-0.8849700400805266
ACH-000619,-1.1938722796831729
ACH-000620,-0.9666171344497853
ACH-000621,-0.7008500534907173
ACH-000622,-0.9137811348003366
ACH-000623,-1.0163743834399366
ACH-000624,-0.8985571300590037
ACH-000627,-1.165629345293949
ACH-000630,-0.9618232031268884
ACH-000631,-0.9072054198372363
ACH-000632,-0.9426189917168372
ACH-000633,-0.6708746643405346
ACH-000637,-0.9356350904424252
ACH-000638,-0.9974766559282138
ACH-000646,-0.6949249589583175
ACH-000647,-0.8764326863540854
ACH-000648,-0.9893908234916282
ACH-000649,-0.9318687191077863
ACH-000651,-0.9736147770398564
ACH-000652,-1.0826203453240268
ACH-000653,-0.7353957666581713
ACH-000657,-0.7555648636235691
ACH-000658,-0.8814844927201391
ACH-000661,-1.1330741105209947
ACH-000662,-0.7837567981961961
ACH-000663,-0.5618798567062907
ACH-000665,-1.0216142553975658
ACH-000671,-1.2001026276591409
ACH-000672,-0.8667449590703554
ACH-000673,-0.8982765652221277
ACH-000676,-1.0834361920003095
ACH-000677,-0.5189242982781442
ACH-000681,-1.0883047855911758
ACH-000683,-1.1110764673402973
ACH-000684,-0.93643408311932
ACH-000688,-0.8793740696974289
ACH-000693,-0.8703032954641198
ACH-000694,-0.8770900813801867
ACH-000695,-0.5143335445345697
ACH-000696,-0.8160473518519321
ACH-000697,-0.7171272410262802
ACH-000699,-0.9291967615496542
ACH-000701,-0.953041547824762
ACH-000706,-0.8343023405847206
ACH-000711,-0.8469363928910736
ACH-000713,-0.8998691884378258
ACH-000714,-0.8317099036810113
ACH-000718,-0.6157422024285528
ACH-000720,-0.9515171402702172
ACH-000721,-1.0281916906778552
ACH-000724,-0.7946720918766482
ACH-000725,-0.7162562472657636
ACH-000732,-1.070300704513586
ACH-000734,-0.926710160598784
ACH-000735,-0.969547380874548
ACH-000736,-0.8144201456046899
ACH-000738,-0.9215388329268942
ACH-000746,-0.9181013759353256
ACH-000747,-0.9662359418283564
ACH-000748,-0.8583110952686088
ACH-000753,-1.0198816861696338
ACH-000756,-0.986551353948116
ACH-000757,-0.5737268973770023
ACH-000758,-0.8549621504726421
ACH-000760,-1.0797892300527858
ACH-000762,-1.026301280836707
ACH-000763,-0.3031596682368014
ACH-000764,-1.0300913408772785
ACH-000765,-1.37240286790078
ACH-000766,-0.7046259042153501
ACH-000767,-1.03342177223924
ACH-000768,-0.9470140970502552
ACH-000769,-0.9423372313313144
ACH-000770,-0.7016249104022179
ACH-000771,-1.0515533421159868
ACH-000773,-0.46917485348785604
ACH-000776,-0.990737747780086
ACH-000777,-1.0374658423806258
ACH-000778,-0.6094764388255772
ACH-000781,-1.0613451627120472
ACH-000782,-1.0720602914257709
ACH-000783,-0.8372238390591442
ACH-000784,-1.042013566773644
ACH-000785,-0.5500162641237505
ACH-000787,-1.0536436779481255
ACH-000788,-0.8507240546982033
ACH-000791,-0.7098583235771667
ACH-000792,-0.968727337692842
ACH-000794,-0.9492628024354082
ACH-000796,-0.7837597631100385
ACH-000798,-0.8352565523205893
ACH-000799,-0.9020055673442666
ACH-000800,-0.8514093355797295
ACH-000802,-0.7213157254988392
ACH-000804,-0.9544256595561408
ACH-000805,-1.1891647450585143
ACH-000809,-1.0553285575405704
ACH-000810,-1.1778096321251517
ACH-000811,-0.9728246466542064
ACH-000817,-0.8178466519342306
ACH-000819,-1.1988791183655372
ACH-000820,-0.9439918347154496
ACH-000821,-0.972069344653568
ACH-000822,-1.1487567934946956
ACH-000823,-1.0184511844714712
ACH-000824,-0.8744614792754699
ACH-000827,-0.7756461194053454
ACH-000829,-0.6439970204807035
ACH-000831,-0.9794679633734978
ACH-000832,-0.984219207491794
ACH-000833,-0.8974945592758349
ACH-000834,-0.9177037932886009
ACH-000835,-1.1462055175203416
ACH-000836,-1.0866119187811023
ACH-000837,-1.048100901580234
ACH-000838,-1.0864818408733006
ACH-000839,-0.9589942541861044
ACH-000840,-0.8201331504056522
ACH-000841,-1.1692525695902205
ACH-000843,-1.1965413619746996
ACH-000846,-0.9648618130951504
ACH-000847,-0.9531063754767024
ACH-000848,-0.8316031930820529
ACH-000849,-0.916402657077373
ACH-000851,-1.1339958501222365
ACH-000855,-0.9742207865149372
ACH-000856,-0.7738635294899711
ACH-000858,-0.8970915154458413
ACH-000859,-1.3451468468771357
ACH-000861,-0.9253175793622398
ACH-000862,-0.8119884972355407
ACH-000865,-0.9976682866593056
ACH-000866,-0.8630782633086708
ACH-000867,-0.7335789068156028
ACH-000869,-0.9273085835514066
ACH-000872,-1.0734811660302428
ACH-000873,-1.0383443776854562
ACH-000876,-0.988365717270889
ACH-000878,-1.6819396667380884
ACH-000880,-1.0759459940440332
ACH-000881,-1.064390674956762
ACH-000882,-0.9995160660401295
ACH-000884,-1.060712094647576
ACH-000885,-0.7979279499581532
ACH-000887,-0.8709075908747037
ACH-000889,-0.937145291426382
ACH-000896,-1.203430666216322
ACH-000898,-0.7464437812932795
ACH-000900,-0.8608596051398523
ACH-000901,-0.8596691599640506
ACH-000905,-0.8556075142045253
ACH-000906,-0.9080443427576272
ACH-000907,-0.5355871655145158
ACH-000910,-1.0266509761205642
ACH-000911,-0.9307598443848671
ACH-000912,-0.9379404802215888
ACH-000913,-0.9370836880273354
ACH-000915,-0.853780439672997
ACH-000916,-0.8752140762478747
ACH-000917,-1.063141231252503
ACH-000920,-0.7707303153680477
ACH-000921,-0.8803837188482551
ACH-000924,-0.8364134089700646
ACH-000926,-0.8976137309946336
ACH-000928,-0.9339265469560224
ACH-000929,-0.771317213117152
ACH-000932,-0.7804503344810881
ACH-000935,-0.8302205720566777
ACH-000936,-0.9331942224507016
ACH-000937,-0.8255154632364557
ACH-000938,-0.8044300001376675
ACH-000939,-1.2994173030590783
ACH-000941,-0.6745181196770912
ACH-000943,-0.9516932407762196
ACH-000946,-0.824261564599081
ACH-000947,-0.9011669879256444
ACH-000948,-1.040618072689714
ACH-000950,-1.0437768414913184
ACH-000953,-0.6637120073417903
ACH-000954,-0.6934913077593379
ACH-000957,-0.9320165810189404
ACH-000958,-0.8252776132894172
ACH-000960,-0.9399648705796004
ACH-000963,-0.5662282062330894
ACH-000968,-1.2805413662454153
ACH-000969,-0.8264418764056002
ACH-000972,-0.6878847800838978
ACH-000973,-0.9663400296952052
ACH-000974,-0.9652811789439434
ACH-000978,-0.853577092595446
ACH-000984,-0.5540864175273559
ACH-000986,-0.9083194092641024
ACH-000988,-1.024770030978228
ACH-000993,-0.5011652389400646
ACH-000994,-0.6115575465524032
ACH-000996,-0.7247652154102584
ACH-001001,-0.8681063877405506
ACH-001020,-0.7259204966780232
ACH-001028,-0.8503582697109046
ACH-001031,-0.7974759153222067
ACH-001038,-0.5903178106144754
ACH-001048,-1.000328480039251
ACH-001050,-0.922042166435738
ACH-001053,-0.9748020523005544
ACH-001054,-0.901825533322772
ACH-001061,-0.7956276646740091
ACH-001067,-0.7819084012917392
ACH-001075,-0.9263860888124764
ACH-001096,-0.8098521068999708
ACH-001111,-0.8833485413542743
ACH-001119,-0.8793551419495874
ACH-001128,-1.2050214744085723
ACH-001134,-0.9108743790540986
ACH-001151,-0.9705491210037804
ACH-001163,-1.0428782522931297
ACH-001164,-1.0803193056109397
ACH-001183,-1.007998983205325
ACH-001192,-0.9792724329277988
ACH-001193,-0.9027396236771192
ACH-001196,-0.844889220028397
ACH-001197,-0.8962340752104401
ACH-001205,-0.8441855593712937
ACH-001211,-1.0855749898361946
ACH-001212,-1.2497849883460508
ACH-001228,-0.9376209539834226
ACH-001232,-1.0321602500727542
ACH-001239,-0.9574826324411588
ACH-001270,-0.781075212094139
ACH-001274,-0.993521716405451
ACH-001275,-0.9321049707190764
ACH-001277,-1.0504330230902914
ACH-001278,-0.7657436509620358
ACH-001280,-0.5063941475842563
ACH-001283,-0.8208756232888599
ACH-001289,-0.8571755021595868
ACH-001300,-0.6060919522843778
ACH-001301,-0.9538631467429238
ACH-001302,-0.7596094169879615
ACH-001306,-0.87307575365207
ACH-001318,-1.0647984685787857
ACH-001322,-1.04102847312771
ACH-001328,-1.0176607742257593
ACH-001332,-1.0129764740581446
ACH-001336,-1.0308913836063038
ACH-001346,-1.0619890564978094
ACH-001353,-0.8118059848582473
ACH-001354,-0.9242899542211388
ACH-001367,-0.9931729985879642
ACH-001368,-0.7964847000298627
ACH-001374,-1.168777478017693
ACH-001377,-0.7875614491186922
ACH-001380,-0.8952426858407491
ACH-001391,-1.275015176846139
ACH-001408,-1.1157089898041423
ACH-001430,-0.8782034517319657
ACH-001431,-0.8018952430529538
ACH-001450,-0.8796799913603567
ACH-001496,-1.1052397196267172
ACH-001500,-1.120410409389647
ACH-001523,-1.1782593626709528
ACH-001532,-0.6531228011746943
ACH-001550,-0.8443343295704884
ACH-001552,-0.8820327586610593
ACH-001554,-0.7693477704903771
ACH-001654,-0.8698398123178631
ACH-001735,-0.7361642038130686
ACH-001736,-0.9070477344041744
ACH-001737,-0.7544230636737024
ACH-001740,-1.0259655788032995
ACH-001745,-1.1729209469115522
ACH-001765,-0.9423016242391904
