,AHCYL2 (23382)
ACH-000004,-0.14633675993410705
ACH-000005,-0.026282396151995523
ACH-000007,-0.043949266021586116
ACH-000009,0.0439929641177133
ACH-000011,0.08550060385004292
ACH-000012,0.08393024538667414
ACH-000013,-0.0772015607255121
ACH-000014,-0.1919524160125262
ACH-000015,-0.17372413658321792
ACH-000017,0.10663042124160932
ACH-000018,0.04545196029789219
ACH-000019,0.08470606945784097
ACH-000021,-0.2897861196976424
ACH-000022,0.0108933534303209
ACH-000025,0.05393566579861688
ACH-000028,-0.06120942224419192
ACH-000030,0.0008305087288103574
ACH-000035,-0.04867761311579023
ACH-000036,-0.16377067573944049
ACH-000037,-0.003773144580013876
ACH-000039,-0.08684251841087805
ACH-000040,-0.0013112365628504374
ACH-000041,-0.0890192045041478
ACH-000042,-0.036918085800015474
ACH-000045,-0.12097507698409997
ACH-000047,-0.1133981030520232
ACH-000052,-0.2346469641338829
ACH-000053,-0.093690746332744
ACH-000054,-0.03825729203776493
ACH-000055,0.08760069991556338
ACH-000060,-0.08862409208975001
ACH-000067,-0.010992434409227123
ACH-000070,-0.10389506844973563
ACH-000075,-0.039595738949619104
ACH-000078,-0.021199067600105526
ACH-000082,-0.06536391828169294
ACH-000085,-0.0665978124952926
ACH-000086,0.03041185190034932
ACH-000087,0.19025116929094055
ACH-000092,-0.07279685265147033
ACH-000095,-0.077445046134879
ACH-000097,-0.10279983244521426
ACH-000098,-0.0011238369090448169
ACH-000099,0.08290616318797722
ACH-000108,-0.1050287850863112
ACH-000113,-0.02103269866505136
ACH-000116,0.05375926912217359
ACH-000118,-0.1361257778497968
ACH-000120,-0.09003683566727587
ACH-000123,-0.058053623749374464
ACH-000127,-0.03241208075315211
ACH-000128,-0.0023942843666356177
ACH-000132,0.02939325496567128
ACH-000133,-0.06910880162315361
ACH-000137,-0.14756049091331985
ACH-000138,-0.07331654707412097
ACH-000142,-0.01793465175037327
ACH-000143,-0.06845302621938297
ACH-000146,-0.010593210006745237
ACH-000148,0.0780649968374773
ACH-000150,-0.040078191542730617
ACH-000152,-0.0775048008008785
ACH-000153,0.14505834724741062
ACH-000159,0.004598173985853599
ACH-000160,-0.04059337215308649
ACH-000163,0.0390604766924637
ACH-000167,-0.007525899194170552
ACH-000168,0.0745188412512521
ACH-000169,0.04033468503334667
ACH-000178,0.03704243963335617
ACH-000183,-0.1890210307910032
ACH-000188,-0.049987194990384065
ACH-000189,-0.127387435703575
ACH-000190,-0.049494787359523784
ACH-000198,0.02860538861837117
ACH-000203,-0.1271741718951006
ACH-000204,-0.15924011461841114
ACH-000206,0.012503680492646736
ACH-000207,-0.053705672266439464
ACH-000208,-0.23721511425871225
ACH-000210,0.019440948169512192
ACH-000211,-0.07507748592257801
ACH-000215,0.006852967036383912
ACH-000221,0.06578729081449393
ACH-000222,-0.03271862489932797
ACH-000223,-0.01170512188921864
ACH-000226,0.06204250952578375
ACH-000227,0.01380501234743676
ACH-000228,0.00707824473077937
ACH-000231,-0.028675674970278568
ACH-000232,-0.16784953861040922
ACH-000233,-0.027932337329034426
ACH-000234,-0.06823826917909126
ACH-000235,-0.13053323216985988
ACH-000237,-0.15945034877613154
ACH-000238,0.031171351162549318
ACH-000242,0.04753644096688904
ACH-000243,0.028624657408386663
ACH-000244,0.1164154008844354
ACH-000246,-0.08475150144640946
ACH-000248,0.006061944744802614
ACH-000250,-0.024122666275626127
ACH-000251,-0.11665375060153255
ACH-000252,-0.05486752012882741
ACH-000253,-0.1196526546218651
ACH-000255,-0.10326706548372902
ACH-000256,-0.12601602544929574
ACH-000257,-0.01755676602837113
ACH-000258,-0.012251644910543194
ACH-000259,-0.0002179320928830484
ACH-000260,-0.11987832931763147
ACH-000261,-0.05666332377909149
ACH-000262,0.0717318852484438
ACH-000263,-0.1330023742331274
ACH-000264,0.08398275544362588
ACH-000265,0.0096306703780298
ACH-000266,-0.04263173424067336
ACH-000272,-0.12463962113237947
ACH-000274,-0.11763236159756975
ACH-000277,-0.04134111480469748
ACH-000278,-0.09399465225119744
ACH-000279,-0.1057786562670748
ACH-000280,-0.011214099172793902
ACH-000281,-0.08493730682011631
ACH-000288,-0.11533442186133964
ACH-000291,-0.07248672158025919
ACH-000293,-0.15114782133702698
ACH-000294,0.06321672618404177
ACH-000295,0.09516954527588246
ACH-000296,0.12188151132837792
ACH-000302,-0.07734337432283793
ACH-000304,-0.16494492650696554
ACH-000307,-0.037293955956146936
ACH-000308,-0.07513713309660816
ACH-000310,0.08786039329778847
ACH-000311,-0.09027763554147616
ACH-000312,-0.03431527996567501
ACH-000315,-0.22893060421237765
ACH-000316,-0.06510213571123373
ACH-000317,-0.06780819881547998
ACH-000318,-0.10646929269166866
ACH-000319,0.04385137449572316
ACH-000320,0.00986026550230036
ACH-000322,-0.05624486513704932
ACH-000323,-0.12497837993168324
ACH-000324,0.04032989884410059
ACH-000329,0.022545404095760228
ACH-000330,-0.02248789632703773
ACH-000331,0.07878489459711814
ACH-000332,-0.038590382092063766
ACH-000334,-0.00458177968995062
ACH-000335,0.03005685955032337
ACH-000336,0.01504265027082161
ACH-000337,-0.21184775936616065
ACH-000338,-0.02084701339251362
ACH-000339,-0.045535143432473814
ACH-000341,0.019002667759402646
ACH-000348,-0.07567960963503016
ACH-000350,0.040431844697405885
ACH-000352,-0.09702331632945116
ACH-000356,-0.05064944483473111
ACH-000361,0.01584926785444235
ACH-000362,0.1379500820457065
ACH-000363,-0.06673317122530316
ACH-000364,-0.06676207441998973
ACH-000365,-0.05239039121189736
ACH-000366,-0.07262585437027701
ACH-000368,-0.1578360481089345
ACH-000374,-0.11092886146118423
ACH-000375,0.12414445551363748
ACH-000376,-0.14622176034865952
ACH-000381,-0.07021866123362669
ACH-000383,-0.1036322990700509
ACH-000387,-0.09161275291104616
ACH-000389,-0.013801809431351291
ACH-000390,0.01173474274840906
ACH-000393,0.022636599513343462
ACH-000395,-0.08133664031434727
ACH-000396,0.016193951608060912
ACH-000397,-0.011358365813948204
ACH-000401,-0.049333731172551125
ACH-000402,-0.02780385293979697
ACH-000403,-0.03993666663783625
ACH-000404,0.05242899733775328
ACH-000406,-0.05359985809978292
ACH-000407,-0.06878263609064582
ACH-000408,0.1175514349159114
ACH-000410,0.07881688552830601
ACH-000411,-0.04927317840785641
ACH-000414,-0.05326733701964926
ACH-000415,-0.013290331997887641
ACH-000416,0.001222063374881881
ACH-000420,-0.09605809443134483
ACH-000421,-0.15034783560156464
ACH-000424,-0.04665802193450699
ACH-000425,0.07578502657017958
ACH-000426,0.010583936921676564
ACH-000427,0.05621166802894967
ACH-000433,-0.14023474010116538
ACH-000435,0.1226634895636243
ACH-000436,-0.11763437391618972
ACH-000444,0.0157973561808452
ACH-000445,-0.046326516917202736
ACH-000448,-0.12133547913661985
ACH-000450,-0.07445805306273161
ACH-000452,0.009636078045091043
ACH-000454,0.05155006399545773
ACH-000458,-0.04770865430708271
ACH-000459,-0.05409933044204423
ACH-000460,0.0917024844086708
ACH-000461,0.048412445323132255
ACH-000463,-0.031481950138520474
ACH-000464,-0.08917760597283989
ACH-000466,-0.04673622521815171
ACH-000467,0.05002812658710815
ACH-000468,-0.12913950825465498
ACH-000469,-0.009314317630741772
ACH-000470,0.07716635130749344
ACH-000471,-0.11681699332775568
ACH-000472,-0.011272853104841843
ACH-000473,-0.0853214960393888
ACH-000475,-0.07635617281744216
ACH-000476,0.007717807794521952
ACH-000477,0.0749980020866967
ACH-000479,-0.010474712870576565
ACH-000480,0.09399217847804107
ACH-000481,-0.043260556353721724
ACH-000483,-0.13564265623830432
ACH-000484,0.03648619041221392
ACH-000485,-0.20451438218309168
ACH-000486,0.011148887460570541
ACH-000487,-0.0759761556873435
ACH-000488,0.04249387859565041
ACH-000490,-0.06302898413132234
ACH-000491,-0.12016965960058193
ACH-000495,-0.0473390932403748
ACH-000496,-0.052630835683961735
ACH-000499,-0.0419624520543366
ACH-000500,0.3090578919467326
ACH-000502,-0.05344922787531213
ACH-000503,0.06896083948662021
ACH-000505,-0.13432469480588285
ACH-000507,-0.021011070432216217
ACH-000510,-0.020025642937987368
ACH-000511,-0.08447244433732813
ACH-000512,0.1239688173221075
ACH-000516,0.014876898826621668
ACH-000517,-0.05563555618802626
ACH-000518,0.01728799320435356
ACH-000520,-0.1720132007719865
ACH-000521,-0.09340866022291967
ACH-000522,-0.00474924194399187
ACH-000524,-0.02094301605778977
ACH-000527,0.01194545615014023
ACH-000528,0.006179774776896734
ACH-000537,-0.06756918105861877
ACH-000541,-0.3844790656641343
ACH-000542,-0.03176502209078965
ACH-000544,0.02459552054581655
ACH-000545,-0.09858155964040548
ACH-000547,0.01169614068157566
ACH-000548,0.08520527938260576
ACH-000549,-0.05011573300736265
ACH-000550,-0.048642733764612735
ACH-000552,-0.07178321411623184
ACH-000556,-0.002085280551923325
ACH-000557,-0.05211793902087115
ACH-000569,0.14708269968688406
ACH-000570,0.01065388049112183
ACH-000571,-0.08614839764895307
ACH-000573,-0.13392231572492466
ACH-000576,-0.09635207551449974
ACH-000579,-0.08589331113011668
ACH-000580,-0.09902261215830477
ACH-000584,-0.052352674643529294
ACH-000585,-0.07176098162588412
ACH-000588,-0.12473887060705748
ACH-000589,-0.057583054876804166
ACH-000591,-0.15019104258732385
ACH-000593,-0.05871246052955995
ACH-000600,-0.004070397233840379
ACH-000601,0.07288362720550431
ACH-000605,-0.012597232589100608
ACH-000606,-0.055075258288030234
ACH-000608,-0.007815078797794209
ACH-000614,-0.07880806031988671
ACH-000616,-0.07585540324482126
ACH-000618,-0.08595589279482575
ACH-000619,0.04958609875970735
ACH-000620,-0.06632243207686038
ACH-000621,-0.032118042817705944
ACH-000622,0.020678950888478296
ACH-000623,-0.06052677517117206
ACH-000624,-0.04240372664166647
ACH-000627,-0.08572222928257807
ACH-000630,-0.08981558651338631
ACH-000631,-0.2139685805796518
ACH-000632,-0.044905890902603066
ACH-000633,-0.01601946988036111
ACH-000637,0.12310478028646522
ACH-000638,-0.00961790877900718
ACH-000646,0.11342560689840199
ACH-000647,0.0186281829393479
ACH-000648,-0.10059162542175352
ACH-000649,-0.05830937718430097
ACH-000651,0.01485440169443612
ACH-000652,-0.1826996944624888
ACH-000653,0.04360605349291048
ACH-000657,-0.061636651242261274
ACH-000658,-0.07113795189019087
ACH-000661,0.00043965154969408734
ACH-000662,-0.259074636101332
ACH-000663,-0.16791126497957476
ACH-000665,-0.0817529975020526
ACH-000671,-0.047139174278189235
