,B3GNT8 (374907)
ACH-000004,-0.009610150704820693
ACH-000005,0.2868984073252684
ACH-000007,0.09055941641059327
ACH-000009,-0.050812623869418656
ACH-000011,-0.08873483174553952
ACH-000012,-0.027255675054611142
ACH-000013,-0.0513367794067126
ACH-000014,-0.08634878069698236
ACH-000015,-0.07612980089114096
ACH-000017,0.026115515224353316
ACH-000018,-0.006697479879299458
ACH-000019,0.028760838694723463
ACH-000021,-0.05947851628190307
ACH-000022,-0.059573604027410014
ACH-000025,0.11076616356834247
ACH-000028,0.01031350340497313
ACH-000030,-0.0781012020428165
ACH-000035,0.028909321843549312
ACH-000036,-0.06699570914240194
ACH-000037,0.08065800699149057
ACH-000039,-0.057527336543389415
ACH-000040,0.03543471078165752
ACH-000041,0.007475047508947611
ACH-000042,0.004512236538331629
ACH-000045,0.0941722962567595
ACH-000047,-0.052286515698289134
ACH-000052,-0.10915838735171927
ACH-000053,-0.028734655727228317
ACH-000054,0.033549133125338075
ACH-000055,0.018554709018245817
ACH-000060,-0.012840963387332198
ACH-000067,0.06713454365352486
ACH-000070,0.10166370230547124
ACH-000075,-0.16998726969501768
ACH-000078,-0.017253199993129728
ACH-000082,-0.036958188274711284
ACH-000085,-0.09711140091373956
ACH-000086,0.005301363971786228
ACH-000087,-0.05662920744959521
ACH-000092,0.021760874127643774
ACH-000095,-0.02079893684185499
ACH-000097,-0.0643672761794191
ACH-000098,-0.08061379113084728
ACH-000099,0.007870712340853995
ACH-000108,-0.022712600154877843
ACH-000113,-0.043065541832973286
ACH-000116,0.13832976016284798
ACH-000118,-0.04005821001125495
ACH-000120,-0.08202502192409841
ACH-000123,-0.033101373984562296
ACH-000127,0.00290341144616888
ACH-000128,0.05720821920317906
ACH-000132,-0.036400843233742035
ACH-000133,0.04787365171060956
ACH-000137,-0.17338258229141967
ACH-000138,-0.0031610237228256745
ACH-000142,-0.192980102515474
ACH-000143,0.15334694386721218
ACH-000146,0.05750961021788301
ACH-000148,0.06200890789204312
ACH-000150,0.02976851176087288
ACH-000152,0.0173468951709706
ACH-000153,-0.16573926978225606
ACH-000159,0.022665036056687557
ACH-000160,-0.0016635489049186653
ACH-000163,-0.0442139123013408
ACH-000167,0.02348501064579093
ACH-000168,-0.0209901442283703
ACH-000169,0.03674172450429779
ACH-000178,-0.07391597457352468
ACH-000183,-0.1383459793290406
ACH-000188,-0.05863745184731215
ACH-000189,-0.1155369275485736
ACH-000190,-0.31044423894731704
ACH-000198,-0.1562951455399218
