,NFKBIA (4792)
ACH-000004,-0.028706058509515662
ACH-000005,-0.12135492878488685
ACH-000007,-0.37294233831944695
ACH-000009,-0.11033633290473556
ACH-000011,0.1543704286113037
ACH-000012,-0.0600353451513552
ACH-000013,0.1324168354297556
ACH-000014,-0.09947959832036743
ACH-000015,0.013866342797581982
ACH-000017,-0.012971905254113113
ACH-000018,0.025063329717510942
ACH-000019,-0.0151964691739762
ACH-000021,-0.047362887890224914
ACH-000022,0.05587611008976842
ACH-000025,0.11692838491402507
ACH-000028,-0.16849217710426345
ACH-000030,0.07392289296232638
ACH-000035,0.051192379195317134
ACH-000036,-0.2582932291772605
ACH-000037,0.03776743925757919
ACH-000039,0.014876856299099163
ACH-000040,0.09566047106776764
ACH-000041,-0.21894225284138416
ACH-000042,0.1693044401529616
ACH-000045,-0.053194071301064655
ACH-000047,-0.0552858845130563
ACH-000052,-0.19498484775195066
ACH-000053,-0.2166246634929452
ACH-000054,-0.1354313115178906
ACH-000055,0.043756166897167686
ACH-000060,-0.10674458521231388
ACH-000067,-0.11793285090287335
ACH-000070,-0.4098220751478083
ACH-000075,0.3448311654321117
ACH-000078,-0.17598394387688285
ACH-000082,-0.25323601711836363
ACH-000085,-0.07816885379080178
ACH-000086,-0.16160380000546626
ACH-000087,0.013354090810859372
ACH-000092,-0.11961320712761167
ACH-000095,-0.15403489898973874
ACH-000097,-0.1363965136566196
ACH-000098,0.0417320699990481
ACH-000099,-0.025472872241900143
ACH-000108,-0.1242462602326853
ACH-000113,-0.09289847861890556
ACH-000116,-0.14262671550707595
ACH-000118,-0.2724537349585341
ACH-000120,-0.3540867933739383
ACH-000123,-0.25517987031382555
ACH-000127,-0.07102955136737685
ACH-000128,-0.07140043055632933
ACH-000132,-0.0583693177302138
ACH-000133,-0.10684473266153673
ACH-000137,0.0691202616291209
ACH-000138,-0.0778249791074628
ACH-000142,0.0933546917403417
ACH-000143,-0.07407885328908036
ACH-000146,-0.06400218291678816
ACH-000148,-0.009673266650053226
ACH-000150,0.240040023128562
ACH-000152,0.08025280599104043
ACH-000153,-0.03776162324492149
ACH-000159,-0.02923191139604353
ACH-000160,-0.37324492707779616
ACH-000163,-0.008391821515736581
ACH-000167,0.2647555139470279
ACH-000168,-0.06258022979066953
ACH-000169,-0.0006992902590786445
ACH-000178,-0.05517020819293091
ACH-000183,-0.5840670458224013
ACH-000188,-0.121820852474891
ACH-000189,0.16753308798849004
ACH-000190,-0.03979394610866471
ACH-000198,-0.1703509342578214
ACH-000203,-0.3689365211619682
ACH-000204,0.0206782315864583
ACH-000206,-0.1449430973289396
ACH-000207,-0.2570022787290748
ACH-000208,0.12249483918448738
ACH-000210,-0.1866257656995557
ACH-000211,-0.10068743901232843
ACH-000215,-0.1381922438917161
ACH-000221,0.03567198963966458
ACH-000222,-0.31167644681608714
ACH-000223,-0.1955686879986508
ACH-000226,-0.057597071350598335
ACH-000227,-0.0488762404880532
ACH-000228,-0.07367121202309243
ACH-000231,-0.10536152904294503
ACH-000232,-0.05336988576358622
ACH-000233,-0.048378781505237584
ACH-000234,0.05378954673747214
ACH-000235,-0.08000515381755427
ACH-000237,0.007328689639690429
ACH-000238,0.0173936208544264
ACH-000242,-0.22276362804119934
ACH-000243,-0.22977628711729906
ACH-000244,0.18960619333081385
ACH-000246,-0.06660828453190773
ACH-000248,-0.2401786880785805
ACH-000250,-0.07281335875355056
ACH-000251,0.4766538051840824
ACH-000252,0.10709944951151967
ACH-000253,-0.005451310716887274
ACH-000255,-0.031717911046916084
ACH-000256,-0.16052174734190713
ACH-000257,-0.17256238085193867
ACH-000258,-0.1440077395933674
ACH-000259,-0.034376968279499404
ACH-000260,-0.1391471291227815
ACH-000261,-0.024035041946306537
ACH-000262,-0.052640632753165474
ACH-000263,-0.08253431885723643
ACH-000264,-0.15016119948926193
ACH-000265,0.0019462749121840004
ACH-000266,-0.06381402545876398
ACH-000272,-0.05413841323444354
ACH-000274,0.06896480313619413
ACH-000277,-0.1821813449769462
ACH-000278,-0.1381986705427145
ACH-000279,0.0223177890239947
ACH-000280,0.04613743190062719
ACH-000281,0.3012682018733764
ACH-000288,0.09415242045264502
ACH-000291,-0.04662835378492882
ACH-000293,-0.03019557237971247
ACH-000294,0.08556424508068512
ACH-000295,0.1167008201191154
ACH-000296,0.14857081793829333
ACH-000302,0.06978252926342265
ACH-000304,-0.14254484822364485
ACH-000307,-0.09607496349771613
ACH-000308,-0.0294954205221788
ACH-000310,-0.07210548680344442
ACH-000311,-0.3702371120970806
ACH-000312,0.033267910856346214
ACH-000315,0.09699187297741367
ACH-000316,-0.03338472850566164
ACH-000317,-0.07324121156603881
ACH-000318,-0.15869651664427487
ACH-000319,0.004082390392773671
ACH-000320,0.1000981341149745
ACH-000322,0.04256965699810721
ACH-000323,0.03213741893425202
ACH-000324,-0.03595094062481737
ACH-000329,0.02436149913595177
ACH-000330,-0.13824989095238382
ACH-000331,-0.13823307131877072
ACH-000332,0.04035808565342827
ACH-000334,-0.4870500160488822
ACH-000335,0.02491364529691257
ACH-000336,0.11744404659163585
ACH-000337,-0.7896720112435087
ACH-000338,-0.5220540986986828
ACH-000339,0.08015594784107337
ACH-000341,-0.027605013752664657
ACH-000348,-0.13503633167886833
ACH-000350,-0.008409681334130833
ACH-000352,-0.4340204478720403
ACH-000356,-0.18352573650065485
ACH-000361,0.05333396455139786
ACH-000362,-0.13936022054714506
ACH-000363,0.0072731210455232705
ACH-000364,0.005959384157201431
ACH-000365,0.1401192428013937
ACH-000366,-0.06335608316493453
ACH-000368,0.10956982073147828
ACH-000374,-0.18217243777072573
ACH-000375,-0.08351098615932083
ACH-000376,-0.2305432924670491
ACH-000381,-0.2523341273647945
ACH-000383,-0.014668113988801516
ACH-000387,-0.054271965264706366
ACH-000389,-0.17986612717808442
ACH-000390,-0.18581990453541106
ACH-000393,-0.21888405193158986
ACH-000395,-0.048771009346044183
ACH-000396,-0.22196333460183432
ACH-000397,-0.2903677047535669
ACH-000401,0.13188830637447801
ACH-000402,-0.03165276992668941
ACH-000403,-0.10406320240665427
ACH-000404,-0.4327681346358215
ACH-000406,-0.0021470459375309485
ACH-000407,-0.03592654992394447
ACH-000408,-0.05142242656621717
ACH-000410,0.050302397171689696
ACH-000411,-0.2340502708412108
ACH-000414,-0.07861241763524138
ACH-000415,-0.10768756814603743
ACH-000416,0.05399758317706727
ACH-000420,0.10270421109616244
ACH-000421,0.07589595557275039
ACH-000424,0.027014020345240124
ACH-000425,-0.033665905858573535
ACH-000426,0.7022233684033542
ACH-000427,-0.08927390771850117
ACH-000433,0.19069948449174828
ACH-000435,-0.35606655131785553
ACH-000436,-0.05551120295344858
ACH-000444,0.038208667908214776
ACH-000445,0.09804943684823007
ACH-000448,-0.09063894422909187
ACH-000450,-0.007341600214859179
ACH-000452,-0.0759361145559468
ACH-000454,-0.10934725407504876
ACH-000458,0.15398368028934126
ACH-000459,0.020184244295425518
ACH-000460,-0.15704965086409445
ACH-000461,0.17204829667800056
ACH-000463,-0.07887421635490206
ACH-000464,-0.08106365406234795
ACH-000466,0.013579263363774076
ACH-000467,0.027787290659581517
ACH-000468,0.1319840771767377
ACH-000469,-0.03836512113879195
ACH-000470,-0.03383961262347795
ACH-000471,-0.243333171111784
ACH-000472,-0.27537488438596097
ACH-000473,-0.3165407633563665
ACH-000475,-0.04800662284844419
ACH-000476,-0.16727452969797613
ACH-000477,-0.21537572769192154
ACH-000479,0.09418795526919396
ACH-000480,-0.12140908887449922
ACH-000481,-0.14549246658988724
ACH-000483,-0.06789867607224748
ACH-000484,-0.14388993892961802
ACH-000485,-0.0719617453877443
ACH-000486,-0.1079222528804072
ACH-000487,-0.057502388063608315
ACH-000488,-0.2278754254715561
ACH-000490,-0.27497870876886465
ACH-000491,0.016972539868777815
ACH-000495,-0.15647005764746494
ACH-000496,-0.255278571320858
ACH-000499,0.019127946505016882
ACH-000500,-0.05430324606398422
ACH-000502,-0.01754926713470685
ACH-000503,-0.2727111841926201
ACH-000505,-0.04815690720676006
ACH-000507,-0.1029803401764094
ACH-000510,-0.05503782310182345
ACH-000511,0.01895299049383675
ACH-000512,-0.07767280377055147
ACH-000516,-0.018692700591552768
ACH-000517,-0.0467044017767611
ACH-000518,0.06039565606013202
ACH-000520,-0.13026034839112766
ACH-000521,0.13628054524834635
ACH-000522,0.026357017242747437
ACH-000524,-0.009202019387705904
ACH-000527,0.04951184725542047
ACH-000528,-0.0878875838542943
ACH-000537,-0.08283666605587944
ACH-000541,0.15863459866867113
ACH-000542,0.0311386488323408
ACH-000544,-0.19952322133370934
ACH-000545,0.017917552153615113
ACH-000547,-0.21434300642546628
ACH-000548,-0.26541933928675754
ACH-000549,-0.1747042261463954
ACH-000550,-0.0015002156342262675
ACH-000552,-0.01737284024607303
ACH-000556,-0.023262963325088797
ACH-000557,0.050292777845819384
ACH-000569,0.009624884450302018
ACH-000570,-0.10206556765691234
ACH-000571,-0.15766909449910946
ACH-000573,-0.11730150610254506
ACH-000576,-0.20065298359427047
ACH-000579,0.030834583077143582
ACH-000580,-0.09674956639778344
ACH-000584,-0.08163436129458737
ACH-000585,-0.3778211802632265
ACH-000588,0.04794712482879439
ACH-000589,0.01838973180275625
ACH-000591,-0.015570603227732663
ACH-000593,0.07287077507532598
ACH-000600,-0.10801574142608808
ACH-000601,0.09830792215047572
ACH-000605,-0.012627424252554502
ACH-000606,-0.35122315794856723
ACH-000608,-0.1203028142237468
ACH-000614,-0.05113615009376655
ACH-000616,0.1283216275949976
ACH-000618,0.2646960056269258
ACH-000619,-0.1184104496963799
ACH-000620,0.013970783179778115
ACH-000621,0.0248816467617686
ACH-000622,0.00868558565513155
ACH-000623,-0.1188931055496351
ACH-000624,-0.28184639185028804
ACH-000627,0.05788067722693323
ACH-000630,0.12947941543422326
ACH-000631,0.12236889234379555
ACH-000632,-0.04415740600337603
ACH-000633,-0.09330656364333699
ACH-000637,0.05756768271568484
ACH-000638,0.0013547048660207813
ACH-000646,-0.05521894807986752
ACH-000647,-0.03304845930670066
ACH-000648,-0.0034301787970359853
ACH-000649,0.0007156886811862386
ACH-000651,-0.05199237160733933
ACH-000652,-0.06354278281886225
ACH-000653,-0.008324703670893007
ACH-000657,-0.02577827842367276
ACH-000658,-0.8439830168721211
ACH-000661,-0.10871009562218237
ACH-000662,0.12211661117834595
ACH-000663,0.1441876587429199
ACH-000665,-0.15511244700884452
ACH-000671,0.0012281038753898608
ACH-000672,-0.27205710944013034
ACH-000673,0.08685097818873587
ACH-000676,-0.026001731722552605
ACH-000677,0.005370521448834278
ACH-000681,0.07833186759342639
ACH-000683,-0.4233161450450503
ACH-000684,0.1516217626666166
ACH-000688,-0.18034792481022716
ACH-000693,0.049766469787375485
ACH-000694,-0.26246128061130664
ACH-000695,-0.09006475006215145
ACH-000696,0.0030891678541631372
ACH-000697,-0.0490068563861362
ACH-000699,-0.13246765860346155
ACH-000701,0.017139244126829083
ACH-000706,0.031540234606012775
ACH-000711,-0.2835896751408614
ACH-000713,0.1476483723203895
ACH-000714,-0.4556640505034994
ACH-000718,-0.34454923101597434
ACH-000720,0.045886561676485214
ACH-000721,-0.15940926076118153
ACH-000724,-0.17484288255748606
ACH-000725,-0.2397996894441932
ACH-000732,-0.2186933161370116
ACH-000734,-0.03983621193823402
ACH-000735,-0.08197280250975672
ACH-000736,0.019624069029719787
ACH-000738,-0.04757857936889032
ACH-000746,-0.16494916661676315
ACH-000747,-0.0880019482747604
ACH-000748,-0.05051284672168695
ACH-000753,0.05114524281664196
ACH-000756,-0.1947655309381026
ACH-000757,0.0975843731284155
ACH-000758,-0.10478466283545157
ACH-000760,-0.007848467916351192
ACH-000762,-0.02786105433163396
ACH-000763,0.1808281695480094
ACH-000764,0.01107832455222572
ACH-000765,-0.2021699160775081
ACH-000766,-0.1776078130396819
ACH-000767,-0.00022657262137243902
ACH-000768,-0.06727050978574027
ACH-000769,-0.004738380498812343
ACH-000770,-0.10319239508299832
ACH-000771,-0.11623942957733555
ACH-000773,-0.051966846163688483
ACH-000776,0.06597351679998391
ACH-000777,-0.016484654228156315
ACH-000778,-0.31979670096533075
ACH-000781,-0.17067817446513314
ACH-000782,0.022484312660136105
ACH-000783,-0.2861275410686477
ACH-000784,-0.03278993495679356
ACH-000785,-0.06044612029851178
ACH-000787,0.05933249495794745
ACH-000788,0.001582471816510822
ACH-000791,-0.15048379144259438
ACH-000792,-0.018324563933445302
ACH-000794,-0.17781729450070174
ACH-000796,-0.1960506266460524
ACH-000798,-0.05066232184339282
ACH-000799,0.10692295499867656
ACH-000800,-0.046815590968929365
ACH-000802,-0.2142277067494385
ACH-000804,-0.1038570669316454
ACH-000805,0.08155316484282299
ACH-000809,0.008015395201287644
ACH-000810,-0.0831060385256201
ACH-000811,0.060061403793580874
ACH-000817,0.3415640173348271
ACH-000819,0.08790386892689311
ACH-000820,-0.05928951086440835
ACH-000821,-0.6307002141842244
ACH-000822,-0.13832637882137405
ACH-000823,-0.09372442564028052
ACH-000824,-0.21092494837915374
ACH-000827,-0.1331296939357525
ACH-000829,-0.11428086123899618
ACH-000831,-0.001934616184417077
ACH-000832,-0.1977520957883102
ACH-000833,0.06433787702099482
ACH-000834,-0.2155906381386628
ACH-000835,0.01633856606676175
ACH-000836,0.03532635324787625
ACH-000837,0.06649259377701659
ACH-000838,0.1614673152766295
ACH-000839,-0.18332606277922253
ACH-000840,0.023061330468413917
ACH-000841,0.0673799634189744
ACH-000843,-0.13042027932131275
ACH-000846,-0.567007589017398
ACH-000847,-0.01768487253917259
ACH-000848,-0.10419313023579167
ACH-000849,-0.050252387592562835
ACH-000851,-0.06302806013068764
ACH-000855,-0.16414992535029954
ACH-000856,0.04069145807081829
ACH-000858,-0.15224689231210142
ACH-000859,-0.18354506829572628
ACH-000861,-0.12031567270865515
ACH-000862,-0.10665817099242457
ACH-000865,0.021967350896143684
ACH-000866,0.00907971870754329
ACH-000867,-0.008934537156806198
ACH-000869,0.0962130786056624
ACH-000872,0.06634028679062005
ACH-000873,0.09752952739774816
ACH-000876,-0.08008197125189677
ACH-000878,-0.2919175114924087
ACH-000880,-0.02809559877124562
ACH-000881,-0.010378071090681493
ACH-000882,-0.06436272764593834
ACH-000884,-0.09481371098586992
ACH-000885,0.0026553640868274193
ACH-000887,-0.09162115714435884
ACH-000889,0.12169894014770752
ACH-000896,-0.05009225491171068
ACH-000898,-0.034418696724235164
ACH-000900,-0.1553487453568347
ACH-000901,0.04393251823278635
ACH-000905,-0.30137033416986353
ACH-000906,0.1782284562880049
ACH-000907,-0.07286179640888994
ACH-000910,0.019666396676368058
ACH-000911,-0.16109605203331104
ACH-000912,0.07547074489792648
ACH-000913,-0.05859583699853335
ACH-000915,-0.08827046045516178
ACH-000916,-0.2368944748125781
ACH-000917,-0.31419454674925845
ACH-000920,-0.2384871953218884
ACH-000921,0.14225365720681074
ACH-000924,-0.03071059948525568
ACH-000926,-0.07630856398901263
ACH-000928,-0.02376804851173449
ACH-000929,-0.018469607401061572
ACH-000932,0.054060102653528265
ACH-000935,-0.31359848058465994
ACH-000936,-0.035121303859959534
ACH-000937,-0.024080866659920867
ACH-000938,-0.2302187364411563
ACH-000939,-0.13736708142311324
ACH-000941,-0.11589546894937924
ACH-000943,-0.06193353343247832
ACH-000946,-0.18401519904406125
ACH-000947,0.02014754457034983
ACH-000948,0.011136016382891904
ACH-000950,-0.2709698521386659
ACH-000953,-0.10286441653375844
ACH-000954,-0.06615006881395563
ACH-000957,-0.20364592533322287
ACH-000958,-0.23360952195418005
ACH-000960,-0.13710612794601024
ACH-000963,-0.4547768292498521
ACH-000968,-0.001183984758262325
ACH-000969,-0.17921553284523695
ACH-000972,-0.060404465296305415
ACH-000973,-0.013907040456078391
ACH-000974,-0.06426313851698635
ACH-000978,0.24429820895839924
ACH-000984,-0.09913190682826484
ACH-000986,-0.10630718769852797
ACH-000988,0.4631506321692898
ACH-000993,0.05113925099430056
ACH-000994,0.1370971071290587
ACH-000996,-0.039017926463370683
ACH-001001,-0.0004122543335721234
ACH-001020,0.09234917951590853
ACH-001028,-0.08136638978677918
ACH-001031,-0.10857294404035768
ACH-001038,-0.058107251634055376
ACH-001048,-0.05383392303435666
ACH-001050,-0.14670492343470962
ACH-001053,-0.07761462079983295
ACH-001054,-0.027014514946031645
ACH-001061,-0.07034515522772396
ACH-001067,-0.09505981531050478
ACH-001075,-0.2065869246011763
