,KREMEN2 (79412)
ACH-000206,-0.1972059806223347
ACH-000207,-0.09549764588293504
ACH-000208,-0.6500039467872291
ACH-000210,0.15419052060564453
ACH-000211,-0.14912961652795054
ACH-000215,-0.1492753056283257
ACH-000221,0.13951088202686682
ACH-000222,-0.26312784456953203
ACH-000223,-0.05090012170492162
ACH-000226,-0.09362748424294352
ACH-000227,-0.22874719992675616
ACH-000228,-0.2056118782288092
ACH-000231,-0.2239194227024271
ACH-000232,-0.046193167400070505
ACH-000233,-0.3700795619590544
ACH-000234,-0.22940901860896906
ACH-000235,-0.2315593411161897
ACH-000237,-0.3289663534630349
ACH-000238,-0.1831350194075954
ACH-000242,-0.13551860699763738
ACH-000243,-0.1225014025038069
ACH-000244,-0.060758889084141024
ACH-000246,-0.187024768567692
ACH-000248,-0.11033552762073304
ACH-000250,-0.25635733714752273
ACH-000251,-0.12533430435852294
ACH-000252,-0.3593577868081025
ACH-000253,-0.09104993362406738
ACH-000255,0.10489692828675963
ACH-000256,-0.3407426858996918
ACH-000257,-0.15962224432820735
ACH-000258,-0.23610274539224385
ACH-000259,-0.09509660234875257
ACH-000260,-0.2369081739863168
ACH-000261,-0.17015777062761334
ACH-000262,-0.4663530267041225
ACH-000263,-0.28268056159702964
ACH-000264,-0.28137949053552
ACH-000265,-0.11151885904363536
ACH-000266,-0.12280190621904638
ACH-000272,-0.0991170416583077
ACH-000274,-0.12896949101506935
ACH-000277,-0.2462476053287349
ACH-000278,-0.23020120767745625
ACH-000279,-0.04683123705770308
ACH-000280,-0.2723732958566203
ACH-000281,-0.10231310146537652
ACH-000288,-0.1883600781624992
ACH-000291,-0.21249462750158712
ACH-000293,-0.3522900016180281
ACH-000294,-0.30787343707198866
ACH-000295,-0.1890973523070872
ACH-000296,-0.07361859806442654
ACH-000302,-0.02437530936592812
ACH-000304,-0.2726406317897049
ACH-000307,-0.14237432197816866
ACH-000308,-0.14364005256960188
ACH-000310,-0.058478877254250425
ACH-000311,-0.032019494523822904
ACH-000312,-0.04554085608550098
ACH-000315,-0.2721359039288502
ACH-000316,-0.2956198322693073
ACH-000317,-0.18407109751262127
ACH-000318,-0.11994687345350385
ACH-000319,-0.16117310620505812
ACH-000320,0.12270298263497455
ACH-000322,-0.39539283288527705
ACH-000323,-0.2483873771889369
ACH-000324,-0.12412658668910573
ACH-000329,-0.18302392594954392
ACH-000330,0.013237888562390068
ACH-000331,-0.008416179928847235
ACH-000332,-0.21501256726838747
ACH-000334,-0.0776320710454991
ACH-000335,0.08829879922146969
ACH-000336,-0.09670955508613037
ACH-000337,-0.24405618268859014
ACH-000338,0.03629076530738498
ACH-000339,-0.04262728202506291
ACH-000341,-0.12657139620476832
ACH-000348,-0.2752422424491631
ACH-000350,-0.005994734899388224
ACH-000352,-0.04424116638054113
ACH-000356,-0.14252154527719368
ACH-000361,-0.2871839489456845
ACH-000362,-0.14001551056148084
ACH-000363,-0.13248119354249507
ACH-000364,-0.08328642763697383
ACH-000365,-0.14135190116738114
ACH-000366,-0.06260133154128647
ACH-000368,-0.2735705137244033
ACH-000374,-0.23734160273876806
ACH-000375,-0.16836848195831453
ACH-000376,-0.2134952761256685
ACH-000381,0.08130149980122102
ACH-000383,-0.1946046177707904
ACH-000387,-0.20691608326889066
ACH-000389,-0.1765448039972037
ACH-000390,-0.1529103110256706
ACH-000393,0.053063962618011634
ACH-000395,-0.14574952666457286
ACH-000396,-0.4011564399814053
ACH-000397,-0.3924948633967789
ACH-000401,-0.3290082592329253
ACH-000402,-0.5352835804278863
ACH-000403,-0.1766208553959632
ACH-000404,-0.19364484465165352
ACH-000406,-0.07547627186298526
ACH-000407,-0.02735050824266319
ACH-000408,-0.062255831978290765
ACH-000410,-0.16853242929031267
ACH-000411,-0.16945366132069362
ACH-000414,-0.27286610305753284
ACH-000415,-0.20047787232005596
ACH-000416,-0.09524771348897444
ACH-000420,0.0005823052784100785
ACH-000421,-0.1983532551343344
ACH-000424,-0.2164708314304372
ACH-000425,-0.2711033174471248
ACH-000426,-0.11583283510930704
ACH-000427,-0.22103737830475045
ACH-000433,-0.3313944926527502
ACH-000435,0.006228080839291752
ACH-000436,-0.1509509580383337
ACH-000444,-0.032649780516913696
ACH-000445,-0.24351807267194606
ACH-000448,-0.07482943667239385
ACH-000450,-0.0961087954927202
ACH-000452,-0.1885354037546821
ACH-000454,-0.17319159587442698
ACH-000458,-0.23072172582728295
ACH-000459,0.013164294462308657
ACH-000460,-0.2395327674635287
ACH-000461,0.009865562940467363
ACH-000463,-0.19208740353638493
ACH-000464,-0.0867603952161546
ACH-000466,0.04979755369330612
ACH-000467,-0.20195211444482367
ACH-000468,-0.22120872971864344
ACH-000469,-0.10468666572718832
ACH-000470,0.12896490858959775
ACH-000471,-0.11640814373004298
ACH-000472,-0.1252641532318118
ACH-000473,-0.19725623622711724
ACH-000475,-0.16741526813968008
ACH-000476,-0.134800635121642
ACH-000477,-0.17139671275844515
ACH-000479,-0.4848108380866586
ACH-000480,-0.09772782750037247
ACH-000481,-0.11603604205038401
ACH-000483,-0.2851550939603005
ACH-000484,0.09056428186558232
ACH-000485,-0.2396955491135725
ACH-000486,-0.19033038756706505
ACH-000487,-0.10000891330967182
ACH-000488,-0.2370218334566769
ACH-000490,-0.2349873579222712
ACH-000491,-0.11151297074541733
ACH-000495,-0.09880107448698848
ACH-000496,-0.2892265400458715
ACH-000499,-0.06539454655438942
ACH-000500,0.38099565143746006
ACH-000502,-0.4520995676417289
ACH-000503,-0.2574888307539971
ACH-000505,-0.21399807707988094
ACH-000507,-0.12189011414006833
ACH-000510,-0.2658152492558604
ACH-000511,-0.1359336164963236
ACH-000512,-0.033061431194760516
ACH-000516,-0.09154222453884467
ACH-000517,-0.1724692415666378
ACH-000518,-0.07917183624237993
ACH-000520,-0.33900059714017416
ACH-000521,-0.2277275469833721
ACH-000522,-0.2802615554574029
ACH-000524,-0.12202655345483975
ACH-000527,-0.19504003931238967
ACH-000528,-0.1177160392821901
ACH-000537,-0.08231925927184566
ACH-000541,-0.12836616360545125
ACH-000542,-0.11601239698729306
ACH-000544,-0.0781463378458258
ACH-000545,-0.0912286874730534
ACH-000547,-0.16445586613202945
ACH-000548,-0.1209867993311936
ACH-000549,-0.1549325349326929
ACH-000550,-0.3818987814993949
ACH-000552,-0.21031380660962368
ACH-000556,-0.3040447024889085
ACH-000557,-0.11473605491826824
ACH-000569,-0.20173034404894846
ACH-000570,-0.1576358426885003
ACH-000571,-0.17502678505621436
ACH-000573,0.16209803538889248
ACH-000576,-0.02224615698259801
ACH-000579,0.05061085102305013
ACH-000580,-0.0517758740581306
ACH-000584,-0.18517766220586945
ACH-000585,-0.2789390194477075
ACH-000588,-0.2487863436243925
ACH-000589,-0.17495375831936494
ACH-000591,-0.20600616480843836
ACH-000593,-0.15101509407238695
ACH-000600,-0.2756269141990017
ACH-000601,-0.13042464958801794
ACH-000605,-0.08078135566699472
ACH-000606,-0.1617744130225414
ACH-000608,-0.31862985392114146
ACH-000614,-0.21435530061053665
ACH-000616,-0.2279418149807074
ACH-000618,0.01586574607212015
ACH-000619,-0.4797078881616518
ACH-000620,-0.22344477920988454
ACH-000621,-0.2075697802847037
ACH-000622,-0.06949100365951542
ACH-000623,-0.2933038580256097
ACH-000624,-0.2183945724826775
ACH-000627,0.05419391441273926
ACH-000630,-0.19829330738931464
ACH-000631,-0.25097275764488763
ACH-000632,-0.12807068458412554
ACH-000633,-0.20090143889753226
ACH-000637,-0.06575113265534725
ACH-000638,-0.13321209589552213
ACH-000646,0.1095895549722282
ACH-000647,-0.17135798462535906
ACH-000648,-0.4154363763286285
ACH-000649,-0.22852758356149616
ACH-000651,0.06978274438875498
ACH-000652,-0.2700241177925292
ACH-000653,-0.16399154267371824
ACH-000657,-0.057395849960388885
ACH-000658,-0.16540189643079733
ACH-000661,-0.057215009916652564
ACH-000662,-0.042805786214910026
ACH-000663,-0.1280410877136292
ACH-000665,-0.14139104558737553
ACH-000671,-0.2012285193481492
ACH-000672,-0.1536092129252981
ACH-000673,-0.22728246016798026
ACH-000676,-0.07379052771571949
ACH-000677,-0.05902228524952732
ACH-000681,-0.09686464971995366
ACH-000683,-0.21331425254562567
ACH-000684,-0.1322114378599985
ACH-000688,-0.2047715545120765
ACH-000693,-0.043984788777647305
ACH-000694,-0.016753253068976036
ACH-000695,-0.10040622972725327
ACH-000696,-0.2280276193410375
ACH-000697,0.04429092254961938
ACH-000699,-0.20631845194127052
ACH-000701,-0.13641043147234408
ACH-000706,-0.10663578721588304
ACH-000711,-0.19908269507978527
ACH-000713,-0.24686846613461064
ACH-000714,-0.1030157497556698
ACH-000718,-0.21274119673540465
ACH-000720,-0.13142322263999065
ACH-000721,-0.2154769355959258
ACH-000724,-0.15060592244885232
ACH-000725,-0.21341202835585135
ACH-000732,-0.11998946112181745
ACH-000734,-0.033342726927523166
ACH-000735,-0.08771092517172688
ACH-000736,-0.07593956992287028
ACH-000738,-0.006257474664387837
ACH-000746,-0.0475690708555155
ACH-000747,-0.11575177094953007
ACH-000748,-0.09573198548717103
ACH-000753,-0.2281464163493551
ACH-000756,-0.3605848894536625
ACH-000757,-0.2515803421440815
ACH-000758,-0.062390873444106223
ACH-000760,-0.07199227970849706
ACH-000762,-0.07457427955781773
ACH-000763,-0.09822002148844088
ACH-000764,-0.33910876037992993
ACH-000765,-0.12637824189473235
ACH-000766,-0.0291877868713541
ACH-000767,-0.08278700633347609
ACH-000768,-0.16266624083240394
ACH-000769,-0.2842511255632838
ACH-000770,-0.021935515800823167
ACH-000771,-0.21237312942777348
ACH-000773,-0.4256545295736509
ACH-000776,-0.10938763901422066
ACH-000777,0.03335569645839909
ACH-000778,-0.15877724343934124
ACH-000781,-0.07788843368867132
ACH-000782,-0.16199929939110727
ACH-000783,-0.3044776077963872
ACH-000784,-0.1178193096582312
ACH-000785,-0.15022669491947135
ACH-000787,-0.08377426701931229
ACH-000788,-0.2574080332079363
ACH-000791,-0.2461862600144916
ACH-000792,-0.2130426792833704
ACH-000794,-0.2366003785348304
ACH-000796,-0.17743064277834567
ACH-000798,-0.10046081477356084
ACH-000799,-0.3421180136172393
ACH-000800,-0.4433849163289951
ACH-000802,-0.2261769097414541
ACH-000804,-0.09875633316206878
ACH-000805,-0.047752971058765734
ACH-000809,-0.11911435059456554
ACH-000810,0.17931938109508058
ACH-000811,-0.23507702849989315
ACH-000817,0.027385464141802724
ACH-000819,-0.0033946080378945893
ACH-000820,0.2574049916004097
ACH-000821,-0.3856421261730238
ACH-000822,-0.1837491015205584
ACH-000823,-0.15958608012377035
ACH-000824,-0.1358818920028148
ACH-000827,-0.15218682467092814
ACH-000829,-0.1832680611031777
ACH-000831,-0.2268767593856827
ACH-000832,-0.2266352677018033
ACH-000833,-0.14744335155344435
ACH-000834,-0.16953281933654527
ACH-000835,-0.1876148328538768
ACH-000836,-0.18106809573135488
ACH-000837,-0.0008779340915942991
ACH-000838,-0.17300309669123334
ACH-000839,-0.28960130473658113
ACH-000840,-0.023998519620813508
ACH-000841,-0.3161994900586315
ACH-000843,0.006436810512562255
ACH-000846,-0.21914289476673446
ACH-000847,-0.07541536790844568
ACH-000848,0.09605183650571697
ACH-000849,-0.3171398557295448
ACH-000851,-0.04821401910131701
ACH-000855,0.044158456804662884
ACH-000856,-0.23598515590727126
ACH-000858,-0.2395419174263772
ACH-000859,-0.3885463619279131
ACH-000861,-0.09284440887678633
ACH-000862,-0.06201553071414629
ACH-000865,-0.1370250980770426
ACH-000866,-0.09974170445003093
ACH-000867,-0.183458601209196
ACH-000869,-0.12928731182459624
ACH-000872,-0.21035273841092494
ACH-000873,-0.115941230729673
ACH-000876,-0.04786400823456851
ACH-000878,-0.15621663848988107
ACH-000880,-0.13624613299978475
ACH-000881,-0.022135212050931077
ACH-000882,-0.14536477152753585
ACH-000884,-0.09769394311762897
ACH-000885,-0.11644901812649727
ACH-000887,-0.08268589919398647
ACH-000889,-0.06728629100560574
ACH-000896,-0.20807547528587272
ACH-000898,-0.1537294140658544
ACH-000900,-0.4620110548376549
ACH-000901,-0.2449671544173299
ACH-000905,-0.24213985042915834
ACH-000906,-0.10965874557031394
ACH-000907,-0.33969746291969993
ACH-000910,-0.2276772033664153
ACH-000911,-0.22607797114357844
ACH-000912,-0.08095827020339805
ACH-000913,-0.0900131118543854
ACH-000915,-0.0958111710400582
ACH-000916,0.2312443302859492
ACH-000917,-0.28134815974257105
ACH-000920,-0.4991155282903675
ACH-000921,-0.2090815462620152
ACH-000924,0.07187031533760728
ACH-000926,-0.18513215105144534
ACH-000928,-0.26491372406854713
ACH-000929,-0.23315786690821366
ACH-000932,-0.16805368605739832
ACH-000935,-0.16622545975980654
ACH-000936,-0.18658328073365366
ACH-000937,-0.1086180250825303
ACH-000938,0.0740489513297809
ACH-000939,-0.2819175418452153
ACH-000941,-0.2531685178562185
ACH-000943,-0.18792586803842226
ACH-000946,-0.14685255685683696
ACH-000947,-0.09795874497367374
ACH-000948,-0.12022530415315393
ACH-000950,0.056952833517136335
ACH-000953,-0.10674596576005584
ACH-000954,-0.5512885129665028
ACH-000957,-0.24661057539630465
ACH-000958,0.002273552490180849
ACH-000960,-0.11270520617269425
ACH-000963,-0.07421539629431821
ACH-000968,0.004569183410329209
ACH-000969,-0.06691123883512543
ACH-000972,-0.2318446627956961
ACH-000973,0.003764822703367674
ACH-000974,-0.05829298996692199
ACH-000978,-0.07508471754819307
ACH-000984,-0.08037785417614653
ACH-000986,-0.14047037818843766
ACH-000988,0.017747399106947462
ACH-000993,-0.3651531379794679
ACH-000994,-0.10801035876684788
ACH-000996,-0.14290088758347305
ACH-001001,-0.014549157739046562
ACH-001020,-0.259395997911634
ACH-001028,-0.16636202019114635
ACH-001031,-0.08281931466895784
ACH-001038,-0.1878758700986912
ACH-001048,-0.047910621397493684
ACH-001050,-0.20459059028285634
ACH-001053,-0.09423674563902487
ACH-001054,-0.0507620047245417
ACH-001061,-0.10637039896663736
ACH-001067,-0.15921870652128314
ACH-001075,-0.05729913645957281
ACH-001096,0.08999559192327954
ACH-001111,0.1393556537207407
ACH-001119,-0.3602557453515505
ACH-001128,-0.3255442580288214
ACH-001134,-0.1486552379047794
ACH-001151,-0.140713593427774
ACH-001163,0.03260950016393682
ACH-001164,0.08754295050561936
ACH-001183,-0.11104019514825468
ACH-001192,-0.1534894842493098
ACH-001193,0.015027549679092053
ACH-001196,-0.2308639488675377
ACH-001197,-0.24799560707649804
ACH-001205,-0.3624954681268882
ACH-001211,-0.09978071342454037
ACH-001212,-0.004701281132565297
ACH-001228,-0.3656944161768896
ACH-001232,-0.2176820296930844
ACH-001239,-0.1684353210988429
ACH-001270,0.09254598138248467
ACH-001274,-0.28627957001084736
ACH-001275,-0.04309671721291003
ACH-001277,-0.03573055693546782
ACH-001278,-0.17471917592286632
ACH-001280,-0.4631983528129055
ACH-001283,-0.13802734342606882
ACH-001289,-0.04097215348769881
ACH-001300,0.08518701738371211
ACH-001301,-0.10422225752533797
ACH-001302,-0.003119977151261479
ACH-001306,-0.1847509904464574
ACH-001318,0.08972253406019579
ACH-001322,-0.12090003754354164
ACH-001328,-0.2608319883400792
ACH-001332,-0.18510175790187688
ACH-001336,-0.2808923376403185
ACH-001346,-0.1584743139502685
ACH-001353,-0.16327050049850855
ACH-001354,-0.2799836952370191
ACH-001367,0.08098241962459835
ACH-001368,-0.20720595873179276
ACH-001374,-0.26484640307873675
ACH-001377,-0.2035359391483535
ACH-001380,0.005495025327558811
ACH-001391,-0.05557844795948634
ACH-001408,-0.20274426664862996
ACH-001430,-0.15377737544311576
ACH-001431,-0.1900481410706631
ACH-001450,-0.12276120364729287
ACH-001496,-0.21758888877596855
ACH-001500,-0.1553311811881942
ACH-001523,-0.14990261893641915
ACH-001532,-0.2539074986512413
ACH-001550,-0.044950866125245986
ACH-001552,-0.18170611557684055
ACH-001554,-0.012937798240385693
ACH-001654,-0.04487531435562296
ACH-001735,-0.08905806916621814
ACH-001736,-0.2553796039399976
ACH-001737,-0.08444542194173474
ACH-001740,-0.21742885769651327
ACH-001745,-0.1869408698539098
ACH-001765,-0.14970071394535125
