,B4GALNT4 (338707)
ACH-000004,0.15561998770971391
ACH-000005,0.002901392007280373
ACH-000007,-0.11196050080893977
ACH-000009,-0.08306732318934865
ACH-000011,0.13227232331852
ACH-000012,-0.1329059290370157
ACH-000013,0.08209843340014891
ACH-000014,0.06086065422879409
ACH-000015,0.08376006796698808
ACH-000017,-0.05663249961875779
ACH-000018,-0.25594124206690866
ACH-000019,0.19554501547584666
ACH-000021,0.026917385172329358
ACH-000022,-0.06769924876911956
ACH-000025,-0.04753222238256735
ACH-000028,-0.07214172642338164
ACH-000030,0.03184009035587883
ACH-000035,0.0499417547485785
ACH-000036,-0.10589060456313124
ACH-000037,-0.021080974218300328
ACH-000039,-0.08649710767270992
ACH-000040,-0.1122306572356441
ACH-000041,-0.08933685044435037
ACH-000042,-0.02042126546536933
ACH-000045,-0.02465224709861163
ACH-000047,0.0027778396417984016
ACH-000052,-0.18877237264732188
ACH-000053,-0.09903690176122104
ACH-000054,-0.08807951955020038
ACH-000055,-0.04076112414924588
ACH-000060,-0.03746682519924677
ACH-000067,0.05711790573704738
ACH-000070,0.11223339914684714
ACH-000075,-0.08468780257853302
ACH-000078,-0.22152433297724292
ACH-000082,-0.01826858745505926
ACH-000085,0.05200748024044997
ACH-000086,-0.0849971290391886
ACH-000087,0.0059540844820951755
ACH-000092,-0.015453109771958918
ACH-000095,0.004963708587437358
ACH-000097,0.02549433542560709
ACH-000098,0.022711920249273425
ACH-000099,-0.13956398705819462
ACH-000108,-0.16766582193614246
ACH-000113,0.05164675971090907
ACH-000116,0.02437044583985324
ACH-000118,0.0413186728270365
ACH-000120,0.07553691424442997
ACH-000123,-0.06136708795857216
ACH-000127,0.031793496330187215
ACH-000128,0.08943960495276222
ACH-000132,-0.03351140394958453
ACH-000133,0.06458633203886847
ACH-000137,-0.0036555594665604843
ACH-000138,-0.11974958919738685
ACH-000142,-0.07959574033829796
ACH-000143,-0.16872497376383985
ACH-000146,-0.042686219943790835
ACH-000148,-0.0697732954336214
ACH-000150,-0.04726073410936522
ACH-000152,0.0572294146156674
ACH-000153,0.06953248946708976
ACH-000159,-0.0033203041596725825
ACH-000160,0.05696401401619011
ACH-000163,-0.01121421985434572
ACH-000167,0.0719776450471193
ACH-000168,0.07709240223142529
ACH-000169,-0.021367373755388
ACH-000178,-0.04384930247475776
ACH-000183,0.03958978911635182
ACH-000188,0.04509224621164733
ACH-000189,-0.23469007929945376
ACH-000190,0.09445169334151783
ACH-000198,-0.030007260634676864
ACH-000203,-0.17769134618323792
ACH-000204,-0.1617320591423105
ACH-000206,-0.0707976512086009
ACH-000207,0.10156850397331567
ACH-000208,-0.11239003451539037
ACH-000210,0.10799156242072244
ACH-000211,0.016035223025184696
ACH-000215,-8.874337478990111e-05
ACH-000221,-0.01144388600454424
ACH-000222,-0.0815611822541955
ACH-000223,0.035801772115015694
ACH-000226,-0.062358001196552125
ACH-000227,-0.11289621044927232
ACH-000228,-0.030142080514425306
ACH-000231,-0.0819241496813167
ACH-000232,-0.03917758594603499
ACH-000233,-0.117870102699036
ACH-000234,-0.011993608512894214
ACH-000235,-0.015397033289321812
ACH-000237,-0.13322145700766988
ACH-000238,-0.011006860005971258
ACH-000242,0.1306486029918696
ACH-000243,0.002827639520313832
ACH-000244,-0.009962835152086309
ACH-000246,-0.08458167134638153
ACH-000248,-0.02512889676515694
ACH-000250,-0.13195890593429999
ACH-000251,0.0028781139715080306
ACH-000252,0.04051422932515219
ACH-000253,-0.11412980855569513
ACH-000255,0.07365164580373201
ACH-000256,-0.04616098735956179
ACH-000257,-0.05791828858568311
ACH-000258,-0.03681767366760933
ACH-000259,-0.004338304818967139
ACH-000260,-0.07848662707990489
ACH-000261,-0.11394786735011304
ACH-000262,-0.004831697619007592
ACH-000263,0.17079601051310614
ACH-000264,-0.061508417036428766
ACH-000265,0.10805877262943532
ACH-000266,-0.11311182578878627
ACH-000272,0.02788904163708518
ACH-000274,-0.06926513344126624
ACH-000277,-0.04602144449471867
ACH-000278,0.037945336621905565
ACH-000279,-0.04811396220121368
ACH-000280,0.036893129882613486
ACH-000281,-0.12195103608003942
ACH-000288,-0.1468932457778158
ACH-000291,-0.048404878119904376
ACH-000293,-0.06982539565942246
ACH-000294,0.02042138953800153
ACH-000295,0.03623176975822126
ACH-000296,0.015212520313895653
ACH-000302,0.006034663645817621
ACH-000304,-0.05764361552951991
ACH-000307,-0.039794327604567865
ACH-000308,-0.051810708399634864
ACH-000310,-0.16329739457254644
ACH-000311,0.08764952569555669
ACH-000312,-0.08308846994810729
ACH-000315,-0.12132570815853135
ACH-000316,0.06797609292541129
ACH-000317,0.0065740466875788845
ACH-000318,-0.08869143976231925
ACH-000319,-0.1030116905827124
ACH-000320,0.11220444957164337
ACH-000322,-0.10661159913870286
ACH-000323,-0.14615539753016274
ACH-000324,-0.013833256898606658
ACH-000329,-0.04650623067025021
ACH-000330,-0.03724119074487703
ACH-000331,-0.00873861810215526
ACH-000332,-0.054476931348771865
ACH-000334,-0.07625512775353939
ACH-000335,0.23361917123446715
ACH-000336,0.005046202119261243
ACH-000337,-0.07005547006329213
ACH-000338,0.07268410765419467
ACH-000339,-0.09633819842384826
ACH-000341,-0.004482574067366847
ACH-000348,0.015870323017310367
ACH-000350,-0.009185673601223838
ACH-000352,-0.018088067768054644
ACH-000356,-0.1739811232694216
ACH-000361,-0.17732245150363501
ACH-000362,0.029873394085415218
ACH-000363,-0.17553952509432422
ACH-000364,-0.10013155784254382
ACH-000365,-0.031166778596539876
ACH-000366,-0.10461550961237864
ACH-000368,-0.18746747690443485
ACH-000374,0.01425094235750938
ACH-000375,-0.23276714941849985
ACH-000376,-0.10436763791354896
ACH-000381,0.02505626906756659
ACH-000383,-0.01675101304433329
ACH-000387,-0.012670888169528927
ACH-000389,-0.1003166053903262
ACH-000390,-0.033346847586138643
ACH-000393,-0.1320517173653004
ACH-000395,-0.0754894471267922
ACH-000396,0.3536184867537246
ACH-000397,-0.15559095214774232
ACH-000401,0.030988911488434287
ACH-000402,0.03092811721484962
ACH-000403,-0.10706445731045566
ACH-000404,-0.05215353994935554
ACH-000406,-0.022554383793204902
ACH-000407,-0.055705236667698124
ACH-000408,0.13475237830466874
ACH-000410,0.014714070250705388
ACH-000411,-0.1796681259966741
ACH-000414,-0.031687944386020094
ACH-000415,-0.032366773944281765
ACH-000416,-0.055988707164945736
ACH-000420,0.06003572525114422
ACH-000421,-0.22020565456158556
ACH-000424,-0.01697253557860019
ACH-000425,-0.055348700569316636
ACH-000426,0.11141844147555917
ACH-000427,-0.07533930372203211
ACH-000433,-0.1515786958694902
ACH-000435,0.2983116590305377
ACH-000436,0.03689719539592051
ACH-000444,-0.160523258152951
ACH-000445,-0.11356147530334205
ACH-000448,0.02293151955672155
ACH-000450,-0.07437028743560734
ACH-000452,-0.1607269292037848
ACH-000454,-0.10673147458988236
ACH-000458,-0.03431801007305401
ACH-000459,-0.08046951856250513
ACH-000460,-0.009631091676165436
ACH-000461,-0.17521737609240226
ACH-000463,-0.06471936712979293
ACH-000464,-0.014294059350221369
ACH-000466,-0.03931789286250832
ACH-000467,0.03367626862421925
ACH-000468,-0.07730504820119861
ACH-000469,-0.2079713226600029
ACH-000470,-0.09082915447658477
ACH-000471,0.03309759592861832
ACH-000472,-0.03445258547034274
ACH-000473,-0.11939081779807545
ACH-000475,-0.02278487043458019
ACH-000476,-0.03641107623359188
ACH-000477,0.060162912690376026
ACH-000479,-0.03623493827523485
ACH-000480,-0.04157546282745336
ACH-000481,0.10616535601799257
ACH-000483,-0.14700220745575385
ACH-000484,-0.14612564924815502
ACH-000485,-0.16575646074913425
ACH-000486,-0.16571217878682998
ACH-000487,-0.1672850711399027
ACH-000488,-0.07486808440416874
ACH-000490,0.1047263516736411
ACH-000491,0.0283059750783109
ACH-000495,-0.1713071499350078
ACH-000496,0.08064468223041762
ACH-000499,0.14112247351846924
ACH-000500,-0.03237704936105736
ACH-000502,-0.06136868599939008
ACH-000503,0.19400724100705852
ACH-000505,-0.02313820500925865
ACH-000507,0.005312955450374458
ACH-000510,-0.07395485677972527
ACH-000511,-0.03512303183260991
ACH-000512,-0.1043461716375864
ACH-000516,-0.059640406809110036
ACH-000517,-0.03768862266644171
ACH-000518,0.00820338502672241
ACH-000520,-0.10002659423905892
ACH-000521,-0.02839972223753203
ACH-000522,-0.048179387719421686
ACH-000524,0.023779732359213167
ACH-000527,-0.049443714320455134
ACH-000528,0.08552825918846642
ACH-000537,0.033420548927501244
ACH-000541,-0.1974521140358509
ACH-000542,-0.08004587573309396
ACH-000544,-0.1844649463495596
ACH-000545,0.05730240317036744
ACH-000547,-0.018342282192351667
ACH-000548,0.043541849327882035
ACH-000549,0.00908521674575069
ACH-000550,-0.12945471919208998
ACH-000552,-0.13102596083283302
ACH-000556,-0.027205117071634092
ACH-000557,-0.017584943799705273
ACH-000569,0.2925382870470921
ACH-000570,-0.09689706204807408
ACH-000571,-0.10202340833897873
ACH-000573,-0.06617613525250945
ACH-000576,-0.08477189168652018
ACH-000579,-0.038757662511840034
ACH-000580,-0.2411214610102905
ACH-000584,-0.04847757899092225
ACH-000585,-0.08037635347823545
ACH-000588,0.011785302555281915
ACH-000589,0.00017827142315809082
ACH-000591,-0.1609147478676332
ACH-000593,-0.08909327261218004
ACH-000600,0.06345463575493658
ACH-000601,-0.12471752731405995
ACH-000605,-0.005312914825765075
ACH-000606,0.08818783528886616
ACH-000608,-0.03277593723719326
ACH-000614,-0.2824948569944946
ACH-000616,-0.04936729273247093
ACH-000618,-0.017405833891906426
ACH-000619,0.026379137827510172
ACH-000620,-0.017906282257970602
ACH-000621,-0.02665787657331976
ACH-000622,-0.08797072639765817
ACH-000623,-0.08412518561520724
ACH-000624,-0.05491238341889903
ACH-000627,-0.06309620349167197
ACH-000630,0.10774588858652367
ACH-000631,-0.18884979129570012
ACH-000632,-0.05004451419417065
ACH-000633,-0.21047716148461626
ACH-000637,0.0026132773164860767
ACH-000638,0.06701774211333017
ACH-000646,-0.09318544168400772
ACH-000647,-0.08977353118332376
ACH-000648,-0.07706737673244805
ACH-000649,-0.09718587299712902
ACH-000651,-0.06397247758505975
ACH-000652,-0.034111252368244104
ACH-000653,0.050302466845785515
ACH-000657,-0.0604608502420897
ACH-000658,-0.027987920925735345
ACH-000661,-0.06543287250185316
ACH-000662,0.00699666760984284
ACH-000663,-0.042913024376210036
ACH-000665,0.11356300777662025
ACH-000671,-0.08789299816207337
ACH-000672,-0.0791279519661416
ACH-000673,-0.03162883030962583
ACH-000676,0.039282980025889785
ACH-000677,0.005638728636665052
ACH-000681,0.06700916129455929
ACH-000683,0.021830592176709133
ACH-000684,-0.16167645365860578
ACH-000688,-0.13463279546755907
ACH-000693,0.008128545349052545
ACH-000694,0.05210961775782858
ACH-000695,-0.08872176585047163
ACH-000696,0.06854951195668277
ACH-000697,-0.052321016820012285
ACH-000699,-0.051669687823005565
ACH-000701,-0.04328660252394823
ACH-000706,0.07726425859619149
ACH-000711,-0.08470747937712482
ACH-000713,-0.009301969141803772
ACH-000714,-0.1307100081604188
ACH-000718,-0.0058370812501876606
ACH-000720,-0.06619006641658721
ACH-000721,-0.004575573203956664
ACH-000724,-0.00900145046551464
ACH-000725,-0.042338989981737636
ACH-000732,0.06414608090428496
ACH-000734,-0.10355203110295837
ACH-000735,0.010788150641760084
ACH-000736,-0.04010584483141382
ACH-000738,-0.004767438050881526
ACH-000746,0.026475335874886163
ACH-000747,-0.022318394975464995
