,LAD1 (3898)
ACH-000004,0.0218709355034175
ACH-000005,-0.003087904641893248
ACH-000007,0.027745728305940798
ACH-000009,-0.0681261128844104
ACH-000011,0.12851503664704936
ACH-000012,0.03736436989287812
ACH-000013,0.06636055000234227
ACH-000014,0.2098972054015749
ACH-000015,0.1157737895611035
ACH-000017,0.05721868378511776
ACH-000018,-0.1606956482241449
ACH-000019,0.03608235711783028
ACH-000021,0.025155312651706608
ACH-000022,0.1556420879135758
ACH-000025,-0.14234276743368032
ACH-000028,0.13475875351554564
ACH-000030,0.09912744271547888
ACH-000035,0.08647719658040279
ACH-000036,-0.10581900922648874
ACH-000037,-0.2729256475061949
ACH-000039,0.18803381849479436
ACH-000040,0.019199935608891387
ACH-000041,0.02079937203103489
ACH-000042,0.020930194183603718
ACH-000045,0.19542828932685252
ACH-000047,-0.027584126852502056
ACH-000052,0.4448205988482122
ACH-000053,0.024516790531992728
ACH-000054,-0.07850759279192251
ACH-000055,0.019982521945572904
ACH-000060,0.13003204076112418
ACH-000067,0.14347869125579854
ACH-000070,-0.08177700133055922
ACH-000075,0.041287777946345625
ACH-000078,-0.009638875826516905
ACH-000082,0.010530186424446085
ACH-000085,0.1437723025261514
ACH-000086,-0.19554204362250224
ACH-000087,0.2564975418788408
ACH-000092,-0.15220952825011155
ACH-000095,0.05350953939100146
ACH-000097,-0.02433355017423536
ACH-000098,0.012434373938343402
ACH-000099,0.08711980414612762
ACH-000108,-0.04250305371810969
ACH-000113,-0.04055232578043546
ACH-000116,0.11653538276989805
ACH-000118,0.028775557882861718
ACH-000120,-0.025339269708226184
ACH-000123,0.0647774329679897
ACH-000127,0.09011652900046256
ACH-000128,0.038263857993234944
ACH-000132,-0.053492831718543916
ACH-000133,-0.044417858167367034
ACH-000137,0.07118263568536386
ACH-000138,0.026297345882221598
ACH-000142,-0.10379817007582144
ACH-000143,0.20796547424987646
ACH-000146,-0.0007400362289186229
ACH-000148,-0.08244052121149432
ACH-000150,-0.0784737970744545
ACH-000152,0.07249533180900765
ACH-000153,-0.07630908298740333
ACH-000159,0.06008501758350381
ACH-000160,0.0646486943860625
ACH-000163,-0.11798482920638198
ACH-000167,0.020534069088170296
ACH-000168,-0.08523177566304982
ACH-000169,0.09022916005504114
ACH-000178,0.08236738255414475
ACH-000183,-0.01512636240762876
ACH-000188,0.07761265491140723
ACH-000189,0.08328083216254495
ACH-000190,0.11925638940616272
ACH-000198,0.20024087147208075
ACH-000203,0.1418698249123926
ACH-000204,0.008651996852932057
ACH-000206,-0.0980170919437248
ACH-000207,0.0949349940463574
ACH-000208,-0.14440954381659554
ACH-000210,-0.21120620340767535
ACH-000211,0.06472186773769491
ACH-000215,-0.027646004709800737
ACH-000221,0.14800602554890985
ACH-000222,-0.0024452398762645784
ACH-000223,0.06811650502847923
ACH-000226,-0.2421807012990142
ACH-000227,0.09903397051511433
ACH-000228,0.06314883826623631
ACH-000231,-0.008933973453917755
ACH-000232,0.16500447616843006
ACH-000233,-0.0407264039916014
ACH-000234,-0.012152811949118951
ACH-000235,-0.08028372407312794
ACH-000237,-0.008796455846357519
ACH-000238,0.07573283834124019
ACH-000242,0.471542510760113
ACH-000243,0.04671569397208677
ACH-000244,0.11761783501882575
ACH-000246,0.07244802347551214
ACH-000248,0.115401690231651
ACH-000250,-0.01749098088551442
ACH-000251,-0.06517126708189444
ACH-000252,0.14329309694178394
ACH-000253,0.03847505960259635
ACH-000255,0.003108347363298576
ACH-000256,0.0959620893007733
ACH-000257,0.01401018549739952
ACH-000258,0.11414924049642693
ACH-000259,0.04874648712222663
ACH-000260,-0.02273488769497412
ACH-000261,-0.02974250335868509
ACH-000262,0.05597090175319605
ACH-000263,0.14174896891289598
ACH-000264,-0.0011464229932256376
ACH-000265,0.05938523051445965
ACH-000266,0.013375845792086779
ACH-000272,-0.043226589823209836
ACH-000274,-0.034741251387918864
ACH-000277,0.12600052664654834
ACH-000278,0.013890632696516645
ACH-000279,0.04075403160728789
ACH-000280,-0.023157060505455063
ACH-000281,-0.03898894981015908
ACH-000288,-0.01583809127902167
ACH-000291,0.007878685492922456
ACH-000293,0.1140800491044456
ACH-000294,0.05694837145409477
ACH-000295,0.013735820896788051
ACH-000296,0.05027128278884666
ACH-000302,0.08606142541851837
ACH-000304,-0.06009974096916185
ACH-000307,0.10492323258057698
ACH-000308,-0.02768002169932405
ACH-000310,0.0603954855250682
ACH-000311,-0.060385979070236025
ACH-000312,-0.01416370780247745
ACH-000315,-0.010576648310026
ACH-000316,0.03657848208421883
