,SYNJ2 (8871)
ACH-000004,0.20235824577945094
ACH-000005,0.5968047697402904
ACH-000007,0.4381518258161651
ACH-000009,0.28843335964440064
ACH-000011,0.33237643867989763
ACH-000012,0.1825258960940579
ACH-000013,0.14022080292647568
ACH-000014,0.23115680154963675
ACH-000015,0.11560996947937532
ACH-000017,0.21086470357769685
ACH-000018,0.1478979493497013
ACH-000019,0.059893526275288614
ACH-000021,0.02570115423026204
ACH-000022,0.10079266190459173
ACH-000025,0.2119484536594552
ACH-000028,-0.042368018054761585
ACH-000030,0.1789249333426568
ACH-000035,0.39662664412039655
ACH-000036,0.2805151272598473
ACH-000037,0.01925007243657693
ACH-000039,0.10331190258253407
ACH-000040,0.11059364583343924
ACH-000041,0.10962520092009603
ACH-000042,0.17841523337293289
ACH-000045,0.2708990364877204
ACH-000047,0.15178741381111538
ACH-000052,0.500548725488841
ACH-000053,0.10807966513968373
ACH-000054,0.2665716095902568
ACH-000055,0.27404627213917176
ACH-000060,0.3095824171911274
ACH-000067,0.2583734288210621
ACH-000070,0.2263840244179459
ACH-000075,0.36351438644947903
ACH-000078,0.15041973255250365
ACH-000082,0.11543118354756113
ACH-000085,0.2680604070165775
ACH-000086,0.14075568066168126
ACH-000087,0.029614079240066607
ACH-000092,0.1460977293722353
ACH-000095,0.18577941493051509
ACH-000097,0.11674436541750592
ACH-000098,0.21321297950079854
ACH-000099,0.13325664758731462
ACH-000108,0.12017672447361392
ACH-000113,0.1551617958143393
ACH-000116,0.055793214019273736
ACH-000118,0.18193016321436808
ACH-000120,0.2093920196643992
ACH-000123,0.23722830731815425
ACH-000127,0.21845861540022488
ACH-000128,0.010478930914470523
ACH-000132,0.17618615732608664
ACH-000133,0.19992427414672495
ACH-000137,0.3593116809308861
ACH-000138,0.15606023071736108
ACH-000142,0.35139867112992473
ACH-000143,0.11379325087614445
ACH-000146,0.08626935261148665
ACH-000148,0.2108032440199363
ACH-000150,0.18078629792824685
ACH-000152,0.20012597606980528
ACH-000153,0.007087731838023225
ACH-000159,0.15134615918550468
ACH-000160,0.2881796549231638
ACH-000163,0.14820494254800873
ACH-000167,-0.12008690520702267
ACH-000168,-0.044987968372399226
ACH-000169,0.3685005757310633
ACH-000178,0.15669286017341855
ACH-000183,0.12540585286496414
ACH-000188,0.2273209750832321
ACH-000189,0.1062578804066201
ACH-000190,0.34265597554501753
ACH-000198,0.2725720656850841
ACH-000203,0.11396385228911332
ACH-000204,0.14369274350082228
ACH-000206,0.1977741924195176
ACH-000207,0.24980747077948295
ACH-000208,0.2622648897930505
ACH-000210,-0.012536026425606205
ACH-000211,0.2787794284626471
ACH-000215,0.16804547694850175
ACH-000221,0.20913341049701947
ACH-000222,0.2893419857401538
ACH-000223,0.10543115806389937
ACH-000226,0.056162436750211486
ACH-000227,0.2556733968600025
ACH-000228,0.13793966951321265
ACH-000231,0.20620086725212225
ACH-000232,0.14592989920205554
ACH-000233,0.121583832602672
ACH-000234,0.21486700487433424
ACH-000235,0.21301863281587108
ACH-000237,0.1951806331612612
ACH-000238,0.1613961028128711
ACH-000242,0.10360594179798363
ACH-000243,0.36013678747034145
ACH-000244,0.09820744184053544
ACH-000246,0.28607452577968084
ACH-000248,0.2375774438150596
ACH-000250,0.20898954359096
ACH-000251,0.2739948655345015
ACH-000252,0.3308154909903692
ACH-000253,0.19512413060975367
ACH-000255,0.19577864809276974
ACH-000256,0.27938757840795536
ACH-000257,0.3653575742691124
ACH-000258,0.3458035160776791
ACH-000259,0.22610072017087834
ACH-000260,0.13635254012385786
ACH-000261,0.16707431018267982
ACH-000262,0.21035561978274847
ACH-000263,0.1973206859579516
ACH-000264,0.14955318076240964
ACH-000265,0.2327407293020465
ACH-000266,0.22452761510469352
ACH-000272,0.13420397928466926
ACH-000274,0.13646294892593638
ACH-000277,0.3415164972387679
ACH-000278,0.20117254464899784
ACH-000279,0.12686820934639675
ACH-000280,0.1292976918195251
ACH-000281,0.20875767997418304
ACH-000288,0.1725570116513797
ACH-000291,0.19028726262476744
ACH-000293,0.25403347972438384
ACH-000294,0.16388587746496475
ACH-000295,-0.15163127121102238
ACH-000296,0.04461183797444844
ACH-000302,0.18523605824024628
ACH-000304,-0.12996401792588747
ACH-000307,0.1771725070894726
ACH-000308,0.24685717737026106
ACH-000310,0.08798730746600196
ACH-000311,0.26432772646081176
ACH-000312,0.22365344280900049
ACH-000315,0.08501583153006212
ACH-000316,0.1634646120750604
ACH-000317,0.038748530146241036
ACH-000318,0.4342085066933157
ACH-000319,0.35667145344057194
ACH-000320,0.390390699809286
ACH-000322,0.1381032956814789
ACH-000323,0.213871309756826
ACH-000324,0.17232771059492233
ACH-000329,0.1616803934906873
ACH-000330,0.15164127930825835
ACH-000331,0.14675981271665806
ACH-000332,0.3263204349640965
ACH-000334,0.1669460946342853
ACH-000335,0.05061806545374815
ACH-000336,-0.01862300775807681
ACH-000337,0.20605794136393202
ACH-000338,0.4143787034038225
ACH-000339,0.10992773386979032
ACH-000341,0.13476855286785275
ACH-000348,0.2416418162222501
ACH-000350,0.12133506027048525
ACH-000352,0.2038892386919067
ACH-000356,0.1816249551571444
ACH-000361,0.30224248010435106
ACH-000362,0.21117674051690435
ACH-000363,0.10548910683330748
ACH-000364,0.19547936552665152
ACH-000365,0.2020386168321272
ACH-000366,0.3135644955552295
ACH-000368,0.21362856880573552
ACH-000374,0.18939632417618654
ACH-000375,0.10798549141771116
ACH-000376,0.3355050150590868
ACH-000381,0.04506228351070058
ACH-000383,0.2047867154050164
ACH-000387,0.15482276629414754
ACH-000389,0.19221419490607305
ACH-000390,0.2620749859638249
ACH-000393,0.11816544780955593
ACH-000395,0.15779552136688407
ACH-000396,0.10828587858232283
ACH-000397,0.22154620531238536
ACH-000401,0.08701171110846667
ACH-000402,0.21077330783283155
ACH-000403,0.18836934137186034
ACH-000404,0.6073612972214081
ACH-000406,0.1581727276787737
ACH-000407,0.266588228733216
ACH-000408,0.2669713869121084
ACH-000410,0.22193787976357046
ACH-000411,0.09984135504185032
ACH-000414,0.2867449009312343
ACH-000415,0.07316260912114833
ACH-000416,0.19160286607646052
ACH-000420,0.10464289615661038
ACH-000421,0.2489991035454719
ACH-000424,0.3525010357945588
ACH-000425,0.20771873967967014
ACH-000426,0.3197457198923539
ACH-000427,0.2872163613548293
ACH-000433,0.2584691145433843
ACH-000435,-0.2499250017799936
ACH-000436,0.04305582509015904
ACH-000444,0.2602174616422668
ACH-000445,0.2971656851265604
ACH-000448,0.16045804917464865
ACH-000450,0.5045708048705358
ACH-000452,0.11719455622283123
ACH-000454,0.2743052991383889
ACH-000458,0.3245165416188253
ACH-000459,0.24408466865146475
ACH-000460,0.1795731439724602
ACH-000461,0.17030971097628367
ACH-000463,0.1620665833726315
ACH-000464,0.3296029365325845
ACH-000466,0.21084006481692066
ACH-000467,0.23319358653969086
ACH-000468,0.11894324253304893
ACH-000469,0.13301830744228765
ACH-000470,0.16248905674234493
ACH-000471,0.17914511940577188
ACH-000472,0.2992429536597527
ACH-000473,0.2950535167334174
ACH-000475,0.16999479495210162
ACH-000476,0.1814992777935466
ACH-000477,0.4377896175814831
ACH-000479,0.30891839172173985
ACH-000480,0.13961458408979424
ACH-000481,0.04221323662857948
ACH-000483,0.2561888840540941
ACH-000484,0.21167844489364407
ACH-000485,0.13869415071112184
ACH-000486,0.265571617939185
ACH-000487,0.2718006870397978
ACH-000488,0.1702030221822439
ACH-000490,0.21160924227612735
ACH-000491,0.19961055433117095
ACH-000495,0.15743347799101
ACH-000496,0.2899505028508594
