,ME1 (4199)
ACH-000296,-0.2777316555331204
ACH-000302,-0.2584929262149349
ACH-000304,-0.25101128283708424
ACH-000307,-0.21995299643449295
ACH-000308,-0.25334461957085963
ACH-000310,-0.21389136829605
ACH-000311,-0.13997498289656293
ACH-000312,-0.2147415599825606
ACH-000315,-0.11424784933758858
ACH-000316,-0.1947084121954074
ACH-000317,-0.22930803861829704
ACH-000318,-0.04389056755469599
ACH-000319,-0.3690584570306889
ACH-000320,-0.13755522613347246
ACH-000322,-0.1045477236423217
ACH-000323,-0.17772059287496295
ACH-000324,-0.17396447270019175
ACH-000329,-0.1918969986173936
ACH-000330,-0.1740324069903005
ACH-000331,-0.3391891983973502
ACH-000332,-0.1853444108946165
ACH-000334,-0.35707579870612444
ACH-000335,0.06670722023782295
ACH-000336,-0.2796277726218187
ACH-000337,-0.07121134208448147
ACH-000338,-0.05828859248259104
ACH-000339,-0.2596294855232261
ACH-000341,-0.2550887854167586
ACH-000348,-0.2168780678937635
ACH-000350,-0.14661948368375338
ACH-000352,-0.16633172520138045
ACH-000356,-0.1144451985825321
ACH-000361,-0.1319221167950746
ACH-000362,-0.16850472914147166
ACH-000363,-0.20710993675911366
ACH-000364,-0.20776027748167966
ACH-000365,-0.17513062064055093
ACH-000366,-0.2762964280539778
ACH-000368,-0.14264675158074294
ACH-000374,-0.1711072416540589
ACH-000375,-0.08773356611637335
ACH-000376,-0.2628704584161486
ACH-000381,-0.16488413523799425
ACH-000383,-0.17026959331542038
ACH-000387,-0.20615201279387926
ACH-000389,-0.13005919930527532
ACH-000390,-0.20348625618375732
ACH-000393,-0.2607793930947638
ACH-000395,-0.10907183327399424
ACH-000396,-0.3208747150692124
ACH-000397,-0.15142957446529678
ACH-000401,-0.15714486254471252
ACH-000402,0.1061715695606416
ACH-000403,-0.1727606652129082
ACH-000404,0.028006435429751703
ACH-000406,-0.19594364022279545
ACH-000407,-0.16630027251839394
ACH-000408,-0.2987148538639219
ACH-000410,-0.18108744061408247
ACH-000411,-0.28604413322203137
ACH-000414,-0.2330704837236426
ACH-000415,-0.2662682120930498
ACH-000416,-0.2471523402148073
ACH-000420,-0.13918321475353834
ACH-000421,-0.16100992931148955
ACH-000424,-0.17894773672654152
ACH-000425,-0.1748580676101035
ACH-000426,0.009577729139088585
ACH-000427,-0.19473021320788186
ACH-000433,-0.2463997134982764
ACH-000435,-0.35406864687947576
ACH-000436,-0.2519743416591099
ACH-000444,-0.17152573231180604
ACH-000445,-0.18655475134364705
ACH-000448,-0.2610412425522393
ACH-000450,-0.22808591973211484
ACH-000452,-0.2599292299170763
ACH-000454,-0.12273447828314273
ACH-000458,-0.2403225720785428
ACH-000459,-0.15449028170680626
ACH-000460,-0.1787395693533473
ACH-000461,-0.2324211341464952
ACH-000463,-0.2839736594130313
ACH-000464,-0.27520112896386895
ACH-000466,-0.2792017767411445
ACH-000467,-0.131439554760408
ACH-000468,-0.18753868757895947
ACH-000469,-0.20066659858267893
ACH-000470,-0.18695304435288249
ACH-000471,-0.14129934749110126
ACH-000472,-0.2492333330058504
ACH-000473,-0.18518711763635665
ACH-000475,-0.17776611812024948
ACH-000476,-0.1578163447770066
ACH-000477,-0.2183135280404748
ACH-000479,-0.04986296839037569
ACH-000480,-0.02529109599539251
ACH-000481,-0.22150206280717566
ACH-000483,-0.1538837421677096
ACH-000484,-0.1046460136412842
ACH-000485,-0.1365237519094711
ACH-000486,-0.12960172579455262
ACH-000487,-0.30111011678183885
ACH-000488,-0.18064127338757602
ACH-000490,-0.24976636438478264
ACH-000491,-0.2908664474495929
ACH-000495,-0.19203172556469492
ACH-000496,-0.2352965438136209
ACH-000499,-0.3683797563857768
ACH-000500,-0.023051442554627717
ACH-000502,-0.12149102107041612
ACH-000503,-0.247516936369444
ACH-000505,-0.270378844148541
ACH-000507,-0.1595131080593238
ACH-000510,-0.15584315827401518
ACH-000511,-0.3266528133596177
ACH-000512,-0.36161656014730104
ACH-000516,-0.20255737440638585
ACH-000517,-0.2202829666787524
ACH-000518,-0.1758059305071773
ACH-000520,-0.23714658996842675
ACH-000521,-0.15666639612211666
ACH-000522,-0.2543026790575467
ACH-000524,-0.12075697143661385
ACH-000527,-0.17182574186099486
ACH-000528,-0.16527884658975495
ACH-000537,-0.19538991562903274
ACH-000541,-0.07825671694723982
ACH-000542,-0.18233022150901404
ACH-000544,-0.11772938592422015
ACH-000545,-0.26036165078322243
ACH-000547,-0.14717479958709595
ACH-000548,-0.1473274099948778
ACH-000549,-0.2540594860893983
ACH-000550,-0.252293222374031
ACH-000552,-0.1539904952165327
ACH-000556,-0.2786489509639733
ACH-000557,-0.18456260594485868
ACH-000569,-0.3734379314961592
ACH-000570,-0.2182451429977421
ACH-000571,-0.2120391750025836
ACH-000573,-0.09541311882661972
ACH-000576,-0.14163224548865036
ACH-000579,-0.33771193100451685
ACH-000580,-0.15929270937072473
ACH-000584,-0.20020863716912946
ACH-000585,-0.2641140113352872
ACH-000588,-0.24811875743644995
ACH-000589,-0.1502718137628944
ACH-000591,-0.339202024312727
ACH-000593,-0.11984723712257025
ACH-000600,-0.08980936212468812
ACH-000601,-0.1552900077558889
ACH-000605,-0.24950482655056186
ACH-000606,-0.1509279311914332
ACH-000608,-0.23222198303403385
ACH-000614,-0.2604337716550575
ACH-000616,-0.054541942829012716
ACH-000618,-0.23329035215541166
ACH-000619,-0.21442128925340898
ACH-000620,-0.3390923378258655
ACH-000621,-0.13422048384774635
ACH-000622,-0.12829727837150245
ACH-000623,-0.2524014311868673
ACH-000624,-0.2365686794705218
ACH-000627,-0.16482827740542375
ACH-000630,-0.16695202725064628
ACH-000631,-0.08097040825553126
ACH-000632,-0.2253085163348538
ACH-000633,-0.07677778119745503
ACH-000637,-0.14612196649621628
ACH-000638,-0.18161749277024872
ACH-000646,-0.3717585333213636
ACH-000647,-0.20453103445198967
ACH-000648,-0.1961110878863114
ACH-000649,-0.1929338821936092
ACH-000651,-0.19681842715395972
ACH-000652,-0.13891748402469942
ACH-000653,-0.2450197203479337
ACH-000657,-0.33631565738778596
ACH-000658,-0.22425416610342025
ACH-000661,-0.215247543729033
ACH-000662,-0.034799343693716296
ACH-000663,-0.17947792735753934
ACH-000665,-0.27322694598707103
ACH-000671,-0.12018371430971835
ACH-000672,-0.3263248417706075
ACH-000673,-0.17849067495248244
ACH-000676,-0.1965598966988256
ACH-000677,-0.0811663410757176
ACH-000681,-0.22243443328980048
ACH-000683,-0.1951946853344408
ACH-000684,-0.20339213969572906
ACH-000688,-0.24266039015200636
ACH-000693,-0.17237754384516366
ACH-000694,-0.2576524257002665
ACH-000695,-0.2855261501561908
ACH-000696,-0.21829387102657494
ACH-000697,-0.2807607505085737
ACH-000699,-0.20996172992291415
ACH-000701,-0.2976771952847161
ACH-000706,-0.12387008813556945
ACH-000711,-0.2558377465186358
ACH-000713,-0.20637211980833428
ACH-000714,-0.16642077250958934
ACH-000718,-0.16071996024166402
ACH-000720,-0.15952558882218754
ACH-000721,-0.2053816243136327
ACH-000724,-0.2900194214014918
ACH-000725,-0.3043147305384668
ACH-000732,-0.16534984395573152
ACH-000734,-0.26989075530274403
ACH-000735,-0.16401328979570667
ACH-000736,-0.1828809775641962
ACH-000738,-0.23455687244455076
ACH-000746,-0.20785765621278326
ACH-000747,-0.22639989158551665
ACH-000748,-0.1660873087288024
ACH-000753,-0.15526492277538098
ACH-000756,-0.17431031558318605
ACH-000757,-0.08729756789713486
ACH-000758,-0.14624193463289312
ACH-000760,-0.12058520422397505
ACH-000762,-0.12994323268727154
ACH-000763,-0.17295178635580807
ACH-000764,-0.38071911673112574
ACH-000765,-0.2850482265766667
ACH-000766,-0.16759423839786194
ACH-000767,-0.1915468552882925
ACH-000768,-0.261314745979318
ACH-000769,-0.09012233463301066
ACH-000770,-0.19693667225620085
ACH-000771,-0.15775074911469136
ACH-000773,-0.134570076541425
ACH-000776,-0.2824172693510226
ACH-000777,-0.1463953018686786
ACH-000778,-0.22190893741506887
ACH-000781,-0.2175632677484388
ACH-000782,-0.21173950588198848
ACH-000783,-0.2476581033810503
ACH-000784,-0.1661256810388105
ACH-000785,-0.2466973182726009
ACH-000787,-0.20619281994060745
ACH-000788,-0.19877579040663476
ACH-000791,-0.2941312663748609
ACH-000792,-0.1663212290929742
ACH-000794,-0.13585448853596369
ACH-000796,-0.17990232930373606
ACH-000798,-0.2709326510471409
ACH-000799,-0.18164869682000756
ACH-000800,-0.08620385317548397
ACH-000802,-0.2629899348191373
ACH-000804,-0.17802977115706387
ACH-000805,-0.20923937287393807
ACH-000809,-0.30842819825884105
ACH-000810,-0.25643461291778075
ACH-000811,-0.20314388828781835
ACH-000817,-0.26914552456443386
ACH-000819,-0.2495347884731901
ACH-000820,0.08318899318405312
ACH-000821,-0.22112371410210194
ACH-000822,-0.18899185199506305
ACH-000823,-0.2510604632805136
ACH-000824,-0.14419941762109198
ACH-000827,-0.2115495162726944
ACH-000829,-0.2868605225011268
ACH-000831,-0.20779859647802992
ACH-000832,-0.21529106287757055
ACH-000833,-0.15555130062057654
ACH-000834,-0.3364705234214784
ACH-000835,-0.2952899174926374
ACH-000836,-0.2299438489589489
ACH-000837,-0.1775265159524842
ACH-000838,0.0009102705886525939
ACH-000839,-0.16844327871550654
ACH-000840,-0.14770857961711562
ACH-000841,-0.2277039101216937
ACH-000843,-0.19631490923001688
ACH-000846,-0.19593848709787048
ACH-000847,-0.1312254601510758
ACH-000848,-0.16060510283910615
ACH-000849,-0.1522384107500586
ACH-000851,-0.17390722415029847
ACH-000855,-0.16731544060445366
ACH-000856,-0.11047101697422956
ACH-000858,-0.3840819199636489
ACH-000859,-0.30348509836658
ACH-000861,-0.2960752265190106
ACH-000862,-0.26322155913099626
ACH-000865,-0.14576828975037234
ACH-000866,-0.1966677629212944
ACH-000867,-0.12983399694809147
ACH-000869,-0.30700356515468097
ACH-000872,-0.2802231439689636
ACH-000873,-0.23489622896588205
ACH-000876,-0.15615606556058756
ACH-000878,-0.09480342630310387
ACH-000880,-0.24945084852137084
ACH-000881,-0.22282880917625944
ACH-000882,-0.27381900478316235
ACH-000884,-0.23739167311021586
ACH-000885,-0.17852674382326494
ACH-000887,-0.2411435934298444
ACH-000889,-0.3006287647798101
ACH-000896,-0.2497869393777584
ACH-000898,-0.26674316696364986
ACH-000900,-0.20915685107176274
ACH-000901,-0.2188585129005355
ACH-000905,-0.1338381771726677
ACH-000906,-0.15488910675031586
ACH-000907,-0.21216378910711536
ACH-000910,-0.21417513066247812
ACH-000911,-0.1699886649497484
ACH-000912,-0.1820867989289339
ACH-000913,-0.3589857930812541
ACH-000915,-0.048429703411257866
ACH-000916,-0.2687648877378274
ACH-000917,-0.21848209632844684
ACH-000920,-0.09404397457282726
ACH-000921,-0.22886904882509945
ACH-000924,-0.18737153435742984
ACH-000926,-0.20801500211977525
ACH-000928,-0.0891364834699473
ACH-000929,-0.1307197770086184
ACH-000932,-0.17783916344581438
ACH-000935,-0.21482878162669589
ACH-000936,-0.24775624428169785
ACH-000937,-0.21451294290921505
ACH-000938,-0.2243893559429201
ACH-000939,-0.19151897455453606
ACH-000941,-0.18722481489882914
ACH-000943,-0.2937346231602675
ACH-000946,-0.30221023597815744
ACH-000947,-0.2377660840458251
ACH-000948,-0.2026905248983515
ACH-000950,-0.379051011763406
ACH-000953,-0.3819323968741181
ACH-000954,-0.2324341482734448
ACH-000957,-0.20155239196302693
ACH-000958,-0.10799515368269946
ACH-000960,-0.3392313670777311
ACH-000963,-0.1853605378794927
ACH-000968,-0.2526905786625253
ACH-000969,-0.245902488162395
ACH-000972,-0.23416310176964586
ACH-000973,-0.3227580715886082
ACH-000974,-0.3065171070978938
ACH-000978,-0.40974057174086176
ACH-000984,-0.22903714623999816
ACH-000986,-0.12048757610122432
ACH-000988,-0.15431746581352535
ACH-000993,-0.18256357913080776
ACH-000994,-0.2091977474420168
ACH-000996,-0.15675978386082445
ACH-001001,-0.2427646298142977
ACH-001020,-0.12315886288242542
ACH-001028,-0.17294231811007296
ACH-001031,-0.18497494816139246
ACH-001038,-0.19128576353879634
ACH-001048,-0.25255562345261634
ACH-001050,-0.17360027098565106
ACH-001053,-0.3710055974975022
ACH-001054,-0.09955850333942716
ACH-001061,-0.20702102305418327
ACH-001067,-0.1167632175875344
ACH-001075,-0.38755758105279337
ACH-001096,-0.3119463684410461
ACH-001111,-0.3903550155902408
ACH-001119,-0.3856038284613792
ACH-001128,-0.2816874185184751
ACH-001134,-0.15911613025087176
ACH-001151,-0.2211399259630272
ACH-001163,-0.2129030733197356
ACH-001164,-0.2952080653848325
ACH-001183,-0.16046977582403107
ACH-001192,-0.3404238647470185
ACH-001193,-0.035930117116787674
ACH-001196,-0.2669496483656397
ACH-001197,-0.32421031062210376
ACH-001205,-0.3067785478388838
ACH-001211,-0.17723056907396773
ACH-001212,-0.0825202813673969
ACH-001228,-0.15173528258577504
ACH-001232,-0.11704266383616935
ACH-001239,-0.22599095253832305
ACH-001270,-0.3170065776719172
ACH-001274,-0.12956902948449633
ACH-001275,-0.22050444030063976
ACH-001277,-0.2270424047408407
ACH-001278,-0.14449574438434518
ACH-001280,-0.2860819282442009
ACH-001283,-0.22381225303767416
ACH-001289,-0.11647306522314795
ACH-001300,-0.3443861788475244
ACH-001301,-0.2613486026724303
ACH-001302,-0.3663223081885475
ACH-001306,-0.3522671915060332
ACH-001318,-0.1933420177026881
ACH-001322,-0.2942199416085861
ACH-001328,-0.20503904572736364
ACH-001332,0.1354684176787129
ACH-001336,-0.32029269937103805
ACH-001346,-0.26174955004492545
ACH-001353,-0.21394398068804696
ACH-001354,-0.05363708985340492
ACH-001367,-0.3219454645384495
ACH-001368,-0.12180456224815045
ACH-001374,-0.3627494125848725
ACH-001377,-0.1679666469752017
ACH-001380,-0.23347582720794674
ACH-001391,-0.13655024244579245
ACH-001408,-0.15004041949082778
ACH-001430,-0.1949679484267412
ACH-001431,-0.324788632359132
ACH-001450,-0.15091778300622902
ACH-001496,-0.15978785155086428
ACH-001500,-0.09826005939584476
ACH-001523,-0.06964318660900704
ACH-001532,-0.26392478918284684
ACH-001550,-0.2719170325780682
ACH-001552,-0.007826033706136288
ACH-001554,-0.16028033848528486
ACH-001654,-0.160122057807815
ACH-001735,-0.2025595100703167
ACH-001736,-0.09036213861484772
ACH-001737,-0.14744267244753473
ACH-001740,-0.30667373917429824
ACH-001745,-0.16575529449713886
ACH-001765,-0.17261550699555947
