,SF3A1 (10291)
ACH-000445,-1.3615083547871898
ACH-000448,-1.409468546079354
ACH-000450,-1.3406549850845
ACH-000452,-1.3892010543179074
ACH-000454,-1.396042003581227
ACH-000458,-1.3832048380770696
ACH-000459,-2.1153120403740835
ACH-000460,-1.4321251946974365
ACH-000461,-1.2296137914717746
ACH-000463,-1.2010529874399836
ACH-000464,-1.2605805041322584
ACH-000466,-1.6467877539904314
ACH-000467,-1.4723441346471702
ACH-000468,-1.6235419278300045
ACH-000469,-1.39537877930526
ACH-000470,-1.8302554520817969
ACH-000471,-1.5100692730721803
ACH-000472,-1.5427365294866713
ACH-000473,-1.3762515713849024
ACH-000475,-1.4977784663833067
ACH-000476,-1.3760988027672567
ACH-000477,-1.3628133361345276
ACH-000479,-1.6185785063111202
ACH-000480,-1.4662035513189196
ACH-000481,-1.535156638073529
ACH-000483,-1.7711088376102453
ACH-000484,-1.4327353812465151
ACH-000485,-1.3561090104091
ACH-000486,-1.361430415619746
ACH-000487,-1.4434095437831784
ACH-000488,-1.3841270376346744
ACH-000490,-1.25217406014483
ACH-000491,-1.5248305922555772
ACH-000495,-1.5799250965788945
ACH-000496,-1.511551014136179
ACH-000499,-1.3189767544572024
ACH-000500,-1.717633953004713
ACH-000502,-1.4947763689712381
ACH-000503,-1.169995945920484
ACH-000505,-1.3479175073342144
ACH-000507,-1.488332223922031
ACH-000510,-1.5371030644369352
ACH-000511,-1.3795344556393854
ACH-000512,-1.3324819271350292
ACH-000516,-1.2553099914389374
ACH-000517,-1.4476188191675194
ACH-000518,-1.3964610973547626
ACH-000520,-1.3947548836147252
ACH-000521,-1.4224848081046937
ACH-000522,-1.3356052988556864
ACH-000524,-1.5753637836321603
ACH-000527,-1.4596281956836945
ACH-000528,-1.4453252592390844
ACH-000537,-1.7091667372178507
ACH-000541,-1.5467243985230374
ACH-000542,-1.4445164000132782
ACH-000544,-1.3763878916318022
ACH-000545,-1.2001330289864804
ACH-000547,-1.600165414887917
ACH-000548,-1.2734641168090048
ACH-000549,-1.3303664166758062
ACH-000550,-1.2282985840841198
ACH-000552,-1.5201646428735769
ACH-000556,-1.250908891822809
ACH-000557,-1.3769521105710127
ACH-000569,-1.8253056235086464
ACH-000570,-1.3664630750208822
ACH-000571,-1.421959638240616
ACH-000573,-1.4231817238918332
ACH-000576,-1.3226289590864126
ACH-000579,-1.2738873117522778
ACH-000580,-1.3859391622552393
ACH-000584,-1.6946379741508877
ACH-000585,-1.3378650894229738
ACH-000588,-1.5043004803745688
ACH-000589,-1.3767211410996931
ACH-000591,-1.39892770591335
ACH-000593,-1.3194726862252637
ACH-000600,-1.31579178392452
ACH-000601,-1.4778836785989409
ACH-000605,-1.6288279593325192
ACH-000606,-1.2529485994097025
ACH-000608,-1.4866649671271197
ACH-000614,-1.41817011876927
ACH-000616,-1.2268388221373079
ACH-000618,-1.3405430803748797
ACH-000619,-1.6010765779583105
ACH-000620,-1.4749871536331534
ACH-000621,-1.4365995987958189
ACH-000622,-1.530973616851016
ACH-000623,-1.6047190951482535
ACH-000624,-1.4473564545749036
ACH-000627,-1.1440080406786115
ACH-000630,-1.4553203668721395
ACH-000631,-1.5507583356043273
ACH-000632,-1.4275822652499226
ACH-000633,-1.6201632300426698
ACH-000637,-1.5047588454851295
ACH-000638,-1.2987971234083109
ACH-000646,-1.6262098487817864
ACH-000647,-1.3042851445807706
ACH-000648,-1.4530088609919385
ACH-000649,-1.4567361379052894
ACH-000651,-1.4437143691249668
ACH-000652,-1.2391349194295322
ACH-000653,-1.4369504799488129
ACH-000657,-1.428349254205284
ACH-000658,-1.6484399361353683
ACH-000661,-1.2282679553793547
ACH-000662,-1.400819056859558
ACH-000663,-1.616295506563527
ACH-000665,-1.4172570801690645
ACH-000671,-1.4033215070668779
ACH-000672,-1.402722154630708
ACH-000673,-1.3210415618691216
ACH-000676,-1.3959489209296985
ACH-000677,-1.4698051316184706
ACH-000681,-1.5690796678292822
ACH-000683,-1.6391259564325145
ACH-000684,-1.1543285691327323
ACH-000688,-1.634742588849727
ACH-000693,-1.429946748417686
ACH-000694,-1.4234813015625838
ACH-000695,-1.3897564987672224
ACH-000696,-1.4599896318837495
ACH-000697,-1.2933704407595406
ACH-000699,-1.2961815542689892
ACH-000701,-1.5093321646203883
ACH-000706,-1.5023264876138709
ACH-000711,-1.4639523750521002
ACH-000713,-1.1404604279667383
ACH-000714,-1.5290222181358846
ACH-000718,-1.4474874804295803
ACH-000720,-1.3991825886211775
ACH-000721,-1.4554124382425082
ACH-000724,-1.7124475940375925
ACH-000725,-2.03685146663892
ACH-000732,-1.3095830188504616
ACH-000734,-1.5144800368153577
ACH-000735,-1.391274272410588
ACH-000736,-1.149097287961902
ACH-000738,-1.2436235735292334
ACH-000746,-1.6420497218409558
ACH-000747,-1.4119558516777992
ACH-000748,-1.2085739138008391
ACH-000753,-1.478768345481086
ACH-000756,-1.419623112350907
ACH-000757,-1.5767286201162514
ACH-000758,-1.3918083896031928
ACH-000760,-1.3182679326947901
ACH-000762,-1.4053094703542053
ACH-000763,-1.5791229754761251
ACH-000764,-1.2526943756637827
ACH-000765,-1.3632661927089482
ACH-000766,-1.3070127186349811
ACH-000767,-1.4283966258367196
ACH-000768,-1.4650526843465133
ACH-000769,-1.5621603368948234
ACH-000770,-1.5191623682218591
ACH-000771,-1.4627400370525374
ACH-000773,-1.3954428231138287
ACH-000776,-1.3722892763042396
ACH-000777,-1.4643571497566188
ACH-000778,-1.7224602462016183
ACH-000781,-1.4590276962021635
ACH-000782,-1.3060464510384526
ACH-000783,-1.4852139385688363
ACH-000784,-1.316323311723077
ACH-000785,-1.406939303885243
ACH-000787,-1.4469242660011898
ACH-000788,-1.4090108107732129
ACH-000791,-1.41821992524608
ACH-000792,-1.4955932487456431
ACH-000794,-1.4334660633803582
ACH-000796,-1.4620392829788424
ACH-000798,-1.3737926123645041
ACH-000799,-1.376616847934122
ACH-000800,-1.6837406762582432
ACH-000802,-1.7592571918323017
ACH-000804,-1.3822868839471272
ACH-000805,-1.3490113697507502
ACH-000809,-1.4765764393112804
ACH-000810,-1.5439882659100417
ACH-000811,-1.503799886248952
ACH-000817,-1.2487668956973177
ACH-000819,-1.3097987110903009
ACH-000820,-1.4847706645493914
ACH-000821,-1.7862295161058706
ACH-000822,-1.3543056848183288
ACH-000823,-1.4862511180466786
ACH-000824,-1.4368323798448657
ACH-000827,-1.3373716314468602
ACH-000829,-1.4346797858419815
ACH-000831,-1.5584752041724377
ACH-000832,-1.3285539927409058
ACH-000833,-1.5558914496403773
ACH-000834,-1.3093871205761318
ACH-000835,-1.5277387707187948
ACH-000836,-1.5177185519905783
ACH-000837,-1.5313138507100823
ACH-000838,-1.6208116785979036
ACH-000839,-1.3188323351544586
ACH-000840,-1.551246935682125
ACH-000841,-1.4335943380033385
ACH-000843,-1.4386156078319643
ACH-000846,-1.5292168986322354
ACH-000847,-1.1778910652471748
ACH-000848,-1.3750908415066867
ACH-000849,-1.3918040479487748
ACH-000851,-1.3137908252037405
ACH-000855,-1.2503971059371684
ACH-000856,-1.4431464492885269
ACH-000858,-1.2948851777404868
ACH-000859,-1.484432868945632
ACH-000861,-1.5080731505326732
ACH-000862,-1.5571926819303037
ACH-000865,-1.399341770734246
ACH-000866,-1.470480718499871
ACH-000867,-1.4224767978114223
ACH-000869,-1.6328012771688691
ACH-000872,-1.4174993493393055
ACH-000873,-1.595020518439212
ACH-000876,-1.5986724972767876
ACH-000878,-1.4145492862524538
ACH-000880,-1.6940173684832405
ACH-000881,-1.2390408364435592
ACH-000882,-1.2789139107560272
ACH-000884,-1.3890365637833166
ACH-000885,-1.2716427898002018
ACH-000887,-1.404260897280106
ACH-000889,-1.6407954679495431
ACH-000896,-1.5164745676991176
ACH-000898,-1.753807165569376
ACH-000900,-1.3648245166543125
ACH-000901,-1.4607939417063691
ACH-000905,-1.269600245863441
ACH-000906,-1.461854643963876
ACH-000907,-1.3941771143448989
ACH-000910,-1.3465468861631569
ACH-000911,-1.484972656517458
ACH-000912,-1.4868669406690254
ACH-000913,-1.3768919081927042
ACH-000915,-1.3005221374321871
ACH-000916,-1.592051673778368
ACH-000917,-1.4486702814442822
ACH-000920,-1.645095558743456
ACH-000921,-1.4621846014349322
ACH-000924,-1.381476787716437
ACH-000926,-1.692871502167089
ACH-000928,-1.623760943848222
ACH-000929,-1.4250700591718417
ACH-000932,-1.394753826975749
ACH-000935,-1.4158287089537387
ACH-000936,-1.587662880671984
ACH-000937,-1.466424853596771
ACH-000938,-1.3620286084974669
ACH-000939,-1.5827607927904688
ACH-000941,-1.73271013822412
ACH-000943,-1.394403419778643
ACH-000946,-1.403517809829122
ACH-000947,-1.5507909826706054
ACH-000948,-1.3718131249118937
ACH-000950,-1.346643108471337
ACH-000953,-1.4035641182052494
ACH-000954,-1.4295551702323952
ACH-000957,-1.3466225070334426
ACH-000958,-1.175958143399133
ACH-000960,-1.4626733432775498
ACH-000963,-1.6493460069374188
ACH-000968,-1.3318713123151809
ACH-000969,-1.309001566789253
ACH-000972,-1.4649264588747144
ACH-000973,-1.2869559616298225
ACH-000974,-1.3432360419225045
ACH-000978,-1.4762252944846777
ACH-000984,-1.2756985719579474
ACH-000986,-1.5137426028640557
ACH-000988,-1.5957007835061483
ACH-000993,-1.4684891987099251
ACH-000994,-1.6136621187538307
ACH-000996,-1.4539261617932269
ACH-001001,-1.4811437248256527
ACH-001020,-1.4438685439096048
ACH-001028,-1.3813916624842997
ACH-001031,-1.7185818450789063
ACH-001038,-1.385110490293871
ACH-001048,-1.4304622209392932
ACH-001050,-1.3310178384964024
ACH-001053,-1.303555967729491
ACH-001054,-1.3659888603129442
ACH-001061,-1.3769625657587867
ACH-001067,-1.4711023678060666
ACH-001075,-1.8519960765649623
ACH-001096,-1.3509437106734494
ACH-001111,-1.4781138553976387
ACH-001119,-1.1674414093218268
ACH-001128,-1.4944529580347203
ACH-001134,-1.4459415689251331
ACH-001151,-1.1275828897062878
ACH-001163,-1.5882210830722792
ACH-001164,-1.477164574347264
ACH-001183,-1.3812853859091945
ACH-001192,-1.2775536360346669
ACH-001193,-1.4109749672916445
ACH-001196,-1.407831435516097
ACH-001197,-1.4064178687768225
ACH-001205,-1.2531816282614512
ACH-001211,-1.532806933403953
ACH-001212,-1.0481927732884766
ACH-001228,-1.350588093361239
ACH-001232,-1.2861829590430205
ACH-001239,-1.3229025206727094
ACH-001270,-1.4363773714588994
ACH-001274,-1.6059125728135668
ACH-001275,-1.3173254746087053
ACH-001277,-1.3085213245050429
ACH-001278,-1.4752657926429502
ACH-001280,-1.4223735481175546
ACH-001283,-1.4666653214049368
ACH-001289,-1.4164069960512182
ACH-001300,-1.454411097876204
ACH-001301,-1.4310672487644511
ACH-001302,-1.4261849120816974
ACH-001306,-1.2990917171664558
ACH-001318,-1.6470934114950682
ACH-001322,-1.3758270679266968
ACH-001328,-1.3373338424847507
ACH-001332,-1.242459406696445
ACH-001336,-1.5077629939495536
ACH-001346,-1.5884226429669044
ACH-001353,-1.4488004613644256
ACH-001354,-1.3200588706075536
ACH-001367,-1.3068565625263333
ACH-001368,-1.5277688637776716
ACH-001374,-1.5228078123479258
ACH-001377,-1.4845073972328025
ACH-001380,-1.6598109160298695
ACH-001391,-1.2136409210056074
ACH-001408,-1.3361163531706657
ACH-001430,-1.5640901250081385
ACH-001431,-1.4568592387731865
ACH-001450,-1.5373269297630443
ACH-001496,-1.6918311543040228
ACH-001500,-1.3022222071488754
ACH-001523,-1.4624784139509508
ACH-001532,-1.373442649866243
ACH-001550,-1.5275826552330465
ACH-001552,-1.4162255575456846
ACH-001554,-1.497004045673914
ACH-001654,-1.5416711038096056
ACH-001735,-1.475049226072534
ACH-001736,-1.4011884436988886
ACH-001737,-1.141817861313566
ACH-001740,-1.5605660571098745
ACH-001745,-1.4162659093553844
ACH-001765,-1.387395864657723
