,ALOX15 (246)
ACH-000004,-0.23347345874235514
ACH-000005,-0.016720461497995217
ACH-000007,-0.2880149965457409
ACH-000009,-0.3000351460652749
ACH-000011,-0.24071091851038395
ACH-000012,-0.10395285604099394
ACH-000013,-0.11523219230878265
ACH-000014,-0.07792245607873535
ACH-000015,0.018297154023651827
ACH-000017,-0.3026325083647547
ACH-000018,-0.09457816472587437
ACH-000019,0.0631071297996872
ACH-000021,-0.08185188222709305
ACH-000022,-0.079448148044693
ACH-000025,-0.16917822530626248
ACH-000028,-0.24353044972101998
ACH-000030,-0.11708693284601475
ACH-000035,-0.026032989520684297
ACH-000036,-0.1576302729449757
ACH-000037,-0.10301167504224408
ACH-000039,-0.21260919559228664
ACH-000040,-0.20898041969305767
ACH-000041,-0.13589836852482345
ACH-000042,-0.1948489914801696
ACH-000045,-0.08048332302739099
ACH-000047,-0.22054682337984224
ACH-000052,0.028058449252902257
ACH-000053,-0.012205900001835452
ACH-000054,-0.1305722628966158
ACH-000055,-0.3543602588682738
ACH-000060,-0.1429085244262333
ACH-000067,-0.24305067671958924
ACH-000070,0.004356151627798613
ACH-000075,-0.15174777901924802
ACH-000078,0.0009842534507301117
ACH-000082,-0.22153561683020306
ACH-000085,-0.2724555018438097
ACH-000086,-0.06499491599585856
ACH-000087,-0.22879949572154706
ACH-000092,-0.015452468381543322
ACH-000095,-0.11088318155657333
ACH-000097,-0.08514426875058352
ACH-000098,-0.09913892203263608
ACH-000099,-0.12377128583207395
ACH-000108,-0.007565078751873741
ACH-000113,-0.14307642667497314
ACH-000116,-0.09824728558542864
ACH-000118,-0.24704713788460986
ACH-000120,-0.10641175122567137
ACH-000123,-0.07607178843096936
ACH-000127,-0.12680367703507914
ACH-000128,-0.029485867774660793
ACH-000132,-0.1656166803416517
ACH-000133,-0.1485683957566121
ACH-000137,-0.19762533456081624
ACH-000138,-0.2388746206615972
ACH-000142,-0.1986263555047824
ACH-000143,-0.1157336647642914
ACH-000146,-0.013954732107670792
ACH-000148,-0.10725074022563533
ACH-000150,-0.30836717650365386
ACH-000152,-0.32743951480421346
ACH-000153,-0.05111959043606752
ACH-000159,-0.034730248990730864
ACH-000160,-0.02505834475401049
ACH-000163,-0.198832028786872
ACH-000167,-0.2617411057928852
ACH-000168,-0.3318003251345393
ACH-000169,-0.3172092737608076
ACH-000178,-0.05625395246071159
ACH-000183,-0.1910599000742672
ACH-000188,-0.2104745992421553
ACH-000189,-0.10185089012135608
ACH-000190,-0.12169375315464798
ACH-000198,-0.10823362768399307
ACH-000203,0.28890754201498825
ACH-000204,0.056592353939198675
ACH-000206,0.11285509660619115
ACH-000207,-0.23542376745522425
ACH-000208,-0.2018129372730332
ACH-000210,0.003253190272593275
ACH-000211,-0.10911102983451176
ACH-000215,-0.08228465239346144
ACH-000221,-0.008869246107132817
ACH-000222,-0.15564921571080742
ACH-000223,-0.11566965922973042
ACH-000226,-0.08840965661333107
ACH-000227,-0.16681893266795328
ACH-000228,-0.06642426438713489
ACH-000231,-0.278576539201468
ACH-000232,-0.02529691583647772
ACH-000233,-0.08975294883418801
ACH-000234,-0.11084801008526256
ACH-000235,-0.12612948633186996
ACH-000237,-0.07614632656096368
ACH-000238,-0.20757886190179206
ACH-000242,-0.432785394169278
ACH-000243,-0.13461581625848965
ACH-000244,-0.16991303915123754
ACH-000246,-0.1524609831519968
ACH-000248,-0.04614133947360273
ACH-000250,-0.16835695329086034
ACH-000251,-0.08396024146461853
ACH-000252,-0.4466532449227496
ACH-000253,-0.15132041782528993
ACH-000255,0.004565274349557726
ACH-000256,-0.27732830827204097
ACH-000257,-0.04360319764331367
ACH-000258,-0.08949522451708396
