,MAN2B2 (23324)
ACH-000004,0.10510610472041006
ACH-000005,0.2094521943121263
ACH-000007,0.2879226352811045
ACH-000009,0.09982387369388823
ACH-000011,0.13925517435675358
ACH-000012,0.060462664347332024
ACH-000013,0.15697811344221138
ACH-000014,0.15952022434936056
ACH-000015,0.2546279276765195
ACH-000017,0.13089699395986182
ACH-000018,0.22212312828018546
ACH-000019,0.09869876725024572
ACH-000021,0.09286198574673672
ACH-000022,0.11876945724333025
ACH-000025,0.04811728408844846
ACH-000028,0.12716861299561782
ACH-000030,0.06132436750234967
ACH-000035,0.2590770384721793
ACH-000036,0.13797888598981292
ACH-000037,0.11975097689316072
ACH-000039,0.02558716107997519
ACH-000040,0.1973479783984072
ACH-000041,0.02100708006301016
ACH-000042,0.07405020733794046
ACH-000045,0.18703504253405415
ACH-000047,0.20567667677386856
ACH-000052,0.15621949999435453
ACH-000053,0.09329272352381937
ACH-000054,0.1797755807065286
ACH-000055,0.06576532597573942
ACH-000060,0.12290405147417957
ACH-000067,0.14896911424679754
ACH-000070,0.22862322791409556
ACH-000075,0.012056004111155488
ACH-000078,-0.0224551649514311
ACH-000082,0.05137980591702593
ACH-000085,0.24884038706226502
ACH-000086,0.1238670000173645
ACH-000087,0.15858342105595907
ACH-000092,0.12175090156791014
ACH-000095,0.0005062898783804563
ACH-000097,0.1905562864652944
ACH-000098,0.15720886195204098
ACH-000099,0.1230713488982096
ACH-000108,0.09783050255298337
ACH-000113,0.12632097310592286
ACH-000116,0.17721221923789765
ACH-000118,0.14797925560704314
ACH-000120,0.11843811433649447
ACH-000123,0.1496475514708978
ACH-000127,0.16794055850574113
ACH-000128,0.042348300589182535
ACH-000132,0.17290397088838366
ACH-000133,0.06917837488660082
ACH-000137,0.08702642339135806
ACH-000138,0.1603804025529569
ACH-000142,0.09542382556783086
ACH-000143,0.07478096673554831
ACH-000146,0.10244214811009407
ACH-000148,0.04040708296444438
ACH-000150,0.19189374301117207
ACH-000152,0.11603140360595925
ACH-000153,0.13109647320423592
ACH-000159,0.06098172639600865
ACH-000160,0.0724103730688169
ACH-000163,0.05675970005471127
ACH-000167,-0.2762707351387184
ACH-000168,-0.07537874346528015
ACH-000169,0.12372510672365247
ACH-000178,0.07040835007952899
ACH-000183,0.04727255837080647
ACH-000188,0.12877466580352073
ACH-000189,-0.1220167707373797
ACH-000190,-0.019771905361155428
ACH-000198,0.06728111814463175
ACH-000203,-0.1127767658433975
ACH-000204,-0.01032906856363291
ACH-000206,0.08307558923258934
ACH-000207,0.11648967419510473
ACH-000208,-0.17960391619103167
ACH-000210,0.30541050534531394
ACH-000211,0.034781726517064813
ACH-000215,0.08918522803561643
ACH-000221,0.14484138211435674
ACH-000222,0.10772465606924254
ACH-000223,0.06841026483385916
ACH-000226,0.0829088881237636
ACH-000227,0.035063533022038094
ACH-000228,0.07316659791345935
ACH-000231,0.13211252653016464
ACH-000232,0.15767916686714178
ACH-000233,0.11607228339391742
ACH-000234,-0.03635516219731559
ACH-000235,0.1611611002466584
ACH-000237,-0.012497286564731805
ACH-000238,-0.018297190998729368
ACH-000242,-0.051680936297626184
ACH-000243,0.046080612541792784
ACH-000244,0.2155278905496856
ACH-000246,0.09830598924828643
ACH-000248,0.13062126529173715
ACH-000250,0.09792985121087797
ACH-000251,0.17050650850406246
ACH-000252,0.1468894718201073
ACH-000253,0.07753010860828523
ACH-000255,0.07057355232543673
ACH-000256,0.15761608517975212
ACH-000257,0.22997408477618064
ACH-000258,0.1569418741342941
ACH-000259,0.16289313784228066
ACH-000260,0.05312745811607531
ACH-000261,0.13481070819411614
ACH-000262,0.3665688064005394
ACH-000263,-0.06018044855053676
ACH-000264,-0.0065156237674140974
ACH-000265,0.19903401069567744
ACH-000266,0.07260634416622484
ACH-000272,0.05988058329447834
ACH-000274,0.07343772146659193
ACH-000277,0.04366747372827893
ACH-000278,0.11428912746390553
ACH-000279,0.08246850954891494
ACH-000280,0.05872232386597781
ACH-000281,0.00911412687647965
ACH-000288,0.1241940959185351
ACH-000291,0.05486424972596974
ACH-000293,0.1889042648641545
ACH-000294,0.1647071150798918
ACH-000295,-0.09013831612925363
ACH-000296,0.023868154479603058
ACH-000302,0.0871023549906258
ACH-000304,-0.11813145026517426
ACH-000307,0.06677323525414587
ACH-000308,0.049343625448749984
ACH-000310,0.09160276535615157
ACH-000311,0.053329385946633265
ACH-000312,0.135726240949036
ACH-000315,0.11199106590011697
ACH-000316,0.16123983462885216
ACH-000317,0.33441821217125706
ACH-000318,0.09922517343839343
ACH-000319,0.03508761556937836
ACH-000320,0.3061860194074156
ACH-000322,-0.07686985497845329
ACH-000323,0.16808180649067214
ACH-000324,0.05465224512805853
ACH-000329,0.03953875346063725
ACH-000330,0.24418506737884066
ACH-000331,0.1261254368015422
ACH-000332,0.1392495584344787
ACH-000334,0.06439064080477501
ACH-000335,0.301736663164096
ACH-000336,0.2243018327107046
ACH-000337,0.0955905040068582
ACH-000338,0.2294164683985125
ACH-000339,0.1011628456312096
ACH-000341,-0.028138477960990192
ACH-000348,-0.020217287256651974
ACH-000350,0.08067712871694639
ACH-000352,0.15154955032884695
ACH-000356,0.12119116552973712
ACH-000361,0.03231673169459495
ACH-000362,0.09993153297819052
ACH-000363,0.06017560868928853
ACH-000364,0.10022918614166712
ACH-000365,0.09286532812144836
ACH-000366,0.12193381538139945
ACH-000368,0.1301070018236498
ACH-000374,0.1183026587666078
ACH-000375,0.08251178206600042
ACH-000376,0.00808428538103958
ACH-000381,-0.011912865725408851
ACH-000383,0.14416525641746405
ACH-000387,0.13193560483085934
ACH-000389,0.2740972941344925
ACH-000390,0.12105115959494155
ACH-000393,0.1957628840544581
ACH-000395,0.02248019116957919
ACH-000396,0.2518015996673896
ACH-000397,0.08144126562935182
ACH-000401,0.2836182376696549
ACH-000402,0.12681459894289251
ACH-000403,-0.08005807426927697
ACH-000404,0.16865262798748212
ACH-000406,0.06772904398110359
ACH-000407,0.13777804627132767
ACH-000408,0.20866362787019269
ACH-000410,0.254674873756999
ACH-000411,-0.004585901850773194
ACH-000414,0.11213760511367037
ACH-000415,-0.03627279425084954
ACH-000416,0.09421885261647048
ACH-000420,0.09165457454764553
ACH-000421,0.08465615588169177
ACH-000424,0.3114134858666391
ACH-000425,0.08111599081057562
ACH-000426,0.12067174955622086
ACH-000427,-0.13231873351804427
ACH-000433,0.1835231608882972
ACH-000435,0.493485787159149
ACH-000436,0.024910548039557074
ACH-000444,-0.009963010391425841
ACH-000445,0.31613494142153903
ACH-000448,0.0915354664375146
ACH-000450,-0.006560774373047448
ACH-000452,0.08263754194480677
ACH-000454,0.15142252507383902
ACH-000458,0.16187972187096064
ACH-000459,0.012669423032293571
ACH-000460,0.0059902455434691715
ACH-000461,0.13655308932698645
ACH-000463,0.08161227773484814
ACH-000464,0.22626943842267996
ACH-000466,0.17670234006754426
ACH-000467,0.3009995637659836
ACH-000468,0.09945955161996058
ACH-000469,0.07999797734370813
ACH-000470,0.028415566379212682
ACH-000471,0.06757232891537489
ACH-000472,0.11533496056456248
ACH-000473,0.07149060314532621
ACH-000475,0.13155214669806795
ACH-000476,0.1272316452286714
ACH-000477,0.18555182100067746
ACH-000479,0.103552144022727
ACH-000480,0.044995488724913386
ACH-000481,0.08084797953202914
ACH-000483,0.20480221555761136
ACH-000484,0.20992453765435864
ACH-000485,-0.01415234931516154
ACH-000486,0.189202520722668
ACH-000487,0.04917164196584239
ACH-000488,0.14185517635492734
ACH-000490,-0.008927068708706713
ACH-000491,0.08349959919407465
ACH-000495,-0.10339616351444854
ACH-000496,0.16908920924370313
ACH-000499,0.06628721516371609
ACH-000500,0.18498890472250196
ACH-000502,0.03930931648879148
ACH-000503,0.2782026143704618
ACH-000505,0.15422880522860796
ACH-000507,0.2141649266385633
ACH-000510,0.1875497024747732
ACH-000511,0.12408920653275228
ACH-000512,0.20441013601893404
ACH-000516,0.12627372911446608
ACH-000517,0.08883094240677222
ACH-000518,0.09565119642683982
ACH-000520,0.12921487673345594
ACH-000521,0.19169159721744472
ACH-000522,0.05842172406009216
ACH-000524,0.02478120960176726
ACH-000527,0.13233229921018824
ACH-000528,0.12087104732479605
ACH-000537,0.1360218501074885
ACH-000541,0.3174859240114539
ACH-000542,0.1890742743783705
ACH-000544,0.13979229957063574
ACH-000545,0.09622042963072164
ACH-000547,0.1557827224221221
ACH-000548,0.1186021662245896
ACH-000549,0.2219946445535635
ACH-000550,0.08525065512173781
ACH-000552,0.1298289043089796
ACH-000556,0.049263408985076036
ACH-000557,0.07818204827576994
ACH-000569,0.051254406024729485
ACH-000570,0.0018867345897996656
ACH-000571,0.0332526854071634
ACH-000573,0.13084265516577295
ACH-000576,0.0012416194470211812
ACH-000579,-0.1141594316784336
