,COL9A3 (1299)
ACH-000004,-0.09140035209274544
ACH-000005,-0.1040714786636135
ACH-000007,-0.006260648181902222
ACH-000009,-0.16793935204455895
ACH-000011,-0.4373120367916217
ACH-000012,-0.04063724693101719
ACH-000013,-0.21287521214897773
ACH-000014,-0.13297930959610926
ACH-000015,-0.14095962581484994
ACH-000017,-0.2329096835193873
ACH-000018,-0.2182612562983976
ACH-000019,-0.2271879067755371
ACH-000021,-0.28788385739112593
ACH-000022,-0.2866102541968998
ACH-000025,-0.163304305229137
ACH-000028,-0.2511798840165167
ACH-000030,-0.08542998149425389
ACH-000035,-0.1459772934085846
ACH-000036,-0.3483525262732638
ACH-000037,0.052978292891394524
ACH-000039,-0.12834981969695267
ACH-000040,-0.3020818968941244
ACH-000041,-0.2438617338443196
ACH-000042,-0.2339924562819111
ACH-000045,-0.1656964013372722
ACH-000047,-0.3823799575537999
ACH-000052,-0.0233654242794185
ACH-000053,-0.14107909445796468
ACH-000054,-0.2072516179505335
ACH-000055,-0.11076396293529003
ACH-000060,-0.2890694955998941
ACH-000067,-0.15756733452114055
ACH-000070,-0.20720461883560187
ACH-000075,-0.37824740300475257
ACH-000078,-0.16318963117073546
ACH-000082,-0.2564772374117514
ACH-000085,-0.34425731587149305
ACH-000086,-0.25164269025648545
ACH-000087,-0.31216006824653963
ACH-000092,-0.20942243811239444
ACH-000095,-0.17134660953345351
ACH-000097,-0.2786852815291381
ACH-000098,-0.10578155168599572
ACH-000099,-0.24044593809912904
ACH-000108,-0.22498497114338126
ACH-000113,-0.18502743552653525
ACH-000116,-0.11434908653260666
ACH-000118,-0.1240287998949584
ACH-000120,-0.09982762367298746
ACH-000123,-0.15119208386554
ACH-000127,-0.3475866277302141
ACH-000128,-0.2467801255117589
ACH-000132,-0.10067560580983374
ACH-000133,-0.2153831508539794
ACH-000137,-0.04351624824487176
ACH-000138,-0.1546503746800006
ACH-000142,-0.17134533093217466
ACH-000143,-0.2495620170023956
ACH-000146,-0.0920409493848492
ACH-000148,-0.1799435343164948
ACH-000150,-0.3462345952611279
ACH-000152,-0.29600125973637603
ACH-000153,-0.17900862152393585
ACH-000159,-0.1645497759234883
ACH-000160,-0.1654745152495178
ACH-000163,-0.0878488862328053
ACH-000167,-0.11358423239682265
ACH-000168,-0.1648812645559204
ACH-000169,-0.2010030381729412
ACH-000178,-0.2761817414334584
ACH-000183,-0.035268732339324885
ACH-000188,-0.05002384766637797
ACH-000189,-0.23891852566457386
ACH-000190,-0.3527877152272921
ACH-000198,-0.045477209085945366
ACH-000203,-0.391985248655445
ACH-000204,-0.12655001157189155
ACH-000206,-0.19131929823305224
ACH-000207,-0.22794291064385816
ACH-000208,0.002027944520205101
ACH-000210,0.01613807312989034
ACH-000211,-0.17134318782322214
ACH-000215,-0.0654198258398992
ACH-000221,-0.21024050995921395
ACH-000222,-0.2147862939941408
ACH-000223,-0.10370754121476554
ACH-000226,-0.2293007156816788
ACH-000227,-0.4297950608699317
ACH-000228,-0.293527032175362
ACH-000231,-0.1391527144649776
ACH-000232,-0.2039785416057288
ACH-000233,-0.1675234799505895
ACH-000234,-0.484843200294323
ACH-000235,-0.2962614351407934
ACH-000237,-0.16887562795876548
ACH-000238,-0.2090372581658904
